AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
4,0.12,1.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674777,0.100162,0.201559,0.454122,0.368143,0.289324,15.608643853925795,45.04007808485199,28.18167555809846,2.099597419322484,2.0710457692768216,0.1552116653696958,0.15326512505476783,0.1929445077016667,0.15065772336535743,0.11376631584198213
4,0.12,1.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,0.100162,0.201559,0.454122,0.368143,0.289324,15.459878498713673,44.80413920948862,28.438164756237157,2.0763847409871827,2.104877636788343,0.15373234924538176,0.15246225785791875,0.19470054885555918,0.14899208535350592,0.11562476193812217
3,0.12,1.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.06565,0.112386,0.354232,0.259652,0.180991,13.222579455713062,35.74513812738601,22.791125250160015,1.5731189457241272,1.4458258499984868,0.1314847463374064,0.12163573639620986,0.15603836018527575,0.11287998202159454,0.07942184704149069
4,0.12,1.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.100162,0.201559,0.454122,0.368143,0.289324,15.454598019413318,43.67118727190666,27.316040465252463,2.062005544030892,1.9871299117986958,0.15367984039234953,0.1486069798970899,0.1870179780141705,0.14796029847030623,0.10915666496529446
3,0.12,1.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,0.06565,0.112386,0.354232,0.259652,0.180991,13.459345969859699,35.623864355984125,22.521970895275963,1.5849274757876899,1.4184620236853434,0.13383914210095854,0.12122305860944502,0.15419560763524368,0.11372730934220146,0.07791870222780882
4,0.12,1.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,0.100162,0.201559,0.454122,0.368143,0.289324,15.637321943853918,43.7714720932828,27.019221487319417,2.0782646469244743,1.9089163446358286,0.15549683902981787,0.1489482352044265,0.1849858209319651,0.14912697899837654,0.10486025128048926
3,0.12,1.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,0.06565,0.112386,0.354232,0.259652,0.180991,13.13845841249168,36.191919916626766,23.083759506532836,1.5728499323922671,1.4528985656737785,0.13064825039751454,0.12315607272136397,0.15804186676940687,0.11286067882767746,0.07981036419418343
4,0.12,1.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,0.100162,0.201559,0.454122,0.368143,0.289324,15.424906416322578,44.112451923159114,27.748409931570983,2.0659799859906594,1.9796257798976549,0.1533845884020845,0.15010854216856387,0.18997817509869358,0.14824548665533435,0.10874444933363711
3,0.12,1.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,0.06565,0.112386,0.354232,0.259652,0.180991,13.364689254012962,34.439383569701704,21.484685096267967,1.552602349666064,1.3342092195796587,0.13289787989762478,0.11719243513910958,0.14709387951326142,0.11140780281958737,0.07329054225923075
4,0.12,1.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,0.100162,0.201559,0.454122,0.368143,0.289324,15.54083457622971,42.084289681503925,25.855538377938895,2.049588019402253,1.772183748591299,0.1545373729060313,0.14320698797913664,0.17701871960765625,0.14706927242256626,0.09734928076585506
3,0.12,1.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,0.06565,0.112386,0.354232,0.259652,0.180991,13.630131477948654,34.355086221502624,21.026669768562954,1.558175451689561,1.2437793481581454,0.13553742565330118,0.1169055829807013,0.14395809925272732,0.11180770370306906,0.06832306473347713
4,0.12,1.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,0.100162,0.201559,0.454122,0.368143,0.289324,15.84871031007661,42.09204661829375,25.286385802390104,2.053560363141063,1.62837575596934,0.15759887561084673,0.14323338375680147,0.17312204344054877,0.14735431004863975,0.0894496458316913
3,0.12,1.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,0.06565,0.112386,0.354232,0.259652,0.180991,13.303063766417603,34.90555724859335,21.98261754943229,1.5692640957894857,1.2215925654648414,0.13228507876971068,0.11877875936923117,0.15050295048373696,0.11260337522558524,0.06710430435413253
4,0.12,1.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,0.100162,0.201559,0.454122,0.368143,0.289324,15.44231526501068,42.65416413044619,26.41792364942539,2.050098363866893,1.6509953332761997,0.1535577012248471,0.14514619151510982,0.18086906374783807,0.1471058924595634,0.09069218040735301
3,0.12,1.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,0.06565,0.112386,0.354232,0.259652,0.180991,13.341534480340215,32.35954534116751,19.28533821766209,1.5091747925477317,0.995069446441601,0.13266762985049455,0.1101150347494067,0.13203615521709677,0.10829163548838622,0.0546609768880729
4,0.12,1.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,0.100162,0.201559,0.454122,0.368143,0.289324,15.692856200202446,39.451463178275176,23.118387335120136,2.0000655641902796,1.2941580366268892,0.15604906922313827,0.13424784535721088,0.1582789445586881,0.14351576245487618,0.07109045783944468
3,0.12,1.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,0.06565,0.112386,0.354232,0.259652,0.180991,13.746499733819071,31.872807216567473,18.5749175602127,1.5379223471488448,0.7580942539759538,0.13669458645207688,0.10845873256904175,0.12717229381431808,0.11035443147425793,0.04164349799277292
4,0.12,1.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,0.100162,0.201559,0.454122,0.368143,0.289324,16.27170370457542,38.9237104965446,22.194814287782545,2.004886707090664,0.9491796059934576,0.16180510325079817,0.1324519763400426,0.15195574540831425,0.14386170611374455,0.05214016437885219
4,0.12,1.0,65.0,0.42261826174069944,270.0,10.0,0.1,0.7002750439845209,0.100162,0.201559,0.454122,0.368143,0.289324,14.25080194581581,38.855076890847045,25.372800015407837,1.9229306364877503,1.8637448068326845,0.14170934538348454,0.13221842572007303,0.17371367425947437,0.1379809049185374,0.10237889644371277
4,0.12,1.0,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,0.100162,0.201559,0.454122,0.368143,0.289324,14.373207129894563,38.579755709781004,24.633331081275692,1.8761410819947555,1.8218045766398725,0.1429265371298366,0.1312815460111432,0.16865093520541546,0.13462349568745316,0.10007504321874663
4,0.12,1.0,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674777,0.100162,0.201559,0.454122,0.368143,0.289324,14.55635586847435,39.07398368515267,24.675512567907248,1.9039887617361728,1.8186464772733464,0.1447477601003497,0.13296333511257857,0.16893972875693697,0.13662172067679582,0.09990156306909352
4,0.12,1.0,65.0,0.42261826174069944,285.0,10.0,0.1,2.102284871618859,0.100162,0.201559,0.454122,0.368143,0.289324,14.311113060048031,38.659206494955605,24.820166712087072,1.8951671544471285,1.8202214819955902,0.1423090764407045,0.1315519059892619,0.1699300965077204,0.1359887215797501,0.0999880809468447
3,0.12,1.0,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,0.06565,0.112386,0.354232,0.259652,0.180991,12.642747293290245,31.58737538703639,19.54295284261112,1.4716668908230413,1.3035977403483265,0.125718920913571,0.10748744772878731,0.133799901552373,0.10560023616104428,0.07160899795621031
4,0.12,1.0,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,0.100162,0.201559,0.454122,0.368143,0.289324,14.456050869368868,37.922554333365376,23.61116415872279,1.8699994971895517,1.7383732553232578,0.14375033161765982,0.12904518107960938,0.16165271775541637,0.13418280302128202,0.09549200879583562
3,0.12,1.0,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,0.06565,0.112386,0.354232,0.259652,0.180991,12.794412979259922,31.639670066217203,19.56949545585215,1.4778768740255794,1.2689661453398093,0.12722707779889003,0.10766539925296645,0.13398162429750746,0.10604583679039417,0.06970662137221703
4,0.12,1.0,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,0.100162,0.201559,0.454122,0.368143,0.289324,14.691275029066484,38.329857944711314,23.33054091221293,1.8932883879144708,1.706843066955773,0.14608939027666507,0.1304311786529393,0.15973144398175923,0.13585390969346164,0.09375999812683673
3,0.12,1.0,65.0,0.42261826174069944,300.0,10.0,0.1,5.60472200819694,0.06565,0.112386,0.354232,0.259652,0.180991,12.574066886728952,31.95581831811693,19.94808144032939,1.4846599744772941,1.297937109395248,0.12503596598293076,0.10874120780889242,0.13657359531949734,0.10653256175109813,0.07129804918896133
4,0.12,1.0,65.0,0.42261826174069944,300.0,10.0,0.1,5.60472200819694,0.100162,0.201559,0.454122,0.368143,0.289324,14.364330600770419,38.303988256315236,24.04872443242083,1.860804486236288,1.7441694091548476,0.14283826931612037,0.1303431476992699,0.16464845345695148,0.13352301014680554,0.09581040208161203
3,0.12,1.0,65.0,0.42261826174069944,300.0,50.0,0.5,28.115555280876997,0.06565,0.112386,0.354232,0.259652,0.180991,12.780691012397622,30.704086782176574,18.52433831874859,1.4781895153363762,1.1902167671106387,0.12709062716622924,0.10448173938547027,0.12682600543185132,0.10606827053301603,0.06538077460973438
4,0.12,1.0,65.0,0.42261826174069944,300.0,50.0,0.5,28.115555280876997,0.100162,0.201559,0.454122,0.368143,0.289324,14.488515792437187,36.85311762116834,22.255347265985392,1.871214303200691,1.5632931085645163,0.14407316137934123,0.12540603660201213,0.152370181578193,0.13426997206915972,0.0858745374828908
3,0.12,1.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,0.06565,0.112386,0.354232,0.259652,0.180991,12.989498466342365,30.811168688718325,18.15419968063685,1.4501388958114958,1.0997508788186,0.12916699926951214,0.10484612422881591,0.12429186876688954,0.10405548349216988,0.06041131861168979
4,0.12,1.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,0.100162,0.201559,0.454122,0.368143,0.289324,14.796298822039025,36.924162893499386,21.902565251325285,1.8696413063032453,1.4512385495566011,0.14713374223723663,0.12564779378830862,0.14995487621410025,0.1341571008447769,0.07971917648568796
3,0.12,1.0,65.0,0.42261826174069944,320.0,10.0,0.1,17.790732986801878,0.06565,0.112386,0.354232,0.259652,0.180991,12.724633124686726,30.91168060679557,19.05029293465868,1.4796386472566179,1.0865624302528816,0.1265331900057595,0.1051881523146594,0.1304269288131096,0.10617225376044356,0.05968685311350953
4,0.12,1.0,65.0,0.42261826174069944,320.0,10.0,0.1,17.790732986801878,0.100162,0.201559,0.454122,0.368143,0.289324,14.401170348882474,37.23147443459181,22.75043755742326,1.8467813230896273,1.4151173419682224,0.1432046021448904,0.1266935322456792,0.15575979382294483,0.1325167706579331,0.07773497276983853
3,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,0.06565,0.112386,0.354232,0.259652,0.180991,12.74329395398788,28.77067634365716,16.645485765200718,1.4059878606809968,0.8641057657638503,0.126718752468464,0.09790261241140909,0.11396253036128765,0.10088740261353586,0.047466903400737046
4,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,0.100162,0.201559,0.454122,0.368143,0.289324,14.572798284223815,34.618169296516385,20.002289758774598,1.7544999268186838,1.1028849968564987,0.14491126275663802,0.11780081811585837,0.13694473000572932,0.1258950702580331,0.06058348142328721
3,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,0.06565,0.112386,0.354232,0.259652,0.180991,13.185768927380812,28.71742940689461,16.032543338418385,1.3678890725980797,0.6651879391693668,0.13111870406883672,0.09772142048704517,0.10976604905054467,0.09815360392302132,0.03653998492184184
4,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,0.100162,0.201559,0.454122,0.368143,0.289324,15.14533598171497,34.27912903330109,19.08018972189966,1.7545261236168084,0.8069438929282602,0.1506045523432399,0.11664711122746445,0.13063161575176166,0.12589695002313883,0.04432689762413668
4,0.12,3.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,0.100162,0.201559,0.454122,0.368143,0.289324,24.90187643725458,84.51661772157266,55.12884493386131,3.8470214225519683,3.472343314232122,0.24762315988679265,0.2875983021143869,0.37743702726251616,0.2760450569835732,0.19074214199363987
4,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,0.100162,0.201559,0.454122,0.368143,0.289324,24.931887445295175,83.6397629873694,53.94942534775348,3.821243369135601,3.390004579564837,0.2479215880257775,0.28461448733859224,0.3693621868951951,0.27419533912587374,0.18621912534516738
4,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674777,0.100162,0.201559,0.454122,0.368143,0.289324,25.292400457830297,84.39471391711211,53.83109287520583,3.87540614582761,3.3795211095009488,0.2515065135059593,0.28718348041269937,0.3685520292232796,0.27808181781577296,0.18564324924233036
4,0.12,3.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,0.100162,0.201559,0.454122,0.368143,0.289324,24.847020740964897,83.9993321042698,54.60931041077323,3.8194555467258082,3.404836818677559,0.24707767726473934,0.28583805106252164,0.3738800587428625,0.2740670529832246,0.1870338872517239
3,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,0.06565,0.112386,0.354232,0.259652,0.180991,20.765417310475286,65.9120134384075,42.30894343249281,2.832887010304133,2.4290643541793,0.2064903929526805,0.2242894198188924,0.28966617847582665,0.20327530582574102,0.13343292872496892
4,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,0.100162,0.201559,0.454122,0.368143,0.289324,25.13133408391382,82.16947469206826,51.8141334206573,3.8084629505693766,3.2624753130669646,0.24990487659473296,0.2796113006429262,0.35474301179243856,0.2732782734316965,0.17921371048339957
3,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,0.06565,0.112386,0.354232,0.259652,0.180991,20.85163881794794,65.92026161279897,41.958398806419105,2.8383660526686265,2.391718137562099,0.20734777581635258,0.22431748720983252,0.28726619128678177,0.20366845740863984,0.13138143303221117
4,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,0.100162,0.201559,0.454122,0.368143,0.289324,25.734550726236094,82.81762980421276,51.625092368773636,3.820731386204168,3.201853593666255,0.2559032362542756,0.28181688239459557,0.35344875117915797,0.2741586015198252,0.1758836490339931
3,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,0.06565,0.112386,0.354232,0.259652,0.180991,20.826573250258903,66.68218763668175,42.848795769142335,2.835307557140305,2.4381013765111184,0.20709852491788494,0.2269102155597452,0.2933622519442654,0.20344899344427245,0.13392934881964974
4,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,0.100162,0.201559,0.454122,0.368143,0.289324,24.89090896435772,83.1104153403766,53.1980765783307,3.7662593062862895,3.2903872911145147,0.24751409982051467,0.2828131908763402,0.3642181131111623,0.2702499286133536,0.18074696627013231
3,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,0.06565,0.112386,0.354232,0.259652,0.180991,20.625665572864875,63.84837053689071,40.35078870064835,2.808471275842903,2.273685569454125,0.2051007078438512,0.21726712987584434,0.27625976479540065,0.20152334188524,0.12489768910814478
4,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,0.100162,0.201559,0.454122,0.368143,0.289324,25.35601821715333,80.0940988417949,49.24910408202742,3.7785562393941854,3.0148199133436617,0.25213912569597563,0.2725490851061647,0.33718165984365234,0.2711323015527381,0.16560954835291616
3,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.06565,0.112386,0.354232,0.259652,0.180991,20.850146186436376,63.57043124523464,39.485924684695405,2.8562525505301233,2.1154010150828233,0.20733293315450052,0.21632134110049964,0.270338514249353,0.20495191252341227,0.11620283027274547
4,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.100162,0.201559,0.454122,0.368143,0.289324,26.065315131088656,80.38525738981313,48.52715054075025,3.769374826272336,2.7882797956008654,0.25919234289304804,0.27353985717340473,0.3322388390976669,0.270473484397847,0.15316528711623367
3,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.06565,0.112386,0.354232,0.259652,0.180991,20.657077074188585,64.69463539126062,41.19357194824165,2.8054499651903813,2.152497528061508,0.20541306242621227,0.2201468515426254,0.2820298404060885,0.20130654614130383,0.11824060928988565
4,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.100162,0.201559,0.454122,0.368143,0.289324,25.217396034085674,80.74460361422626,50.48102134943748,3.77456091397239,2.836821201032153,0.25076067282765024,0.2747626624251825,0.3456159231009806,0.27084561486384623,0.15583175491894088
3,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.06565,0.112386,0.354232,0.259652,0.180991,20.802336575722105,60.293638831178164,35.91780453216726,2.8521866364257344,1.7465954678453939,0.20685751649632797,0.2051708719966775,0.24590954852548563,0.2046601607062644,0.09594366990375978
4,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.100162,0.201559,0.454122,0.368143,0.289324,25.313103998601882,75.62079157825929,44.79043133401484,3.701667003711703,2.2838832711683974,0.2517123886013411,0.2573270422877094,0.3066555679299687,0.2656150737772519,0.1254578674351034
3,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.06565,0.112386,0.354232,0.259652,0.180991,21.409188434463275,59.72936781259948,34.333855552095926,2.890388022246461,1.3685018164275888,0.2128920245874471,0.20325073615534267,0.23506511681118333,0.20740132135172254,0.0751742970568882
4,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.100162,0.201559,0.454122,0.368143,0.289324,25.89747892056554,74.92598108541313,42.66313199296428,3.690192439563212,1.7885959068188695,0.2575233870254901,0.2549626987607108,0.2920911136892367,0.2647917103575258,0.09825083050669847
4,0.12,3.0,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.100162,0.201559,0.454122,0.368143,0.289324,24.826817072696922,82.41153485819797,54.1051186342057,3.524712736090102,3.3540733093308868,0.24687677287946436,0.2804349977413805,0.370428133610998,0.25291762670749063,0.1842453552341058
4,0.12,3.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.100162,0.201559,0.454122,0.368143,0.289324,24.887045916682723,81.9357607319586,52.982109762853874,3.589690023483174,3.304508301364522,0.2474756858449861,0.2788160045234175,0.3627395065319982,0.25758010633287315,0.18152265907998805
4,0.12,3.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674777,0.100162,0.201559,0.454122,0.368143,0.289324,25.022589366143333,82.81659230563339,52.81049252086613,3.6619414645533954,3.265467610817201,0.24882352392224757,0.28181335193114454,0.36156453720839715,0.26276454670288385,0.17937808284831622
4,0.12,3.0,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.100162,0.201559,0.454122,0.368143,0.289324,24.858099994529326,82.08164972919106,53.327823312417834,3.580662627404219,3.3139124889837044,0.24718784887304057,0.2793124445021143,0.3651064179844028,0.2569323407523593,0.1820392482325758
3,0.12,3.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.06565,0.112386,0.354232,0.259652,0.180991,20.673996936091697,65.02594721947236,41.72364188094219,2.7639570551231,2.4608271350809714,0.20558131278597344,0.22127425964097136,0.28565893910895007,0.19832920043254537,0.13517771612546228
4,0.12,3.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.100162,0.201559,0.454122,0.368143,0.289324,24.796892727951267,81.07872915023302,51.32045763253537,3.667045587259916,3.1843163186059695,0.24657920651645826,0.2758996451800434,0.3513630838776824,0.26313079572741827,0.1749202945764946
3,0.12,3.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.06565,0.112386,0.354232,0.259652,0.180991,20.763048233808597,65.07215022695037,41.0881713886776,2.8809157645797474,2.36597715928195,0.2064668349589005,0.22143148205310134,0.28130822046427056,0.2067216344926781,0.12996743421647103
4,0.12,3.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.100162,0.201559,0.454122,0.368143,0.289324,24.942234451152657,81.80252746030523,50.47797983278076,3.751228850402097,3.053996448681844,0.24802447819520923,0.27836263021969315,0.3455950995011635,0.26917141030131136,0.16776158678634706
3,0.12,3.0,15.0,0.9659258262890683,300.0,10.0,0.1,5.60472200819694,0.06565,0.112386,0.354232,0.259652,0.180991,20.604700135463112,65.84847847302224,42.29885174544986,2.765753886944901,2.445134322209486,0.20489222845994154,0.22407321916318354,0.28959708621818686,0.19845813305031854,0.13431568133508198
4,0.12,3.0,15.0,0.9659258262890683,300.0,10.0,0.1,5.60472200819694,0.100162,0.201559,0.454122,0.368143,0.289324,24.814119745168874,81.6026438382699,52.09477166723825,3.6155237374378792,3.1760741934199235,0.24675051121510605,0.27768245403816144,0.3566643882633723,0.2594338181419416,0.17446753962967743
3,0.12,3.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.06565,0.112386,0.354232,0.259652,0.180991,20.476044553990434,63.02012006667359,39.213696385480766,2.8470653517822098,2.2536593439713513,0.20361288303785618,0.214448708654297,0.2684747160849697,0.2042926802178628,0.12379761207112615
4,0.12,3.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.100162,0.201559,0.454122,0.368143,0.289324,24.613038879696447,79.03847514546486,48.58834966082215,3.6819486993470765,2.9270343122434106,0.24475097196646686,0.26895694440152385,0.3326578359763197,0.2642001764179484,0.16078732541158697
3,0.12,3.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.06565,0.112386,0.354232,0.259652,0.180991,20.813951827955982,62.701363416658886,38.230816122363464,2.9470083340902398,2.0802282899158304,0.20697301805173413,0.2133640240821587,0.2617454728891244,0.21146414177630324,0.11427072842365471
4,0.12,3.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.100162,0.201559,0.454122,0.368143,0.289324,24.965541183030815,79.10729586795827,47.04850225754414,3.7426761169892915,2.68950286714546,0.24825623930802518,0.2691911317539401,0.32211534361994215,0.26855770439147086,0.1477392905461615
3,0.12,3.0,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.06565,0.112386,0.354232,0.259652,0.180991,20.486854269093456,63.808690468333964,40.02492071351335,2.8488196316536674,2.1287760977523313,0.20372037436759716,0.21713210411816083,0.27402872504675707,0.204418559497932,0.11693754792214016
4,0.12,3.0,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.100162,0.201559,0.454122,0.368143,0.289324,24.56197925595275,79.87924065299015,49.509343849217615,3.6441562354876846,2.763911097662396,0.24424323732221614,0.27181795255541374,0.33896337909101903,0.26148835818411725,0.1518266701588239
3,0.12,3.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.06565,0.112386,0.354232,0.259652,0.180991,20.45331657489573,59.249286582539696,35.00600589150238,2.801862049247105,1.71174301108161,0.20338687701716723,0.2016170864617755,0.2396669622930436,0.20104909333503457,0.09402916098132193
4,0.12,3.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.100162,0.201559,0.454122,0.368143,0.289324,24.635465400397905,74.20802264020465,43.23339533806186,3.5913826711858166,2.2186439360962726,0.2449739802982026,0.2525195859694385,0.2959953946874806,0.25770156316406984,0.12187415194738248
3,0.12,3.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.06565,0.112386,0.354232,0.259652,0.180991,21.146866024885504,58.33844728009953,33.41703408756623,2.762990210113907,1.3548583120070812,0.21028350212800764,0.1985176269241989,0.22878814205291104,0.19825982395751657,0.07442483451186828
4,0.12,3.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.100162,0.201559,0.454122,0.368143,0.289324,25.31935156942956,72.9488058723203,41.27811195867389,3.6726052252532835,1.6800132705211925,0.25177451416982444,0.2482346463421744,0.2826086395857297,0.26352973049229644,0.0922861885469459
4,0.12,3.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.100162,0.201559,0.454122,0.368143,0.289324,23.824851819567613,77.08381604489898,49.619698675878695,3.3907574119107773,3.103072948814053,0.23691327463860634,0.2623055111841284,0.3397189181880017,0.2433055915678981,0.17045744831547666
4,0.12,3.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.100162,0.201559,0.454122,0.368143,0.289324,23.852824817450028,76.66359647104505,48.712345243334106,3.4065914774629693,3.051748879881801,0.23719143689455535,0.26087556238573045,0.333506765862537,0.24444177331672157,0.16763812373894588
4,0.12,3.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674777,0.100162,0.201559,0.454122,0.368143,0.289324,24.104969359173836,76.90021663848948,48.1860144331189,3.439673300249279,3.019224698578562,0.23969875108540273,0.2616807479248303,0.3299032668847763,0.2468155770087503,0.1658515112277515
4,0.12,3.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,0.100162,0.201559,0.454122,0.368143,0.289324,23.71014381307744,76.69385912783561,49.011123369514635,3.403694610419313,3.0391359269825564,0.2357726232863686,0.2609785420002142,0.3355523361604806,0.24423390708976164,0.16694527126580302
3,0.12,3.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.06565,0.112386,0.354232,0.259652,0.180991,20.34322790353386,62.13675523502928,39.05602452508162,2.746119672334495,2.198212561523506,0.20229216012950405,0.21144274092182797,0.2673952231562969,0.19704926959580676,0.12075181933300339
4,0.12,3.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.100162,0.201559,0.454122,0.368143,0.289324,24.085235011089587,75.50090742778076,47.02636014197785,3.448694787515044,2.9209729105679285,0.23950251359931446,0.25691909318778644,0.3219637486738359,0.24746291859924827,0.16045436157868298
3,0.12,3.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.06565,0.112386,0.354232,0.259652,0.180991,20.624854746529763,61.979155580953794,38.418830607822805,2.7031272313837986,2.1715627547148175,0.20509264502257243,0.2109064512057009,0.2630327051639744,0.19396432425536073,0.11928789691105529
4,0.12,3.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.100162,0.201559,0.454122,0.368143,0.289324,24.408635471272838,75.6824323138489,45.93835428646078,3.4745171522296903,2.8661448578480773,0.24271839349740973,0.2575367971427257,0.3145147680858472,0.24931581603759334,0.15744255679133368
3,0.12,3.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,0.06565,0.112386,0.354232,0.259652,0.180991,20.300957031435008,62.66852649729329,39.987787155133546,2.7580358359877324,2.1944289879118073,0.2018718204435907,0.21325228460996018,0.2737744918970626,0.19790432022157153,0.12054398074396525
4,0.12,3.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,0.100162,0.201559,0.454122,0.368143,0.289324,23.847917845928457,76.05984522861792,47.89084712173475,3.4221520261386833,2.8927964713384395,0.23714264218638514,0.2588210808304756,0.32788241785941474,0.24555832871740185,0.1589065784575964
3,0.12,3.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.06565,0.112386,0.354232,0.259652,0.180991,20.18517158865149,60.21454137662715,36.715305034554014,2.63966645836877,2.0590363514480483,0.2007204551124202,0.20490171435355714,0.25136959796461933,0.18941066292130598,0.1131066166494029
4,0.12,3.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.100162,0.201559,0.454122,0.368143,0.289324,24.214360934992143,73.44294097355404,44.225172574570145,3.3794680571959796,2.691573456980852,0.24078653608575717,0.2499161194058281,0.3027855505905004,0.24249551794904967,0.14785303181672485
