AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
0,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.013735,0.023839,0.126622,0.081469,0.041332,10.725202714417417,24.490400414113232,13.98370078027831,0.8733177230642291,0.43410532011963054,0.10665094227988421,0.0833374283907558,0.09573874546018166,0.06266537514316971,0.0238461958156819
1,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.032169,0.051783,0.239896,0.170084,0.079692,12.51667876235204,38.914751689305085,24.848503677946226,1.5805541067174484,0.7979999781934656,0.12446530100778344,0.13242149076430004,0.1701241042031174,0.11341349593135641,0.043835592099325554
2,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.045682,0.078521,0.305128,0.209253,0.112486,14.450687492257014,47.71977289728637,30.870060929212343,1.9449389948123486,1.0863419471818807,0.14369699843244996,0.16238375401812427,0.21135041088767764,0.13956012631101888,0.059674741576881324
0,0.12,0.5,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.013735,0.023839,0.126622,0.081469,0.041332,10.791709051612568,24.12872464490527,13.438841032980152,0.9003384352799124,0.33857888763993105,0.1073122783607316,0.08210669602185297,0.09200838899176765,0.06460426064029466,0.01859875490927542
1,0.12,0.5,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.032169,0.051783,0.239896,0.170084,0.079692,12.709607503260816,38.444370847861144,23.784635765773153,1.59913756049054,0.6101213388015055,0.12638377588967387,0.13082085014481767,0.16284038290164046,0.11474696148620682,0.033515076277750466
2,0.12,0.5,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.045682,0.078521,0.305128,0.209253,0.112486,14.601982038038418,47.04340393398123,29.534504633940053,1.998161626817416,0.8477153203056993,0.14520146471612244,0.1600821644527414,0.20220658793194415,0.14337914442163513,0.04656654638186058
0,0.12,0.5,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.013735,0.023839,0.126622,0.081469,0.041332,10.578508733822371,26.635819782115114,16.536165880986772,0.8604523258916641,0.7271654852383883,0.10519222381331222,0.09063799228214742,0.11321407694877926,0.06174221176414669,0.03994452439933556
1,0.12,0.5,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.032169,0.051783,0.239896,0.170084,0.079692,12.640662760583073,42.12129170392804,29.363077752885754,1.6101115284358214,1.227835862371015,0.12569819241236194,0.14333290071808497,0.20103292190546304,0.11553440436059081,0.06744726002332135
2,0.12,0.5,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.045682,0.078521,0.305128,0.209253,0.112486,14.32095551313704,52.00533052591588,36.74889881399937,2.0144458037908923,1.6549913245435468,0.14240694935968226,0.17696691092659825,0.25159959618539796,0.14454762415357067,0.09091168748506552
3,0.12,0.5,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.06565,0.112386,0.354232,0.259652,0.180991,16.428997983317988,60.7251019985111,42.58112161290692,2.667836250441208,2.559451012617193,0.16336923061415132,0.20663908118080074,0.29152963350421457,0.19143200125133616,0.14059530532981127
0,0.12,0.5,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.013735,0.023839,0.126622,0.081469,0.041332,10.560699447078505,26.36369986812819,16.208382799678255,0.8528679591454587,0.7142324500062756,0.10501512905220223,0.08971200604010479,0.1109699255985295,0.06119799151666708,0.03923408922072249
1,0.12,0.5,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.032169,0.051783,0.239896,0.170084,0.079692,12.641805959365218,41.801278740270504,28.617789332326144,1.5515646827955298,1.2053259041950075,0.12570956033057995,0.14224394108525046,0.1959303400130495,0.11133334448443816,0.06621074702615293
2,0.12,0.5,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.045682,0.078521,0.305128,0.209253,0.112486,14.362092448640656,51.48510757136491,35.94309597457546,1.9904691817255549,1.6148011490418746,0.1428160132301553,0.17519666452437382,0.2460827051887385,0.142827168955297,0.08870396795143855
3,0.12,0.5,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.06565,0.112386,0.354232,0.259652,0.180991,16.373817728829174,60.16044189903498,41.48374731263942,2.6798520074244623,2.515449842961161,0.16282052059969493,0.20471762135125504,0.28401651230270647,0.19229419824917426,0.1381782409468002
0,0.12,0.5,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.013735,0.023839,0.126622,0.081469,0.041332,10.679670681560395,26.44122751133067,16.291731698675253,0.8633408644466352,0.7003105426609523,0.10619817375537023,0.08997582183341322,0.11154056989011174,0.061949480375995826,0.038469333496022155
