Timestamp,AOD_550nm,site_name,lat,lon,height
2023-01-01 09:05:17,0.146592,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-01 09:12:55,0.192724,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 02:02:25,0.105308,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 02:06:46,0.101309,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 02:11:56,0.096689,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 02:18:07,0.093761,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 02:25:45,0.092659,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 02:35:21,0.118993,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 02:45:58,0.112402,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 02:51:58,0.117131,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 03:00:58,0.108257,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 03:15:59,0.113393,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 03:30:59,0.123008,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 03:45:59,0.151408,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 03:52:00,0.147943,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 04:00:59,0.145699,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 04:15:59,0.140475,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 04:30:59,0.155947,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 04:52:01,0.176707,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 05:00:59,0.16023,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 05:15:59,0.12309,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 05:30:59,0.115765,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 05:45:59,0.117554,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 05:52:01,0.121243,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 06:00:59,0.112727,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 06:15:59,0.111665,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 06:30:59,0.113547,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 06:45:59,0.117911,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 06:52:01,0.113633,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 07:00:59,0.109143,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 07:16:00,0.105372,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 07:30:59,0.106882,Dunhuang,40.15,94.68333333333334,1139.0
2023-01-02 07:45:59,0.110817,Dunhuang,40.15,94.68333333333334,1139.0
