Timestamp,AOD_550nm,site_name,lat,lon,height
2023-01-24 08:45:12,0.059526,Waliguan,36.28333,100.9,3816.5
2023-01-24 08:53:24,0.056616,Waliguan,36.28333,100.9,3816.5
2023-01-24 08:59:48,0.065505,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:01:49,0.064112,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:03:50,0.063184,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:05:52,0.062849,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:07:51,0.061677,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:16:59,0.057932,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:23:34,0.055106,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:29:55,0.051309,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:35:09,0.050117,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:39:40,0.048382,Waliguan,36.28333,100.9,3816.5
2023-01-24 09:43:19,0.046736,Waliguan,36.28333,100.9,3816.5
2023-01-25 02:29:34,0.428731,Waliguan,36.28333,100.9,3816.5
2023-01-25 02:44:49,0.412993,Waliguan,36.28333,100.9,3816.5
2023-01-25 05:44:34,0.248718,Waliguan,36.28333,100.9,3816.5
2023-01-25 05:59:33,0.239167,Waliguan,36.28333,100.9,3816.5
2023-01-25 06:14:33,0.231775,Waliguan,36.28333,100.9,3816.5
2023-01-25 06:29:35,0.219787,Waliguan,36.28333,100.9,3816.5
2023-01-25 06:37:46,0.205749,Waliguan,36.28333,100.9,3816.5
2023-01-25 06:44:34,0.204211,Waliguan,36.28333,100.9,3816.5
2023-01-25 06:59:33,0.192192,Waliguan,36.28333,100.9,3816.5
2023-01-25 07:14:33,0.172266,Waliguan,36.28333,100.9,3816.5
2023-01-25 07:29:34,0.140295,Waliguan,36.28333,100.9,3816.5
2023-01-25 07:37:39,0.124651,Waliguan,36.28333,100.9,3816.5
2023-01-25 07:44:33,0.121938,Waliguan,36.28333,100.9,3816.5
2023-01-25 07:59:32,0.116021,Waliguan,36.28333,100.9,3816.5
2023-01-25 08:29:34,0.090007,Waliguan,36.28333,100.9,3816.5
2023-01-25 08:37:51,0.086254,Waliguan,36.28333,100.9,3816.5
2023-01-25 08:44:17,0.080741,Waliguan,36.28333,100.9,3816.5
2023-01-25 08:52:43,0.081725,Waliguan,36.28333,100.9,3816.5
2023-01-25 08:59:21,0.078432,Waliguan,36.28333,100.9,3816.5
2023-01-25 09:01:29,0.077532,Waliguan,36.28333,100.9,3816.5
2023-01-25 09:03:29,0.077251,Waliguan,36.28333,100.9,3816.5
2023-01-25 09:05:40,0.075666,Waliguan,36.28333,100.9,3816.5
2023-01-25 09:07:39,0.075234,Waliguan,36.28333,100.9,3816.5
2023-01-25 09:17:23,0.070062,Waliguan,36.28333,100.9,3816.5
2023-01-25 09:24:49,0.073081,Waliguan,36.28333,100.9,3816.5
2023-01-25 09:31:10,0.080059,Waliguan,36.28333,100.9,3816.5
2023-01-26 01:13:58,0.205497,Waliguan,36.28333,100.9,3816.5
2023-01-26 01:17:47,0.1977,Waliguan,36.28333,100.9,3816.5
2023-01-26 01:22:01,0.198433,Waliguan,36.28333,100.9,3816.5
2023-01-26 01:27:10,0.197386,Waliguan,36.28333,100.9,3816.5
2023-01-26 01:33:32,0.195028,Waliguan,36.28333,100.9,3816.5
2023-01-26 01:41:23,0.18614,Waliguan,36.28333,100.9,3816.5
