site,Time,ghi_clear_mcclear,dni_clear_mcclear,dhi_clear_mcclear,bhi_clear_mcclear,ghi_extra_mcclear
LSA,2021-01-01 00:00:00,0.4601,0.0,0.3721,0.0879,1.3512
LSA,2021-01-01 01:00:00,109.3335,567.4307,32.5089,76.8246,165.8875
LSA,2021-01-01 02:00:00,327.8954,893.5429,60.16,267.7354,418.5251
LSA,2021-01-01 03:00:00,517.0029,994.1518,75.601,441.4019,624.1381
LSA,2021-01-01 04:00:00,650.9222,1035.3746,85.4163,565.5059,768.719
LSA,2021-01-01 05:00:00,718.0912,1046.6736,91.7811,626.3102,842.4166
LSA,2021-01-01 06:00:00,715.0122,1043.8314,92.0267,622.9855,840.2086
LSA,2021-01-01 07:00:00,642.0542,1026.443,86.0973,555.9569,762.2437
LSA,2021-01-01 08:00:00,503.4815,977.4694,76.5202,426.9614,613.8326
LSA,2021-01-01 09:00:00,312.1287,864.6559,60.9739,251.1548,405.0857
LSA,2021-01-01 10:00:00,95.6029,496.0177,31.106,64.4969,150.2234
LSA,2021-01-01 11:00:00,0.064,0.0,0.0599,0.0041,0.2295
LSA,2021-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-02 00:00:00,0.3945,0.0,0.3522,0.0423,1.262
LSA,2021-01-02 01:00:00,103.9571,494.9388,35.6105,68.3465,165.0306
LSA,2021-01-02 02:00:00,320.7002,852.1517,65.1419,255.5583,418.144
LSA,2021-01-02 03:00:00,511.0955,976.3817,77.2121,433.8833,624.3253
LSA,2021-01-02 04:00:00,647.7239,1037.0502,80.6045,567.1194,769.5282
LSA,2021-01-02 05:00:00,718.1694,1064.8528,79.8679,638.3015,843.859
LSA,2021-01-02 06:00:00,718.1592,1071.6621,77.0293,641.1299,842.2521
LSA,2021-01-02 07:00:00,647.7649,1058.7216,72.4482,575.3167,764.8156
LSA,2021-01-02 08:00:00,511.3482,1017.1985,65.0141,446.3341,616.8239
LSA,2021-01-02 09:00:00,319.8307,910.0182,53.5392,266.2915,408.3589
LSA,2021-01-02 10:00:00,100.1549,538.9637,29.3954,70.7595,153.622
LSA,2021-01-02 11:00:00,0.1165,0.0,0.1047,0.0119,0.3954
LSA,2021-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0
LSA,2021-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0
