site,Time,ghi_clear_mcclear,dni_clear_mcclear,dhi_clear_mcclear,bhi_clear_mcclear,ghi_extra_mcclear
DYB,2021-01-01 00:00:00,261.2268,610.1559,81.6657,179.5611,406.6677
DYB,2021-01-01 01:00:00,462.9148,750.0087,115.506,347.4088,649.9821
DYB,2021-01-01 02:00:00,620.7729,810.095,140.1443,480.6285,834.6877
DYB,2021-01-01 03:00:00,718.6703,835.3271,155.9926,562.6778,948.1996
DYB,2021-01-01 04:00:00,747.3453,836.3914,163.4686,583.8768,982.7819
DYB,2021-01-01 05:00:00,702.6097,809.6375,164.059,538.5507,936.0759
DYB,2021-01-01 06:00:00,588.5333,750.8639,155.0973,433.436,811.2616
DYB,2021-01-01 07:00:00,416.1706,641.7449,133.0361,283.1346,616.8411
DYB,2021-01-01 08:00:00,208.5322,433.317,91.2412,117.291,366.0585
DYB,2021-01-01 09:00:00,33.1833,93.3787,22.643,10.5402,85.6138
DYB,2021-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-01 23:00:00,55.2382,181.5738,31.4568,23.7814,121.5836
DYB,2021-01-02 00:00:00,253.2728,547.1081,91.6938,161.579,405.732
DYB,2021-01-02 01:00:00,460.5042,720.1905,126.6879,333.8163,649.6091
DYB,2021-01-02 02:00:00,625.5604,805.2858,147.4434,478.117,834.9542
DYB,2021-01-02 03:00:00,727.3004,839.8011,161.0708,566.2296,949.1385
DYB,2021-01-02 04:00:00,756.1395,838.8669,169.5944,586.5451,984.3801
DYB,2021-01-02 05:00:00,711.1213,810.4478,170.7699,540.3514,938.2755
DYB,2021-01-02 06:00:00,595.1401,745.4299,163.3093,431.8308,813.9636
DYB,2021-01-02 07:00:00,419.5064,624.596,142.3689,277.1375,619.9121
DYB,2021-01-02 08:00:00,209.3502,406.4396,98.0388,111.3114,369.3401
DYB,2021-01-02 09:00:00,33.7795,82.9274,24.1968,9.5826,88.1096
DYB,2021-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-02 23:00:00,54.8814,187.3814,30.3372,24.5442,120.4747
DYB,2021-01-03 00:00:00,251.373,563.9498,85.3075,166.0655,404.9113
DYB,2021-01-03 01:00:00,453.9145,733.1816,114.2877,339.6268,649.3567
DYB,2021-01-03 02:00:00,613.9554,814.9622,129.8999,484.0556,835.3432
DYB,2021-01-03 03:00:00,712.3188,844.529,142.3058,570.013,950.1981
DYB,2021-01-03 04:00:00,740.1499,836.9788,153.9115,586.2384,986.0938
DYB,2021-01-03 05:00:00,696.1105,803.0244,159.3745,536.7361,940.5819
DYB,2021-01-03 06:00:00,584.235,738.9771,154.7323,429.5027,816.761
DYB,2021-01-03 07:00:00,414.8895,625.0904,136.2421,278.6474,623.0654
DYB,2021-01-03 08:00:00,209.8931,413.5674,95.7843,114.1088,372.6899
DYB,2021-01-03 09:00:00,34.6674,83.2442,24.7736,9.8938,90.7192
DYB,2021-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0
DYB,2021-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0
