site,Time,ghi_clear_mcclear,dni_clear_mcclear,dhi_clear_mcclear,bhi_clear_mcclear,ghi_extra_mcclear
MXF,2021-01-01 00:00:00,49.5082,218.2999,25.3984,24.1098,99.537
MXF,2021-01-01 01:00:00,232.8478,626.6468,73.6077,159.2402,349.9515
MXF,2021-01-01 02:00:00,416.4631,798.2512,97.8503,318.6128,559.7596
MXF,2021-01-01 03:00:00,551.7853,859.8345,116.9395,434.8457,711.7755
MXF,2021-01-01 04:00:00,623.3668,860.9124,136.8536,486.5131,795.642
MXF,2021-01-01 05:00:00,627.1887,834.7099,149.4492,477.7395,805.6443
MXF,2021-01-01 06:00:00,563.3054,782.6918,150.8911,412.4143,741.0995
MXF,2021-01-01 07:00:00,437.3415,690.9214,138.5221,298.8194,606.4042
MXF,2021-01-01 08:00:00,263.0909,521.0183,108.0834,155.0075,410.7343
MXF,2021-01-01 09:00:00,79.9735,214.1038,48.5873,31.3862,167.4197
MXF,2021-01-01 10:00:00,0.5279,0.3425,0.5096,0.0183,2.0711
MXF,2021-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-02 00:00:00,45.4654,170.0734,26.3742,19.0912,98.8563
MXF,2021-01-02 01:00:00,221.4576,547.9019,81.8879,139.5696,349.5707
MXF,2021-01-02 02:00:00,402.3908,722.795,113.676,288.7148,559.9232
MXF,2021-01-02 03:00:00,539.0024,799.6597,133.9545,405.0479,712.5425
MXF,2021-01-02 04:00:00,615.0388,826.7805,146.9412,468.0976,797.0306
MXF,2021-01-02 05:00:00,623.5897,821.0755,152.5351,471.0546,807.6299
MXF,2021-01-02 06:00:00,564.0218,785.9381,148.5954,415.4264,743.6172
MXF,2021-01-02 07:00:00,441.6676,710.8307,132.9706,308.6971,609.3526
MXF,2021-01-02 08:00:00,269.8851,559.5849,102.5774,167.3077,413.9828
MXF,2021-01-02 09:00:00,84.1371,244.2234,47.9399,36.1972,170.8175
MXF,2021-01-02 10:00:00,0.6523,0.7479,0.6257,0.0266,2.5141
MXF,2021-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0
MXF,2021-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0
