AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,theta_trunc_cld,escape_alpha,escape,GHI,DNI,DHI,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06
1,0.12,0.5,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,312.5088523357537,217.9897563810663,94.51909595468747,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1104.9039491518406,869.3415428837665,235.56240626807408,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1090.7410400392573,856.781608753853,233.9594312854044,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1064.9211451892975,838.3813886368588,226.53975655243903,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,1046.6164899531886,821.337300300369,225.27918965281978,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,1019.4256515657504,802.5700870797723,216.85556448597805,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,996.942320888517,781.8746840426041,215.06763684591286,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,952.4090916255294,750.0347711881182,202.37432043741134,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,923.6305240061462,723.6392849239611,199.99123908218513,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1060.9584412115116,829.1056579457673,231.85278326574434,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1047.555055020782,816.9630638419164,230.5919911788654,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1022.3452828395361,799.1537853320873,223.1914975074488,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,1004.9640900780075,783.1974631244541,221.76662695355338,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,978.126131072067,764.7864419172638,213.33968915480315,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,956.9749722094692,745.2414414375081,211.73353077196114,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,913.6274710573779,714.3651115987525,199.26235945862553,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,885.843388917031,688.9845138896738,196.8588750273572,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,933.2366965487452,711.4842010879655,221.75249546077973,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,921.283200226572,700.6903243533013,220.59287587327083,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,898.0455098291443,684.7148957202083,213.33061410893595,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,882.5938503704642,670.6798102321253,211.91404013833898,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,857.9081459054894,654.0803670808627,203.82777882462682,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,839.2988598464797,637.2392853435462,202.05957450293351,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,799.530644100006,609.8535884608547,189.67705563915135,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,775.2266295300043,587.8901682411964,187.33646128880793,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,731.6677409539581,530.2874471338437,201.38029382011445,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,722.5690273310802,522.3568069222955,200.21222040878465,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,702.5980331091176,509.0102297704068,193.5878033387109,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,690.6030452662247,498.67467121796517,191.92837404825963,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,669.3411243105132,484.7817034293459,184.55942088116728,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,655.2915645015291,472.2254232955241,183.06614120600506,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,621.1814916435216,449.78669959252096,171.3947920510006,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,602.6978988736297,433.21922958625106,169.47866928737852,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,473.14929546562917,306.6942604789216,166.45503498670755,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,467.64888169828936,301.9629907774831,165.6858909208062,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,452.12017998638174,292.7250724174521,159.39510756892963,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,445.08526034382686,286.7231859054035,158.36207443842338,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,428.55112919417314,277.20837949194083,151.34274970223234,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,420.3205193970475,269.7995210874464,150.5209983096011,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,394.8506849519808,254.7902950232631,140.0603899287177,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,383.45825505549345,245.00667753135403,138.45157752413948,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,378.6733037724408,229.4814601885582,149.19184358388262,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,374.10454984185645,225.93398280031016,148.17056704154624,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,360.9163133567751,218.39434148041494,142.52197187636023,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,355.5087358444814,213.86976643208348,141.63896941239793,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,65.0,0.42261826174069944,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,341.4639095960264,206.1672550918632,135.2966545041632,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,335.11324260516784,200.7266462309027,134.38659637426505,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,313.2892167888528,188.5471877098242,124.74202907902865,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,304.5586798506457,181.07267444819368,123.48600540245204,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1085.84467781937,629.9842013424313,455.8604764769382,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1072.7310997452546,621.9000715328066,450.8310282124482,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1046.8575944508505,609.2759210682976,437.58167338255294,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,1029.483577721464,598.2498417738094,431.2337359476544,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,1002.0057980270993,585.1114741720495,416.89432385504983,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,980.5642311636691,571.3910716711365,409.17315949253265,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,935.8343317468618,549.253107607029,386.5812241398328,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,907.6186403247705,531.0366949483735,376.581945376397,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1040.6954813884108,594.3840285514207,446.3114528369901,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1028.2211365681746,586.8611697317492,441.3599668364253,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1002.8434259730564,574.6669132682626,428.17651270479365,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,986.0345773588765,564.2026883174685,421.83188904140815,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,959.1408722312151,551.3146485300459,407.8262237011691,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,938.6685772259032,538.4503194193117,400.21825780659145,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,895.095020787821,517.1009791913862,377.9940415964347,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,868.0261243826346,500.4476745730668,367.5784498095678,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,908.0347780578863,491.78877978914534,416.24599826874095,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,896.7819250242678,485.2046057998627,411.5773192244051,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,873.8604201608517,474.7676400129447,399.092780147907,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,859.3280981886261,466.0075992276915,393.32049896093446,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,834.6835670193283,455.01733500989957,379.6662320094287,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,817.5144930763141,444.39438489451095,373.1201081818034,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,777.5818937969442,425.7665989832768,351.8152948136674,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,754.4504879601909,411.77629291570264,342.6741950444883,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,698.7357904956821,337.73014104393076,361.0056494517513,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,690.6309337552889,333.26873669192537,357.36219706336357,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,671.1906405260357,325.5145812630921,345.6760592629437,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,660.3770384744624,319.427628015944,340.94941045851834,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,639.6484406675831,310.9130989119246,328.7353417556584,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,626.3721067664013,303.58472775837953,322.7873790080219,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,593.7405056363733,289.96970901471406,303.77079662165914,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,576.0742537543534,280.21666430324325,295.85758945111036,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,431.2455034794717,162.16498096332097,269.0805225161507,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,426.5636009996076,160.06703144684525,266.4965695527624,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,412.59503793717295,155.584989102959,257.01004883421393,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,406.6347180255666,152.7312106960631,253.9035073295035,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,391.6392594266539,148.0559948361364,243.58326459051753,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,384.4790507652685,144.531270714363,239.94778005090555,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,361.350048368753,137.03772513837086,224.31232323038213,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,351.4664663719128,132.32493697889393,219.14152939301883,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,336.5619796726946,107.81771438534801,228.74426528734656,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,332.80169606233363,106.43057792419128,226.37111813814226,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,321.42677072369105,103.17637304434028,218.25039767935075,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,316.7145603640766,101.29670977260719,215.41785059146935,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,65.0,0.42261826174069944,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,304.4420697866286,98.13908089022672,206.30298889640184,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,298.9686990981516,95.73293108589098,203.2357680122606,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,279.92196413530144,90.39971174513808,189.52225239016337,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,3.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,272.60135011762895,87.29888025063407,185.3024698669949,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1058.4937647232023,458.78072137087696,599.7130433523255,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1046.1708799568416,453.263204029026,592.9076759278158,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1020.192581757677,444.3567366487283,575.8358451089489,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,1003.8898340713641,436.964169092799,566.925664978565,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,976.2667940830638,427.61998076820004,548.6468133148638,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,955.6710841351892,418.3347055618928,537.3363785732962,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,911.2364629115905,402.5469171720102,508.68954573958035,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,884.2827339317714,390.3932660982906,493.8894678334809,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1011.4452492047136,428.00623208047085,583.4390171242426,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,999.5852191849755,422.9055048761039,576.6797143088717,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,974.7515323911233,414.6227600796141,560.1287723115092,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,958.8226937725186,407.60341559573646,551.2192781767822,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,932.3758290687232,399.10368414164884,533.2721449270742,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,912.2381436065691,389.96512402808645,522.2730195784826,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,869.3961673777893,375.1383574575013,494.25780992028814,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,843.6263716079535,363.83665665432727,479.78971495362634,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,873.0309095227312,340.12927036950435,532.901639153227,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,862.9480802055859,336.35852208176084,526.5895581238251,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,840.3812286406277,329.1409692912457,511.2402593493821,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,827.1490313900455,324.2129077362905,502.936123653755,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,802.7546465495302,316.4893428651802,486.2653036843501,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,786.1550773687349,309.56930710247457,476.5857702662603,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,747.7165453826648,297.35372570135695,450.3628196813079,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,725.8747900966977,288.372067098221,437.5027229984766,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,658.5495928905715,215.77026360814654,442.779329282425,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,650.9384755816027,213.15493031091344,437.7835452706892,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,632.3900163510006,208.22695632981714,424.1630600211836,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,622.1965792705703,204.78518000318206,417.4113992673881,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,602.8642228622526,199.68295010674586,403.1812727555069,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,590.5073320621958,195.44350192542228,395.06383013677345,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,559.9132549506494,187.0345018109004,372.878753139749,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,543.7016353173453,181.3340790562366,362.3675562611088,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,392.69046254752635,86.56959619554117,306.12086635198517,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,388.4501269755206,85.68560141221293,302.76452556330764,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,375.87420702217946,83.37513559106343,292.4990714311161,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,370.183177403933,81.97340334777857,288.20977405615434,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,357.0191322680151,79.64642101135159,277.3727112566635,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,350.5393501917429,77.9831743942429,272.5561757975,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,5.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,329.89057527092973,74.22372877834952,255.66684649258016,0.0251,0.0472,0.3922,0.2218,0.0897
