2060,4.69e-08,1
2070,3.996e-08,1
2080,3.373e-08,1
2090,2.93e-08,1
2100,2.417e-08,1
2110,2.061e-08,1
2120,1.743e-08,1
2130,1.475e-08,1
2140,1.273e-08,1
2150,1.084e-08,1
2160,9.368e-09,1
2170,7.985e-09,1
2180,6.785e-09,1
2190,5.804e-09,1
2200,4.975e-09,1
2210,4.311e-09,1
2220,3.738e-09,1
2230,3.275e-09,1
2240,2.847e-09,1
2250,2.469e-09,1
2260,2.149e-09,1
2270,1.884e-09,1
2280,1.631e-09,1
2290,1.393e-09,1
2300,1.201e-09,1
2310,1.027e-09,1
2320,8.807e-10,1
2330,7.521e-10,1
2340,6.436e-10,1
2350,5.509e-10,1
2360,4.729e-10,1
2370,4.055e-10,1
2380,3.49e-10,1
2390,3.006e-10,1
2400,2.599e-10,1
2410,2.246e-10,1
2420,1.942e-10,1
2430,1.685e-10,1
2440,1.464e-10,1
2450,1.273e-10,1
2460,1.115e-10,1
2470,9.794e-11,1
2480,8.729e-11,1
2490,7.893e-11,1
2500,7.313e-11,1
2510,7.069e-11,1
2520,7.19e-11,1
2530,7.828e-11,1
2540,9.295e-11,1
2550,1.174e-10,1
2560,1.578e-10,1
2570,2.184e-10,1
2580,3.053e-10,1
2590,4.212e-10,1
2600,5.733e-10,1
2610,7.497e-10,1
2620,9.487e-10,1
2630,1.153e-09,1
2640,1.343e-09,1
2650,1.503e-09,1
2660,1.623e-09,1
2670,1.696e-09,1
2680,1.746e-09,1
2690,1.789e-09,1
2700,1.852e-09,1
2710,1.862e-09,1
2720,1.886e-09,1
2730,1.912e-09,1
2740,1.942e-09,1
2750,1.938e-09,1
2760,1.914e-09,1
2770,1.898e-09,1
2780,1.864e-09,1
2790,1.77e-09,1
2800,1.635e-09,1
2810,1.464e-09,1
2820,1.279e-09,1
2830,1.099e-09,1
2840,9.528e-10,1
2850,8.433e-10,1
2860,7.794e-10,1
2870,7.793e-10,1
2880,8.241e-10,1
2890,9.417e-10,1
2900,1.179e-09,1
2910,1.616e-09,1
2920,2.144e-09,1
2930,2.992e-09,1
2940,4.344e-09,1
2950,6.415e-09,1
2960,9.242e-09,1
2970,1.31e-08,1
2980,1.847e-08,1
2990,2.567e-08,1
3000,3.39e-08,1
3010,4.357e-08,1
3020,5.301e-08,1
3030,6.364e-08,1
3040,7.438e-08,1
3050,8.381e-08,1
3060,9.294e-08,1
3070,1.013e-07,1
3080,1.103e-07,1
3090,1.17e-07,1
3100,1.2e-07,1
3110,1.19e-07,1
3120,1.133e-07,1
3130,1.04e-07,1
3140,9.475e-08,1
3150,8.601e-08,1
3160,8.074e-08,1
3170,8.023e-08,1
3180,8.473e-08,1
3190,9.256e-08,1
3200,9.989e-08,1
3210,1.056e-07,1
3220,1.079e-07,1
3230,1.079e-07,1
3240,1.049e-07,1
3250,1e-07,1
3260,9.35e-08,1
3270,8.662e-08,1
3280,7.88e-08,1
3290,7.137e-08,1
3300,6.438e-08,1
3310,5.706e-08,1
3320,5.132e-08,1
3330,4.815e-08,1
3340,4.736e-08,1
3350,4.709e-08,1
3360,4.918e-08,1
3370,5.227e-08,1
3380,5.603e-08,1
3390,6.023e-08,1
3400,6.567e-08,1
3410,7.403e-08,1
3420,8.695e-08,1
3430,9.929e-08,1
3440,1.163e-07,1
3450,1.379e-07,1
3460,1.658e-07,1
3470,2.01e-07,1
3480,2.425e-07,1
3490,2.92e-07,1
3500,3.562e-07,1
3510,4.274e-07,1
3520,5.173e-07,1
3530,6.285e-07,1
3540,7.787e-07,1
3550,9.563e-07,1
3560,1.194e-06,1
3570,1.517e-06,1
3580,1.934e-06,1
3590,2.511e-06,1
3600,3.197e-06,1
3610,4.024e-06,1
3620,4.981e-06,1
3630,6.09e-06,1
3640,7.229e-06,1
3650,8.439e-06,1
3660,9.367e-06,1
3670,1.016e-05,1
3680,1.057e-05,1
3690,1.088e-05,1
3700,1.108e-05,1
3710,1.129e-05,1
3720,1.159e-05,1
3730,1.19e-05,1
3740,1.21e-05,1
3750,1.21e-05,1
3760,1.2e-05,1
3770,1.19e-05,1
3780,1.18e-05,1
3790,1.19e-05,1
3800,1.23e-05,1
3810,1.28e-05,1
3820,1.3e-05,1
3830,1.29e-05,1
3840,1.21e-05,1
3850,1.09e-05,1
3860,9.44e-06,1
3870,7.79e-06,1
3880,6.22e-06,1
3890,4.64e-06,1
3900,3.4e-06,1
3910,2.47e-06,1
3920,1.78e-06,1
3930,1.29e-06,1
3940,9.26e-07,1
3950,7e-07,1
3960,5.36e-07,1
3970,4.26e-07,1
3980,3.41e-07,1
3990,2.79e-07,1
