-4,8.391e-13,1,0
-2,8.359e-13,1,0
0,8.345e-13,1,0
2,8.359e-13,1,0
4,8.391e-13,1,0
6,8.439e-13,1,0
8,8.5e-13,1,0
10,8.573e-13,1,0
12,8.655e-13,1,0
14,8.75e-13,1,0
16,8.859e-13,1,0
18,8.981e-13,1,0
20,9.119e-13,1,0
22,9.273e-13,1,0
24,9.442e-13,1,0
26,9.626e-13,1,0
28,9.825e-13,1,0
30,1.004e-12,1,0
32,1.027e-12,1,0
34,1.052e-12,1,0
36,1.078e-12,1,0
38,1.106e-12,1,0
40,1.135e-12,1,0
42,1.166e-12,1,0
44,1.199e-12,1,0
46,1.233e-12,1,0
48,1.27e-12,1,0
50,1.308e-12,1,0
52,1.347e-12,1,0
54,1.389e-12,1,0
56,1.432e-12,1,0
58,1.478e-12,1,0
60,1.525e-12,1,0
62,1.574e-12,1,0
64,1.625e-12,1,0
66,1.678e-12,1,0
68,1.734e-12,1,0
70,1.791e-12,1,0
72,1.85e-12,1,0
74,1.912e-12,1,0
76,1.976e-12,1,0
78,2.042e-12,1,0
80,2.11e-12,1,0
82,2.181e-12,1,0
84,2.254e-12,1,0
86,2.329e-12,1,0
88,2.408e-12,1,0
90,2.488e-12,1,0
92,2.572e-12,1,0
94,2.658e-12,1,0
96,2.746e-12,1,0
98,2.838e-12,1,0
100,2.933e-12,1,0
102,3.03e-12,1,0
104,3.13e-12,1,0
106,3.234e-12,1,0
108,3.341e-12,1,0
110,3.451e-12,1,0
112,3.564e-12,1,0
114,3.681e-12,1,0
116,3.801e-12,1,0
118,3.925e-12,1,0
120,4.053e-12,1,0
122,4.184e-12,1,0
124,4.32e-12,1,0
126,4.459e-12,1,0
128,4.603e-12,1,0
130,4.75e-12,1,0
132,4.902e-12,1,0
134,5.059e-12,1,0
136,5.22e-12,1,0
138,5.386e-12,1,0
140,5.556e-12,1,0
142,5.732e-12,1,0
144,5.912e-12,1,0
146,6.098e-12,1,0
148,6.29e-12,1,0
150,6.487e-12,1,0
152,6.689e-12,1,0
154,6.897e-12,1,0
156,7.112e-12,1,0
158,7.333e-12,1,0
160,7.56e-12,1,0
162,7.793e-12,1,0
164,8.034e-12,1,0
166,8.281e-12,1,0
168,8.535e-12,1,0
170,8.797e-12,1,0
172,9.067e-12,1,0
174,9.344e-12,1,0
176,9.629e-12,1,0
178,9.923e-12,1,0
180,1.023e-11,1,0
182,1.054e-11,1,0
184,1.086e-11,1,0
186,1.119e-11,1,0
188,1.152e-11,1,0
190,1.187e-11,1,0
192,1.223e-11,1,0
194,1.26e-11,1,0
196,1.298e-11,1,0
198,1.338e-11,1,0
200,1.378e-11,1,0
202,1.419e-11,1,0
204,1.462e-11,1,0
206,1.506e-11,1,0
208,1.552e-11,1,0
210,1.598e-11,1,0
212,1.646e-11,1,0
214,1.696e-11,1,0
216,1.747e-11,1,0
218,1.799e-11,1,0
220,1.854e-11,1,0
222,1.909e-11,1,0
224,1.967e-11,1,0
226,2.026e-11,1,0
228,2.087e-11,1,0
230,2.15e-11,1,0
232,2.214e-11,1,0
234,2.281e-11,1,0
236,2.35e-11,1,0
238,2.421e-11,1,0
240,2.494e-11,1,0
242,2.569e-11,1,0
244,2.647e-11,1,0
246,2.727e-11,1,0
248,2.81e-11,1,0
250,2.895e-11,1,0
252,2.983e-11,1,0
254,3.073e-11,1,0
256,3.167e-11,1,0
258,3.263e-11,1,0
260,3.363e-11,1,0
262,3.466e-11,1,0
264,3.572e-11,1,0
266,3.681e-11,1,0
268,3.794e-11,1,0
270,3.91e-11,1,0
272,4.031e-11,1,0
274,4.155e-11,1,0
276,4.283e-11,1,0
278,4.416e-11,1,0
280,4.552e-11,1,0
282,4.694e-11,1,0
284,4.84e-11,1,0
286,4.991e-11,1,0
288,5.147e-11,1,0
290,5.308e-11,1,0
292,5.474e-11,1,0
294,5.646e-11,1,0
296,5.824e-11,1,0
298,6.008e-11,1,0
300,6.199e-11,1,0
302,6.395e-11,1,0
304,6.599e-11,1,0
306,6.809e-11,1,0
308,7.027e-11,1,0
310,7.253e-11,1,0
312,7.486e-11,1,0
314,7.728e-11,1,0
316,7.978e-11,1,0
318,8.237e-11,1,0
320,8.505e-11,1,0
322,8.782e-11,1,0
324,9.07e-11,1,0
326,9.368e-11,1,0
328,9.677e-11,1,0
330,9.997e-11,1,0
332,1.033e-10,1,0
334,1.067e-10,1,0
336,1.103e-10,1,0
338,1.14e-10,1,0
340,1.178e-10,1,0
342,1.218e-10,1,0
344,1.259e-10,1,0
346,1.302e-10,1,0
348,1.347e-10,1,0
350,1.393e-10,1,0
352,1.441e-10,1,0
354,1.491e-10,1,0
356,1.542e-10,1,0
358,1.596e-10,1,0
360,1.652e-10,1,0
362,1.71e-10,1,0
364,1.77e-10,1,0
366,1.833e-10,1,0
368,1.899e-10,1,0
370,1.966e-10,1,0
372,2.037e-10,1,0
374,2.111e-10,1,0
376,2.187e-10,1,0
378,2.267e-10,1,0
380,2.35e-10,1,0
382,2.437e-10,1,0
384,2.527e-10,1,0
386,2.621e-10,1,0
388,2.719e-10,1,0
390,2.821e-10,1,0
392,2.928e-10,1,0
394,3.039e-10,1,0
396,3.155e-10,1,0
398,3.276e-10,1,0
400,3.403e-10,1,0
402,3.535e-10,1,0
404,3.674e-10,1,0
406,3.818e-10,1,0
408,3.969e-10,1,0
410,4.127e-10,1,0
412,4.293e-10,1,0
414,4.466e-10,1,0
416,4.647e-10,1,0
418,4.837e-10,1,0
420,5.036e-10,1,0
422,5.245e-10,1,0
424,5.464e-10,1,0
426,5.695e-10,1,0
428,5.937e-10,1,0
430,6.191e-10,1,0
432,6.459e-10,1,0
434,6.742e-10,1,0
436,7.039e-10,1,0
438,7.353e-10,1,0
440,7.683e-10,1,0
442,8.032e-10,1,0
444,8.4e-10,1,0
446,8.785e-10,1,0
448,9.213e-10,1,0
450,9.661e-10,1,0
452,1.013e-09,1,0
454,1.062e-09,1,0
456,1.114e-09,1,0
458,1.169e-09,1,0
460,1.226e-09,1,0
462,1.286e-09,1,0
464,1.35e-09,1,0
466,1.417e-09,1,0
468,1.488e-09,1,0
470,1.564e-09,1,0
472,1.643e-09,1,0
474,1.728e-09,1,0
476,1.818e-09,1,0
478,1.914e-09,1,0
480,2.016e-09,1,0
482,2.126e-09,1,0
484,2.244e-09,1,0
486,2.378e-09,1,0
488,2.522e-09,1,0
490,2.677e-09,1,0
492,2.843e-09,1,0
494,3.024e-09,1,0
496,3.22e-09,1,0
498,3.437e-09,1,0
500,3.676e-09,1,0
502,3.941e-09,1,0
504,4.236e-09,1,0
506,4.565e-09,1,0
508,4.931e-09,1,0
510,5.336e-09,1,0
512,5.784e-09,1,0
514,6.276e-09,1,0
516,6.817e-09,1,0
518,7.41e-09,1,0
520,8.108e-09,1,0
522,9.238e-09,1,0
524,1.044e-08,1,0
526,1.167e-08,1,0
528,1.292e-08,1,0
530,1.419e-08,1,0
532,1.548e-08,1,0
534,1.679e-08,1,0
536,1.816e-08,1,0
538,1.956e-08,1,0
540,2.103e-08,1,0
542,2.258e-08,1,0
544,2.425e-08,1,0
546,2.609e-08,1,0
548,2.815e-08,1,0
550,3.051e-08,1,0
552,3.326e-08,1,0
554,3.653e-08,1,0
556,4.04e-08,1,0
558,4.546e-08,1,0
560,5.16e-08,1,0
562,5.909e-08,1,0
564,6.836e-08,1,0
566,7.995e-08,1,0
568,9.457e-08,1,0
570,1.13e-07,1,0
572,1.366e-07,1,0
574,1.731e-07,1,0
576,2.156e-07,1,0
578,2.655e-07,1,0
580,3.241e-07,1,0
582,3.927e-07,1,0
584,4.723e-07,1,0
586,5.639e-07,1,0
588,6.685e-07,1,0
590,7.872e-07,1,0
592,9.51e-07,1,0
594,1.199e-06,1,0
596,1.528e-06,1,0
598,1.847e-06,1,0
600,2.155e-06,1,0
602,2.453e-06,1,0
