27370,3.6536e-08,0.0013,1e-05
27375,4.2009e-08,0.0013,1e-05
27380,4.5654e-08,0.0013,1e-05
27385,5.1123e-08,0.0013,1e-05
27390,5.4765e-08,0.0013,1e-05
27395,5.8151e-08,0.0013,1e-05
27400,5.9269e-08,0.0013,1e-05
27405,6.4301e-08,0.0013,1e-05
27410,6.9331e-08,0.0013,1e-05
27415,7.4359e-08,0.0013,1e-05
27420,7.8971e-08,0.0013,1e-05
27425,7.3774e-08,0.0013,1e-05
27430,6.8578e-08,0.0013,1e-05
27435,6.3385e-08,0.0013,1e-05
27440,5.8193e-08,0.0013,1e-05
27445,5.3003e-08,0.0013,1e-05
27450,4.7815e-08,0.0013,1e-05
27455,4.2629e-08,0.0013,1e-05
27460,3.7445e-08,0.0013,1e-05
27465,3.2263e-08,0.0013,1e-05
27470,2.7083e-08,0.0013,1e-05
27475,2.1904e-08,0.0013,1e-05
27480,1.6728e-08,0.0013,1e-05
27485,1.8731e-08,0.0013,1e-05
27490,2.0846e-08,0.0013,1e-05
27495,2.2959e-08,0.0013,1e-05
27500,2.5072e-08,0.0013,1e-05
27505,2.7185e-08,0.0013,1e-05
27510,2.9296e-08,0.0013,1e-05
27515,3.1407e-08,0.0013,1e-05
27520,3.3517e-08,0.0013,1e-05
27525,3.5626e-08,0.0013,1e-05
27530,3.7735e-08,0.0013,1e-05
27535,3.9843e-08,0.0013,1e-05
27540,4.1949e-08,0.0013,1e-05
27545,4.4056e-08,0.0013,1e-05
27550,4.6161e-08,0.0013,1e-05
27555,4.8266e-08,0.0013,1e-05
27560,5.0369e-08,0.0013,1e-05
27565,5.2473e-08,0.0013,1e-05
27570,5.4575e-08,0.0013,1e-05
27575,5.6677e-08,0.0013,1e-05
27580,5.8777e-08,0.0013,1e-05
27585,6.0878e-08,0.0013,1e-05
27590,6.2977e-08,0.0013,1e-05
27595,6.5075e-08,0.0013,1e-05
27600,6.7173e-08,0.0013,1e-05
27605,6.927e-08,0.0013,1e-05
27610,7.1367e-08,0.0013,1e-05
27615,7.3462e-08,0.0013,1e-05
27620,7.5557e-08,0.0013,1e-05
27625,7.7651e-08,0.0013,1e-05
27630,7.9744e-08,0.0013,1e-05
27635,8.1836e-08,0.0013,1e-05
27640,8.3928e-08,0.0013,1e-05
27645,8.6019e-08,0.0013,1e-05
27650,8.811e-08,0.0013,1e-05
27655,9.0199e-08,0.0013,1e-05
27660,9.2287e-08,0.0013,1e-05
27665,9.4375e-08,0.0013,1e-05
27670,9.6463e-08,0.0013,1e-05
27675,9.8549e-08,0.0013,1e-05
27680,1.0063e-07,0.0013,1e-05
27685,1.0272e-07,0.0013,1e-05
27690,1.048e-07,0.0013,1e-05
27695,1.0689e-07,0.0013,1e-05
27700,1.0897e-07,0.0013,1e-05
27705,1.1105e-07,0.0013,1e-05
27710,1.1313e-07,0.0013,1e-05
27715,1.1521e-07,0.0013,1e-05
27720,1.1729e-07,0.0013,1e-05
27725,1.1937e-07,0.0013,1e-05
27730,1.2145e-07,0.0013,1e-05
27735,1.1958e-07,0.0013,1e-05
27740,1.1593e-07,0.0013,1e-05
27745,1.1227e-07,0.0013,1e-05
27750,1.161e-07,0.0013,1e-05
27755,1.2468e-07,0.0013,1e-05
27760,1.3327e-07,0.0013,1e-05
27765,1.4185e-07,0.0013,1e-05
27770,1.5043e-07,0.0013,1e-05
27775,1.59e-07,0.0013,1e-05
27780,1.592e-07,0.0013,1e-05
27785,1.4893e-07,0.0013,1e-05
27790,1.5038e-07,0.0013,1e-05
27795,1.5311e-07,0.0013733,1.2936e-05
27800,1.5585e-07,0.0016282,1.5581e-05
27805,1.5859e-07,0.002017,2.0072e-05
27810,1.6155e-07,0.0025457,2.6491e-05
27815,1.5982e-07,0.0032027,3.4821e-05
27820,1.5009e-07,0.0038978,4.3699e-05
27825,1.383e-07,0.0046216,5.3132e-05
27830,1.2283e-07,0.0052629,6.1317e-05
27835,1.1173e-07,0.0058699,6.8946e-05
27840,1.0293e-07,0.0064149,7.5679e-05
27845,9.837e-08,0.0069676,8.2635e-05
27850,9.7235e-08,0.0074854,8.9092e-05
27855,9.7247e-08,0.007896,9.3876e-05
27860,9.7224e-08,0.007873,9.23e-05
27865,9.7189e-08,0.0078198,9.0318e-05
27870,9.7319e-08,0.0076386,8.6537e-05
27875,9.9747e-08,0.0076745,8.5853e-05
27880,1.0263e-07,0.0077259,8.5564e-05
27885,1.0764e-07,0.0076978,8.4042e-05
27890,1.1302e-07,0.0075737,8.1198e-05
27895,1.1952e-07,0.0072734,7.5825e-05
27900,1.2481e-07,0.0071406,7.2928e-05
27905,1.3079e-07,0.0072421,7.3263e-05
27910,1.3731e-07,0.0070985,7.0406e-05
27915,1.4248e-07,0.0069365,6.7145e-05
27920,1.4696e-07,0.0068939,6.5652e-05
27925,1.5267e-07,0.0070577,6.6894e-05
27930,1.5795e-07,0.0068558,6.3278e-05
27935,1.6253e-07,0.006583,5.8839e-05
27940,1.6662e-07,0.0065085,5.7086e-05
27945,1.7602e-07,0.0065208,5.6444e-05
27950,1.8727e-07,0.0064659,5.4944e-05
27955,1.951e-07,0.0067069,5.7084e-05
27960,2.0544e-07,0.0069205,5.8936e-05
27965,2.1324e-07,0.0071773,6.1443e-05
27970,2.1709e-07,0.0070536,5.9179e-05
27975,2.171e-07,0.0066344,5.3173e-05
27980,2.1414e-07,0.006547,5.1401e-05
27985,2.1264e-07,0.0062717,4.7432e-05
27990,2.1603e-07,0.0059815,4.3536e-05
27995,2.2084e-07,0.0056658,3.939e-05
28000,2.3464e-07,0.0055155,3.7096e-05
28005,2.4777e-07,0.0055029,3.6387e-05
28010,2.6368e-07,0.0059327,4.053e-05
28015,2.7593e-07,0.0063695,4.4889e-05
28020,2.8212e-07,0.0071856,5.3719e-05
28025,2.7549e-07,0.0075177,5.7044e-05
28030,2.6408e-07,0.0065382,4.6041e-05
28035,2.3323e-07,0.0072234,5.2578e-05
28040,1.8913e-07,0.0086306,6.8173e-05
28045,1.5083e-07,0.0091174,7.2728e-05
28050,1.2326e-07,0.008809,6.8135e-05
28055,1.1448e-07,0.008599,6.4839e-05
28060,1.1286e-07,0.0077429,5.4652e-05
28065,1.1793e-07,0.0073351,4.931e-05
28070,1.2377e-07,0.0075018,5.0444e-05
28075,1.3111e-07,0.0078169,5.3031e-05
28080,1.396e-07,0.0078563,5.2879e-05
28085,1.4429e-07,0.0080855,5.4739e-05
28090,1.4824e-07,0.0072197,4.5252e-05
28095,1.4547e-07,0.0079903,5.2945e-05
28100,1.4172e-07,0.0099072,7.4222e-05
28105,1.4493e-07,0.012912,0.00010897
28110,1.4923e-07,0.015469,0.00014009
28115,1.5827e-07,0.016088,0.00014655
28120,1.6994e-07,0.015953,0.00014353
28125,1.8072e-07,0.015704,0.00013905
28130,1.9104e-07,0.01595,0.00014098
28135,2.0268e-07,0.016396,0.00014556
28140,2.1034e-07,0.017267,0.00015559
28145,2.1203e-07,0.018163,0.00016614
28150,2.1043e-07,0.019552,0.00018284
28155,2.0613e-07,0.021418,0.00020649
28160,1.9915e-07,0.022867,0.00022434
28165,1.9082e-07,0.023351,0.00022927
28170,1.8325e-07,0.022274,0.00021311
28175,1.7689e-07,0.02143,0.0002003
28180,1.7576e-07,0.021527,0.00019996
28185,1.7915e-07,0.023073,0.00021857
28190,1.836e-07,0.023622,0.00022418
28195,1.8657e-07,0.024447,0.00023351
28200,1.8545e-07,0.024448,0.00023182
28205,1.8876e-07,0.023922,0.00022267
28210,1.9129e-07,0.024139,0.0002239
28215,1.9612e-07,0.025369,0.00023813
28220,2.013e-07,0.026749,0.00025432
28225,2.0502e-07,0.028043,0.00026955
28230,2.068e-07,0.027756,0.00026295
28235,2.1031e-07,0.028263,0.00026761
28240,2.1577e-07,0.028678,0.00027057
28245,2.2659e-07,0.028878,0.00027069
28250,2.3683e-07,0.028925,0.00026825
28255,2.4946e-07,0.028998,0.00026603
28260,2.6233e-07,0.028553,0.00026005
28265,2.7859e-07,0.02871,0.00026169
28270,2.9557e-07,0.028369,0.00025658
28275,3.1748e-07,0.027672,0.00024366
28280,3.3893e-07,0.027609,0.00023879
28285,3.6052e-07,0.029073,0.00024531
28290,3.834e-07,0.028039,0.00023106
28295,4.0327e-07,0.027371,0.00022284
28300,4.2027e-07,0.026506,0.00021644
28305,4.3245e-07,0.026127,0.00021903
28310,4.4173e-07,0.024589,0.00018563
28315,4.5474e-07,0.023721,0.00017464
28320,4.667e-07,0.022254,0.00015177
28325,4.8648e-07,0.021012,0.00013848
28330,5.1708e-07,0.020285,0.00013251
28335,5.5523e-07,0.019764,0.00012832
28340,5.9597e-07,0.019408,0.00012685
28345,6.2995e-07,0.0191,0.00012712
28350,6.5997e-07,0.01856,0.00012404
28355,6.7782e-07,0.017922,0.0001192
28360,6.8444e-07,0.017789,0.00012865
28365,6.7235e-07,0.017371,0.00013627
28370,6.5768e-07,0.016726,0.00014208
28375,6.4193e-07,0.016093,0.0001478
28380,6.4207e-07,0.015078,0.00013953
28385,6.54e-07,0.013956,0.00012728
28390,6.7603e-07,0.012369,0.00010955
28395,7.0908e-07,0.01074,8.6947e-05
28400,7.4758e-07,0.0093586,6.721e-05
28405,7.9691e-07,0.0084379,5.2341e-05
28410,8.434e-07,0.0079208,5.1243e-05
28415,8.9796e-07,0.0073324,5.1579e-05
28420,9.5474e-07,0.0067364,4.9468e-05
28425,1.0129e-06,0.0062874,4.9581e-05
28430,1.0702e-06,0.0058564,4.075e-05
28435,1.115e-06,0.0058538,3.1498e-05
28440,1.1542e-06,0.0061058,1.4646e-05
28445,1.1813e-06,0.0072605,6.9866e-06
28450,1.1841e-06,0.0096638,1.8531e-05
28455,1.147e-06,0.012963,5.4888e-05
28460,1.0518e-06,0.01696,0.00010945
28465,9.0148e-07,0.020347,0.00015254
28470,7.4305e-07,0.022643,0.00017878
28475,6.3041e-07,0.023965,0.00019113
28480,5.6094e-07,0.024797,0.00019916
28485,5.2508e-07,0.025199,0.00020294
28490,5.1321e-07,0.025138,0.00019553
28495,5.1312e-07,0.025201,0.00019221
28500,5.2006e-07,0.024777,0.00018338
28505,5.3106e-07,0.024717,0.00018171
28510,5.3952e-07,0.024748,0.00018228
28515,5.544e-07,0.024399,0.00017518
28520,5.6867e-07,0.02435,0.00017241
28525,5.8414e-07,0.024054,0.00016817
28530,5.9923e-07,0.024057,0.0001674
28535,6.1714e-07,0.024045,0.00016947
28540,6.3686e-07,0.024085,0.00016909
28545,6.5214e-07,0.02394,0.00016599
28550,6.6161e-07,0.024213,0.00016691
28555,6.639e-07,0.024712,0.00017423
28560,6.6287e-07,0.025291,0.00018504
28565,6.6104e-07,0.02521,0.00018552
28570,6.6824e-07,0.025142,0.0001858
28575,6.8434e-07,0.024323,0.00017381
28580,7.0926e-07,0.02379,0.00016763
28585,7.4032e-07,0.023086,0.00015769
28590,7.7595e-07,0.022817,0.00015495
28595,8.0755e-07,0.022883,0.00015371
28600,8.2962e-07,0.023367,0.00015771
28605,8.3e-07,0.023827,0.00015818
28610,8.1642e-07,0.02467,0.00016725
28615,7.7008e-07,0.025674,0.00018208
28620,6.8567e-07,0.026141,0.00019129
28625,6.0552e-07,0.02629,0.00019656
28630,5.4842e-07,0.026423,0.00020382
28635,5.2581e-07,0.025556,0.00019374
28640,5.2112e-07,0.024709,0.00018292
28645,5.3079e-07,0.023907,0.00017361
28650,5.5029e-07,0.023432,0.0001699
28655,5.7036e-07,0.022874,0.00016673
28660,5.8962e-07,0.022343,0.00016375
28665,6.0764e-07,0.021889,0.00016313
28670,6.2153e-07,0.021364,0.00016244
28675,6.3009e-07,0.021194,0.00016722
28680,6.2736e-07,0.021011,0.00016951
28685,6.2018e-07,0.020767,0.00017074
28690,6.1206e-07,0.02007,0.00016584
28695,6.098e-07,0.019761,0.00017208
28700,6.1559e-07,0.019121,0.00016773
28705,6.3276e-07,0.018206,0.00015149
28710,6.5422e-07,0.017395,0.00014377
28715,6.857e-07,0.016454,0.00013743
28720,7.204e-07,0.015397,0.00012517
28725,7.5602e-07,0.014182,0.0001124
28730,7.944e-07,0.013567,0.00010799
28735,8.3766e-07,0.012711,0.00010035
28740,8.8756e-07,0.011825,9.3661e-05
28745,9.3825e-07,0.011149,9.5976e-05
28750,9.9797e-07,0.010398,9.266e-05
28755,1.0635e-06,0.010076,0.00010012
28760,1.1208e-06,0.0098665,0.00010475
28765,1.1912e-06,0.0097677,0.00011022
28770,1.2572e-06,0.0094166,0.00010331
