index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
135,2021-02-22 06:00:00,625.6,45.43433977561482,699.5226675059009,285.97999999999996,88.15,0.1395,0.125,0.1448,0.0288,0.1525,0.1138,37.16,82.3,0.48,0.028,0.045,0.002,0.036,0.028,0.002,0.35,0.037,0.104,0.366,0.054,0.119,0.223,0.059,0.079,0.085,0.026,0.034,0.0325563409354381,0.033758036,0.0388365676931615,0.038541908,0.3645590358802491,0.21372712,0.3856238091225258,0.2122789179999999,0.2352096247820189,0.125329718,0.0887862414293643,0.043079636,11.156839527660708
130,2021-02-21 06:00:00,669.5,45.749469306691815,695.942520794491,297.46,33.06,0.1383,0.1255,0.1505,0.0285,0.1573,0.1163,37.16,82.64,0.48,0.028,0.045,0.002,0.036,0.028,0.002,0.35,0.037,0.103,0.366,0.054,0.119,0.222,0.059,0.079,0.085,0.026,0.034,0.0326729909993598,0.033758036,0.0389091499551572,0.038541908,0.3644479481550291,0.215104742,0.3857637891992317,0.2122789179999999,0.2343625659769384,0.124329718,0.0888536392440745,0.043079636,10.898580947401769
268,2021-05-17 02:00:00,921.1,33.29133013071344,770.5784620300363,287.23999999999995,91.91,0.1388,0.1123,0.1328,0.0293,0.1338,0.0688,37.16,44.96,0.48,0.015,0.024,0.001,0.017,0.013,0.001,0.318,0.033,0.094,0.309,0.046,0.1,0.179,0.048,0.064,0.068,0.02,0.027,0.015692165018579,0.018162794,0.0173753810517303,0.01808177,0.3277863519005461,0.194746604,0.3203247329522765,0.179940264,0.184478330037158,0.099913024,0.0693049708488158,0.034587886,96.97083006483432
266,2021-05-13 01:00:00,560.5,46.49095819534579,607.505984431556,294.38,93.32,0.1945,0.1883,0.2018,0.0558,0.1288,0.096,37.16,48.22,0.48,0.015,0.025,0.001,0.018,0.013,0.001,0.317,0.033,0.094,0.309,0.046,0.1,0.18,0.048,0.064,0.068,0.021,0.027,0.0177513554590547,0.018351978,0.0194311848387084,0.01908177,0.3294664692059523,0.193746604,0.3240606540446608,0.179940264,0.1893766824813851,0.100913024,0.071039298585606,0.03477707,105.27903963588189
267,2021-05-15 08:00:00,506.9,51.01070542412161,538.947810750504,302.06,67.1,0.1385,0.0928,0.0838,0.0285,0.1013,0.049,37.16,69.46000000000001,0.48,0.015,0.024,0.001,0.018,0.013,0.001,0.318,0.033,0.094,0.309,0.046,0.1,0.18,0.048,0.064,0.068,0.021,0.027,0.0186783165018418,0.018162794,0.019992879771831,0.01908177,0.3318923101900326,0.194746604,0.3260481899618636,0.179940264,0.1914506330036837,0.100913024,0.0719466519391116,0.03477707,71.86297415804404
352,2021-07-20 05:00:00,913.1,12.19325912209493,912.3728707944548,302.21999999999997,65.6,0.157,0.153,0.1918,0.032,0.168,0.092,37.16,49.04,0.48,0.018,0.03,0.001,0.029,0.022,0.002,0.414,0.043,0.122,0.352,0.052,0.114,0.226,0.06,0.08,0.063,0.019,0.025,0.0177662686694793,0.022297898,0.0288318636909515,0.030406804,0.428547551759587,0.2540650279999999,0.3645891323604308,0.20478866,0.2319305373389586,0.12714128,0.0634763368240035,0.032153946,18.21958666941265
351,2021-07-20 04:00:00,1006.3,11.930923847316322,913.4509159015006,301.34,68.3,0.149,0.1275,0.1553,0.0318,0.144,0.072,37.16,45.26,0.48,0.018,0.03,0.001,0.029,0.022,0.002,0.414,0.043,0.122,0.352,0.052,0.114,0.226,0.06,0.08,0.063,0.019,0.025,0.0177647563928994,0.022297898,0.0288307546881262,0.030406804,0.4285453841631559,0.2540650279999999,0.3645865110810258,0.20478866,0.2319275127857989,0.12714128,0.0634753790488363,0.032153946,53.32001489514272
341,2021-07-10 04:00:00,776.2,10.47879460138394,919.2573116203708,302.94,63.36,0.3035,0.2825,0.3163,0.0728,0.2088,0.2028,37.16,43.76,0.48,0.017,0.028,0.001,0.02,0.015,0.001,0.403,0.042,0.119,0.349,0.052,0.113,0.226,0.06,0.08,0.064,0.019,0.025,0.0167751302344444,0.02091953,0.0198799983398809,0.021460138,0.4168221953516667,0.24700871,0.361349527578254,0.203166282,0.2319159933595239,0.12714128,0.0644717312305159,0.033153946,56.809136442232955
347,2021-07-14 09:00:00,334.7,60.729379373989424,371.0665133823464,304.88,63.89,0.0845,0.058,0.0568,0.0268,0.0805,0.0253,37.16,72.58,0.48,0.018,0.029,0.001,0.029,0.022,0.002,0.413,0.043,0.122,0.353,0.052,0.115,0.226,0.06,0.08,0.063,0.019,0.025,0.0260903496447053,0.0221087139999999,0.0351407480063282,0.030406804,0.4398785529214596,0.2530650279999999,0.3807300407422302,0.204411038,0.2491365854718042,0.12714128,0.068924918732738,0.032153946,80.64934529274228
350,2021-07-20 03:00:00,938.1,22.345840959613454,853.2407124259468,300.21999999999997,73.69,0.1435,0.1198,0.1505,0.0303,0.1355,0.062,37.16,43.44,0.48,0.018,0.03,0.001,0.029,0.022,0.002,0.414,0.043,0.122,0.352,0.052,0.114,0.226,0.06,0.08,0.063,0.019,0.025,0.0179972623644596,0.022297898,0.0290012590672704,0.030406804,0.4288786427223922,0.2540650279999999,0.3649895214317301,0.20478866,0.2323925247289194,0.12714128,0.0636226328308244,0.032153946,87.2313516155408
