index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
275,2021-02-26 04:00:00,620.1,51.639850709043266,672.1959081289455,273.96999999999997,36.53,0.154,0.1623,0.2198,0.0315,0.287,0.2618,52.1,100.16,6.88,0.101,0.115,0.009,0.198,0.275,0.005,0.283,0.441,0.0,0.346,0.666,0.025,0.442,0.01,0.083,0.285,0.626,0.014,0.1194759358468012,0.110357562,0.2420128900684377,0.24313749,0.3535405800733855,0.3664301439999999,0.4531556719475618,0.4375559939999999,0.4504885596388522,0.329549214,0.3853284333921527,0.3841424759999999,26.04039394207541
265,2021-02-24 06:00:00,507.4,57.96429980697472,562.8506653281822,274.47999999999996,40.25,0.151,0.149,0.1963,0.0275,0.2743,0.2418,52.1,109.6,6.88,0.102,0.12,0.01,0.204,0.298,0.009,0.291,0.51,0.007,0.388,0.869,0.061,0.432,0.01,0.081,0.305,0.73,0.032,0.130690433589029,0.1109258599999999,0.2750805767460887,0.247978234,0.4125583427533734,0.377840486,0.5987633899072186,0.468365954,0.440943536132419,0.3223044579999999,0.4799491376665932,0.399020416,9.52922945491784
237,2021-02-20 02:00:00,504.7,61.56798015216833,498.0620811875332,275.3791666666666,48.2875,0.1558,0.152,0.1735,0.064,0.1655,0.1383,52.1,93.2,6.88,0.097,0.032,0.0,0.21,0.513,0.0,0.29,0.549,0.0,0.575,0.79,0.194,0.422,0.01,0.079,0.511,0.234,0.179,0.1063474883494006,0.103053888,0.3598519226013285,0.307051392,0.4503678469944041,0.393862016,0.8434021186258275,0.457196692,0.4311620901091876,0.315059702,0.6113945085549919,0.308674718,60.00494436074109
242,2021-02-21 04:00:00,561.8,53.488403415450016,643.0597326531403,273.37,64.1,0.1478,0.1543,0.198,0.0298,0.2415,0.2075,52.1,101.86,6.88,0.116,0.154,0.019,0.201,0.6,0.0,0.318,0.646,0.022,0.557,0.728,0.18,0.423,0.01,0.079,0.496,0.367,0.173,0.1442062825295944,0.118959518,0.3094881137516665,0.3145103999999999,0.4352895358059609,0.40990518,0.7210322446853554,0.446753992,0.4310491352291944,0.316059702,0.592287562911436,0.3271019220000001,26.166713135382334
241,2021-02-20 06:00:00,504.2,59.256303487106265,540.8967641893767,274.0108333333333,53.5425,0.1448,0.1473,0.184,0.0313,0.2123,0.1838,52.1,110.96,6.88,0.097,0.032,0.0,0.21,0.513,0.0,0.29,0.549,0.0,0.575,0.79,0.194,0.422,0.01,0.079,0.511,0.234,0.179,0.1052161081513929,0.103053888,0.3417144838020182,0.307051392,0.4309576054723352,0.393862016,0.8154711699875133,0.457196692,0.4308085337973102,0.315059702,0.6031212908570609,0.308674718,8.717873119072692
284,2021-02-27 07:00:00,412.5,64.12220541161221,447.357224031507,283.15,22.63,0.1335,0.1228,0.1523,0.0283,0.2053,0.1815,52.1,112.06,6.88,0.1,0.115,0.009,0.198,0.274,0.004,0.283,0.436,0.0,0.343,0.659,0.022,0.442,0.01,0.083,0.283,0.626,0.013,0.1385674169911782,0.109357562,0.2897140717876768,0.244325928,0.4289137200709016,0.3654842239999999,0.56402790258423,0.437364572,0.4522356449557546,0.329549214,0.4926689742302396,0.3835200979999999,25.174297667761152
308,2021-03-05 05:00:00,671.8,50.274396892002166,691.4264565317532,267.13,25.76,0.1618,0.1823,0.2588,0.038,0.347,0.2953,52.1,102.26,6.88,0.088,0.123,0.001,0.197,0.274,0.004,0.304,0.524,0.006,0.385,0.029,0.041,0.483,0.011,0.091,0.398,0.02,0.083,0.1059060705814463,0.10989201,0.2369020921895633,0.243325928,0.3803145120705518,0.3948666839999999,0.3909025207061946,0.334003834,0.4928822664747634,0.359717422,0.4078003935904791,0.287441054,6.173921785520264
310,2021-03-05 07:00:00,486.2,62.38591319896199,477.929629060409,267.87,23.36,0.1333,0.1273,0.169,0.0325,0.2235,0.1973,52.1,109.88,6.88,0.088,0.123,0.001,0.197,0.274,0.004,0.304,0.524,0.006,0.385,0.029,0.041,0.483,0.011,0.091,0.398,0.02,0.083,0.12555663451831,0.10989201,0.2806765191708696,0.243325928,0.4640291096552396,0.3948666839999999,0.3955355804961869,0.334003834,0.4946396339813123,0.359717422,0.4109956072387496,0.287441054,26.883763015477285
314,2021-03-06 03:00:00,633.8,50.97484686975047,679.403996694279,263.94,28.34,0.1385,0.1523,0.21,0.0428,0.2863,0.2588,52.1,92.76,6.88,0.088,0.122,0.001,0.197,0.274,0.004,0.304,0.524,0.006,0.385,0.029,0.041,0.483,0.011,0.091,0.399,0.02,0.083,0.1066478657588979,0.109702826,0.2388950263765412,0.243325928,0.3841258168660861,0.3948666839999999,0.3911134516967872,0.334003834,0.4929622747815399,0.359717422,0.4089458632391636,0.288441054,45.01381020193219
288,2021-03-01 05:00:00,686.0,51.73172097825091,669.2463108950504,266.84999999999997,31.44,0.234,0.2645,0.312,0.0365,0.2078,0.1818,52.1,103.68,6.88,0.094,0.106,0.003,0.193,0.218,0.0,0.288,0.255,0.0,0.396,0.084,0.053,0.454,0.011,0.085,0.386,0.02,0.08,0.111070192321538,0.109920638,0.2280881125103329,0.234242112,0.3290434343584169,0.3362419199999999,0.4123291901415962,0.33887749,0.4629955010899709,0.338983154,0.3956190928908562,0.27957392,6.847920884297679
