index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
258,2021-04-28 00:00:00,489.6,54.57959960316838,539.4157951831703,281.12,48.9,0.094,0.0615,0.0615,0.026,0.11,0.0815,58.68,65.42,4.6000000000000005,0.06,0.057,0.01,0.119,0.082,0.022,0.185,0.107,0.029,0.267,0.116,0.048,0.299,0.044,0.056,0.262,0.005,0.065,0.0711519650943985,0.0570072679999999,0.1353833182059769,0.104205404,0.2065876713175552,0.16529165,0.2917957184377234,0.222819488,0.3106673414763778,0.230177264,0.2671944706223156,0.17340049,99.66290929839636
245,2021-04-25 00:00:00,486.0,55.38200129338151,529.3337622574137,277.65,52.04,0.0888,0.0578,0.0573,0.0263,0.107,0.077,58.68,66.22,4.6000000000000005,0.062,0.04,0.011,0.12,0.068,0.022,0.186,0.099,0.029,0.27,0.099,0.051,0.309,0.0,0.068,0.255,0.0,0.065,0.0702764442725659,0.0544135179999999,0.134348255263362,0.1025568279999999,0.2070257245746006,0.164778178,0.2927857245746006,0.218470494,0.313624,0.215321704,0.259225,0.16545457,99.00277130809836
223,2021-04-19 03:00:00,741.8,36.83422238274314,807.2861013693376,284.04999999999995,59.07,0.175,0.1455,0.1468,0.0283,0.1858,0.139,58.68,88.14,4.6000000000000005,0.062,0.045,0.011,0.12,0.084,0.022,0.18,0.142,0.026,0.255,0.201,0.042,0.265,0.107,0.039,0.216,0.119,0.041,0.0641375756999829,0.055359438,0.1242482746399681,0.1055837719999999,0.1870394166532794,0.171045956,0.2657713714599237,0.23516586,0.271315968886626,0.23151543,0.2230137224066215,0.182030394,41.95430855669463
216,2021-04-18 02:00:00,729.9,41.37564429532844,749.8410956901266,279.88,69.65,0.1253,0.0918,0.091,0.026,0.1505,0.1093,58.68,81.78,4.6000000000000005,0.06,0.049,0.01,0.116,0.092,0.019,0.176,0.152,0.022,0.247,0.214,0.037,0.264,0.109,0.038,0.19,0.177,0.023,0.0635908123049178,0.055493796,0.1229151782051519,0.10723011,0.1873126422519901,0.1744482839999999,0.263614588433723,0.236513362,0.2732092763517561,0.2322714199999999,0.2031386689381727,0.191800262,64.37561322549067
151,2021-04-01 02:00:00,634.9,47.60579097703563,691.9214210571472,280.15,59.1,0.1715,0.162,0.1745,0.049,0.1633,0.1285,58.68,86.84,4.6000000000000005,0.071,0.031,0.014,0.135,0.062,0.026,0.211,0.104,0.039,0.311,0.117,0.07,0.294,0.136,0.049,0.224,0.098,0.045,0.0749114424044423,0.0575779959999999,0.1431068848088848,0.110911236,0.2249857100020002,0.176947878,0.3299227987522503,0.236700988,0.3127010053872311,0.2522255459999999,0.2377705921172695,0.180547042,62.39207107974261
262,2021-04-29 00:00:00,491.1,54.32151967395619,542.5914242631997,277.95,58.17,0.1008,0.0653,0.064,0.027,0.1083,0.0853,58.68,65.16,4.6000000000000005,0.06,0.056,0.009,0.119,0.081,0.022,0.185,0.107,0.029,0.268,0.116,0.048,0.303,0.044,0.056,0.262,0.005,0.065,0.0707628862946461,0.058195706,0.1349345855333275,0.1040162199999999,0.206251032741556,0.16529165,0.2924307644674813,0.223819488,0.3145289106600791,0.234177264,0.2671787398477362,0.17340049,99.88365297999552
215,2021-04-18 01:00:00,582.7,48.51704224356422,646.7284284364604,278.15,80.94,0.1145,0.0783,0.0778,0.027,0.1218,0.0863,58.68,74.9,4.6000000000000005,0.06,0.049,0.01,0.116,0.092,0.019,0.176,0.152,0.022,0.247,0.214,0.037,0.264,0.109,0.038,0.19,0.177,0.023,0.0663860008291027,0.055493796,0.1281632872709683,0.10723011,0.195983431143339,0.1744482839999999,0.2758221464781221,0.236513362,0.2794271447014734,0.2322714199999999,0.2132355744234935,0.191800262,82.704142810446
268,2021-04-30 00:00:00,474.9,54.06828475503317,545.6735864902647,281.04999999999995,77.47,0.1308,0.0915,0.082,0.0298,0.108,0.078,58.68,64.9,4.6000000000000005,0.059,0.056,0.009,0.118,0.081,0.022,0.185,0.107,0.029,0.268,0.116,0.048,0.303,0.044,0.056,0.262,0.005,0.065,0.0695917848374991,0.057195706,0.1336870994970969,0.1030162199999999,0.2059241067430786,0.16529165,0.2920763400205339,0.223819488,0.3143944738008922,0.234177264,0.2671634629319195,0.17340049,100.1046652307952
240,2021-04-22 04:00:00,796.1,35.72221655930414,816.9216059810013,293.15,36.07,0.191,0.1623,0.1813,0.0383,0.197,0.1608,58.68,93.34,4.6000000000000005,0.063,0.045,0.012,0.12,0.084,0.022,0.181,0.141,0.026,0.255,0.197,0.042,0.266,0.1,0.039,0.22,0.114,0.043,0.0649159631622103,0.054981816,0.1237916645694593,0.1055837719999999,0.1872281512415924,0.171856772,0.2645212609545652,0.2344091239999999,0.271458695916023,0.231191142,0.2263379733442661,0.18232923,16.75188778922856
239,2021-04-22 03:00:00,773.9,35.80081856567959,815.9810459961207,291.65,37.33,0.1588,0.1293,0.1325,0.0318,0.196,0.1543,58.68,87.3,4.6000000000000005,0.063,0.045,0.012,0.12,0.084,0.022,0.181,0.141,0.026,0.255,0.197,0.042,0.266,0.1,0.039,0.22,0.114,0.043,0.0649326849097129,0.054981816,0.1238228784981307,0.1055837719999999,0.1872805460504338,0.171856772,0.2645944650491876,0.2344091239999999,0.2714958553549176,0.231191142,0.226380335104606,0.18232923,41.9697917756414
