index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
165,2021-02-09 04:00:00,756.6,46.15116258041776,719.3006734147652,282.25,54.89,0.132,0.0903,0.0383,0.0258,0.0433,0.0203,40.24,82.28,0.04,0.063,0.009,0.001,0.075,0.003,0.0,0.055,0.028,0.002,0.046,0.077,0.0,0.024,0.01,0.002,0.026,0.046,0.002,0.0639650627674216,0.063325034,0.0753213542558072,0.075567552,0.0580033063875338,0.057541908,0.054248092565718,0.060567168,0.0250751808526906,0.023136596,0.030931431922377,0.03194722,32.569368227939066
213,2021-02-21 02:00:00,633.0,52.63692666860784,607.2837894461253,287.9,45.91,0.095,0.0575,0.013,0.0258,0.0368,0.0118,40.24,72.9,0.04,0.1,0.0,0.034,0.091,0.0,0.02,0.041,0.021,0.001,0.063,0.001,0.0,0.035,0.015,0.003,0.026,0.046,0.002,0.101156,0.053160852,0.0914,0.06344756,0.0445921150381981,0.043595242,0.0631710054780094,0.063189184,0.0375740821701415,0.033704894,0.0338702519884341,0.03194722,70.72222996056232
140,2021-02-03 05:00:00,661.5,49.195931579492424,674.1970008870272,285.91999999999996,63.19,0.141,0.096,0.047,0.0263,0.0483,0.0233,40.24,88.88,0.04,0.059,0.008,0.001,0.079,0.004,0.001,0.095,0.049,0.003,0.121,0.204,0.002,0.058,0.025,0.005,0.064,0.113,0.005,0.0600794111543454,0.05913585,0.0795402055771727,0.078379114,0.101614268320366,0.10013715,0.1485034844358096,0.156838292,0.0613950348573296,0.0558414899999999,0.0792575575551298,0.078489682,13.123737159578384
141,2021-02-03 06:00:00,565.6,54.32907624020716,589.5651071152964,286.97999999999996,60.18,0.1308,0.087,0.0398,0.0275,0.048,0.0215,40.24,94.7,0.04,0.059,0.008,0.001,0.079,0.004,0.001,0.095,0.049,0.003,0.121,0.204,0.002,0.058,0.025,0.005,0.064,0.113,0.005,0.0605277169951847,0.05913585,0.0797643584975923,0.078379114,0.1043601415955066,0.10013715,0.1599352833772114,0.156838292,0.0627959906099523,0.0558414899999999,0.0855898775569847,0.078489682,4.021751177603591
231,2021-02-24 03:00:00,721.3,44.35821481826329,733.2665598098067,283.97999999999996,72.89,0.1393,0.105,0.0558,0.025,0.0503,0.0283,40.24,73.74,0.04,0.093,0.0,0.032,0.09,0.0,0.02,0.042,0.022,0.001,0.069,0.002,0.0,0.035,0.015,0.003,0.027,0.048,0.002,0.094024,0.048916096,0.0904,0.06244756,0.0440384313214513,0.044784426,0.0691852210292228,0.069378368,0.0363981577191713,0.033704894,0.0314493047013483,0.033325588,54.0837939745015
145,2021-02-04 03:00:00,664.7,50.73136309406452,649.1438688698698,281.52,59.39,0.1223,0.081,0.0263,0.0268,0.0408,0.0168,40.24,80.38,0.04,0.059,0.008,0.001,0.079,0.004,0.001,0.094,0.049,0.003,0.121,0.203,0.002,0.056,0.024,0.005,0.063,0.112,0.005,0.0602033166068907,0.05913585,0.0796021583034453,0.078379114,0.1013731892172057,0.09913715,0.1515127838998525,0.156649108,0.0596319498206722,0.053652306,0.0798574324964703,0.077300498,50.96535043685353
163,2021-02-09 02:00:00,584.4,56.08128308192615,557.5162986933971,278.52,74.49,0.1058,0.07,0.0228,0.0253,0.0383,0.014,40.24,77.0,0.04,0.063,0.009,0.001,0.075,0.003,0.0,0.055,0.028,0.002,0.046,0.077,0.0,0.024,0.01,0.002,0.026,0.046,0.002,0.0649167076710609,0.063325034,0.0756385692236869,0.075567552,0.0609639794210784,0.057541908,0.0623899434079656,0.060567168,0.0261325640789565,0.023136596,0.0357953947632002,0.03194722,67.93814110192724
169,2021-02-13 05:00:00,719.9,46.089196612132945,718.6045478406227,285.15814814814814,89.86074074074074,0.1425,0.0838,0.0375,0.0265,0.0535,0.0265,40.24,85.9,0.04,0.065,0.009,0.001,0.072,0.003,0.0,0.04,0.02,0.001,0.049,0.083,0.001,0.036,0.016,0.003,0.025,0.044,0.002,0.0659603554408154,0.065325034,0.0723197851469384,0.072567552,0.0421329009795899,0.0424060579999999,0.0578483890652981,0.06332465,0.0377145207836719,0.0348940779999999,0.0296941821550978,0.0305688519999999,12.242326635476616
170,2021-02-13 06:00:00,569.2,51.50048719748544,633.3210308187621,285.2196296296296,89.65314814814815,0.222,0.1915,0.1813,0.03,0.2228,0.198,40.24,91.8,0.04,0.065,0.009,0.001,0.072,0.003,0.0,0.04,0.02,0.001,0.049,0.083,0.001,0.036,0.016,0.003,0.025,0.044,0.002,0.0664270362314131,0.065325034,0.072475345410471,0.072567552,0.0431699694031402,0.0424060579999999,0.0621522230230321,0.06332465,0.0385441755225122,0.0348940779999999,0.0319757326869086,0.0305688519999999,5.832575840742635
133,2021-02-02 04:00:00,642.0,48.28345969008842,688.9739430617508,280.04999999999995,81.2,0.16,0.1225,0.0668,0.0268,0.071,0.0433,40.24,84.38,0.04,0.059,0.009,0.001,0.079,0.004,0.001,0.096,0.049,0.003,0.122,0.204,0.002,0.057,0.025,0.005,0.064,0.113,0.005,0.0601358117334711,0.0593250339999999,0.0795053607704316,0.078379114,0.1021874194377872,0.10113715,0.1477263992920123,0.157838292,0.0601772548151975,0.05484149,0.0782731917646931,0.078489682,32.20921469957952
