index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
300,2021-08-25 05:00:00,842.7,28.41793331995521,849.704368378827,295.76,60.38,0.1408,0.1228,0.3268,0.0285,0.2075,0.1078,45.12,73.64,1.04,0.056,0.085,0.01,0.085,0.115,0.016,0.386,0.283,0.081,0.353,0.223,0.077,0.246,0.111,0.047,0.147,0.086,0.044,0.0571619090069896,0.05830442,0.0866927004212213,0.084714208,0.3960965323409185,0.3279516899999999,0.3617149495124552,0.289111138,0.249595728232657,0.2022511899999999,0.1500104020541307,0.1026544559999999,3.167717870761834
301,2021-08-25 06:00:00,708.8,34.7827074928199,783.1916061332215,296.29999999999995,58.19,0.1495,0.1273,0.3093,0.0265,0.1918,0.107,45.12,77.12,1.04,0.056,0.085,0.01,0.085,0.115,0.016,0.386,0.283,0.081,0.353,0.223,0.077,0.246,0.111,0.047,0.147,0.086,0.044,0.059081884242081,0.05830442,0.0892903139745802,0.084714208,0.4024889204765756,0.3279516899999999,0.3667520610115772,0.289111138,0.252102990010247,0.2022511899999999,0.1519529652331643,0.1026544559999999,28.819202880691392
276,2021-08-09 05:00:00,802.0,23.280158899289138,882.185479040106,297.75,63.31,0.15,0.129,0.3208,0.0283,0.2005,0.0958,45.12,68.48,1.04,0.049,0.075,0.009,0.073,0.1,0.014,0.415,0.304,0.087,0.383,0.242,0.084,0.26,0.117,0.05,0.135,0.079,0.04,0.0491814589508863,0.050790202,0.0733299452678485,0.072631692,0.4229761936142595,0.352658822,0.3903801475481934,0.31306228,0.2626567159633827,0.213253428,0.1367058167616003,0.094840656,4.5661637076100305
267,2021-08-06 04:00:00,860.1,22.06221075372534,890.4969933589878,297.95,71.17,0.15,0.1228,0.3058,0.028,0.1878,0.0875,45.12,64.5,1.04,0.049,0.075,0.009,0.072,0.098,0.014,0.417,0.306,0.087,0.383,0.242,0.084,0.261,0.118,0.05,0.135,0.079,0.04,0.0490406306952161,0.050790202,0.0721432507750824,0.0712533239999999,0.424404293236482,0.35503719,0.3899257417098976,0.31306228,0.2634364856271401,0.214442612,0.1365574776656277,0.094840656,33.580387545902255
302,2021-08-26 04:00:00,789.6,28.02022853168025,854.5171071215375,296.03999999999996,64.39,0.185,0.1828,0.3235,0.0425,0.1758,0.109,45.12,70.88,1.04,0.056,0.085,0.01,0.084,0.114,0.016,0.391,0.287,0.082,0.36,0.227,0.079,0.246,0.111,0.047,0.149,0.087,0.044,0.0570710975827162,0.05830442,0.0855584132285841,0.083525024,0.4010028824263477,0.332330804,0.3688344017797244,0.29411263,0.2494771391962529,0.2022511899999999,0.1519299469376036,0.10484364,28.182653965256264
266,2021-08-06 03:00:00,816.7,28.5849020478934,835.2180330826408,296.67999999999995,75.9,0.142,0.1103,0.2812,0.026,0.1713,0.0763,45.12,61.96,1.04,0.049,0.075,0.009,0.072,0.098,0.014,0.417,0.306,0.087,0.383,0.242,0.084,0.261,0.118,0.05,0.135,0.079,0.04,0.0500524488959441,0.050790202,0.0734653598907003,0.0712533239999999,0.4285325114954521,0.35503719,0.3931905417709131,0.31306228,0.2650284129296188,0.214442612,0.1376232595037278,0.094840656,64.04429274887687
297,2021-08-25 02:00:00,865.9,42.02883403338972,693.6987091276904,293.4,70.76,0.1033,0.08,0.2405,0.0265,0.1433,0.0673,45.12,66.24,1.04,0.056,0.085,0.01,0.085,0.115,0.016,0.386,0.283,0.081,0.353,0.223,0.077,0.246,0.111,0.047,0.147,0.086,0.044,0.0625290625616215,0.05830442,0.0939541434657233,0.084714208,0.413965996528693,0.3279516899999999,0.3757958347204895,0.289111138,0.2566045993451764,0.2022511899999999,0.1554406985917582,0.1026544559999999,75.2836966990657
263,2021-08-02 05:00:00,858.2,21.397292763530487,894.135089864418,295.65999999999997,84.66,0.16,0.1693,0.3428,0.0275,0.2358,0.116,45.12,66.56,1.04,0.049,0.074,0.009,0.072,0.098,0.014,0.416,0.304,0.087,0.38,0.24,0.083,0.25,0.113,0.048,0.135,0.079,0.04,0.0489734191913572,0.050601018,0.0720535281182839,0.0712533239999999,0.4231270464077379,0.353658822,0.3865400892692668,0.311061534,0.2521397211976131,0.205251936,0.1364851502178003,0.094840656,5.613274259523962
258,2021-08-01 04:00:00,895.5,20.811547065904904,898.0222835215031,297.48999999999995,78.69,0.147,0.1455,0.325,0.0273,0.217,0.109,45.12,63.18,1.04,0.045,0.071,0.003,0.069,0.124,0.008,0.399,0.11,0.066,0.35,0.095,0.042,0.244,0.11,0.047,0.112,0.201,0.003,0.0448528593837276,0.054299198,0.0687913037124257,0.08143784,0.4031140920029583,0.328887188,0.3515550794571003,0.310112356,0.2459670920029583,0.2000620059999999,0.1115669681144965,0.145893118,34.786580861474164
305,2021-08-27 04:00:00,831.1,28.35284752529403,852.4379343048943,292.31,82.4,0.1465,0.1225,0.2908,0.0285,0.19,0.093,45.12,71.22,1.04,0.056,0.085,0.01,0.084,0.114,0.016,0.391,0.286,0.082,0.359,0.227,0.079,0.246,0.111,0.047,0.148,0.087,0.044,0.0571468320327855,0.05830442,0.08565998649103,0.083525024,0.4012462818985491,0.33214162,0.3680366573110861,0.29311263,0.2495760394781082,0.2022511899999999,0.1510074633747334,0.10384364,27.911541161773272
