Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,aod,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
2021-01-30 05:00:00,449.3,58.084471697092766,560.0474407132806,276.31,22.72,0.1428,0.131,0.1498,0.0283,0.1693,0.1358,47.8,105.56,1.32,0.216956,0.101,0.004,0.02,0.183,0.087,0.051,0.271,0.104,0.08,0.291,0.15,0.092,0.234,0.008,0.055,0.23,0.095,0.069,0.0737149175692435,0.074204296,0.13185020053752838,0.129200286,0.18297412528692525,0.180465376,0.1970643285379472,0.192636376,0.1582462123491713,0.15974426200000003,0.1553493491003451,0.15291656199999998,8.70818509919485
2021-02-03 05:00:00,526.7,56.93623221804199,580.1339652346943,275.26,27.21,0.1448,0.1368,0.1578,0.0305,0.1793,0.1458,47.8,104.42,1.32,0.104774,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.29,0.15,0.092,0.235,0.008,0.055,0.23,0.095,0.069,0.07473494404414936,0.07520429599999999,0.12968965576915062,0.128200286,0.18284984961778694,0.181653814,0.19408030219793837,0.191636376,0.159348613759826,0.16074426199999997,0.15413741287254273,0.15291656199999998,8.685891250575793
2021-02-04 05:00:00,507.1,56.63801026100031,585.2933159879865,279.41999999999996,17.52,0.1473,0.1388,0.1573,0.0328,0.1798,0.147,47.8,104.12,1.32,0.16624,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.291,0.15,0.092,0.235,0.008,0.055,0.23,0.095,0.069,0.07474048474921437,0.07520429599999999,0.12939768681442373,0.128200286,0.182524186912814,0.181653814,0.1945812781880112,0.192636376,0.15937580764221737,0.16074426199999997,0.15383289370196251,0.15291656199999998,8.669202691851012
2021-02-05 04:00:00,525.6,56.26923747612447,591.6674091272346,280.69,22.87,0.1418,0.1248,0.1388,0.0303,0.1593,0.1258,47.8,100.5,1.32,0.222964,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.29,0.15,0.092,0.235,0.008,0.055,0.23,0.095,0.069,0.0747475248542537,0.07520429599999999,0.12904196560787126,0.128200286,0.18212772023699125,0.181653814,0.19297335760307482,0.191636376,0.1594097645511694,0.16074426199999997,0.1534621002138078,0.15291656199999998,26.006795829903893
2021-02-06 04:00:00,526.0,55.966609725722556,596.8480506622943,286.07,19.49,0.1395,0.1228,0.1377,0.029,0.1565,0.1258,47.8,100.2,1.32,0.233472,0.103,0.004,0.02,0.183,0.087,0.051,0.272,0.104,0.08,0.294,0.152,0.093,0.232,0.008,0.055,0.233,0.096,0.07,0.0757534558598858,0.07620429599999999,0.12975441220237943,0.129200286,0.18161425024749922,0.181465376,0.19550012584143858,0.19463712200000002,0.15643789815532383,0.15774426200000002,0.15496931139883197,0.15472812400000002,26.070212212679365
2021-02-06 05:00:00,477.6,56.028927821527525,595.7565829257483,286.94,18.4,0.1493,0.1375,0.153,0.0283,0.1748,0.1403,47.8,103.52,1.32,0.282139,0.103,0.004,0.02,0.183,0.087,0.051,0.272,0.104,0.08,0.294,0.152,0.093,0.232,0.008,0.055,0.233,0.096,0.07,0.07575222330326403,0.07620429599999999,0.12981330591105367,0.129200286,0.18168040377191388,0.181465376,0.19560215095735523,0.19463712200000002,0.15643208531492414,0.15774426200000002,0.15503123458217788,0.15472812400000002,8.622295183881022
2021-02-07 04:00:00,586.4,55.65923289319683,602.0848958390735,276.98999999999995,26.7,0.1393,0.127,0.1435,0.028,0.1618,0.132,47.8,99.9,1.32,0.071876,0.101,0.004,0.02,0.181,0.087,0.05,0.269,0.103,0.079,0.293,0.151,0.093,0.232,0.008,0.055,0.231,0.095,0.07,0.07375961971395564,0.074204296,0.12886984662779777,0.128577908,0.17948690732858763,0.179653814,0.1937937065815964,0.193447938,0.1564667153558621,0.15774426200000002,0.15245911815177463,0.15253894,26.130997474794157
2021-02-07 05:00:00,556.7,55.7182988172214,601.0543365875338,277.78,23.39,0.1475,0.1428,0.1635,0.0298,0.1865,0.1533,47.8,103.22,1.32,0.089875,0.101,0.004,0.02,0.181,0.087,0.05,0.269,0.103,0.079,0.293,0.151,0.093,0.232,0.008,0.055,0.231,0.095,0.07,0.07375842441529215,0.074204296,0.12892510148134712,0.128577908,0.1795481443188427,0.179653814,0.19388829631901316,0.193447938,0.15646115907284108,0.15774426200000002,0.15251620332225574,0.15253894,8.5920066204865
2021-02-08 02:00:00,443.4,64.94674091155832,432.3352226282944,271.40999999999997,40.82,0.099,0.0765,0.073,0.0285,0.1053,0.0763,47.8,94.22,1.32,0.099581,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.294,0.151,0.093,0.228,0.008,0.054,0.231,0.095,0.07,0.07408117071154272,0.074581918,0.13714873494726404,0.12638872399999998,0.19048142644938076,0.17884225200000003,0.21302772359978345,0.19444793800000001,0.15315967187110346,0.155121884,0.1635382898174595,0.15253894,57.870934494304805
2021-02-08 03:00:00,471.0,58.70966568841257,547.8622077854175,273.59,38.14,0.1283,0.1035,0.1008,0.0285,0.1363,0.1055,47.8,96.62,1.32,0.156233,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.294,0.151,0.093,0.228,0.008,0.054,0.231,0.095,0.07,0.07411942917802815,0.074581918,0.12967243412180451,0.12638872399999998,0.18204701534192708,0.17884225200000003,0.20002131957733785,0.19444793800000001,0.15360657018671964,0.155121884,0.15562143451314336,0.15253894,43.01273864774848
2021-02-08 04:00:00,556.6,55.34721993697087,607.3747969583471,275.77,35.46,0.1438,0.1293,0.1445,0.0283,0.1655,0.1318,47.8,99.58,1.32,0.216139,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.294,0.151,0.093,0.228,0.008,0.054,0.231,0.095,0.07,0.07416840698119148,0.074581918,0.12637696909374058,0.12638872399999998,0.17836523721909214,0.17884225200000003,0.19429828323196932,0.19444793800000001,0.15389860056218777,0.155121884,0.152160219479824,0.15253894,26.189117775438802
2021-02-08 05:00:00,495.3,55.40377118013134,606.3919822960492,277.29999999999995,32.92,0.152,0.1458,0.1635,0.033,0.1818,0.1483,47.8,102.9,1.32,0.26527,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.294,0.151,0.093,0.228,0.008,0.054,0.231,0.095,0.07,0.0741674382428413,0.074581918,0.12642840715788567,0.12638872399999998,0.1784224761040523,0.17884225200000003,0.1943875488187123,0.19444793800000001,0.1538934378274155,0.155121884,0.1522140637965022,0.15253894,8.557108438600864
