index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
633,2021-06-06 02:00:00,959.5,28.07781639522417,847.8237531196489,290.44,62.58,0.1195,0.0758,0.109,0.0298,0.0948,0.0473,61.4,73.94,1.2,0.038,0.0,0.008,0.069,0.0,0.013,0.153,0.105,0.0,0.124,0.132,0.0,0.092,0.079,0.0,0.061,0.059,0.0,0.038064,0.0269790239999999,0.069169,0.051090914,0.1542155949129141,0.17286432,0.1255281764619492,0.148972288,0.0929145904582878,0.106945536,0.0616830485701136,0.072161856,69.74038310061786
632,2021-06-06 01:00:00,859.7,35.20358763121469,773.8454311066341,289.34,66.81,0.1038,0.0665,0.0968,0.0305,0.0885,0.0413,61.4,65.7,1.2,0.038,0.0,0.008,0.069,0.0,0.013,0.153,0.105,0.0,0.124,0.132,0.0,0.092,0.079,0.0,0.061,0.059,0.0,0.038064,0.0269790239999999,0.069169,0.051090914,0.156882110430964,0.17286432,0.1288803673989262,0.148972288,0.0949208259432967,0.106945536,0.0631813763373988,0.072161856,92.58806600636404
631,2021-06-06 00:00:00,748.8,44.30728215629696,659.1029068063535,288.37,71.46,0.0965,0.059,0.0833,0.0265,0.0818,0.0363,61.4,57.32,1.2,0.038,0.0,0.008,0.069,0.0,0.013,0.153,0.105,0.0,0.124,0.132,0.0,0.092,0.079,0.0,0.061,0.059,0.0,0.038064,0.0269790239999999,0.069169,0.051090914,0.1626827922478584,0.17286432,0.1361726531115935,0.148972288,0.0992851484531506,0.106945536,0.0664408070726061,0.072161856,109.00538799937942
630,2021-06-05 23:00:00,594.2,54.21780993057328,512.8503252755143,287.40999999999997,76.11,0.0898,0.053,0.0753,0.0273,0.0725,0.0315,61.4,49.2,1.2,0.032,0.0,0.002,0.062,0.0,0.003,0.147,0.052,0.0,0.113,0.122,0.0,0.09,0.047,0.0,0.058,0.011,0.0,0.032004,0.029244756,0.062009,0.057867134,0.1568536297956046,0.1568375679999999,0.1361181314435339,0.136080448,0.098906165392181,0.098891648,0.0600844216875317,0.060081024,121.8106413166554
624,2021-06-05 00:00:00,766.1,44.35486728479463,659.0954370209546,287.81,83.46,0.1443,0.117,0.1485,0.0258,0.1218,0.0815,61.4,57.44,1.2,0.032,0.0,0.002,0.062,0.0,0.003,0.147,0.052,0.0,0.113,0.122,0.0,0.09,0.047,0.0,0.058,0.011,0.0,0.032004,0.029244756,0.062009,0.057867134,0.1518144004644065,0.1568375679999999,0.1242953241664923,0.136080448,0.094351477342829,0.098891648,0.0590184308674706,0.060081024,108.85672630352695
669,2021-06-21 23:00:00,583.1,54.23927268680653,504.7761728387288,290.92999999999995,77.78,0.094,0.069,0.1718,0.0308,0.1178,0.053,61.4,48.120000000000005,1.2,0.026,0.019,0.004,0.052,0.028,0.008,0.208,0.332,0.0,0.17,0.25,0.0,0.118,0.22,0.0,0.066,0.094,0.0,0.0296212916080648,0.0240840079999999,0.0573770613171481,0.0462761759999999,0.2709977270461854,0.270809088,0.2174380474745372,0.217296,0.1597454817775928,0.15962048,0.083836705850426,0.083783296,123.16472984111954
629,2021-06-05 22:00:00,424.2,64.32108232794177,345.80743380482136,286.44,80.77,0.0893,0.0513,0.0642,0.0273,0.0715,0.0283,61.4,41.92,1.2,0.032,0.0,0.002,0.062,0.0,0.003,0.147,0.052,0.0,0.113,0.122,0.0,0.09,0.047,0.0,0.058,0.011,0.0,0.032004,0.029244756,0.062009,0.057867134,0.1645830845212589,0.1568375679999999,0.1542526213767999,0.136080448,0.1058924033172917,0.098891648,0.0617194986487278,0.060081024,132.84242683697607
653,2021-06-08 06:00:00,710.3,42.62571250374152,680.583244459018,301.4,35.84,0.1395,0.0928,0.1493,0.0275,0.124,0.0615,61.4,98.32,1.2,0.035,0.0,0.007,0.064,0.001,0.01,0.154,0.11,0.0,0.125,0.141,0.0,0.092,0.07,0.0,0.059,0.065,0.0,0.035049,0.025356646,0.0641797897486883,0.050412964,0.1627768723557156,0.17481024,0.1362503545650537,0.151674944,0.0975852824081826,0.10524288,0.064186333664741,0.0712969599999999,33.51162087852225
654,2021-06-08 07:00:00,563.2,52.46095670840956,538.5524985864334,301.82,33.98,0.1285,0.0803,0.1228,0.026,0.1095,0.0528,61.4,100.72,1.2,0.035,0.0,0.007,0.064,0.001,0.01,0.154,0.11,0.0,0.125,0.141,0.0,0.092,0.07,0.0,0.059,0.065,0.0,0.035049,0.025356646,0.0642690214827162,0.050412964,0.1725923630987841,0.17481024,0.1488320290629868,0.151674944,0.1038315037901353,0.10524288,0.0699863963765542,0.0712969599999999,46.72917284444412
655,2021-06-08 08:00:00,395.0,62.557872438356824,374.3093209284885,301.72999999999996,36.11,0.105,0.0628,0.0905,0.0273,0.0923,0.04,61.4,101.12,1.2,0.035,0.0,0.007,0.064,0.001,0.01,0.154,0.11,0.0,0.125,0.141,0.0,0.092,0.07,0.0,0.059,0.065,0.0,0.035049,0.025356646,0.0644081582077571,0.050412964,0.1878974028532861,0.17481024,0.1684503072937576,0.151674944,0.1135710745430002,0.10524288,0.0790302835042145,0.0712969599999999,57.94209212709774
635,2021-06-06 04:00:00,921.7,27.274011977855537,855.2266203295503,292.63,54.12,0.1433,0.0935,0.1448,0.026,0.1188,0.0628,61.4,88.58,1.2,0.038,0.0,0.008,0.069,0.0,0.013,0.153,0.105,0.0,0.124,0.132,0.0,0.092,0.079,0.0,0.061,0.059,0.0,0.038064,0.0269790239999999,0.069169,0.051090914,0.1539994409013718,0.17286432,0.125256439990296,0.148972288,0.0927519602972226,0.106945536,0.0615615906017232,0.072161856,7.879278693744084
