index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
598,2021-09-23 07:00:00,564.6,55.03938331883099,519.947894359156,308.25,31.92,0.1088,0.078,0.1028,0.027,0.1038,0.0568,40.58,90.18,0.24,0.077,0.042,0.016,0.102,0.088,0.018,0.19,0.126,0.04,0.192,0.127,0.051,0.188,0.093,0.051,0.141,0.084,0.039,0.0856383820330546,0.062903776,0.1198870861644954,0.0938509959999999,0.2167471460991639,0.158732304,0.2199477266237604,0.145767646,0.2091619887874781,0.13533539,0.1592857640661092,0.1031641979999999,35.59273365410928
601,2021-09-25 05:00:00,905.3,36.5785694940745,787.7499393105538,301.62,55.47,0.1518,0.1383,0.194,0.0358,0.1523,0.1008,40.58,77.4,0.24,0.075,0.041,0.016,0.097,0.084,0.017,0.189,0.126,0.039,0.195,0.129,0.052,0.186,0.092,0.051,0.141,0.084,0.039,0.0770406784794743,0.060714592,0.1009454144457522,0.089471882,0.1960056216686283,0.159109926,0.2033192078988337,0.147768392,0.1926056443929667,0.133146206,0.1461774144457522,0.1031641979999999,2.091797280969331
564,2021-09-18 06:00:00,696.4,42.486944967986375,701.6972417341061,302.28,54.76,0.1405,0.1125,0.1853,0.0275,0.1665,0.087,40.58,81.28,0.24,0.077,0.042,0.016,0.101,0.088,0.018,0.188,0.125,0.039,0.194,0.129,0.052,0.189,0.093,0.051,0.144,0.086,0.04,0.0805661129468898,0.062903776,0.1082594747458644,0.092850996,0.1993725266276483,0.157920742,0.2068707754797331,0.146768392,0.1989305358109703,0.13633539,0.152377850319822,0.1051649439999999,23.24939604402371
579,2021-09-21 03:00:00,834.8,33.099474070542826,821.873874382381,300.71999999999997,57.8,0.1273,0.1033,0.185,0.026,0.152,0.086,40.58,65.4,0.24,0.077,0.042,0.016,0.101,0.088,0.018,0.188,0.125,0.039,0.194,0.128,0.051,0.189,0.093,0.051,0.144,0.085,0.039,0.0784335453147379,0.062903776,0.1037912378023079,0.092850996,0.1930255991510056,0.157920742,0.2001897095306297,0.14795683,0.1942084217683481,0.13633539,0.1479041274226838,0.106353382,52.2341920076239
583,2021-09-21 07:00:00,586.2,54.40684580779213,527.6787579050791,304.84999999999997,40.9,0.109,0.083,0.1425,0.0263,0.1248,0.0648,40.58,89.42,0.24,0.077,0.042,0.016,0.101,0.088,0.018,0.188,0.125,0.039,0.194,0.128,0.051,0.189,0.093,0.051,0.144,0.085,0.039,0.0853109502759203,0.062903776,0.1182010386733568,0.092850996,0.2134940662973818,0.157920742,0.221149419888519,0.14795683,0.209436961325252,0.13633539,0.1618226850822196,0.106353382,36.18798256250136
585,2021-09-22 01:00:00,551.7,50.879798645321465,584.9155116074861,300.34999999999997,56.13,0.0893,0.0665,0.1063,0.0283,0.1085,0.0528,40.58,61.76,0.24,0.075,0.04,0.016,0.1,0.087,0.018,0.189,0.126,0.039,0.193,0.128,0.051,0.184,0.091,0.05,0.14,0.083,0.038,0.081329724352716,0.0605254079999999,0.1135343504671574,0.091661812,0.2096532317110555,0.159109926,0.2150369179286913,0.14695683,0.200317722902429,0.132334644,0.1540469780318858,0.103352636,89.28006279034224
562,2021-09-18 04:00:00,843.9,29.802172347106406,852.0273296311893,301.34999999999997,62.27,0.142,0.1215,0.206,0.0265,0.1748,0.0968,40.58,68.82000000000001,0.24,0.077,0.042,0.016,0.101,0.088,0.018,0.188,0.125,0.039,0.194,0.129,0.052,0.189,0.093,0.051,0.144,0.086,0.04,0.0779492567701089,0.062903776,0.1027765379945139,0.092850996,0.1915842641967527,0.157920742,0.1988332886510488,0.146768392,0.193136068562384,0.13633539,0.1470195257673658,0.1051649439999999,24.39188649373341
608,2021-09-26 05:00:00,797.3,36.96659261672622,784.5579765802418,302.65,61.64,0.1343,0.111,0.1813,0.026,0.1538,0.0955,40.58,77.78,0.24,0.074,0.058,0.02,0.099,0.102,0.022,0.202,0.123,0.054,0.217,0.098,0.072,0.185,0.091,0.05,0.141,0.095,0.044,0.0770381764373461,0.057420232,0.1041235516656777,0.087989084,0.2105107534791996,0.150878044,0.2266416084631021,0.136351248,0.1916392078585948,0.133334644,0.1472571510611704,0.0983571119999999,1.9383016568845903
561,2021-09-18 03:00:00,817.1,32.10232925523367,828.1581701798488,300.02,67.96,0.1345,0.1058,0.1828,0.0285,0.155,0.0835,40.58,64.2,0.24,0.077,0.042,0.016,0.101,0.088,0.018,0.188,0.125,0.039,0.194,0.129,0.052,0.189,0.093,0.051,0.144,0.086,0.04,0.0782742074278701,0.062903776,0.1034573869917279,0.092850996,0.1925513792496135,0.157920742,0.1998313513856012,0.146768392,0.1938556021617125,0.13633539,0.1476849009237341,0.1051649439999999,53.45343527907079
574,2021-09-19 07:00:00,559.7,53.77703230489773,535.2731704574473,305.15,65.79,0.13,0.1005,0.1338,0.0283,0.1305,0.066,40.58,88.66,0.24,0.077,0.042,0.016,0.101,0.088,0.018,0.188,0.125,0.039,0.194,0.129,0.051,0.189,0.093,0.051,0.144,0.086,0.04,0.0849931195543795,0.062903776,0.1175351076377476,0.092850996,0.2125481415308914,0.157920742,0.22036501005988,0.148146014,0.2087331932989832,0.13633539,0.1614426733732533,0.1051649439999999,36.790184256006455
547,2021-09-01 02:00:00,731.9,35.86617144404528,766.3877930705008,304.28,75.27,0.133,0.0978,0.1655,0.0265,0.1343,0.066,40.58,54.68,0.24,0.068,0.037,0.014,0.097,0.084,0.017,0.188,0.125,0.039,0.203,0.134,0.054,0.185,0.091,0.05,0.148,0.088,0.041,0.069678181551137,0.0557131,0.1006539527106893,0.089471882,0.1945283701051925,0.157920742,0.2112839007527664,0.153959068,0.1911453654365801,0.133334644,0.1532061885540555,0.10816569,84.53581867886606
569,2021-09-19 02:00:00,688.7,39.90966448020264,737.2457453090192,300.28,77.15,0.1255,0.0973,0.156,0.0265,0.1275,0.0675,40.58,61.620000000000005,0.24,0.077,0.042,0.016,0.101,0.088,0.018,0.188,0.125,0.039,0.194,0.129,0.051,0.189,0.093,0.051,0.144,0.086,0.04,0.0798573363761137,0.062903776,0.1067744190737621,0.092850996,0.1972630725479576,0.157920742,0.2045908188694923,0.148146014,0.1973611019756805,0.13633539,0.1509265459129948,0.1051649439999999,75.26725170405206
546,2021-09-01 01:00:00,560.5,47.27658187760434,616.4380498892692,303.45,76.02,0.1025,0.0758,0.122,0.0265,0.108,0.0483,40.58,53.82,0.24,0.068,0.037,0.014,0.097,0.084,0.017,0.188,0.125,0.039,0.203,0.134,0.054,0.185,0.091,0.05,0.148,0.088,0.041,0.0725210558829237,0.0557131,0.1071080457882593,0.089471882,0.2041326752801477,0.157920742,0.2215797159003184,0.153959068,0.1981372996039475,0.133334644,0.159967619397224,0.10816569,98.99012727905978
545,2021-09-01 00:00:00,365.8,59.64150977207795,422.31021822937714,302.12,83.04,0.0905,0.0603,0.082,0.0258,0.087,0.033,40.58,55.2,0.24,0.068,0.037,0.014,0.097,0.084,0.017,0.188,0.125,0.039,0.203,0.134,0.054,0.185,0.091,0.05,0.148,0.088,0.041,0.0779063506261754,0.0557131,0.1193341203405063,0.089471882,0.2223262386019439,0.157920742,0.2410832157812839,0.153959068,0.2113822137022152,0.133334644,0.1727758879757685,0.10816569,109.27699186258866
666,2021-10-08 06:00:00,680.7,49.46201214561581,628.8579848662107,298.32,77.38,0.1745,0.1463,0.1873,0.0288,0.1895,0.1405,40.58,88.92,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.179,0.119,0.049,0.148,0.002,0.052,0.0804113324680595,0.046018842,0.1110117400620889,0.075830958,0.2157670483534323,0.130289154,0.2354865604417904,0.126328226,0.1977528125922374,0.134009418,0.1509788203797014,0.0767420239999999,18.01827430111217
630,2021-10-02 02:00:00,671.1,43.34202220726509,710.1795790719752,299.28,76.53,0.108,0.0875,0.141,0.027,0.1263,0.0758,40.58,66.78,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.207,0.044,0.061,0.221,0.055,0.077,0.178,0.119,0.048,0.148,0.002,0.052,0.0797293649338432,0.046018842,0.1082314108841303,0.075830958,0.2144588505453157,0.131289154,0.2316013131816446,0.125328226,0.1904131867021039,0.13438704,0.1508739022975143,0.0767420239999999,69.43296666454779
645,2021-10-04 01:00:00,544.1,53.373939929753035,561.4367636835905,299.15,73.07,0.0845,0.0668,0.0988,0.0263,0.1035,0.06,40.58,66.44,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.179,0.119,0.049,0.148,0.002,0.052,0.0809581730988614,0.046018842,0.1132411672492045,0.075830958,0.2176178935653773,0.130289154,0.2378001169567216,0.126328226,0.2027585075972705,0.134009418,0.1510629497075171,0.0767420239999999,84.13092240671705
