index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
202,2021-04-20 05:00:00,694.0,30.203579873423703,876.4570095006296,297.09999999999997,37.45,0.164,0.154,0.215,0.03,0.201,0.141,47.8,78.02,1.32,0.097,0.034,0.021,0.15,0.076,0.036,0.267,0.117,0.066,0.282,0.145,0.089,0.231,0.008,0.054,0.184,0.025,0.047,0.0697788403662444,0.074502194,0.1036497249500907,0.114783592,0.1816279007226608,0.198211476,0.1666501997299276,0.186823322,0.1595922409162293,0.158121884,0.1221691037289185,0.123981366,5.330533222053646
203,2021-04-20 06:00:00,646.3,36.846145251704755,801.9995317424114,298.12,33.92,0.1585,0.144,0.1955,0.0308,0.184,0.1273,47.8,81.46000000000001,1.32,0.097,0.034,0.021,0.15,0.076,0.036,0.267,0.117,0.066,0.282,0.145,0.089,0.231,0.008,0.054,0.184,0.025,0.047,0.0703318797483927,0.074502194,0.1050781188235124,0.114783592,0.1836410500728922,0.198211476,0.1690185660999062,0.186823322,0.1588606207587309,0.158121884,0.1220214010485928,0.123981366,29.29043439419067
204,2021-04-20 07:00:00,531.4,46.32845384338759,674.6939938681443,299.14,30.39,0.1438,0.1208,0.1568,0.0303,0.154,0.1008,47.8,84.7,1.32,0.097,0.034,0.021,0.15,0.076,0.036,0.267,0.117,0.066,0.282,0.145,0.089,0.231,0.008,0.054,0.184,0.025,0.047,0.0718911155705951,0.074502194,0.1088803812812181,0.114783592,0.1891881132571451,0.198211476,0.1756844346380163,0.186823322,0.1578065081729016,0.158121884,0.1222537948652776,0.123981366,46.330488588270754
301,2021-05-23 04:00:00,798.1,19.54218744417767,931.3610259030954,296.58,17.63,0.2143,0.2038,0.2768,0.0455,0.1935,0.1498,47.8,65.9,1.32,0.056,0.02,0.012,0.077,0.039,0.019,0.318,0.14,0.079,0.334,0.172,0.106,0.238,0.008,0.056,0.17,0.023,0.043,0.0402962895846849,0.0432522159999999,0.0521091896853992,0.058203358,0.2145870100419576,0.235653622,0.1953008199767587,0.220511716,0.1650255704344413,0.1623666399999999,0.1139049125992737,0.115113486,25.728503202598716
306,2021-05-25 04:00:00,904.4,19.181411938843027,932.6785613696958,295.46999999999997,24.93,0.1485,0.137,0.2148,0.0275,0.1808,0.1175,47.8,65.54,1.32,0.058,0.02,0.012,0.08,0.04,0.019,0.318,0.14,0.079,0.335,0.173,0.106,0.237,0.008,0.056,0.17,0.023,0.043,0.0422964710487993,0.045252216,0.0551028374532958,0.0613925419999999,0.2145851926972925,0.235653622,0.1963001206156076,0.2217009,0.1640572599771813,0.1613666399999999,0.1139231528288481,0.115113486,25.9855469782178
252,2021-05-07 06:00:00,782.7,33.000483288919526,826.2428362792518,296.45,18.21,0.1478,0.137,0.21,0.03,0.1763,0.1218,47.8,76.46000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.322,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.066575071193868,0.0708790699999999,0.0922532575094166,0.101780608,0.212884940492038,0.231463692,0.1907166316895742,0.2128871,0.1616242931536421,0.1603666399999999,0.1133561454135862,0.115113486,35.6968827081254
230,2021-05-02 07:00:00,627.4,44.00436933188854,694.5536070358564,293.44,20.07,0.137,0.1153,0.1655,0.0273,0.1478,0.0958,47.8,81.04,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.321,0.166,0.102,0.236,0.008,0.056,0.171,0.023,0.043,0.0668697770281818,0.0696898859999999,0.0943733799727727,0.1005914239999999,0.2189196710060216,0.231463692,0.1967893722317104,0.2118871,0.1603320520058786,0.1603666399999999,0.1144132500706256,0.116113486,50.70316285174917
237,2021-05-04 03:00:00,931.0,28.591825367098817,875.1676120998166,293.27,15.71,0.1398,0.125,0.2008,0.0308,0.1715,0.1155,47.8,67.12,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.323,0.167,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0663137135205591,0.0708790699999999,0.0916060678394529,0.101780608,0.2117423214702522,0.231652876,0.1904114916094774,0.214076284,0.162120743165385,0.1603666399999999,0.1134899532900637,0.115113486,55.759312358437256
226,2021-05-02 03:00:00,895.0,29.128190292655063,872.3592992907519,289.34,24.32,0.1388,0.1215,0.1943,0.029,0.1665,0.1135,47.8,67.68,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.321,0.166,0.102,0.236,0.008,0.056,0.171,0.023,0.043,0.06532379647882,0.0696898859999999,0.0906544389192746,0.1005914239999999,0.2118388179189761,0.231463692,0.1885216467238787,0.2118871,0.1620617837787327,0.1603666399999999,0.1144703422612062,0.116113486,55.25528088247589
246,2021-05-06 08:00:00,423.7,54.42551905237013,533.2329357224372,296.65999999999997,10.91,0.1273,0.117,0.1563,0.0308,0.1348,0.1075,47.8,82.7,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.323,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0705611856193114,0.0708790699999999,0.1012851113941861,0.101780608,0.2301746182423301,0.231463692,0.212164191016423,0.2138871,0.1591856292288399,0.1603666399999999,0.1142543079698236,0.115113486,64.1818351580716
248,2021-05-07 02:00:00,838.0,36.63617584488506,784.5791274912895,292.78,23.3,0.118,0.0975,0.1648,0.028,0.14,0.0923,47.8,63.48,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.322,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0669046946666174,0.0708790699999999,0.0930364731745663,0.101780608,0.2143291855334577,0.231463692,0.1923925824230763,0.2128871,0.1612002218266286,0.1603666399999999,0.1133030732076166,0.115113486,78.06957967025133
247,2021-05-07 01:00:00,695.7,47.27204496409823,642.5077619921796,291.7,25.36,0.0965,0.0765,0.122,0.0265,0.115,0.071,47.8,61.32,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.322,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0686214638185848,0.0708790699999999,0.0969580751958213,0.101780608,0.2217882864143693,0.231463692,0.2011860782456773,0.2128871,0.1599559558300988,0.1603666399999999,0.1135788441275652,0.115113486,92.61082254121912
234,2021-05-03 05:00:00,796.7,26.461134881376076,896.2247944335211,293.87,38.31,0.1725,0.1545,0.2178,0.0278,0.1915,0.1285,47.8,74.10000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.323,0.167,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0662337348286338,0.0708790699999999,0.0913953704352211,0.101780608,0.2123782582188983,0.232652876,0.1900079370805224,0.214076284,0.1623500693938242,0.1603666399999999,0.1135752200237996,0.115113486,9.235331486448755
328,2021-05-30 04:00:00,924.5,18.39065997198678,935.2051443967443,296.45,42.53,0.1485,0.129,0.2088,0.0283,0.1743,0.1068,47.8,64.72,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.317,0.164,0.1,0.232,0.008,0.055,0.165,0.022,0.042,0.061446641759955,0.065878324,0.0873730050080899,0.097590678,0.2109024366644263,0.231463692,0.1861605853821166,0.210263976,0.1604259649716119,0.157744262,0.1102685249891589,0.111301924,26.726282478733054
267,2021-05-11 06:00:00,607.7,32.220798748891426,830.1002954215498,295.5,42.06,0.185,0.176,0.2295,0.056,0.156,0.1163,47.8,75.44,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.318,0.164,0.101,0.239,0.008,0.056,0.171,0.023,0.043,0.0671884539958244,0.071501448,0.091810755897223,0.10159217,0.2129661240503903,0.231841314,0.1877109233165596,0.209886354,0.164713829508333,0.1633666399999999,0.1143748580892716,0.116113486,37.03549474193383
232,2021-05-03 03:00:00,815.6,28.857319411670296,873.7991846085433,290.83,42.48,0.1548,0.1343,0.192,0.0295,0.1635,0.108,47.8,67.4,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.323,0.167,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0663256457348951,0.0708790699999999,0.091636671001292,0.101780608,0.2127962461147375,0.232652876,0.190471981152371,0.214076284,0.1620916164486139,0.1603666399999999,0.1134801447676765,0.115113486,55.50520549841016
311,2021-05-27 08:00:00,552.8,51.526556828140315,565.4113578399189,296.14,42.89,0.1093,0.083,0.124,0.029,0.1163,0.066,47.8,78.02,1.32,0.082,0.029,0.018,0.124,0.063,0.03,0.321,0.141,0.08,0.331,0.171,0.105,0.226,0.008,0.053,0.16,0.022,0.041,0.0616014298073199,0.06268914,0.092330419813802,0.094589932,0.2322620820580984,0.237465184,0.2122993451428998,0.218700154,0.1536536218646143,0.154499506,0.1065436613906484,0.107679546,68.85382694326054
245,2021-05-06 02:00:00,693.9,36.84779000919695,783.1685325680335,292.83,40.33,0.1445,0.1333,0.188,0.0288,0.1583,0.1095,47.8,63.76,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.323,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0669274363415949,0.0708790699999999,0.0930898005153566,0.101780608,0.2144285451097405,0.231463692,0.1935085020972422,0.2138871,0.1611753023886577,0.1603666399999999,0.1133018956398873,0.115113486,77.76688407836886
305,2021-05-24 01:00:00,700.4,44.89384390554291,664.1162373056873,292.63,36.2,0.1065,0.0835,0.1388,0.0288,0.1165,0.0733,47.8,57.4,1.32,0.057,0.02,0.012,0.078,0.04,0.019,0.318,0.14,0.079,0.334,0.172,0.106,0.238,0.008,0.056,0.17,0.023,0.043,0.0425335298716707,0.044252216,0.0559015054545944,0.0593925419999999,0.2235691548129482,0.235653622,0.2057610672980667,0.220511716,0.1622286878654374,0.1623666399999999,0.1134503963987037,0.115113486,96.98933155001689
327,2021-05-30 03:00:00,903.2,23.80828258593297,896.3717992971292,293.53999999999996,52.17,0.1383,0.1198,0.1908,0.0288,0.16,0.0973,47.8,61.44,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.317,0.164,0.1,0.232,0.008,0.055,0.165,0.022,0.042,0.0614759069072337,0.065878324,0.0875161241061693,0.097590678,0.2110779292584613,0.231463692,0.1863046259314452,0.210263976,0.1599335807353152,0.157744262,0.1100030254928516,0.111301924,63.171704241252
326,2021-05-30 02:00:00,825.2,33.40650061225763,805.0851376698057,293.4,52.65,0.1238,0.0985,0.1615,0.027,0.1358,0.079,47.8,58.58,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.317,0.164,0.1,0.232,0.008,0.055,0.165,0.022,0.042,0.0618810425718424,0.065878324,0.0885741620808884,0.097590678,0.2130226769117426,0.231463692,0.1884833187576924,0.210263976,0.1589105855945903,0.157744262,0.10965124645519,0.111301924,84.6110484872307
268,2021-05-12 01:00:00,582.5,46.40545620662121,649.9750104947954,290.62,57.11,0.13,0.101,0.146,0.0313,0.1293,0.0773,47.8,60.02,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.318,0.164,0.101,0.239,0.008,0.056,0.171,0.023,0.043,0.0690614188073344,0.071501448,0.0962716931873336,0.10159217,0.2213445401701018,0.231841314,0.1973724393704066,0.209886354,0.1630546432860352,0.1633666399999999,0.1145269807623358,0.116113486,93.97659518959505
241,2021-05-05 05:00:00,885.7,25.939557394252475,898.4377609774085,297.15999999999997,19.29,0.1513,0.1423,0.2275,0.0293,0.1913,0.134,47.8,73.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.323,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0662182045055317,0.0708790699999999,0.0913527732092214,0.101780608,0.2113003540241638,0.231463692,0.1899237278506314,0.2138871,0.1624049042556924,0.1603666399999999,0.1135976769203153,0.115113486,9.805472599556737
314,2021-05-28 04:00:00,998.6,18.68761524870727,934.3219833401446,297.03999999999996,26.38,0.1493,0.1255,0.2185,0.03,0.1733,0.1188,47.8,65.04,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.138,0.078,0.318,0.164,0.101,0.232,0.008,0.055,0.165,0.022,0.042,0.0614457061173964,0.065878324,0.0873748954458985,0.097590678,0.2108957674549474,0.231652876,0.1858535371461835,0.209886354,0.1604011321293948,0.157744262,0.1102537352632148,0.111301924,26.41376205114031
259,2021-05-08 06:00:00,663.3,32.80099426009655,827.2676790185309,297.58,13.08,0.1833,0.182,0.2498,0.0628,0.1893,0.1458,47.8,76.2,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.323,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0665601515166936,0.0708790699999999,0.092217190480836,0.101780608,0.2128461960724229,0.231652876,0.1916410265306663,0.2138871,0.1616472604430029,0.1603666399999999,0.1133607076754504,0.115113486,36.03978707863615
304,2021-05-23 07:00:00,695.4,40.70594296316091,720.9562258125438,298.48999999999995,13.67,0.1475,0.1368,0.191,0.0285,0.158,0.1063,47.8,76.0,1.32,0.056,0.02,0.012,0.077,0.039,0.019,0.318,0.14,0.079,0.334,0.172,0.106,0.238,0.008,0.056,0.17,0.023,0.043,0.0410916990417777,0.0432522159999999,0.0538857583234872,0.058203358,0.2204111491924678,0.235653622,0.2019978284552757,0.220511716,0.1627194992004715,0.1623666399999999,0.1133229994419078,0.115113486,56.61774097071455
253,2021-05-07 07:00:00,647.0,43.12877362632254,701.2238928557542,297.21,17.73,0.1303,0.1125,0.1718,0.0283,0.1505,0.0978,47.8,79.66,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.322,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0678039188626549,0.0708790699999999,0.0951092138091334,0.101780608,0.2182436239970889,0.231463692,0.1969908608729364,0.2128871,0.160434362511834,0.1603666399999999,0.1133821742713161,0.115113486,52.351131019481755
244,2021-05-05 08:00:00,480.6,54.583418933085376,531.6455520788091,300.37,14.56,0.122,0.099,0.1383,0.0313,0.124,0.0783,47.8,82.96000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.323,0.166,0.102,0.236,0.008,0.056,0.17,0.023,0.043,0.0706122953092331,0.0708790699999999,0.1013984010108651,0.101780608,0.2303953007188697,0.231463692,0.2124274010111921,0.2138871,0.159169758509617,0.1603666399999999,0.1142746402514917,0.115113486,63.89478141919077
298,2021-05-22 05:00:00,818.7,22.16717008559239,913.2358883481966,302.84,49.36,0.1708,0.1485,0.2123,0.029,0.1813,0.1125,47.8,69.58,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.333,0.172,0.105,0.239,0.008,0.056,0.17,0.023,0.043,0.0393040841997489,0.042063032,0.0524520647707678,0.05858098,0.2146627843652903,0.235653622,0.1956585125772392,0.220889338,0.165783595788766,0.1633666399999999,0.1137737405023609,0.115113486,13.841234349853409
299,2021-05-22 06:00:00,736.4,30.336592671948196,841.1696730053783,303.98999999999995,44.35,0.1688,0.1478,0.1988,0.0298,0.172,0.1043,47.8,73.0,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.333,0.172,0.105,0.239,0.008,0.056,0.17,0.023,0.043,0.0394415735750405,0.042063032,0.0528532690383872,0.05858098,0.2158449042338814,0.235653622,0.196968314008843,0.220889338,0.1649273465390781,0.1633666399999999,0.1134292767897515,0.115113486,40.17291416181169
331,2021-05-30 07:00:00,706.6,39.84433770878501,728.9428757026396,299.14,33.9,0.134,0.105,0.167,0.0295,0.1413,0.0843,47.8,74.82000000000001,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.317,0.164,0.1,0.232,0.008,0.055,0.165,0.022,0.042,0.0625233677753538,0.065878324,0.0901107726032594,0.097590678,0.2160320376130288,0.231463692,0.1919657153539358,0.210263976,0.1581725877003897,0.157744262,0.1096006236446189,0.111301924,57.890282520378065
332,2021-05-30 08:00:00,523.7,51.187287562357554,569.5243234904875,299.62,33.55,0.1155,0.084,0.1155,0.027,0.1143,0.062,47.8,77.54,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.317,0.164,0.1,0.232,0.008,0.055,0.165,0.022,0.042,0.0646720945089758,0.065878324,0.0950587400983623,0.097590678,0.2259980626386699,0.231463692,0.2036536095832849,0.210263976,0.1569108160134538,0.157744262,0.1101237421224893,0.111301924,69.28028915689688
271,2021-05-12 08:00:00,468.0,53.512611179840995,542.1355977889907,298.64,32.86,0.13,0.0923,0.1228,0.027,0.117,0.0695,47.8,81.14,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.318,0.164,0.101,0.239,0.008,0.056,0.171,0.023,0.043,0.0708771618834069,0.071501448,0.1004310957083025,0.10159217,0.2293262179850302,0.231841314,0.2067143013779727,0.209886354,0.1622785018034422,0.1633666399999999,0.1151416350918439,0.116113486,65.79222909023989
297,2021-05-22 04:00:00,827.6,19.73187241308879,930.633105064834,301.67999999999995,54.37,0.1683,0.1488,0.2093,0.0303,0.178,0.1085,47.8,66.1,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.333,0.172,0.105,0.239,0.008,0.056,0.17,0.023,0.043,0.0392997312695081,0.042063032,0.0524135838977806,0.05858098,0.2145887361896571,0.235653622,0.1956029271998848,0.220889338,0.1660087506090863,0.1633666399999999,0.1138953309895985,0.115113486,25.60873865055109
296,2021-05-22 03:00:00,774.4,24.82227512110893,892.0964304502953,299.92999999999995,58.0,0.1633,0.1433,0.1948,0.0303,0.1653,0.0993,47.8,62.82,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.333,0.172,0.105,0.239,0.008,0.056,0.17,0.023,0.043,0.0393254865945911,0.042063032,0.0525314192479059,0.05858098,0.2148708097217526,0.235653622,0.1958716590166834,0.220889338,0.165520466833278,0.1633666399999999,0.1136475536178693,0.115113486,60.85557502442518
295,2021-05-22 02:00:00,698.9,34.171000127057034,800.3934091106582,298.16999999999996,61.62,0.152,0.1263,0.1708,0.0308,0.1433,0.0825,47.8,59.98,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.333,0.172,0.105,0.239,0.008,0.056,0.17,0.023,0.043,0.0395938175314503,0.042063032,0.0532311974999752,0.05858098,0.2170596506955491,0.235653622,0.1983823519160091,0.220889338,0.1644887982871635,0.1633666399999999,0.1133326483709138,0.115113486,82.51535912667967
342,2021-06-03 04:00:00,994.8,17.8761405872294,936.487804508446,296.71999999999997,26.16,0.144,0.127,0.2143,0.0305,0.1755,0.1113,47.8,64.16,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.315,0.162,0.1,0.233,0.008,0.055,0.165,0.023,0.042,0.0614488288220359,0.065878324,0.0873710840936527,0.097590678,0.2109089279847326,0.231463692,0.1841841580629262,0.207885608,0.1614683368578025,0.158744262,0.1102889607950679,0.111491108,27.40892502383164
341,2021-06-03 03:00:00,970.9,23.458448131667907,897.3085558295385,295.63,29.21,0.1375,0.1165,0.1925,0.029,0.1585,0.1038,47.8,60.88,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.315,0.162,0.1,0.233,0.008,0.055,0.165,0.023,0.042,0.061470607230618,0.065878324,0.0874989828440195,0.097590678,0.2110507566214378,0.231463692,0.1842735121998158,0.207885608,0.1609676753882198,0.158744262,0.1100211470754835,0.111491108,64.25491486762994
340,2021-06-03 02:00:00,882.1,33.164460800577956,805.9924677738363,294.53999999999996,32.25,0.1198,0.0963,0.165,0.028,0.1373,0.0853,47.8,58.02,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.315,0.162,0.1,0.233,0.008,0.055,0.165,0.023,0.042,0.061863499866312,0.065878324,0.0885310540432555,0.097590678,0.2129398883309374,0.231463692,0.1863318510948987,0.207885608,0.1599379027753217,0.158744262,0.1096850312906547,0.111491108,85.52834297939805
335,2021-06-01 03:00:00,938.3,23.620336448665896,896.9344708926972,295.27,50.16,0.137,0.1143,0.1915,0.0273,0.1558,0.0973,47.8,61.14,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.316,0.163,0.1,0.233,0.008,0.055,0.165,0.022,0.042,0.0614729927280979,0.065878324,0.0875067614984156,0.097590678,0.2110630206834375,0.231463692,0.1852873925777598,0.209074792,0.1609519332907,0.158744262,0.1100118632188064,0.111301924,63.72234320491626
334,2021-06-01 02:00:00,833.4,33.27404496983836,805.6524916951396,293.34,58.23,0.1245,0.1013,0.1645,0.0285,0.13,0.0788,47.8,58.28,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.316,0.163,0.1,0.233,0.008,0.055,0.165,0.022,0.042,0.0618713881231543,0.065878324,0.0885504504769877,0.097590678,0.2129771216060685,0.231463692,0.1874023703446795,0.209074792,0.1599255411141289,0.158744262,0.1096542236004278,0.111301924,85.08236089297648
361,2021-06-10 01:00:00,712.9,44.086183031299335,668.8241275034236,295.82,61.59,0.1058,0.078,0.1145,0.029,0.104,0.0563,47.8,55.1,1.32,0.084,0.029,0.018,0.127,0.065,0.031,0.307,0.135,0.076,0.304,0.157,0.096,0.235,0.008,0.055,0.165,0.022,0.042,0.0620674328228497,0.06468914,0.0905900874782218,0.096590678,0.2155323673480799,0.2278405679999999,0.1872375237633133,0.201450176,0.1606868342093023,0.1607442619999999,0.1096902232992537,0.111301924,100.08839903674132
343,2021-06-03 05:00:00,972.6,20.30008942295609,920.7156091918667,297.64,23.5,0.1485,0.131,0.2198,0.0305,0.1805,0.118,47.8,67.64,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.315,0.162,0.1,0.233,0.008,0.055,0.165,0.023,0.042,0.0614451948392841,0.065878324,0.0873959941704685,0.097590678,0.2109095442425412,0.231463692,0.1841530602589274,0.207885608,0.1612616500398859,0.158744262,0.1101706121775819,0.111491108,15.3099057287765
403,2021-06-21 04:00:00,958.8,16.92328092691099,934.4584037615588,305.04999999999995,27.34,0.14,0.1208,0.198,0.0303,0.168,0.1043,47.8,62.88,1.32,0.102,0.0,0.034,0.146,0.04,0.049,0.269,0.209,0.051,0.314,0.162,0.099,0.222,0.008,0.052,0.165,0.057,0.046,0.0578564276996889,0.0551608519999999,0.0821476821708417,0.086063882,0.2015638720153327,0.238280734,0.1845180617703189,0.20826323,0.1544395731673117,0.151877128,0.1049434062127116,0.112412876,30.783553120876803
393,2021-06-19 03:00:00,965.3,23.054794558469325,893.8289132635562,304.67999999999995,17.2,0.1285,0.107,0.1848,0.0268,0.1558,0.0978,47.8,59.64,1.32,0.082,0.029,0.017,0.121,0.062,0.029,0.302,0.132,0.075,0.315,0.162,0.1,0.223,0.008,0.053,0.158,0.022,0.04,0.0597732919197922,0.064066762,0.0830960273228817,0.09277837,0.2039449382316809,0.223650638,0.1842463120863247,0.207885608,0.153624879078348,0.151499506,0.1056569307064423,0.107057168,67.44310544987806
390,2021-06-18 07:00:00,765.5,38.2272442006036,741.8777628891901,305.78,14.41,0.1258,0.0993,0.1668,0.0283,0.1418,0.086,47.8,73.08,1.32,0.082,0.029,0.017,0.122,0.062,0.029,0.302,0.132,0.075,0.314,0.162,0.099,0.223,0.008,0.053,0.158,0.022,0.04,0.0606224140190758,0.064066762,0.086186126185299,0.09377837,0.2078989062463192,0.223650638,0.1891478846187288,0.20826323,0.1520520639842892,0.151499506,0.1052872837628761,0.107057168,59.151389205771835
345,2021-06-03 08:00:00,585.1,50.768370188499865,574.514585279705,300.03999999999996,16.58,0.108,0.08,0.1218,0.0268,0.1155,0.0673,47.8,77.0,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.315,0.162,0.1,0.233,0.008,0.055,0.165,0.023,0.042,0.0645654460323242,0.065878324,0.0948161697934143,0.097590678,0.2255049978273876,0.231463692,0.2007715457213681,0.207885608,0.1579545301694192,0.158744262,0.1102376041748724,0.111491108,69.7445246776721
353,2021-06-05 02:00:00,876.1,33.07729675795814,806.1131247363644,300.53,22.22,0.1113,0.0895,0.1598,0.0283,0.1348,0.0828,47.8,57.78,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.312,0.137,0.078,0.315,0.162,0.1,0.233,0.008,0.055,0.165,0.023,0.042,0.0618572892856306,0.065878324,0.0885157681174373,0.097590678,0.2119105661036295,0.230463692,0.1862989543429053,0.207885608,0.1599477277851347,0.158744262,0.1096867194240204,0.111491108,85.94684013224523
392,2021-06-19 01:00:00,724.7,44.2191410903671,663.797981095909,300.58,27.13,0.0945,0.0743,0.1175,0.0265,0.1138,0.0648,47.8,54.64,1.32,0.082,0.029,0.017,0.121,0.062,0.029,0.302,0.132,0.075,0.315,0.162,0.1,0.223,0.008,0.053,0.158,0.022,0.04,0.0614540903990595,0.064066762,0.0870980201230334,0.09277837,0.2117278201714378,0.223650638,0.1933555532461248,0.207885608,0.1514012482927608,0.151499506,0.1054243694758846,0.107057168,100.92782877944124
352,2021-06-04 09:00:00,389.5,62.134461539463594,390.30669719876806,302.54999999999995,18.63,0.0778,0.0518,0.0775,0.0283,0.0878,0.042,47.8,79.0,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.312,0.137,0.078,0.315,0.162,0.1,0.233,0.008,0.055,0.165,0.023,0.042,0.0683482606302217,0.065878324,0.1033383450031761,0.097590678,0.2419510415378028,0.230463692,0.2210846176300039,0.207885608,0.1569171480915188,0.158744262,0.1119883409102927,0.111491108,79.21899583812373
337,2021-06-01 05:00:00,928.8,20.56185254983005,919.8243120393728,298.46999999999997,36.81,0.1503,0.1365,0.2183,0.0288,0.1798,0.1143,47.8,67.9,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.316,0.163,0.1,0.233,0.008,0.055,0.165,0.022,0.042,0.0614458964529588,0.065878324,0.0874012661045925,0.097590678,0.2109147179581824,0.231463692,0.1851530358522014,0.209074792,0.1612382947728235,0.158744262,0.1101604250887155,0.111301924,15.169164243568702
412,2021-06-22 06:00:00,827.3,27.344669293462864,856.4138764687003,304.21,35.09,0.1498,0.125,0.1905,0.03,0.1658,0.0998,47.8,69.8,1.32,0.102,0.0,0.034,0.145,0.04,0.049,0.269,0.209,0.051,0.314,0.162,0.099,0.222,0.008,0.052,0.164,0.057,0.046,0.0571797574788925,0.0551608519999999,0.0807938634208761,0.085063882,0.2037955899884911,0.238280734,0.1850643562287876,0.20826323,0.1535289422609183,0.151877128,0.103913381200201,0.111412876,42.77543871595972
