index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
16,2021-02-21 07:00:00,566.6,58.36765906779105,555.6597918181566,266.2,78.79,0.394,0.4063,0.4148,0.0323,0.3165,0.2758,56.74,107.78,10.56,0.792,0.0,0.002,0.815,0.001,0.005,0.786,0.023,0.0,0.449,0.059,0.0,0.128,0.093,0.0,0.057,0.03,0.0,0.792004,0.789244756,0.8152689340057792,0.808301074,0.791610482132921,0.790351232,0.4633921063409711,0.460161856,0.150685862537463,0.145594112,0.0643180201733751,0.06267552,33.370515051113955
31,2021-03-28 06:00:00,750.5,44.30183332712959,773.1699062253219,282.5,42.14,0.1835,0.1848,0.22,0.0315,0.2795,0.228,56.74,99.36,10.56,0.085,0.038,0.009,0.16,0.145,0.009,0.241,0.183,0.044,0.272,0.103,0.042,0.282,0.123,0.033,0.272,0.088,0.043,0.0885836514427704,0.079790394,0.1734463805053083,0.1750330819999999,0.2598040319480788,0.215005304,0.2832580289106673,0.2336258279999999,0.2944265296700201,0.2598081059999999,0.2819604033411526,0.229410446,17.56938559825025
21,2021-03-21 06:00:00,763.6,47.07959303382953,736.891049761911,276.5,37.38,0.2803,0.294,0.3055,0.0435,0.1878,0.149,56.74,102.14,10.56,0.079,0.035,0.009,0.192,0.088,0.022,0.223,0.123,0.02,0.257,0.097,0.039,0.294,0.129,0.035,0.236,0.076,0.038,0.0831110505577204,0.073222842,0.2026166985451256,0.178340508,0.237562749102846,0.218717192,0.269689997259968,0.2216235899999999,0.3100786149127409,0.2701879659999999,0.2461949669253357,0.198028348,17.06131676358936
19,2021-03-21 04:00:00,623.6,55.45824422907616,598.425256798019,276.53,31.27,0.2518,0.255,0.2753,0.0475,0.171,0.1355,56.74,109.54,10.56,0.079,0.035,0.009,0.192,0.088,0.022,0.223,0.123,0.02,0.257,0.097,0.039,0.294,0.129,0.035,0.236,0.076,0.038,0.0862508270825817,0.073222842,0.210510993807634,0.178340508,0.2485968208902157,0.218717192,0.2783916636288693,0.2216235899999999,0.3216509341043725,0.2701879659999999,0.2530127673793202,0.198028348,20.23665097285939
23,2021-03-21 08:00:00,628.2,52.15323264256267,654.9104143987093,277.09999999999997,37.98,0.209,0.2233,0.2465,0.0513,0.1628,0.126,56.74,91.62,10.56,0.079,0.035,0.009,0.192,0.088,0.022,0.223,0.123,0.02,0.257,0.097,0.039,0.294,0.129,0.035,0.236,0.076,0.038,0.0848765473376435,0.073222842,0.2070556618775036,0.178340508,0.2437672092151471,0.218717192,0.2745829454786119,0.2216235899999999,0.316585731615886,0.2701879659999999,0.2500286170760258,0.198028348,56.25685645959675
18,2021-03-21 03:00:00,515.6,63.272685231587666,456.685697679959,275.4,30.84,0.1965,0.2018,0.2313,0.0468,0.1423,0.1123,56.74,111.32,10.56,0.079,0.035,0.009,0.192,0.088,0.022,0.223,0.123,0.02,0.257,0.097,0.039,0.294,0.129,0.035,0.236,0.076,0.038,0.0902843110285415,0.073222842,0.2206523248717615,0.178340508,0.2627716359003031,0.218717192,0.2895701762791008,0.2216235899999999,0.3365172035051958,0.2701879659999999,0.2617711896619759,0.198028348,35.1563559365874
25,2021-03-25 09:00:00,537.4,57.777234315625634,554.6646709697825,278.83,41.61,0.1458,0.1433,0.151,0.0413,0.1643,0.1338,56.74,84.44,10.56,0.084,0.037,0.009,0.184,0.085,0.021,0.222,0.123,0.02,0.259,0.098,0.04,0.296,0.13,0.035,0.251,0.081,0.04,0.0927999864538747,0.07860121,0.2044711040156581,0.171150578,0.25138473875207,0.217717192,0.2836935316886411,0.222435152,0.32785927672983,0.2723771499999999,0.2716875108855095,0.211219024,73.78405290804491
29,2021-03-28 04:00:00,667.9,52.77530735876075,639.1176882429716,280.77,51.66,0.2725,0.2798,0.2845,0.0618,0.2423,0.21,56.74,106.74,10.56,0.085,0.038,0.009,0.16,0.145,0.009,0.241,0.183,0.044,0.272,0.103,0.042,0.282,0.123,0.033,0.272,0.088,0.043,0.0916388864138656,0.079790394,0.1851045139476453,0.1750330819999999,0.274517400361511,0.215005304,0.2915393237007412,0.2336258279999999,0.3043158428659336,0.2598081059999999,0.2890356843268468,0.229410446,21.233409862062818
28,2021-03-28 03:00:00,527.4,60.71977159221016,499.4508633351196,278.84,56.65,0.2138,0.208,0.2378,0.041,0.2278,0.1993,56.74,108.52,10.56,0.085,0.038,0.009,0.16,0.145,0.009,0.241,0.183,0.044,0.272,0.103,0.042,0.282,0.123,0.033,0.272,0.088,0.043,0.0956751914989587,0.079790394,0.2005062044039216,0.1750330819999999,0.2939553959028804,0.215005304,0.3024798348524409,0.2336258279999999,0.3173807251150507,0.2598081059999999,0.2983829171554835,0.229410446,36.464527601811454
27,2021-03-27 06:00:00,743.4,44.69623248937584,768.167370227617,275.31,82.76,0.2928,0.2515,0.2773,0.0338,0.265,0.2418,56.74,99.76,10.56,0.085,0.038,0.009,0.16,0.149,0.009,0.241,0.187,0.044,0.272,0.103,0.042,0.281,0.123,0.033,0.271,0.087,0.043,0.0887004038401959,0.079790394,0.174272872952347,0.175789818,0.260747276792543,0.21576204,0.2835744893563204,0.2336258279999999,0.2938044387458973,0.258808106,0.281135529844659,0.228221262,17.493245692910335
33,2021-04-13 02:00:00,455.9,64.64967482389386,416.7112415019085,280.25,27.19,0.119,0.1063,0.1185,0.0303,0.1668,0.1455,56.74,102.8,10.56,0.123,0.065,0.029,0.233,0.117,0.054,0.274,0.184,0.039,0.331,0.182,0.06,0.364,0.182,0.061,0.361,0.134,0.082,0.1461960197404656,0.095345922,0.2761550355328382,0.18074294,0.338802902034549,0.255082598,0.3971940552733039,0.282774168,0.4303150552733038,0.314396546,0.4138097330034215,0.273385652,52.83192088637677
46,2021-04-14 05:00:00,840.9,40.50651509554742,812.4552474558662,282.73999999999995,32.99,0.1818,0.1958,0.252,0.0313,0.3253,0.2923,56.74,97.08,10.56,0.122,0.068,0.028,0.233,0.127,0.054,0.281,0.201,0.042,0.336,0.2,0.063,0.364,0.194,0.06,0.37,0.14,0.088,0.1272470206477357,0.0962910959999999,0.2442513473862122,0.18263478,0.295956163973454,0.26116586,0.3530955313168696,0.287046614,0.3803327353773635,0.318044376,0.3869325719218087,0.275255024,4.248538635740516
45,2021-04-14 04:00:00,763.2,46.58073047400678,724.9035850225102,281.29999999999995,38.48,0.177,0.187,0.23,0.036,0.2765,0.2455,56.74,100.2,10.56,0.122,0.068,0.028,0.233,0.127,0.054,0.281,0.201,0.042,0.336,0.2,0.063,0.364,0.194,0.06,0.37,0.14,0.088,0.1303175369428627,0.0962910959999999,0.249985988113876,0.18263478,0.3050322489046384,0.26116586,0.3621264615966551,0.287046614,0.3890927377487554,0.318044376,0.3932542231176585,0.275255024,23.92549929728048
44,2021-04-14 03:00:00,629.3,54.85094112920508,591.3962342559261,278.65999999999997,46.03,0.1488,0.1523,0.1855,0.029,0.2345,0.2118,56.74,102.04,10.56,0.122,0.068,0.028,0.233,0.127,0.054,0.281,0.201,0.042,0.336,0.2,0.063,0.364,0.194,0.06,0.37,0.14,0.088,0.1361961369923327,0.0962910959999999,0.2609651382062684,0.18263478,0.3224086990508659,0.26116586,0.3794164617421551,0.287046614,0.4058640378898904,0.318044376,0.4053572232195085,0.275255024,39.841433317850345
43,2021-04-14 02:00:00,444.9,64.33884559108586,421.8987512863802,276.02,53.57,0.1195,0.1075,0.1143,0.0275,0.169,0.1458,56.74,102.44,10.56,0.122,0.068,0.028,0.233,0.127,0.054,0.281,0.201,0.042,0.336,0.2,0.063,0.364,0.194,0.06,0.37,0.14,0.088,0.1457984272576479,0.0962910959999999,0.2788988273782542,0.18263478,0.3507919393939299,0.26116586,0.4076584919342587,0.287046614,0.4332588071762309,0.318044376,0.425126644353981,0.275255024,53.047113556197104
36,2021-04-13 05:00:00,854.7,40.86890145788694,808.3637853213093,286.40999999999997,15.3,0.1785,0.1998,0.2595,0.0323,0.336,0.3093,56.74,97.44,10.56,0.123,0.065,0.029,0.233,0.117,0.054,0.274,0.184,0.039,0.331,0.182,0.06,0.364,0.182,0.061,0.361,0.134,0.082,0.1282569837018471,0.095345922,0.2438647706633248,0.18074294,0.2880216307867673,0.255082598,0.346964754365172,0.282774168,0.3800857543651719,0.314396546,0.3768277202468849,0.273385652,4.1679229382638425
35,2021-04-13 04:00:00,769.1,46.92475094484261,720.4649696024098,285.5,16.95,0.1648,0.187,0.2378,0.0328,0.3025,0.2748,56.74,100.58,10.56,0.123,0.065,0.029,0.233,0.117,0.054,0.274,0.184,0.039,0.331,0.182,0.06,0.364,0.182,0.061,0.361,0.134,0.082,0.1312367545020234,0.095345922,0.2492283581036421,0.18074294,0.2964566742826509,0.255082598,0.3553081126056655,0.282774168,0.3884291126056655,0.314396546,0.3829706323580175,0.273385652,23.752823564303668
48,2021-04-14 07:00:00,865.1,39.32318918619293,828.3637892672941,285.63,22.01,0.164,0.1808,0.2303,0.0308,0.2988,0.2685,56.74,87.94,10.56,0.122,0.068,0.028,0.233,0.127,0.054,0.281,0.201,0.042,0.336,0.2,0.063,0.364,0.194,0.06,0.37,0.14,0.088,0.1267569434877387,0.0962910959999999,0.2433360562197474,0.18263478,0.2945075535446396,0.26116586,0.3516541279051141,0.287046614,0.3789345740679606,0.318044376,0.3859235895335798,0.275255024,42.612895936603394
34,2021-04-13 03:00:00,638.3,55.175238485127856,586.5764331627198,282.88,22.07,0.1465,0.1523,0.1868,0.031,0.2315,0.2138,56.74,102.4,10.56,0.123,0.065,0.029,0.233,0.117,0.054,0.274,0.184,0.039,0.331,0.182,0.06,0.364,0.182,0.061,0.361,0.134,0.082,0.1369242505883708,0.095345922,0.2594658510590675,0.18074294,0.3125566632040036,0.255082598,0.3712331016474384,0.282774168,0.4043541016474383,0.314396546,0.3946956242898722,0.273385652,39.63327269013027
49,2021-04-14 08:00:00,771.1,44.523296751266805,755.6290999269598,286.53,20.41,0.1445,0.155,0.1908,0.0303,0.248,0.2295,56.74,82.48,10.56,0.122,0.068,0.028,0.233,0.127,0.054,0.281,0.201,0.042,0.336,0.2,0.063,0.364,0.194,0.06,0.37,0.14,0.088,0.1291687062175291,0.0962910959999999,0.2478403777886205,0.18263478,0.3016364404371081,0.26116586,0.358747547698615,0.287046614,0.3858151912676565,0.318044376,0.3908889833890304,0.275255024,63.441694649511504
39,2021-04-13 08:00:00,772.6,44.81777276126429,752.1187649265213,288.64,11.33,0.1443,0.1493,0.1828,0.0305,0.2365,0.226,56.74,82.84,10.56,0.123,0.065,0.029,0.233,0.117,0.054,0.274,0.184,0.039,0.331,0.182,0.06,0.364,0.182,0.061,0.361,0.134,0.082,0.1300944324885231,0.095345922,0.2471721784793416,0.18074294,0.2932230242752039,0.255082598,0.3521096109678647,0.282774168,0.3852306109678647,0.314396546,0.3806156915917246,0.273385652,63.13294546819552
51,2021-04-14 10:00:00,465.5,61.4643483194399,474.7653541641058,288.32,17.2,0.1015,0.0915,0.089,0.0268,0.1533,0.1288,56.74,71.46000000000001,10.56,0.122,0.068,0.028,0.233,0.127,0.054,0.281,0.201,0.042,0.336,0.2,0.063,0.364,0.194,0.06,0.37,0.14,0.088,0.1425353319169081,0.0962910959999999,0.2728045169624606,0.18263478,0.3411466134602724,0.26116586,0.3980611526967885,0.287046614,0.4239493881158848,0.318044376,0.4184085068877519,0.275255024,94.25314473799055
97,2021-05-21 06:00:00,998.1,27.075328393127737,922.5297129875564,281.12,38.9,0.21,0.23,0.2953,0.0345,0.3088,0.2523,56.74,82.42,10.56,0.105,0.062,0.012,0.202,0.092,0.027,0.306,0.214,0.026,0.314,0.213,0.033,0.34,0.167,0.049,0.29,0.113,0.045,0.1057039952057417,0.100197944,0.2035599606278748,0.182209134,0.3086088866778826,0.310667204,0.3170128544971449,0.308834666,0.3439093741832075,0.30409025,0.2930456364233679,0.249384802,19.829815717598052
98,2021-05-21 07:00:00,979.1,29.273355867760664,901.2192846179752,281.95,36.91,0.2255,0.2315,0.3048,0.035,0.2935,0.2543,56.74,77.60000000000001,10.56,0.105,0.062,0.012,0.202,0.092,0.027,0.306,0.214,0.026,0.314,0.213,0.033,0.34,0.167,0.049,0.29,0.113,0.045,0.1060689205030121,0.100197944,0.204101462681889,0.182209134,0.3098684675426548,0.310667204,0.3182665494700256,0.308834666,0.3448923181290811,0.30409025,0.2937107422071027,0.249384802,49.54105580625591
95,2021-05-21 04:00:00,909.6,37.03512392343954,814.207202730549,279.46999999999997,42.86,0.1633,0.1693,0.2478,0.0313,0.2675,0.2273,56.74,89.46000000000001,10.56,0.105,0.062,0.012,0.202,0.092,0.027,0.306,0.214,0.026,0.314,0.213,0.033,0.34,0.167,0.049,0.29,0.113,0.045,0.1079858587063491,0.100197944,0.2069459516287761,0.182209134,0.3164849961799792,0.310667204,0.3248521597492317,0.308834666,0.3500556839348436,0.30409025,0.297204516674475,0.249384802,31.509532753909667
94,2021-05-21 03:00:00,802.7,46.03101644090998,692.28723998591,278.47999999999996,45.7,0.1478,0.1488,0.212,0.0293,0.2305,0.1895,56.74,91.24,10.56,0.105,0.062,0.012,0.202,0.092,0.027,0.306,0.214,0.026,0.314,0.213,0.033,0.34,0.167,0.049,0.29,0.113,0.045,0.1117225346084149,0.100197944,0.2124906965157125,0.182209134,0.3293825549387226,0.310667204,0.3376894495418127,0.308834666,0.3601206012839564,0.30409025,0.3040149098508208,0.249384802,47.94100644690323
99,2021-05-21 09:00:00,738.3,44.45096488957873,715.208846801461,282.45,37.41,0.255,0.2828,0.324,0.051,0.248,0.1993,56.74,66.66,10.56,0.105,0.062,0.012,0.202,0.092,0.027,0.306,0.214,0.026,0.314,0.213,0.033,0.34,0.167,0.049,0.29,0.113,0.045,0.1109304355076352,0.100197944,0.211315323656491,0.182209134,0.3266485354618377,0.310667204,0.3349682058568758,0.308834666,0.3579870440286304,0.30409025,0.30257124536069,0.249384802,90.2958835559007
100,2021-05-21 10:00:00,550.4,54.2439348580523,563.9962239492792,282.7,37.66,0.203,0.217,0.2515,0.0543,0.1538,0.1413,56.74,61.16,10.56,0.105,0.062,0.012,0.202,0.092,0.027,0.306,0.214,0.026,0.314,0.213,0.033,0.34,0.167,0.049,0.29,0.113,0.045,0.1169121299262174,0.100197944,0.220191386342129,0.182209134,0.3472950291001697,0.310667204,0.3555182205529726,0.308834666,0.3740990273819081,0.30409025,0.3134733658332672,0.249384802,103.67070663240386
63,2021-05-13 02:00:00,543.5,57.14749727953533,523.0356719874329,282.4,56.69,0.1285,0.1128,0.1513,0.0295,0.1795,0.1393,56.74,93.5,10.56,0.112,0.072,0.013,0.211,0.126,0.027,0.291,0.211,0.021,0.293,0.258,0.02,0.342,0.187,0.049,0.283,0.169,0.032,0.1285138643518049,0.107712162,0.2403325126156586,0.1976413899999999,0.3393405330309838,0.301987762,0.3519690972606342,0.314257032,0.3868522449137155,0.30987393,0.3223890288257643,0.2708881919999999,59.293322529184906
