index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
490,2021-07-15 05:00:00,968.7,15.187536174800217,912.6195942962886,304.72999999999996,61.61,0.158,0.1405,0.3148,0.0293,0.235,0.1135,41.92,56.94,1.48,0.056,0.069,0.009,0.09,0.073,0.015,0.425,0.532,0.085,0.409,0.233,0.071,0.303,0.169,0.051,0.163,0.078,0.037,0.0556095234753755,0.056655098,0.0897261915029335,0.083146102,0.4285898476652141,0.408548018,0.4124489126052535,0.35526871,0.3044462241643255,0.264713374,0.163836026537381,0.126784338,12.669297697294752
464,2021-07-05 04:00:00,955.9,13.576437814758236,925.4798426358448,304.09999999999997,55.1,0.1498,0.1423,0.2578,0.0298,0.2553,0.1423,41.92,52.46,1.48,0.06,0.074,0.01,0.098,0.079,0.017,0.417,0.522,0.083,0.408,0.232,0.071,0.323,0.181,0.054,0.179,0.086,0.041,0.0595474060735122,0.0602233959999999,0.0976990686460468,0.089525962,0.4199909725726135,0.401411422,0.411308543365606,0.354079526,0.324564385125753,0.282850716,0.1800387962475953,0.138787322,44.04285490478145
507,2021-07-30 07:00:00,675.4,37.29886539576825,725.6016026278571,305.33,60.93,0.126,0.0898,0.2678,0.0278,0.1533,0.0642,41.92,68.34,1.48,0.033,0.041,0.005,0.054,0.043,0.009,0.449,0.562,0.09,0.375,0.214,0.065,0.229,0.128,0.038,0.109,0.052,0.025,0.0349601950667759,0.033868434,0.0561105948261308,0.049736314,0.4836263323787338,0.4313354279999999,0.3893257742509769,0.325939946,0.2364855845987152,0.200865916,0.112079393743228,0.084397018,57.048400693693026
463,2021-07-05 03:00:00,960.9,22.54877828497544,870.6453811471798,302.84,58.86,0.1348,0.1193,0.2395,0.0295,0.2185,0.1213,41.92,50.22,1.48,0.06,0.074,0.01,0.098,0.079,0.017,0.417,0.522,0.083,0.408,0.232,0.071,0.323,0.181,0.054,0.179,0.086,0.041,0.0601133251257537,0.0602233959999999,0.0983032254720884,0.089525962,0.4239829961573438,0.401411422,0.4130827760699306,0.354079526,0.3259485925373165,0.282850716,0.180696485956957,0.138787322,79.53989051086052
511,2021-07-31 03:00:00,908.0,25.87067260425249,843.6816523818051,305.49,73.73,0.1225,0.0908,0.2943,0.0278,0.1615,0.0708,41.92,54.68,1.48,0.033,0.041,0.005,0.054,0.044,0.009,0.448,0.561,0.09,0.375,0.214,0.065,0.229,0.128,0.038,0.109,0.052,0.025,0.0332820226799475,0.033868434,0.0543568292175046,0.049925498,0.4596168225231845,0.430146244,0.380566533012409,0.325939946,0.2312464122691045,0.200865916,0.1099509799843237,0.084397018,71.89727954175885
496,2021-07-25 08:00:00,503.5,48.7644353086685,571.4785809225409,305.80999999999995,55.12,0.1475,0.1193,0.2493,0.0268,0.146,0.0778,41.92,71.86,1.48,0.033,0.041,0.005,0.054,0.044,0.009,0.453,0.567,0.091,0.377,0.215,0.065,0.23,0.128,0.038,0.109,0.052,0.024,0.0383811101281694,0.033868434,0.0598290206253526,0.049925498,0.5353520839676122,0.434903726,0.4093119189647912,0.32812913,0.2481655145464803,0.201865916,0.1163691152845076,0.08577464,69.43350282556531
473,2021-07-09 02:00:00,842.6,34.52503117078396,756.253863181838,304.08,57.4,0.115,0.0885,0.2183,0.0283,0.1788,0.0873,41.92,49.72,1.48,0.057,0.07,0.009,0.092,0.074,0.016,0.426,0.534,0.085,0.409,0.233,0.071,0.306,0.171,0.051,0.166,0.079,0.038,0.059457434403061,0.057844282,0.0947682306546645,0.0839576639999999,0.4513537995890655,0.409926386,0.4219511316559031,0.35526871,0.3144062897560491,0.268091742,0.1701259759691689,0.1285959,95.07878050483583
472,2021-07-09 01:00:00,690.8,46.72352341460515,601.3954920120003,302.35999999999996,64.15,0.0973,0.0738,0.1798,0.0283,0.144,0.066,41.92,50.26,1.48,0.057,0.07,0.009,0.092,0.074,0.016,0.426,0.534,0.085,0.409,0.233,0.071,0.306,0.171,0.051,0.166,0.079,0.038,0.0649226707588039,0.057844282,0.1005457662307355,0.0839576639999999,0.4930457455028755,0.409926386,0.4401425612400187,0.35526871,0.3277570814250781,0.268091742,0.1762938855706501,0.1285959,105.31363397028484
466,2021-07-08 00:00:00,490.4,58.89423446063749,415.61244512377937,300.47999999999996,73.55,0.1028,0.073,0.138,0.028,0.1133,0.046,41.92,52.08,1.48,0.057,0.07,0.009,0.092,0.074,0.016,0.425,0.532,0.085,0.409,0.233,0.071,0.306,0.171,0.051,0.166,0.079,0.038,0.0746845541453778,0.057844282,0.1108654715251137,0.0839576639999999,0.5660120115048717,0.408548018,0.4726356873696148,0.35526871,0.3516039679837087,0.268091742,0.1873108682497835,0.1285959,113.5923374273097
492,2021-07-23 07:00:00,650.2,36.42380900666892,733.6534596183085,299.88,86.98,0.2615,0.2345,0.3108,0.033,0.257,0.1853,41.92,66.84,1.48,0.031,0.039,0.005,0.061,0.049,0.01,0.472,0.59,0.094,0.389,0.222,0.067,0.244,0.136,0.041,0.106,0.051,0.024,0.0326926974775078,0.031490066,0.0631953122153303,0.056493796,0.5060652695315286,0.454122092,0.4029820471796599,0.338698174,0.2514965604343863,0.213246522,0.1087568351628948,0.082585456,59.230227631210454
