Ta,rh,COD,th0,dsw,dni,dhi,C01,C02,C03,C04,C05,C06
314.2,0.1,3.981071705534969,30.0,656.6936728444565,22.18198056518777,637.4835141687513,22.488283604755757,57.83143731279434,39.72432753241349,0.01463389903711595,4.036504155708622,3.2309502602478184
314.2,0.1,3.981071705534969,45.0,470.05785179139644,15.750675721352493,458.9204421805578,21.807507024722128,55.189783305642145,36.26584451252725,0.01370551336690239,3.648890438541466,3.023243570512293
314.2,0.1,3.981071705534969,60.0,264.26494663978787,8.81383481749342,259.8580292310412,18.956267264474008,46.09851229542624,29.094691666196386,0.011075857914093556,2.949962617393443,2.5622669780695086
314.2,0.1,6.309573444801926,0.0,726.9773251869503,1.4184964226735641,725.5588287642769,28.90092475556266,76.16566530068353,49.25589499827162,0.015886926383313626,4.825096775997877,3.684164066379591
314.2,0.1,6.309573444801926,15.0,686.4866581560319,10.425589757348446,676.4163117551144,28.80073824508839,75.41070612774517,48.51063886130843,0.014941649362670355,4.73464680555067,3.672618033968975
314.2,0.1,6.309573444801926,30.0,570.9165174101207,12.443468256622118,560.1401577887009,28.241453962717465,73.74475999583758,46.16063496169026,0.016325713013817966,4.522138047478765,3.5959311440085764
314.2,0.1,6.309573444801926,45.0,405.18822431454595,10.85846474708432,397.51013025860755,26.39084225423437,67.32568984783936,41.65104175678085,0.015169715681900151,4.03385153476785,3.3474094472930034
314.2,0.1,6.309573444801926,60.0,227.45902699146222,6.4377966839511345,224.2401286494866,21.67388928392201,53.4394194021154,32.40178432700543,0.012058006988343903,3.1805890098254666,2.7495643604826907
314.2,0.1,9.99999999999999,0.0,601.25460344267,0.09833610078243898,601.1562673418875,37.121941528668216,98.46275762872783,59.05879797051445,0.01799780101008403,5.479979130494623,4.072736494566347
314.2,0.1,9.99999999999999,15.0,566.0960975652029,6.713639464241637,559.6112198182982,36.78650066564404,97.10128767156884,58.07898545042331,0.017791468895842412,5.368635632239164,4.05101775649286
314.2,0.1,9.99999999999999,30.0,469.51335126059683,9.512280336032656,461.2754748416734,34.97405103441453,91.99822525575499,54.69623232097601,0.017022564466235426,5.0314523995723714,3.8943397960933703
314.2,0.1,9.99999999999999,45.0,333.2150330427361,8.555915626311375,327.1650870841114,31.248007316918446,80.85565612980162,47.6376141783556,0.015315710077604527,4.461034232102742,3.532689827472628
314.2,0.1,9.99999999999999,60.0,187.43165116862207,5.0764070743254885,184.89344763145934,24.517411313276995,60.99157168456728,35.98423362534089,0.01250566255896847,3.4257760909001203,2.8787211533759485
319.2,0.1,0.15848931924611134,0.0,981.7652732266554,666.262034833335,315.5032383933203,11.734645777333263,32.25555497648146,32.55208764674167,0.009956828942667077,3.5603963053023486,2.6519074740744
319.2,0.1,0.15848931924611134,15.0,940.2688247452618,661.8526592082488,300.96824801791695,11.433342023716634,31.335562472348514,31.48241504343012,0.010604225675138636,3.4389730008848027,2.566395678895827
319.2,0.1,0.15848931924611134,30.0,819.5745762943293,618.3226405935991,284.0914618051973,11.085201552156947,29.144564059684,28.334441966391182,0.009206853379116711,3.1040478268583427,2.3000766621586073
319.2,0.1,0.15848931924611134,45.0,629.7580439795573,534.4125930280823,251.87127549791356,10.675632137376146,25.286261452161607,23.428228052988707,0.00838328400903193,2.5663289750293488,1.8920748095183468
319.2,0.1,0.15848931924611134,60.0,390.31349634577526,388.9464642504206,195.84026422056488,9.858798793517199,20.84424302498137,17.348891218980118,0.007125015409640454,1.873912861508877,1.3829424788429447
319.2,0.1,0.1,0.0,983.7862660797933,706.8562098860023,276.93005619379113,11.558990892433384,31.921133001920985,32.392700372386045,0.010529676243917816,3.540439986445166,2.667479935979301
319.2,0.1,0.1,15.0,942.628644399024,701.4043130794571,265.12410372503297,11.325841662588786,31.017562388780167,31.2622978623519,0.011039752559421403,3.433529171196257,2.5685480203390654
319.2,0.1,0.1,30.0,822.075853018948,660.1333640569566,250.38358985994216,10.947563282255402,28.725474260960002,28.257346913807005,0.009393399983206187,3.075373366595933,2.296697719559779
319.2,0.1,0.1,45.0,632.6675832122083,578.8479934659632,223.36024175619949,10.527170275274703,24.90662624985925,23.22412846761145,0.008087333835551613,2.5547477373992513,1.882342016030743
319.2,0.1,0.1,60.0,393.829973113641,434.39336285183043,176.63329168772574,9.610352094187398,20.186880650722564,17.02008033442405,0.007120242800550333,1.8467933174048765,1.3624951827545035
