Ta,rh,COD,th0,dsw,dni,dhi,C01,C02,C03,C04,C05,C06
273.0,0.1,10.0,30.0,512.9619127782287,10.70629658097549,503.68998795865343,26.398116233392734,41.89365922808633,13.992146171174102,0.26145624007171914,4.046444289053769,0.9179020577553746
273.0,0.1,10.0,45.0,363.9620733548111,9.519300832685783,357.23091118386424,23.647437946188223,36.583692279894876,12.141678386507376,0.22654884644203274,3.5271407679540587,0.8052282980939793
273.0,0.1,10.0,60.0,204.78952637605465,5.488887320526747,202.04508271579127,18.39240102403657,27.74191958702174,9.32491411505959,0.15083902305045654,2.73787469380577,0.6370926577054089
273.0,0.1,2.51,0.0,973.4730292657302,85.84220151201012,887.6308277537204,13.705577977405753,20.519291464196712,10.039651044034741,0.15143363468334456,3.178893853109283,0.7318902745199567
273.0,0.1,2.51,15.0,926.6004352082743,120.67960738788551,810.0328857258907,13.82060869508032,20.212794222584318,9.885784790760951,0.14324257839181823,3.1173201357871525,0.7243290164256269
273.0,0.1,2.51,30.0,788.2265433119468,96.96352918430053,704.2536637977488,13.677296771272152,20.263911764471626,9.264263132727407,0.12847171133311458,2.9325027031100035,0.6878192699947384
273.0,0.1,2.51,45.0,576.4468482708912,60.2530320358079,533.8415207313211,13.505851376140468,19.60416316992368,8.358756353682839,0.11028306799886703,2.6277328142274134,0.6221733159067253
273.0,0.1,2.51,60.0,330.01759514508296,24.72008295864814,317.6575536657588,12.300913253380608,17.261398307445482,6.844966247418071,0.08110542446746563,2.1476139659173232,0.518459856732372
273.0,0.1,3.98,0.0,900.4038472603611,23.139661628064676,877.2641856322964,16.785025451107202,26.011239511068073,11.209372396385694,0.18030683600021277,3.468395389805397,0.7870268915362072
273.0,0.1,3.98,15.0,852.2884085767238,47.65406300150675,806.2581183959619,16.956805888024086,26.052649582665975,10.947672450689197,0.18000747236434028,3.45227068935155,0.7759648585250494
273.0,0.1,3.98,30.0,717.9924461534415,38.55429250408113,684.6034494199713,16.938311497710384,25.830366145379138,10.495703959854477,0.1647655547519038,3.2593330209733518,0.7565069394557957
273.0,0.1,3.98,45.0,516.0872880198747,24.019586625064495,499.10287543599395,16.240416103727615,24.375549674753337,9.43592492727456,0.1386664963491904,2.928400430093654,0.686593463059187
273.0,0.1,3.98,60.0,291.34738556981245,11.374694435478894,285.66003835207295,14.074622556300561,20.55588057923785,7.58657458648543,0.10497999591040148,2.354093127480298,0.5715523910696683
273.0,0.1,6.31,0.0,792.7283187049326,3.4067462962788952,789.3215724086537,21.508223881248078,34.16899041373229,12.854635291387147,0.22388704404480195,3.8582132551643147,0.8818793021258282
273.0,0.1,6.31,15.0,748.7817713055715,16.860965051327106,732.4953297063372,21.5473419389959,33.845608030061484,12.730539857766786,0.22411884263046167,3.8239507233310555,0.8705393251502445
273.0,0.1,6.31,30.0,623.4235088370018,16.649094384781794,609.0049701497759,20.98324402781702,33.11271627111786,11.905308445030279,0.20279563993282118,3.639486381821441,0.8367650159231453
273.0,0.1,6.31,45.0,443.81810720524703,13.186768815373455,434.4936535539572,19.682737754508114,30.241599582489854,10.784030258042508,0.175535861361569,3.254056823043596,0.7550323335127167
273.0,0.1,6.31,60.0,250.1577910588038,7.508618261566603,246.4034819280205,16.101851815531724,24.14045852775365,8.399770790124519,0.12634822853619077,2.5783039027589933,0.6126179708624837
278.0,0.1,0.0,0.0,1071.1924245384005,863.7668353499517,207.42558918844892,8.295638951351375,11.319941246058473,8.637985054981794,0.11279197160089476,2.83681979786099,0.6389104772299102
278.0,0.1,0.0,15.0,1027.6067449885277,856.9322498190094,199.87375350835083,8.337475187768312,11.038907847698457,8.341371940090664,0.10798499078613184,2.7373158690557453,0.6209078437224606
278.0,0.1,0.0,30.0,900.249579471832,820.4986094522146,189.67693991640732,8.016942307552915,10.331964820262638,7.468881262514555,0.08910049542934419,2.444325549574343,0.5526397226708355
278.0,0.1,0.0,45.0,698.9567940971824,746.5272372984366,171.0823222629988,7.559449448129403,9.008022076437301,6.137915027231358,0.07022180621729912,1.9849026947729662,0.44821056026122214
278.0,0.1,0.0,60.0,442.5467639273345,603.8012743089688,140.64612677285004,6.84922342950296,7.313805803713104,4.410378760097499,0.042405112554425646,1.419155063367769,0.31915473164588193
278.0,0.1,0.16,0.0,1072.7319837440778,738.2793013078083,334.4526824362694,8.726197359049454,12.0719671534133,8.776767919918264,0.060624252633308756,2.9077217462597975,0.6444074062432273
278.0,0.1,0.16,15.0,1028.3094668695787,743.5966211308167,310.05028617803526,8.703507710270287,11.827266060010343,8.419568518725203,0.06061309918913355,2.7842432509919655,0.6215900595112989
278.0,0.1,0.16,30.0,899.6018688357375,700.6877952815331,292.7884380002198,8.399235572879636,11.01456796413752,7.592275482336326,0.051583970623565185,2.516854988592058,0.5660551831026099
278.0,0.1,0.16,45.0,696.1694636228617,612.804231937012,262.85143568038666,8.035457360636087,9.79412772382093,6.334880304395336,0.03769505098524846,2.049249295444643,0.4652535456839859
278.0,0.1,0.16,60.0,436.81554663363755,459.9012502692632,206.8649214990059,7.356039657888616,8.370435763067903,4.713591522153079,0.024615617206124076,1.5085303184492125,0.3414014930815979
278.0,0.1,0.1,0.0,1075.4549763074776,780.7388265773957,294.716149730082,8.65392673796805,11.794783542030004,8.864847941725163,0.062703237216695,2.894833107123815,0.6512905264768726
278.0,0.1,0.1,15.0,1031.19595898041,781.9691740661419,275.87173838799174,8.672083592086686,11.616266936609298,8.504788290774915,0.05962210164403382,2.8044811339028306,0.6277490672152581
278.0,0.1,0.1,30.0,902.7334798792253,740.7578226649351,261.218387399343,8.374500203378581,10.779355181520536,7.654864514706282,0.0490695757604533,2.5242895216510535,0.558761049860559
278.0,0.1,0.1,45.0,699.7467421195915,657.8755625642683,234.55847065348266,7.944213240512363,9.539628674081133,6.280661399430122,0.03768326256662268,2.0645762038772726,0.4541215770579336
278.0,0.1,0.1,60.0,441.36789830116663,507.11139592264595,187.81220033984363,7.126201350521143,8.044088284165838,4.642031521831071,0.027588134665177157,1.4858226425510583,0.33773343978858944
278.0,0.1,0.25,0.0,1069.5448820662014,678.7671777122576,390.7777043539439,8.832859249982516,12.401462542586842,8.794236747570501,0.06279981239023684,2.8715786427649785,0.6560428392594266
278.0,0.1,0.25,15.0,1025.1196026264445,690.3636567077057,358.27951708111124,8.759831508605583,12.164840497753051,8.47616533121479,0.06296580053237848,2.790243641562184,0.6355163110563602
278.0,0.1,0.25,30.0,896.0338191761936,644.1032976167445,338.2240007787639,8.572156516129585,11.42517123180426,7.733249313217769,0.05529116811604577,2.502788701046494,0.573042548021614
278.0,0.1,0.25,45.0,691.3164156928171,554.2779626887102,299.38270961336605,8.197615509089962,10.21008337966339,6.4353985807582275,0.040253583661119564,2.0927284794697667,0.4768047167200418
278.0,0.1,0.25,60.0,430.9100849308736,399.85637765049415,230.98189610562648,7.666803552330341,8.855061953659408,4.753968815887817,0.024957568351974956,1.510578590760359,0.35056605729521817
278.0,0.1,0.4,0.0,1061.6075058802844,588.2873132212233,473.3201926590614,9.099221521711575,13.094742160584746,8.900755608136752,0.06453673885989981,2.8754419486517886,0.6633851058233909
278.0,0.1,0.4,15.0,1016.9904155575823,608.4410745013708,429.2814679216371,8.919046944662279,12.856307716782005,8.676650728741768,0.06222130796618467,2.8031487047506483,0.6233325635651832
278.0,0.1,0.4,30.0,887.802426829845,558.7542827047671,403.90702353416475,8.81538803025102,11.976315804338487,7.8109789206419,0.05441877309120858,2.505425748676955,0.5656626599940274
278.0,0.1,0.4,45.0,682.154293510265,468.7379573734645,350.7065052519573,8.606875498808023,10.93181843418936,6.532055018356871,0.04101333589988968,2.0935128543048656,0.47210459449785475
278.0,0.1,0.4,60.0,420.7029042979818,316.42482428309677,262.4904921564333,8.039863536641525,9.58635889760873,4.939669580250579,0.02906773062435042,1.5742372303229224,0.3653104710047986
278.0,0.1,0.63,0.0,1051.6365746329575,474.9791989368616,576.657375696096,9.56474907490687,13.889894101053205,9.006126788770835,0.07151709254202515,2.8634455975949047,0.6506720170569015
278.0,0.1,0.63,15.0,1006.0739739658095,504.62465607623693,518.6439860795334,9.60911138558806,13.618667294004673,8.80460484566889,0.06788286965935791,2.7934417702194736,0.6289749822161445
278.0,0.1,0.63,30.0,875.5346098083776,454.93092533181436,481.5528715038647,9.356085339616413,12.986139468213182,8.02417048534586,0.05630290564298832,2.5412319144976285,0.5675186059877375
278.0,0.1,0.63,45.0,668.6333331708186,364.403045967824,410.96146828193696,9.223554862853055,12.011627422551513,6.692310717523403,0.04587200998747844,2.163609703220831,0.4946739682472709
278.0,0.1,0.63,60.0,406.6512297728396,221.75397408958096,295.7742427280491,8.580252822892877,10.706488728738737,5.240128212871059,0.03252842455866473,1.6636095544942955,0.3927616627203102
278.0,0.1,1.0,0.0,1036.8506300616232,339.171470847908,697.6791592137151,10.638704898807712,15.319398176489816,9.15250887945295,0.07393909817381514,2.92146897895385,0.6614608991650869
278.0,0.1,1.0,15.0,990.434518750026,376.11929758292337,627.1311754489768,10.524835833659015,15.05067024427856,8.93085050460849,0.07127539496539272,2.8500277929922158,0.6461673443727365
278.0,0.1,1.0,30.0,857.4732320637469,327.53634801285506,573.8184340218337,10.336011286215445,14.61337112641451,8.218581004700663,0.06345725546594161,2.6293318126234277,0.5956489612727942
278.0,0.1,1.0,45.0,647.860785411551,244.63006194505243,474.8812097281193,10.11073293655217,13.623693104124625,7.065347956122621,0.04693271205362071,2.252022200731985,0.5194717084357576
278.0,0.1,1.0,60.0,386.6496721433715,129.34834380120412,321.97550024276944,9.514989609554513,12.24912975522285,5.594726030014655,0.03648916970262484,1.8064139607079965,0.4330241784118084
278.0,0.1,1.58,0.0,1007.8281871614429,197.10082135032536,810.7273658111175,11.7055674330575,17.31166543050429,9.533043120484109,0.0844401975561242,3.025404378907014,0.6811188484422807
278.0,0.1,1.58,15.0,962.430729931185,238.68059563932943,731.8829783690989,11.711538211687836,16.986126002850565,9.240007712377881,0.082782192595215,2.928464060572627,0.6688263202878068
278.0,0.1,1.58,30.0,826.6576120745998,199.1670858748649,654.1738561092501,11.67171762392945,16.67333272083395,8.61603431457108,0.06996234903533237,2.7197327610104938,0.6312999887557887
278.0,0.1,1.58,45.0,616.2684356997795,135.51083722965151,520.4478037704264,11.261677203962005,15.79884408966123,7.545414248082594,0.05487423357481755,2.3941456833238517,0.5659451501967558
278.0,0.1,1.58,60.0,358.8739238656739,61.21949857370627,328.26417457882076,10.675631164043999,14.382637626268407,6.233146054084629,0.04367772222138919,1.9572854107110649,0.4783620562989182
278.0,0.1,10.0,0.0,651.1317928853431,0.21649486593333497,650.9152980194098,28.024055526607874,44.660278751082316,15.112821100592896,0.19172668896429126,4.368767631348346,0.9608734658694593
278.0,0.1,10.0,15.0,614.7304743308915,7.910955478095198,607.0890781239765,27.73073022985433,44.051749006079,14.953460343617623,0.18318225593256213,4.2942356936287265,0.9583827709561372
278.0,0.1,10.0,30.0,509.2305660163962,10.629728639789665,500.02495097900334,26.372168226501472,41.91012273547598,13.991261750120911,0.1722425131369948,4.0454552980045015,0.9178188266686681
278.0,0.1,10.0,45.0,361.0385263575646,9.451052827809331,354.3556228136683,23.605000548954614,36.55851028236266,12.132844631481866,0.14526046666353062,3.5272677696968557,0.8049290440083989
278.0,0.1,10.0,60.0,203.2118079718562,5.5052037395966895,200.45920610205786,18.4015816731721,27.728378475346595,9.32429888559869,0.097311627978153,2.7373684118399884,0.6370962183879124
278.0,0.1,2.51,0.0,965.7027776290001,85.12540668712307,880.5773709418771,13.694681932808146,20.5435469327455,10.041920445941567,0.09017646959197838,3.1786579744146786,0.7313920785052956
278.0,0.1,2.51,15.0,918.8691499310488,119.95970294589239,802.9969747416466,13.845897564383025,20.215188268595448,9.88398152024356,0.09133179782877429,3.114652841718839,0.7245816503956249
278.0,0.1,2.51,30.0,781.512760405201,96.42861609130648,698.0031292183527,13.692404039191366,20.25347706220255,9.262786233819519,0.07779411853768385,2.932955721291786,0.6864106340504528
278.0,0.1,2.51,45.0,571.4179688544377,59.85291157713973,529.0955692044835,13.48495369134423,19.61945469196489,8.36033558236867,0.06977148032403614,2.628808018893508,0.6227968571481836
278.0,0.1,2.51,60.0,327.02704834878523,24.518993920849276,314.7675513883606,12.327914778400425,17.304498293061474,6.846347763833538,0.053860905629522296,2.1487681473954128,0.5179364204574388
278.0,0.1,3.98,0.0,893.1282195453142,22.993404183503728,870.1348153618105,16.81518587966223,26.03295863648698,11.181214765094353,0.10694132444901898,3.4683057957587913,0.7873190786350742
278.0,0.1,3.98,15.0,845.2184186313791,47.32489429242644,799.5060810079243,16.798295320505762,26.089577078110175,10.946611397763347,0.10701746792068387,3.4522156647218862,0.7755638278811803
278.0,0.1,3.98,30.0,712.0274241344734,38.26962410548027,678.8849574658461,16.86344644127239,25.831988666443486,10.492352257898464,0.10069676860688562,3.2588929859082976,0.7583619158112588
278.0,0.1,3.98,45.0,511.8744015292612,23.835988005739157,495.0198127741219,16.22735598374374,24.366992344969223,9.440191285731906,0.08537569154469835,2.9290432584900308,0.6885656206767716
278.0,0.1,3.98,60.0,288.8543904337367,11.278574731393553,283.21510306804,14.016355074198742,20.543414244303783,7.575886933687857,0.061257961869248576,2.3554542271096564,0.5699509534841455
278.0,0.1,6.31,0.0,786.815057940587,3.3803873683417476,783.4346705722453,21.476482142496092,34.192405151810725,12.842935204504787,0.1493958382539986,3.8607424974742592,0.8816524916425666
278.0,0.1,6.31,15.0,743.2120847447446,16.7222693838882,727.059612872684,21.50524376641056,33.84625212728851,12.717844603925426,0.14171407637497999,3.823148732165922,0.8683585853299889
278.0,0.1,6.31,30.0,618.2910916412538,16.494150717185644,604.0067381063218,20.978891203924547,33.13014562168622,11.89464830251443,0.13270498955099164,3.6367057874227964,0.8331371946822388
278.0,0.1,6.31,45.0,440.0617772825683,13.060333917315134,430.8267266050741,19.633908826693325,30.216341489083206,10.766083636686071,0.11608083901708943,3.2524690299869317,0.7557669155353732
278.0,0.1,6.31,60.0,248.07895265870624,7.44541515244566,244.35624508248344,16.117893036242116,24.128221869850634,8.407992908481214,0.08072701801936191,2.577749106409705,0.6107750232826078
283.0,0.1,0.0,0.0,1062.474608572741,856.5288702419915,205.94573833074963,8.301437860049372,11.29980841259577,8.629110710490231,0.06764726060341758,2.8359512331157624,0.6384802767282488
283.0,0.1,0.0,15.0,1019.0835007642721,849.6043249103357,198.4287412064901,8.333650449149324,11.05300265680378,8.33857397698206,0.06430835984206248,2.7362912616256505,0.6184824737459813
283.0,0.1,0.0,30.0,892.5170240367343,813.0502496725445,188.39485326703024,8.0123127412696,10.31068162981564,7.463893818876626,0.05418947647370549,2.445216472150446,0.5527180117770715
283.0,0.1,0.0,45.0,692.4229657788069,738.9519145724803,169.90505601382364,7.56866683905382,9.024292634669353,6.124314823827364,0.04004710252935697,1.9842070478450549,0.4479263353723189
283.0,0.1,0.0,60.0,437.960593266423,596.9511702895722,139.48500812163684,6.843024555700151,7.291702600725819,4.404922270163365,0.024365612136813895,1.418637035426309,0.3185888113660786
283.0,0.1,0.16,0.0,1063.3996248356411,731.5045060335988,331.8951188020422,8.742805815514426,12.061144734640134,8.792477377844111,0.03268388218275653,2.9081939087078768,0.6413372208424559
283.0,0.1,0.16,15.0,1019.3158912014583,736.9967507645979,307.4316957468055,8.697751442854846,11.835654773321071,8.416582269758864,0.0322599433836137,2.7837275775751635,0.6205121403099328
283.0,0.1,0.16,30.0,891.4773081858776,694.0941266844734,290.37416185954936,8.399574446703078,11.050727522817336,7.602210566709278,0.027066109959304873,2.5149182942185386,0.5679049087614632
283.0,0.1,0.16,45.0,689.3710810687146,606.7213759537176,260.3542818410083,8.046591146235214,9.826452239335653,6.338837101820102,0.020999398487272936,2.0485121398933366,0.4653699744036304
283.0,0.1,0.16,60.0,432.11266357939405,454.6862000326158,204.76956356308608,7.3486356404289594,8.378286722670818,4.706120131693753,0.0139200143152323,1.508286798143358,0.34040363745623486
283.0,0.1,0.1,0.0,1066.1251692557034,773.7064914122361,292.4186778434674,8.637699685113002,11.866745233027144,8.864945578425662,0.031536268327911864,2.894640691256903,0.6509304501404647
283.0,0.1,0.1,15.0,1022.1842573271759,774.7472726622606,273.8358578156798,8.678823592358917,11.643642440504955,8.508154744178821,0.03220135658006867,2.8032346520191735,0.6251292121198281
283.0,0.1,0.1,30.0,894.605578411575,733.9827724009979,258.9578515721791,8.372192720195349,10.797473516869303,7.654600492677127,0.02831811181035249,2.5225404350405958,0.5590264374126926
283.0,0.1,0.1,45.0,692.9835133991545,651.2732675990308,232.4637694743589,7.941796683056792,9.534003309618203,6.289620885040605,0.020951309711854407,2.0631954729662647,0.4551650500651914
283.0,0.1,0.1,60.0,436.6558607268281,501.1402928804053,186.08571428662546,7.130525603333123,8.045790458512517,4.644226167455651,0.014400588743396902,1.4854747950761,0.33698304262826606
283.0,0.1,0.25,0.0,1060.2423349259748,672.7144267552702,387.5279081707045,8.829729928343141,12.407614555796888,8.792152467309286,0.029111087970826538,2.871647825509232,0.6551624944552779
283.0,0.1,0.25,15.0,1016.1923258985404,684.3400049437008,355.17064116063113,8.77409191125994,12.154182508362293,8.475228275035596,0.02765950332166471,2.790474907425343,0.6345934961767945
283.0,0.1,0.25,30.0,888.083714480637,638.3567027562393,335.25059321766196,8.569078480511937,11.403415173069043,7.736403591694307,0.02380991895694547,2.5014140820223165,0.5670305942326247
283.0,0.1,0.25,45.0,684.6790302401599,548.9345518711165,296.5236861844949,8.206903027442845,10.2031972372678,6.43413832592134,0.01973147623436982,2.0930863483458273,0.4761253928691991
283.0,0.1,0.25,60.0,426.29169853538275,395.3490157086289,228.61719068106825,7.65227742622687,8.855289636040673,4.744034432786286,0.016416645568152283,1.5117148753222764,0.3488068477002724
283.0,0.1,0.4,0.0,1052.4786893630762,583.2588545836287,469.2198347794478,9.097677102003896,13.080756637887308,8.91785582062953,0.0324677261701941,2.8766579783177875,0.6595388708837122
283.0,0.1,0.4,15.0,1008.1918922548883,603.1350348697982,425.6081853343926,8.916887832590977,12.765799419006058,8.695590153344156,0.03170772413112704,2.8011204232667484,0.6205263283338239
283.0,0.1,0.4,30.0,879.6389986401763,553.7326197695113,400.09248301567027,8.804547567701716,11.930141387411142,7.7992216603650775,0.027816799829493095,2.5045780323223186,0.5638563176625576
283.0,0.1,0.4,45.0,675.583106416981,464.22557584340547,347.326053737879,8.60160298777965,10.941361413603062,6.531417236326552,0.0242322739205513,2.0921902398982857,0.47139444056845536
283.0,0.1,0.4,60.0,416.1975292781375,313.1249859070675,259.6350363246037,8.044043998751027,9.582610144296371,4.941846115022751,0.015053933210174517,1.572557489095331,0.36287315438106804
283.0,0.1,0.63,0.0,1042.5145518422225,470.9408326539143,571.5737191883082,9.563541973908972,13.896945747412595,9.00730119900664,0.03424187611976703,2.861460629890109,0.6525815521512888
283.0,0.1,0.63,15.0,997.5217572319532,500.6078065404966,513.9717480525659,9.60505167467295,13.598958881512658,8.805313841004413,0.03489304640268317,2.7921226783504114,0.6282894691632188
283.0,0.1,0.63,30.0,867.8431340452258,451.1377828306109,477.1463535069297,9.351377002461906,12.99246109785782,7.997460905311371,0.028787327969144263,2.5401291265453496,0.5670209766400669
283.0,0.1,0.63,45.0,662.2785053679428,361.13263302900214,406.9191716453824,9.233069703063908,12.000061706098577,6.685033902212897,0.02409862008631076,2.1637012588935978,0.49352993741716816
283.0,0.1,0.63,60.0,402.3408240561155,219.40895839354283,292.63634485934415,8.581229741410898,10.696990294807438,5.255281591286934,0.01808119081739084,1.6612469112494157,0.39220923425935106
283.0,0.1,1.0,0.0,1027.9312098466687,336.20297525245223,691.7282345942166,10.673519298963045,15.331792894826703,9.188873709302491,0.0385598580232258,2.9222525680292897,0.6614672460486047
283.0,0.1,1.0,15.0,982.1766000253541,373.06656539416184,621.8219695861736,10.511739291943787,15.018449783549018,8.945264214090912,0.039581651805385976,2.847028808325245,0.6468971696042811
283.0,0.1,1.0,30.0,849.742574934492,324.7040490925549,568.5406197086701,10.32876440253665,14.596798671874161,8.20940981028403,0.034993379330599525,2.626590913956619,0.595033725142452
