,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-02-02 19:40:00,493.73999999999995,462.87308141780267,470.9685456066985,937.2,864.0449688317328,769.1542594160941
2019-02-02 19:45:00,488.34,457.94638248121225,465.8723104097454,934.6200000000001,861.7501816382204,764.9226930897349
2019-02-02 19:50:00,483.38,452.6364828207107,460.4159331571292,933.3799999999999,859.23844476805,760.455127196753
2019-02-02 19:55:00,477.91999999999996,446.9465904571227,454.57144059626535,933.18,856.5015756299383,755.6313363193741
2019-02-02 20:00:00,471.32,440.8801687325564,448.3161272390528,929.86,853.5304878756145,750.4868455600796
2019-02-02 20:05:00,464.23999999999995,434.44094796707935,441.82079947235934,925.0600000000001,850.3151187580227,744.2577957388122
2019-02-02 20:10:00,457.41999999999996,427.63292545441317,435.227113932652,920.46,846.8443401054575,736.6986380914404
2019-02-02 20:15:00,450.03999999999996,420.4603799811352,427.62293074011603,916.18,843.1058643516476,731.8588409200835
2019-02-02 20:20:00,442.84,412.92787447656286,419.6161962056867,913.6200000000001,839.086130772004,726.7730616097178
2019-02-02 20:25:00,435.03999999999996,405.0402689894228,411.5566211262684,909.86,834.7701811268478,720.1150463227357
2019-02-02 20:30:00,426.32,396.8027363497782,403.11478559389957,903.9799999999999,830.1415188600752,713.1869057980334
2019-02-02 20:35:00,417.1,388.220769071061,394.52791432276916,896.8399999999999,825.1819426204407,705.634559501235
2019-02-02 20:40:00,408.65999999999997,379.300205168167,385.3473635563298,892.4399999999999,819.8713663989289,698.5986238939931
2019-02-02 20:45:00,398.36,370.04723898651866,375.9077576566673,882.82,814.1876034367172,690.8595396831416
2019-02-02 20:50:00,388.44,360.46845447506814,366.20981482272117,875.6600000000001,808.1061313023712,682.8649875279452
2019-02-02 20:55:00,379.0,350.57084332598345,356.1995663909557,869.7,801.599810591302,674.6335491751535
2019-02-02 21:00:00,368.98,340.3618486442111,345.92012702307284,863.1600000000001,794.638576342735,666.3040142650877
2019-02-02 21:05:00,358.53999999999996,329.8493955598819,335.3419553502298,856.32,787.1890706393433,657.2140410996136
2019-03-11 21:25:00,535.28,473.06884829185907,492.16371371779303,925.8799999999999,825.4368581820678,749.2867989532355
2019-03-11 21:35:00,507.64,447.2315668083174,465.20665255770365,913.3399999999999,812.8146900794319,723.4094691662654
2019-03-11 21:40:00,492.86,433.898917786273,451.40324768620064,904.5600000000001,805.9133483612247,710.1595271258252
2019-03-11 22:00:00,432.56000000000006,378.0241027545719,394.2330140391997,861.2,773.6535596184542,655.286985925626
2019-03-11 22:05:00,417.5,363.47046947681963,379.4688888322279,855.6,764.2364602126374,641.1147137484786
2019-03-19 20:40:00,635.62,610.9548155031785,655.4001215407812,925.8399999999999,866.3626050355501,876.0738249797926
2019-03-19 20:45:00,624.1400000000001,600.897038277667,644.9621034422432,920.3,862.9532266997754,873.1916426168223
2019-03-19 20:50:00,614.24,590.4965676543969,634.0741970964209,918.46,859.3405512116326,867.977566406814
2019-03-19 20:55:00,604.1600000000001,579.7592313229279,622.9245211133854,916.6600000000001,855.5143298693919,863.3398537760906
2019-03-19 21:00:00,594.1600000000001,568.6911027683511,611.576636995085,916.36,851.4634259605133,860.4057023745487
2019-03-19 21:05:00,582.6600000000001,557.2984968658164,599.9108887126462,912.5,847.175726248388,854.1289338828626
2019-03-19 21:10:00,570.56,545.587980618417,588.1205055842383,907.2,842.638047066492,849.7737464553251
2019-03-19 21:15:00,558.4,533.5663859166426,576.2208583779709,902.32,837.8360292714364,843.5877669944247
2019-03-19 21:20:00,545.96,521.240807754824,563.7967570098835,896.9799999999999,832.7540135449234,838.695850774264
2019-03-19 21:25:00,531.78,508.6186281634261,551.2118714944938,887.04,827.3749100022,833.8118549907082
2019-03-19 21:30:00,518.92,495.70751607113857,538.4094103549381,882.54,821.6800398067884,828.9371311450144
