,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-07-12 11:30:00,83.94,62.30293460933905,96.81583447499048,381.82,194.97690840158972,206.0009088197856
2019-07-12 11:35:00,97.3,74.86293845151894,108.7416205394836,409.0,225.72530459974396,232.97007839517954
2019-07-12 11:40:00,109.35999999999999,88.06965799547889,120.72297799181257,425.48,255.67011570023317,260.06225757163776
2019-07-12 11:45:00,119.28,101.8258050948462,133.08455462739187,425.98,284.569259177159,288.5793142665678
2019-07-12 11:50:00,132.2,116.04878133162026,152.51231819387667,441.21999999999997,312.27958060308424,354.04734963443684
2019-07-12 11:55:00,144.76,130.66828270351675,166.40480279277455,447.18,338.72822046987017,391.1854517778103
2019-07-12 12:00:00,155.34,145.62415482414798,173.01695304921213,440.98,363.89110101556116,388.34672689854847
2019-07-12 12:05:00,171.48,160.8646043568738,187.08162193595217,462.12,387.777249673071,424.7838969831226
2019-07-12 12:10:00,190.85999999999999,176.34470277529786,201.58744665835482,502.1,410.4175025152365,442.0179304740353
2019-07-12 12:15:00,207.74,192.02516220899705,218.29813337729146,533.1600000000001,431.85648599221264,454.5157565882977
2019-07-12 12:20:00,226.18,207.87136108756025,236.94596400896057,565.36,452.1470134589498,478.26104461476825
2019-07-12 12:25:00,244.14000000000001,223.85252599814592,250.15778467104084,593.1600000000001,471.3461559782669,472.0055360284948
2019-07-12 12:30:00,260.5,239.94109926909366,267.97258796799804,613.9399999999999,489.5125861110738,489.98460142591244
2019-07-12 12:35:00,275.38,256.11219472619746,293.34423192531045,623.8799999999999,506.7047522556365,549.2474643151639
2019-07-12 12:40:00,293.56000000000006,272.34318597969053,315.85230051814153,639.2,522.9797106838411,593.0291211858163
2019-07-12 12:45:00,311.54,288.6133389112243,335.68154458137076,655.8,538.392354221723,621.9664124804217
2019-07-12 12:50:00,330.32,304.9035400271699,353.32146477690446,674.62,552.9949790866855,627.8041953100592
2019-07-12 12:55:00,346.54,321.1960540874805,370.6914318151179,685.92,566.8370401535456,626.1764972857864
