AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
3,0.12,0.5,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.06565,0.112386,0.354232,0.259652,0.180991,17.328035756093794,59.786408801055,39.140026203068345,2.897995914342474,2.279301100181607,0.17230922253457037,0.20344483871023641,0.26797033666833237,0.2079472296731209,0.12520616043786634
4,0.12,0.5,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.100162,0.201559,0.454122,0.368143,0.289324,23.171700146468137,78.7950259976977,49.46509023466227,4.08652646442927,3.5016000166874215,0.2304183632376216,0.2681285207916288,0.3386603988137535,0.2932308679450872,0.192349265941068
0,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.013735,0.023839,0.126622,0.081469,0.041332,11.3223599611682,27.601121079711515,16.99824639483215,1.0366581146845812,0.8854912944525396,0.11258904757738317,0.09392277841890591,0.11637768931379384,0.07438595133966219,0.048641649438384844
1,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.032169,0.051783,0.239896,0.170084,0.079692,13.080530510367991,43.03664374189257,28.953627539843552,1.7385152204971122,1.2303650351335442,0.13007221789628418,0.146447716467371,0.19822964040359123,0.12474807920112424,0.06758619208923186
2,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.045682,0.078521,0.305128,0.209253,0.112486,14.782525372692591,52.59954852181252,35.87801228016323,2.1779497040535265,1.6207262361915387,0.1469967796650265,0.17898895216905164,0.24563711275574476,0.15627993299917486,0.08902944377918683
3,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.06565,0.112386,0.354232,0.259652,0.180991,16.981175956135935,60.90312296817794,41.18718526927769,2.897645357877291,2.3527792734042623,0.16886006399747439,0.20724486179527832,0.28198611431088133,0.20792207530854157,0.12924245030955733
4,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.100162,0.201559,0.454122,0.368143,0.289324,22.752885158278758,80.22601750366509,51.91771069516245,4.0157540728997265,3.556389418292667,0.22625368548553662,0.2729979859755305,0.3554521486994076,0.2881525575571827,0.19535894755230157
0,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.013735,0.023839,0.126622,0.081469,0.041332,11.383205536428424,25.94453269505971,14.851243582131579,1.0355461563309505,0.6961935540608791,0.11319409329146941,0.08828563841529374,0.10167833618709292,0.07430616217984833,0.038243179814465754
1,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.032169,0.051783,0.239896,0.170084,0.079692,13.076194722904354,40.081296855719295,25.460966945288877,1.6911486250314032,0.9851502859866735,0.1300291030171686,0.1363910818133138,0.17431730497143808,0.12134926408982813,0.05411609933976231
2,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.045682,0.078521,0.305128,0.209253,0.112486,14.721787098866837,48.85769052048974,31.632419748987697,2.1051806938282165,1.2914539970751955,0.14639280095166732,0.16625592951688178,0.21656986446027793,0.15105835418068245,0.07094192002234244
3,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.06565,0.112386,0.354232,0.259652,0.180991,17.033412695834695,56.66332954683942,36.48086785116051,2.8313976770924567,1.8936510853022295,0.16937950383081318,0.1928174341228921,0.24976453488582642,0.20316843793338288,0.10402170278459463
4,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.100162,0.201559,0.454122,0.368143,0.289324,22.819019574209783,74.75804465390789,45.753094691485174,4.008395979443016,2.7896626205131225,0.22691132319775367,0.25439123442782463,0.3132463970382887,0.28762457366927374,0.15324124820702933
0,0.12,0.5,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.013735,0.023839,0.126622,0.081469,0.041332,11.652439364544156,25.516175366594446,14.275631805951434,1.033489743644996,0.534775505724127,0.11587134259171473,0.08682799796911887,0.0977374374086154,0.07415860319986753,0.029376192448905165
1,0.12,0.5,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.032169,0.051783,0.239896,0.170084,0.079692,13.438069859669604,39.26238374836234,24.32859179006988,1.7046147654439292,0.735834227200955,0.13362757340055775,0.133604434339666,0.16656455207330378,0.12231553411778619,0.04042071418263058
2,0.12,0.5,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.045682,0.078521,0.305128,0.209253,0.112486,15.102698447099462,48.006630149401445,30.270998721547695,2.114525994722222,0.9498583113216934,0.1501805665814489,0.16335988937329524,0.2072489598400903,0.15172893118934988,0.05217744689857297
