The row below gives BB SW fluxes in Wm-2 :
                SFC_DN_TOT     SFC_DN_DIR     TOA_UP        SFC_UP
                  722.54        537.69        148.19         98.32
Spectral values follow (Wm-2/cm-1)
   wvn(cm-1) SFC_DN_TOT    SFC_DN_DIR     TOA_UP        SFC_UP   
    1106.0  0.0015176610  0.0015029240  0.0001574410  0.0002065457
    1107.0  0.0015183610  0.0015036020  0.0001575065  0.0002066410
    1108.0  0.0015205400  0.0015057439  0.0001577908  0.0002069375
    1109.0  0.0015267750  0.0015118980  0.0001586898  0.0002077862
    1110.0  0.0015377030  0.0015226940  0.0001603208  0.0002092733
    1111.0  0.0015548720  0.0015396640  0.0001629058  0.0002116098
    1112.0  0.0015765210  0.0015610650  0.0001661708  0.0002145561
    1113.0  0.0016001560  0.0015844330  0.0001697187  0.0002177725
    1114.0  0.0016213850  0.0016054200  0.0001728768  0.0002206621
    1115.0  0.0016346250  0.0016185039  0.0001748203  0.0002224638
    1116.0  0.0016370880  0.0016209220  0.0001751480  0.0002227990
    1117.0  0.0016270120  0.0016109360  0.0001736414  0.0002214277
    1118.0  0.0016086720  0.0015927680  0.0001709428  0.0002189320
    1119.0  0.0015876710  0.0015719680  0.0001679035  0.0002160737
    1120.0  0.0015726460  0.0015570790  0.0001657556  0.0002140288
    1121.0  0.0015699590  0.0015543971  0.0001654290  0.0002136629
    1122.0  0.0015829410  0.0015672219  0.0001673690  0.0002154301
    1123.0  0.0016105630  0.0015945290  0.0001714222  0.0002191890
    1124.0  0.0016472560  0.0016308150  0.0001767666  0.0002241829
    1125.0  0.0016863460  0.0016694739  0.0001824058  0.0002295031
    1126.0  0.0017199561  0.0017027130  0.0001871831  0.0002340770
    1127.0  0.0017425600  0.0017250610  0.0001902340  0.0002371530
    1128.0  0.0017492920  0.0017317110  0.0001908627  0.0002380694
    1129.0  0.0017375849  0.0017201210  0.0001886767  0.0002364760
    1130.0  0.0017055110  0.0016883800  0.0001834926  0.0002321108
    1131.0  0.0016540500  0.0016374610  0.0001755050  0.0002251077
    1132.0  0.0015864740  0.0015705950  0.0001653133  0.0002159109
    1133.0  0.0015113821  0.0014962900  0.0001541719  0.0002056910
    1134.0  0.0014401560  0.0014258070  0.0001437418  0.0001959979
    1135.0  0.0013867409  0.0013729440  0.0001359422  0.0001887281
    1136.0  0.0013625680  0.0013490129  0.0001323391  0.0001854384
    1137.0  0.0013731300  0.0013594470  0.0001336643  0.0001868757
    1138.0  0.0014167021  0.0014025400  0.0001396343  0.0001928056
    1139.0  0.0014833260  0.0014684390  0.0001488830  0.0002018728
    1140.0  0.0015598950  0.0015441780  0.0001595440  0.0002122938
    1141.0  0.0016321080  0.0016156050  0.0001696325  0.0002221214
    1142.0  0.0016888300  0.0016717060  0.0001775171  0.0002298405
    1143.0  0.0017231270  0.0017056200  0.0001821835  0.0002345085
    1144.0  0.0017316740  0.0017140600  0.0001830886  0.0002356715
    1145.0  0.0017155380  0.0016980870  0.0001803480  0.0002334759
    1146.0  0.0016776480  0.0016605960  0.0001743754  0.0002283190
    1147.0  0.0016251770  0.0016086820  0.0001662178  0.0002211783
    1148.0  0.0015666150  0.0015507430  0.0001571568  0.0002132077
    1149.0  0.0015133210  0.0014980140  0.0001488741  0.0002059547
    1150.0  0.0014756110  0.0014607010  0.0001429225  0.0002008228
    1151.0  0.0014615470  0.0014467780  0.0001405004  0.0001989089
    1152.0  0.0014745790  0.0014596480  0.0001421363  0.0002006822
    1153.0  0.0015119300  0.0014965771  0.0001474447  0.0002057658
    1154.0  0.0015668280  0.0015508550  0.0001554307  0.0002132372
    1155.0  0.0016285400  0.0016118750  0.0001645190  0.0002216357
    1156.0  0.0016870430  0.0016697180  0.0001731986  0.0002295980
    1157.0  0.0017328809  0.0017150349  0.0001800569  0.0002358362
    1158.0  0.0017603260  0.0017421610  0.0001842107  0.0002395709
    1159.0  0.0017657130  0.0017474730  0.0001851412  0.0002403043
    1160.0  0.0017495350  0.0017314580  0.0001829284  0.0002381025
    1161.0  0.0017143730  0.0016966680  0.0001780153  0.0002333171
    1162.0  0.0016674791  0.0016502710  0.0001714501  0.0002269349
    1163.0  0.0016174570  0.0016007860  0.0001644801  0.0002201274
    1164.0  0.0015747620  0.0015585470  0.0001585118  0.0002143169
    1165.0  0.0015466440  0.0015307260  0.0001545074  0.0002104900
    1166.0  0.0015347149  0.0015189199  0.0001526250  0.0002088663
    1167.0  0.0015342120  0.0015184210  0.0001521997  0.0002087984
    1168.0  0.0015334340  0.0015176450  0.0001516859  0.0002086924
    1169.0  0.0015211781  0.0015055171  0.0001496347  0.0002070242
    1170.0  0.0014886160  0.0014732990  0.0001449518  0.0002025926
    1171.0  0.0014367010  0.0014219350  0.0001377648  0.0001955275
    1172.0  0.0013746630  0.0013605570  0.0001292557  0.0001870842
    1173.0  0.0013181510  0.0013046440  0.0001213601  0.0001793935
    1174.0  0.0012836989  0.0012705520  0.0001161413  0.0001747044
    1175.0  0.0012815450  0.0012684140  0.0001148966  0.0001744114
    1176.0  0.0013135710  0.0013000900  0.0001179340  0.0001787702
    1177.0  0.0013715210  0.0013574091  0.0001243316  0.0001866570
    1178.0  0.0014410540  0.0014261830  0.0001323926  0.0001961198
    1179.0  0.0015063680  0.0014907820  0.0001401734  0.0002050084
    1180.0  0.0015532320  0.0015371300  0.0001458612  0.0002113867
    1181.0  0.0015737610  0.0015574259  0.0001483565  0.0002141807
    1182.0  0.0015647380  0.0015484880  0.0001471826  0.0002129523
    1183.0  0.0015310911  0.0015151980  0.0001428481  0.0002083735
    1184.0  0.0014815340  0.0014661690  0.0001364607  0.0002016288
    1185.0  0.0014306420  0.0014158210  0.0001297986  0.0001947028
    1186.0  0.0013916960  0.0013772900  0.0001245819  0.0001894025
    1187.0  0.0013765560  0.0013623040  0.0001222953  0.0001873420
    1188.0  0.0013892259  0.0013748300  0.0001234944  0.0001890663
    1189.0  0.0014264700  0.0014116570  0.0001278587  0.0001941351
    1190.0  0.0014787910  0.0014633980  0.0001342485  0.0002012555
    1191.0  0.0015324700  0.0015164800  0.0001410391  0.0002085610
    1192.0  0.0015761270  0.0015596430  0.0001467781  0.0002145024
    1193.0  0.0016007160  0.0015839461  0.0001503088  0.0002178488
    1194.0  0.0016050020  0.0015881680  0.0001513939  0.0002184324
    1195.0  0.0015929750  0.0015762520  0.0001504666  0.0002167951
    1196.0  0.0015747470  0.0015582030  0.0001487819  0.0002143146
    1197.0  0.0015620861  0.0015456550  0.0001478136  0.0002125917
    1198.0  0.0015653560  0.0015488639  0.0001488924  0.0002130364
    1199.0  0.0015889660  0.0015721840  0.0001525645  0.0002162499
    1200.0  0.0016306490  0.0016133840  0.0001584837  0.0002219229
    1201.0  0.0016806950  0.0016628540  0.0001653330  0.0002287339
    1202.0  0.0017272090  0.0017088340  0.0001714782  0.0002350640
    1203.0  0.0017571930  0.0017384751  0.0001751928  0.0002391449
    1204.0  0.0017621730  0.0017433940  0.0001753949  0.0002398225
    1205.0  0.0017367901  0.0017182890  0.0001714908  0.0002363681
    1206.0  0.0016807660  0.0016628830  0.0001636489  0.0002287429
    1207.0  0.0015976269  0.0015806610  0.0001525001  0.0002174286
    1208.0  0.0014945440  0.0014787150  0.0001391123  0.0002033997
    1209.0  0.0013834400  0.0013688290  0.0001249643  0.0001882791
    1210.0  0.0012776720  0.0012642191  0.0001115797  0.0001738843
    1211.0  0.0011913230  0.0011788150  0.0001004733  0.0001621326
    1212.0  0.0011332060  0.0011213360  0.0000925125  0.0001542233
    1213.0  0.0011052570  0.0010936990  0.0000878763  0.0001504197
    1214.0  0.0011010370  0.0010895320  0.0000858479  0.0001498455
    1215.0  0.0011095830  0.0010979910  0.0000852991  0.0001510083
    1216.0  0.0011185890  0.0011069040  0.0000849534  0.0001522340
    1217.0  0.0011205840  0.0011088779  0.0000840415  0.0001525054
    1218.0  0.0011119470  0.0011003350  0.0000822128  0.0001513300
    1219.0  0.0010948230  0.0010833940  0.0000797124  0.0001489995
