The row below gives BB SW fluxes in Wm-2 :
                SFC_DN_TOT     SFC_DN_DIR     TOA_UP        SFC_UP
                  384.19        340.62        103.96         72.53
Spectral values follow (Wm-2/cm-1)
   wvn(cm-1) SFC_DN_TOT    SFC_DN_DIR     TOA_UP        SFC_UP   
    1098.0  0.0004040975  0.0004040970  0.0000393112  0.0000763326
    1099.0  0.0003861958  0.0003861953  0.0000370414  0.0000729510
    1100.0  0.0003703973  0.0003703968  0.0000350042  0.0000699667
    1101.0  0.0003589932  0.0003589927  0.0000334930  0.0000678126
    1102.0  0.0003524841  0.0003524837  0.0000325853  0.0000665830
    1103.0  0.0003497001  0.0003496996  0.0000321481  0.0000660571
    1104.0  0.0003487450  0.0003487445  0.0000319589  0.0000658768
    1105.0  0.0003482274  0.0003482269  0.0000318451  0.0000657788
    1106.0  0.0003476289  0.0003476284  0.0000317430  0.0000656658
    1107.0  0.0003476805  0.0003476800  0.0000317363  0.0000656756
    1108.0  0.0003494767  0.0003494762  0.0000319597  0.0000660150
    1109.0  0.0003542429  0.0003542423  0.0000325626  0.0000669152
    1110.0  0.0003626661  0.0003626655  0.0000336276  0.0000685063
    1111.0  0.0003746165  0.0003746160  0.0000351340  0.0000707637
    1112.0  0.0003891172  0.0003891166  0.0000369491  0.0000735028
    1113.0  0.0004040186  0.0004040181  0.0000388032  0.0000763177
    1114.0  0.0004167441  0.0004167435  0.0000403723  0.0000787215
    1115.0  0.0004245626  0.0004245620  0.0000413309  0.0000801983
    1116.0  0.0004259545  0.0004259539  0.0000415011  0.0000804613
    1117.0  0.0004210128  0.0004210122  0.0000409127  0.0000795277
    1118.0  0.0004119909  0.0004119903  0.0000398486  0.0000778236
    1119.0  0.0004026139  0.0004026133  0.0000387673  0.0000760523
    1120.0  0.0003970890  0.0003970884  0.0000381750  0.0000750087
    1121.0  0.0003988475  0.0003988469  0.0000384775  0.0000753408
    1122.0  0.0004091525  0.0004091519  0.0000398217  0.0000772874
    1123.0  0.0004271900  0.0004271893  0.0000420974  0.0000806947
    1124.0  0.0004496601  0.0004496594  0.0000449021  0.0000849391
    1125.0  0.0004725555  0.0004725548  0.0000477343  0.0000892641
    1126.0  0.0004913893  0.0004913885  0.0000500381  0.0000928217
    1127.0  0.0005026721  0.0005026713  0.0000513740  0.0000949531
    1128.0  0.0005038811  0.0005038803  0.0000514371  0.0000951813
    1129.0  0.0004936534  0.0004936527  0.0000500826  0.0000932494
    1130.0  0.0004719716  0.0004719709  0.0000473551  0.0000891536
    1131.0  0.0004400264  0.0004400258  0.0000434539  0.0000831194
    1132.0  0.0004008999  0.0004008993  0.0000387960  0.0000757288
    1133.0  0.0003592448  0.0003592443  0.0000339467  0.0000678600
    1134.0  0.0003212063  0.0003212058  0.0000296036  0.0000606747
    1135.0  0.0002929925  0.0002929920  0.0000264314  0.0000553452
    1136.0  0.0002796168  0.0002796163  0.0000249415  0.0000528186
    1137.0  0.0002832386  0.0002832381  0.0000253354  0.0000535027
    1138.0  0.0003027064  0.0003027059  0.0000274664  0.0000571802
    1139.0  0.0003337351  0.0003337346  0.0000308713  0.0000630414
    1140.0  0.0003702210  0.0003702204  0.0000348913  0.0000699334
    1141.0  0.0004056835  0.0004056828  0.0000388243  0.0000766321
    1142.0  0.0004344354  0.0004344347  0.0000420324  0.0000820633
    1143.0  0.0004524128  0.0004524121  0.0000440417  0.0000854591
    1144.0  0.0004571572  0.0004571565  0.0000445500  0.0000863554
    1145.0  0.0004482423  0.0004482416  0.0000434904  0.0000846713
    1146.0  0.0004269463  0.0004269456  0.0000410069  0.0000806487
    1147.0  0.0003968025  0.0003968019  0.0000375101  0.0000749544
    1148.0  0.0003629349  0.0003629343  0.0000336008  0.0000685571
    1149.0  0.0003317331  0.0003317325  0.0000300144  0.0000626633
    1150.0  0.0003094732  0.0003094727  0.0000274676  0.0000584583
    1151.0  0.0003008140  0.0003008135  0.0000264839  0.0000568227
    1152.0  0.0003079461  0.0003079455  0.0000273063  0.0000581699
    1153.0  0.0003294937  0.0003294932  0.0000297764  0.0000622403
    1154.0  0.0003615282  0.0003615276  0.0000334464  0.0000682913
    1155.0  0.0003979640  0.0003979633  0.0000376213  0.0000751740
    1156.0  0.0004325035  0.0004325028  0.0000415723  0.0000816983
    1157.0  0.0004595684  0.0004595676  0.0000446463  0.0000868108
    1158.0  0.0004753024  0.0004753016  0.0000463871  0.0000897830
    1159.0  0.0004779121  0.0004779113  0.0000465851  0.0000902759
    1160.0  0.0004676661  0.0004676653  0.0000452812  0.0000883404
    1161.0  0.0004467851  0.0004467844  0.0000427519  0.0000843960
    1162.0  0.0004191331  0.0004191324  0.0000394581  0.0000791726
    1163.0  0.0003895522  0.0003895515  0.0000359604  0.0000735850
    1164.0  0.0003628339  0.0003628332  0.0000327931  0.0000685380
    1165.0  0.0003423624  0.0003423618  0.0000303218  0.0000646710
    1166.0  0.0003289912  0.0003289906  0.0000286320  0.0000621452
    1167.0  0.0003207379  0.0003207373  0.0000275130  0.0000605862
    1168.0  0.0003136137  0.0003136131  0.0000265550  0.0000592405
    1169.0  0.0003033137  0.0003033131  0.0000253298  0.0000572949
    1170.0  0.0002871833  0.0002871827  0.0000235818  0.0000542479
    1171.0  0.0002654654  0.0002654649  0.0000213420  0.0000501455
    1172.0  0.0002413600  0.0002413595  0.0000189176  0.0000455920
    1173.0  0.0002199918  0.0002199914  0.0000167861  0.0000415557
    1174.0  0.0002064347  0.0002064343  0.0000154084  0.0000389948
    1175.0  0.0002041218  0.0002041214  0.0000150907  0.0000385579
    1176.0  0.0002135062  0.0002135058  0.0000158696  0.0000403306
    1177.0  0.0002321795  0.0002321790  0.0000175282  0.0000438579
    1178.0  0.0002554251  0.0002554246  0.0000196401  0.0000482489
    1179.0  0.0002777313  0.0002777307  0.0000217016  0.0000524626
    1180.0  0.0002939297  0.0002939291  0.0000232288  0.0000555223
    1181.0  0.0003005205  0.0003005199  0.0000238815  0.0000567673
    1182.0  0.0002961659  0.0002961654  0.0000235169  0.0000559446
    1183.0  0.0002821582  0.0002821576  0.0000222352  0.0000532987
    1184.0  0.0002620062  0.0002620057  0.0000203504  0.0000494920
    1185.0  0.0002407485  0.0002407481  0.0000183191  0.0000454765
    1186.0  0.0002236176  0.0002236171  0.0000166249  0.0000422406
    1187.0  0.0002146467  0.0002146463  0.0000156451  0.0000405460
    1188.0  0.0002156113  0.0002156109  0.0000155620  0.0000407282
    1189.0  0.0002255769  0.0002255765  0.0000163153  0.0000426107
    1190.0  0.0002414459  0.0002414454  0.0000176487  0.0000456083
    1191.0  0.0002587978  0.0002587973  0.0000191756  0.0000488859
    1192.0  0.0002734078  0.0002734072  0.0000205116  0.0000516457
    1193.0  0.0002821405  0.0002821399  0.0000213573  0.0000532953
    1194.0  0.0002840824  0.0002840818  0.0000216097  0.0000536622
    1195.0  0.0002806306  0.0002806300  0.0000213798  0.0000530101
    1196.0  0.0002752031  0.0002752025  0.0000209751  0.0000519848
    1197.0  0.0002721807  0.0002721801  0.0000208000  0.0000514139
    1198.0  0.0002751735  0.0002751729  0.0000211947  0.0000519793
    1199.0  0.0002858226  0.0002858220  0.0000223133  0.0000539908
    1200.0  0.0003027658  0.0003027651  0.0000240239  0.0000571913
    1201.0  0.0003221798  0.0003221792  0.0000259537  0.0000608585
    1202.0  0.0003388250  0.0003388243  0.0000275900  0.0000640029
    1203.0  0.0003477969  0.0003477962  0.0000284525  0.0000656975
    1204.0  0.0003457747  0.0003457739  0.0000282234  0.0000653156
    1205.0  0.0003317641  0.0003317634  0.0000268247  0.0000626692
    1206.0  0.0003069255  0.0003069248  0.0000244035  0.0000579771
    1207.0  0.0002740425  0.0002740419  0.0000212664  0.0000517656
    1208.0  0.0002368264  0.0002368259  0.0000177945  0.0000447357
    1209.0  0.0001991856  0.0001991852  0.0000143589  0.0000376255
    1210.0  0.0001648481  0.0001648477  0.0000112761  0.0000311392
    1211.0  0.0001365589  0.0001365585  0.0000087552  0.0000257955
    1212.0  0.0001159580  0.0001159577  0.0000068971  0.0000219040
