The row below gives BB SW fluxes in Wm-2 :
                SFC_DN_TOT     SFC_DN_DIR     TOA_UP        SFC_UP
                  643.36        568.55        427.55        431.82
Spectral values follow (Wm-2/cm-1)
   wvn(cm-1) SFC_DN_TOT    SFC_DN_DIR     TOA_UP        SFC_UP   
    1159.0  0.0016294169  0.0016294140  0.0009875750  0.0010939090
    1160.0  0.0016282171  0.0016282140  0.0009861280  0.0010931030
    1161.0  0.0016220950  0.0016220920  0.0009799638  0.0010889909
    1162.0  0.0016121130  0.0016121099  0.0009705361  0.0010822910
    1163.0  0.0016019940  0.0016019910  0.0009610546  0.0010754970
    1164.0  0.0015947070  0.0015947040  0.0009544872  0.0010706061
    1165.0  0.0015923140  0.0015923110  0.0009527317  0.0010689989
    1166.0  0.0015953560  0.0015953520  0.0009561223  0.0010710401
    1167.0  0.0015999650  0.0015999610  0.0009613549  0.0010741340
    1168.0  0.0016021010  0.0016020980  0.0009644093  0.0010755680
    1169.0  0.0015954390  0.0015954350  0.0009598197  0.0010710970
    1170.0  0.0015775260  0.0015775220  0.0009451121  0.0010590720
    1171.0  0.0015489650  0.0015489620  0.0009207432  0.0010398980
    1172.0  0.0015150690  0.0015150650  0.0008912069  0.0010171400
    1173.0  0.0014845380  0.0014845351  0.0008637477  0.0009966433
    1174.0  0.0014652890  0.0014652860  0.0008451825  0.0009837208
    1175.0  0.0014632740  0.0014632710  0.0008405160  0.0009823674
    1176.0  0.0014788220  0.0014788189  0.0008502734  0.0009928052
    1177.0  0.0015076720  0.0015076690  0.0008712525  0.0010121760
    1178.0  0.0015428680  0.0015428649  0.0008978311  0.0010358030
    1179.0  0.0015757110  0.0015757070  0.0009232087  0.0010578519
    1180.0  0.0016005270  0.0016005239  0.0009425437  0.0010745110
    1181.0  0.0016125210  0.0016125171  0.0009520164  0.0010825640
    1182.0  0.0016115240  0.0016115210  0.0009511755  0.0010818950
    1183.0  0.0015991880  0.0015991851  0.0009412838  0.0010736129
    1184.0  0.0015800430  0.0015800390  0.0009258837  0.0010607600
    1185.0  0.0015608800  0.0015608770  0.0009103597  0.0010478960
    1186.0  0.0015475570  0.0015475540  0.0008995241  0.0010389510
    1187.0  0.0015461800  0.0015461760  0.0008982529  0.0010380259
    1188.0  0.0015579480  0.0015579440  0.0009077077  0.0010459260
    1189.0  0.0015817070  0.0015817040  0.0009270704  0.0010618781
    1190.0  0.0016124500  0.0016124460  0.0009524586  0.0010825160
    1191.0  0.0016434230  0.0016434190  0.0009785866  0.0011033110
    1192.0  0.0016693160  0.0016693120  0.0010010700  0.0011206920
    1193.0  0.0016852090  0.0016852050  0.0010158780  0.0011313630
    1194.0  0.0016909150  0.0016909110  0.0010225540  0.0011351930
    1195.0  0.0016879060  0.0016879020  0.0010220920  0.0011331730
    1196.0  0.0016808980  0.0016808941  0.0010182090  0.0011284710
    1197.0  0.0016760330  0.0016760289  0.0010157820  0.0011252040
    1198.0  0.0016775230  0.0016775189  0.0010184320  0.0011262040
    1199.0  0.0016892790  0.0016892750  0.0010292630  0.0011340959
    1200.0  0.0017095020  0.0017094980  0.0010469770  0.0011476720
    1201.0  0.0017356580  0.0017356540  0.0010693320  0.0011652320
    1202.0  0.0017616940  0.0017616890  0.0010913149  0.0011827120
    1203.0  0.0017818270  0.0017818219  0.0011080530  0.0011962290
    1204.0  0.0017914120  0.0017914081  0.0011155680  0.0012026640
    1205.0  0.0017858620  0.0017858570  0.0011101660  0.0011989390
    1206.0  0.0017642130  0.0017642090  0.0010910450  0.0011844040
    1207.0  0.0017260410  0.0017260370  0.0010580650  0.0011587749
    1208.0  0.0016752040  0.0016752000  0.0010145990  0.0011246470
    1209.0  0.0016183150  0.0016183120  0.0009660372  0.0010864550
    1210.0  0.0015636700  0.0015636670  0.0009193288  0.0010497690
    1211.0  0.0015207590  0.0015207561  0.0008817959  0.0010209610
    1212.0  0.0014942780  0.0014942740  0.0008572720  0.0010031820
    1213.0  0.0014854530  0.0014854500  0.0008463885  0.0009972586
    1214.0  0.0014890950  0.0014890910  0.0008449800  0.0009997038
