wavelength/nm,wavenumber/cm-1,RSRF/1
1606,6226.650062266501,0.000654
1611,6207.324643078833,0.00132179
1616,6188.118811881188,0.0009
1621,6169.031462060457,0.00155449
1626,6150.0615006150065,0.001701
1631,6131.207847946045,0.00185946
1636,6112.469437652811,0.000722
1641,6093.845216331505,0.00055288
1646,6075.334143377886,0.001482
1651,6056.935190793459,0.00173731
1656,6038.647342995169,0.001926
1661,6020.469596628537,0.00121216
1666,6002.400960384153,0.000525
1671,5984.440454817474,0.00122029
1676,5966.587112171837,0.0006510000000000001
1681,5948.83997620464,0.0006884899999999999
1686,5931.198102016608,0.001104
1691,5913.660555884092,0.00100767
1696,5896.226415094339,0.001439
1701,5878.894767783657,0.00152058
1706,5861.664712778429,0.0012950000000000001
1711,5844.535359438924,0.0011690399999999999
1716,5827.505827505827,0.000845
1721,5810.575246949448,0.00104628
1726,5793.742757821553,0.00132
1731,5777.007510109763,0.00189952
1736,5760.3686635944705,0.000533
1741,5743.825387708213,0.00060001
1746,5727.37686139748,0.002327
1751,5711.022272986865,0.00085596
1756,5694.760820045558,0.00109
1761,5678.591709256105,0.00101054
1766,5662.5141562853905,0.000629
1771,5646.527385657821,0.0015123
1776,5630.630630630631,0.0016539999999999999
1781,5614.823133071308,0.0013331699999999998
1786,5599.1041433370665,0.0008309999999999999
1791,5583.472920156337,0.00268229
1796,5567.92873051225,0.0009279999999999999
1801,5552.47084952804,0.00101115
1806,5537.098560354374,0.000989
1811,5521.811154058531,0.0006232200000000001
1816,5506.607929515419,0.000583
1821,5491.488193300384,0.0009596100000000001
1826,5476.45125958379,0.002054
1831,5461.496450027307,0.00150337
1836,5446.623093681917,0.001034
1841,5431.830526887561,0.0009856700000000001
1846,5417.118093174431,0.001875
1851,5402.485143165856,0.00124581
1856,5387.931034482759,0.0012790000000000002
1861,5373.455131649651,0.0012637599999999998
1866,5359.056806002143,0.0013700000000000001
1871,5344.735435595938,0.00095606
1876,5330.490405117271,0.000891
1881,5316.32110579479,0.00131531
1886,5302.226935312831,0.0008709999999999999
1891,5288.2072977260705,0.00085197
1896,5274.261603375528,0.000575
1901,5260.389268805891,0.0014402899999999999
1906,5246.589716684155,0.001131
1911,5232.862375719518,0.00251298
1916,5219.206680584552,0.0012740000000000002
1921,5205.622071837584,0.00270053
1926,5192.107995846313,0.00183
1931,5178.663904712585,0.00093207
1936,5165.289256198347,0.000562
1941,5151.983513652756,0.00046097
1946,5138.74614594039,0.001668
1951,5125.576627370579,0.00098664
1956,5112.474437627812,0.0015170000000000001
1961,5099.439061703212,0.00100041
1966,5086.46998982706,0.001676
1971,5073.566717402334,0.00112322
1976,5060.728744939272,0.001471
1981,5047.955577990913,0.00139401
1986,5035.246727089628,0.001595
1991,5022.601707684581,0.00456959
1996,5010.0200400801605,0.008081
2001,4997.501249375312,0.00821159
2006,4985.044865403788,0.007822
2011,4972.650422675286,0.00978706
2016,4960.31746031746,0.012870999999999999
2021,4948.045522018802,0.0152833
2026,4935.834155972359,0.019355999999999998
2031,4923.682914820286,0.025396010000000004
2036,4911.591355599214,0.031591999999999995
2041,4899.559039686428,0.04068045
2046,4887.585532746823,0.051323
2051,4875.6704046806435,0.06439467
2056,4863.813229571984,0.08128
2061,4852.01358563804,0.10357559999999999
2066,4840.27105517909,0.130879
2071,4828.585224529213,0.1651743
2076,4816.9556840077075,0.20595
2081,4805.3820278712155,0.25167090000000003
2086,4793.8638542665385,0.308539
2091,4782.400765184122,0.36344329999999997
2096,4770.992366412213,0.42278
2101,4759.63826749167,0.47244759999999997
2106,4748.338081671415,0.5226729999999999
2111,4737.091425864519,0.5633881000000001
2116,4725.897920604915,0.5929800000000001
2121,4714.757190004715,0.6216619
2126,4703.668861712135,0.641372
2131,4692.632566870014,0.6574532000000001
2136,4681.647940074907,0.6737860000000001
2141,4670.714619336759,0.6873121000000001
2146,4659.832246039143,0.7037779999999999
2151,4649.000464900047,0.7138304999999999
2156,4638.218923933209,0.7239239999999999
2161,4627.487274409996,0.7374387
2166,4616.805170821792,0.75017
2171,4606.17227084293,0.7633731
2176,4595.588235294118,0.7739619999999999
2181,4585.052728106373,0.7846423
2186,4574.565416285453,0.802782
2191,4564.125969876769,0.8165336000000001
2196,4553.734061930783,0.827902
2201,4543.389368468877,0.837744
2206,4533.091568449683,0.848043
2211,4522.840343735867,0.8529148000000001
2216,4512.635379061372,0.866183
2221,4502.4763619991,0.8795156
2226,4492.36298292902,0.8804259999999999
2231,4482.294935006724,0.8932186
2236,4472.27191413238,0.8884789999999999
2241,4462.293618920125,0.8984010000000001
2246,4452.359750667854,0.903956
2251,4442.47001332741,0.9153855
2256,4432.624113475177,0.925603
2261,4422.821760283061,0.9348816
2266,4413.06266548985,0.940701
2271,4403.346543372963,0.9580711
2276,4393.673110720562,0.967089
2281,4384.042086804034,0.9804768
2286,4374.4531933508315,0.989892
2291,4364.906154517678,0.991897
2296,4355.4006968641115,0.992764
2301,4345.9365493263795,0.9925056999999999
2306,4336.513443191674,0.980428
2311,4327.131112072696,0.9524855999999999
2316,4317.789291882556,0.925812
2321,4308.487720809996,0.8788898
2326,4299.226139294927,0.827733
2331,4290.00429000429,0.7704062999999999
2336,4280.821917808219,0.7062430000000001
2341,4271.678769756514,0.6291082
2346,4262.574595055414,0.560377
2351,4253.509145044662,0.488902
2356,4244.4821731748725,0.42216099999999995
2361,4235.493434985176,0.3662343
2366,4226.542688081149,0.31315899999999997
2371,4217.629692113032,0.2692672
2376,4208.754208754209,0.23174499999999998
2381,4199.916001679966,0.19990059999999998
2386,4191.1148365465215,0.171252
2391,4182.350480970305,0.14822190000000002
2396,4173.622704507513,0.126794
2401,4164.931278633902,0.11040570000000001
2406,4156.275976724854,0.097444
2411,4147.65657403567,0.08341737
2416,4139.07284768212,0.071649
2421,4130.524576621231,0.06330603
2426,4122.011541632317,0.056924
2431,4113.533525298231,0.04968775
2436,4105.0903119868635,0.043095
2441,4096.6816878328555,0.040430520000000005
2446,4088.3074407195422,0.035325999999999996
2451,4079.967360261118,0.03120332
2456,4071.6612377850165,0.030234999999999998
2461,4063.3888663145062,0.02791712
2466,4055.1500405515003,0.022907999999999998
2471,4046.944556859571,0.018210519999999997
2476,4038.7722132471727,0.018022
2481,4030.6328093510683,0.01539045
2486,4022.5261464199516,0.013845000000000001
2491,4014.4520272982736,0.01234552
2496,4006.4102564102564,0.011796
2501,3998.400639744102,0.01170545
2506,3990.4229848363925,0.009834
2511,3982.4771007566706,0.009721239999999999
2516,3974.56279809221,0.007328
2521,3966.679888932963,0.006611860000000001
2526,3958.8281868566905,0.006396
2531,3951.007506914263,0.00458096
2536,3943.217665615142,0.003862
2541,3935.4584809130265,0.0043839
2546,3927.7297721916734,0.00291
2551,3920.031360250882,0.0025344100000000004
2556,3912.3630672926447,0.002835
2561,3904.724716907458,0.0020432700000000002
2566,3897.116134060795,0.001948
2571,3889.5371450797356,0.0012112499999999999
2576,3881.9875776397516,0.0006569999999999999
2581,3874.467260751647,0.00172315
2586,3866.9760247486465,0.0008179999999999999
2591,3859.5137012736395,0.0014342299999999999
2596,3852.080123266564,0.001819
2601,3844.6751249519416,0.0023162
2606,3837.298541826554,0.0007639999999999999
2611,3829.9502106472614,0.0006342699999999999
2616,3822.62996941896,0.00025299999999999997
2621,3815.3376573826786,0.00103586
2626,3808.073115003808,0.000911
2631,3800.8361839604713,0.00108234
2636,3793.626707132018,0.001656
2641,3786.4445285876564,0.00186905
2646,3779.289493575208,0.00043200000000000004
2651,3772.1614485099963,0.00114607
2656,3765.0602409638554,0.000571
2661,3757.9857196542653,0.0012743099999999999
2666,3750.9377344336085,0.000848
2671,3743.9161362785476,0.00084085
2676,3736.9207772795216,0.00086
2681,3729.951510630362,0.00102036
2686,3723.0081906180194,0.001724
2691,3716.0906726124117,0.00099394
2696,3709.19881305638,0.0008010000000000001
2701,3702.3324694557573,0.00088777
2706,3695.491500369549,0.001475
2711,3688.6757654002213,0.0011372
2716,3681.8851251840942,0.000998
2721,3675.119441381845,0.00082201
2726,3668.378576669112,0.000803
2731,3661.662394727206,0.0011919699999999999
2736,3654.970760233918,0.000965
2741,3648.3035388544326,0.00061238
2746,3641.6605972323378,0.00132
2751,3635.0418029807342,0.0018175700000000001
2756,3628.44702467344,0.000698
2761,3621.8761318362913,0.0015060599999999998
2766,3615.3289949385394,0.0014089999999999999
2771,3608.8054853843378,0.00070027
2776,3602.3054755043227,0.0011070000000000001
2781,3595.828838547285,0.0014427300000000001
2786,3589.3754486719313,0.000804
2791,3582.9451809387315,0.00046457
2796,3576.53791130186,0.000634
