time,AOD_500nm
2021-02-05 02:14:35.000,0.186935
2021-02-05 02:17:35.000,0.202682
2021-02-05 02:20:35.000,0.20552
2021-02-05 02:23:35.000,0.206499
2021-02-05 02:26:35.000,0.199153
2021-02-05 02:29:35.000,0.200272
2021-02-05 02:38:42.000,0.198592
2021-02-05 02:48:04.000,0.205544
2021-02-05 02:50:35.000,0.192969
2021-02-05 02:53:35.000,0.193468
2021-02-05 02:56:35.000,0.204367
2021-02-05 02:59:35.000,0.221925
2021-02-05 03:02:35.000,0.213469
2021-02-05 03:05:35.000,0.20321
2021-02-05 03:08:35.000,0.218388
2021-02-05 03:11:35.000,0.222357
2021-02-05 03:14:35.000,0.213614
2021-02-05 03:17:35.000,0.203198
2021-02-05 03:20:35.000,0.226476
2021-02-05 03:23:35.000,0.226125
2021-02-05 03:26:35.000,0.207153
2021-02-05 03:29:35.000,0.226922
2021-02-05 03:38:40.000,0.221202
2021-02-05 03:48:04.000,0.236775
2021-02-05 03:50:35.000,0.225567
2021-02-05 03:53:35.000,0.225328
2021-02-05 03:56:35.000,0.226178
2021-02-05 03:59:35.000,0.222964
2021-02-05 04:02:35.000,0.238122
2021-02-05 04:05:35.000,0.249644
2021-02-05 04:08:35.000,0.241926
2021-02-05 04:11:35.000,0.231687
2021-02-05 04:14:35.000,0.247329
2021-02-05 04:20:35.000,0.295333
2021-02-05 04:23:35.000,0.29027
2021-02-05 04:26:35.000,0.285684
2021-02-05 04:29:35.000,0.287651
2021-02-05 04:38:49.000,0.272106
2021-02-05 04:48:11.000,0.284326
2021-02-05 04:50:35.000,0.284257
2021-02-05 04:53:35.000,0.281786
2021-02-05 04:56:35.000,0.286988
2021-02-05 04:59:35.000,0.283826
2021-02-05 05:02:35.000,0.27459
2021-02-05 05:05:35.000,0.266502
2021-02-05 05:08:35.000,0.26318
2021-02-05 05:11:35.000,0.258266
2021-02-05 05:14:35.000,0.266613
2021-02-05 05:17:35.000,0.280919
2021-02-05 05:20:35.000,0.285438
2021-02-05 05:23:35.000,0.284971
2021-02-05 05:26:35.000,0.292183
2021-02-05 05:29:35.000,0.28193
2021-02-05 05:38:37.000,0.268056
2021-02-05 05:47:52.000,0.249735
2021-02-05 05:50:35.000,0.248304
2021-02-05 05:53:35.000,0.242931
2021-02-05 05:56:35.000,0.236087
2021-02-05 05:59:35.000,0.238952
2021-02-05 06:02:35.000,0.216948
2021-02-05 06:05:35.000,0.232088
2021-02-05 06:08:35.000,0.234548
2021-02-05 06:11:35.000,0.244842
2021-02-05 06:14:35.000,0.232485
2021-02-05 06:17:35.000,0.231211
2021-02-05 06:20:35.000,0.238038
2021-02-05 06:23:35.000,0.249557
2021-02-05 06:26:35.000,0.242766
2021-02-05 06:29:35.000,0.252176
2021-02-05 06:38:38.000,0.241811
2021-02-05 06:47:54.000,0.238703
2021-02-05 06:50:34.000,0.250704
2021-02-05 06:53:34.000,0.259299
2021-02-05 06:56:34.000,0.266368
2021-02-05 06:59:34.000,0.273486
2021-02-05 07:02:34.000,0.274597
2021-02-05 07:05:34.000,0.276013
2021-02-05 07:08:34.000,0.278859
2021-02-05 07:11:34.000,0.281949
2021-02-05 07:14:34.000,0.283085
2021-02-05 07:17:34.000,0.290219
2021-02-05 07:20:34.000,0.298462
2021-02-05 07:23:34.000,0.305273
2021-02-05 07:26:34.000,0.298445
2021-02-05 07:29:34.000,0.308234
2021-02-05 07:38:40.000,0.316348
2021-02-05 07:48:03.000,0.337974
2021-02-05 07:49:42.000,0.343859
2021-02-05 07:59:04.000,0.374523
2021-02-05 08:01:01.000,0.380301
2021-02-05 08:02:54.000,0.374867
2021-02-05 08:04:48.000,0.380838
2021-02-05 08:06:41.000,0.383303
2021-02-05 08:16:06.000,0.398867
2021-02-05 08:20:34.000,0.40056
2021-02-05 08:23:34.000,0.39222
2021-02-05 08:25:27.000,0.395414
2021-02-05 08:29:34.000,0.372258
2021-02-05 08:31:27.000,0.371373
2021-02-05 08:35:34.000,0.372339
2021-02-05 08:37:27.000,0.374849
2021-02-05 08:40:48.000,0.39962
2021-02-05 08:44:34.000,0.422057
2021-02-05 08:46:26.000,0.410825
2021-02-06 00:13:20.000,0.140263
2021-02-06 00:17:09.000,0.141666
2021-02-06 00:20:40.000,0.142206
2021-02-06 00:22:33.000,0.142463
2021-02-06 00:26:40.000,0.14302
2021-02-06 00:28:34.000,0.141628
2021-02-06 00:32:40.000,0.140713
2021-02-06 00:34:34.000,0.141033
2021-02-06 00:38:40.000,0.1439
2021-02-06 00:41:40.000,0.142675
2021-02-06 00:43:33.000,0.140287
2021-02-06 00:47:40.000,0.143215
2021-02-06 00:50:40.000,0.143153
2021-02-06 00:52:34.000,0.142296
2021-02-06 01:01:56.000,0.141836
2021-02-06 01:03:54.000,0.141471
2021-02-06 01:08:40.000,0.140286
2021-02-06 01:10:34.000,0.144396
2021-02-06 01:14:40.000,0.146214
2021-02-06 01:17:09.000,0.147404
2021-02-06 01:20:40.000,0.147723
2021-02-06 01:23:40.000,0.148972
2021-02-06 01:26:01.000,0.146399
2021-02-06 01:35:09.000,0.149401
2021-02-06 01:44:32.000,0.143443
2021-02-06 01:53:41.000,0.138614
2021-02-06 02:03:04.000,0.13342
2021-02-06 02:05:40.000,0.132878
2021-02-06 02:08:41.000,0.136424
2021-02-06 02:11:41.000,0.132524
2021-02-06 02:14:41.000,0.130312
2021-02-06 02:17:41.000,0.13463
2021-02-06 02:20:41.000,0.13761
2021-02-06 02:23:41.000,0.137456
2021-02-06 02:26:42.000,0.153265
2021-02-06 02:29:41.000,0.155212
2021-02-06 02:38:44.000,0.172776
2021-02-06 02:48:07.000,0.164823
2021-02-06 02:50:41.000,0.159168
2021-02-06 02:53:41.000,0.151759
2021-02-06 02:56:41.000,0.156061
2021-02-06 02:59:41.000,0.151728
2021-02-06 03:02:41.000,0.158879
2021-02-06 03:05:41.000,0.175942
2021-02-06 03:08:41.000,0.177874
2021-02-06 03:11:41.000,0.181802
2021-02-06 03:14:41.000,0.178512
2021-02-06 03:17:41.000,0.17894
2021-02-06 03:20:41.000,0.182409
2021-02-06 03:23:42.000,0.184937
2021-02-06 03:26:41.000,0.191994
2021-02-06 03:29:41.000,0.194658
2021-02-06 03:38:47.000,0.209753
2021-02-06 03:48:07.000,0.227051
2021-02-06 03:50:41.000,0.228141
2021-02-06 03:53:41.000,0.2242
2021-02-06 03:56:41.000,0.227145
2021-02-06 03:59:41.000,0.233472
2021-02-06 04:02:41.000,0.241652
2021-02-06 04:05:41.000,0.240405
2021-02-06 04:08:41.000,0.243242
2021-02-06 04:11:41.000,0.248118
2021-02-06 04:14:41.000,0.263582
2021-02-06 04:17:41.000,0.25726
2021-02-06 04:20:41.000,0.274017
2021-02-06 04:23:41.000,0.272651
2021-02-06 04:26:41.000,0.277702
2021-02-06 04:29:41.000,0.285026
2021-02-06 04:38:51.000,0.281935
2021-02-06 04:48:12.000,0.274127
2021-02-06 04:50:41.000,0.2744
2021-02-06 04:53:41.000,0.275367
2021-02-06 04:56:41.000,0.275691
2021-02-06 04:59:41.000,0.282139
2021-02-06 05:02:41.000,0.281235
2021-02-06 05:05:41.000,0.282385
2021-02-06 05:08:42.000,0.270248
2021-02-06 05:11:41.000,0.278062
2021-02-06 05:14:41.000,0.278031
2021-02-06 05:17:41.000,0.273347
2021-02-06 05:20:41.000,0.278393
2021-02-06 05:23:41.000,0.279624
2021-02-06 05:26:41.000,0.294291
2021-02-06 05:29:41.000,0.295606
2021-02-06 05:38:51.000,0.30543
2021-02-06 05:48:11.000,0.300832
2021-02-06 05:50:41.000,0.296565
2021-02-06 05:53:41.000,0.287111
2021-02-06 05:56:41.000,0.282512
2021-02-06 05:59:41.000,0.282883
2021-02-06 06:02:41.000,0.283227
2021-02-06 06:05:41.000,0.28742
2021-02-06 06:08:41.000,0.286165
2021-02-06 06:11:41.000,0.283137
2021-02-06 06:14:41.000,0.279439
2021-02-06 06:17:41.000,0.284363
2021-02-06 06:20:41.000,0.290738
2021-02-06 06:23:41.000,0.289542
2021-02-06 06:26:41.000,0.294053
2021-02-06 06:29:41.000,0.299869
2021-02-06 06:38:41.000,0.312667
2021-02-06 06:47:59.000,0.329484
2021-02-06 06:50:41.000,0.338156
2021-02-06 06:53:40.000,0.344868
2021-02-06 06:56:40.000,0.341068
2021-02-06 06:59:40.000,0.35577
2021-02-06 07:02:40.000,0.369312
2021-02-06 07:05:40.000,0.372688
2021-02-06 07:08:40.000,0.382995
2021-02-06 07:11:40.000,0.38635
2021-02-06 07:14:40.000,0.387932
2021-02-06 07:17:40.000,0.393386
2021-02-06 07:20:40.000,0.39439
2021-02-06 07:23:40.000,0.401689
2021-02-06 07:26:40.000,0.396815
2021-02-06 07:29:40.000,0.406906
