time,AOD_500nm
2021-01-02 01:05:51.000,0.674846
2021-01-02 01:10:02.000,0.703738
2021-01-02 01:36:35.000,0.629784
2021-01-02 01:43:05.000,0.575666
2021-01-02 01:45:57.000,0.590493
2021-01-02 01:47:52.000,0.604981
2021-01-02 01:51:56.000,0.610585
2021-01-02 01:54:55.000,0.607931
2021-01-02 01:57:56.000,0.610324
2021-01-02 02:00:56.000,0.586619
2021-01-02 02:02:51.000,0.577211
2021-01-02 02:06:54.000,0.592389
2021-01-02 02:09:55.000,0.605192
2021-01-02 02:12:55.000,0.57916
2021-01-02 02:15:56.000,0.604986
2021-01-02 02:17:49.000,0.603043
2021-01-02 02:26:41.000,0.602482
2021-01-02 02:39:54.000,0.536143
2021-01-02 02:42:54.000,0.54301
2021-01-02 02:47:43.000,0.524061
2021-01-02 02:57:55.000,0.527457
2021-01-02 03:06:56.000,0.583002
2021-01-02 03:17:49.000,0.491992
2021-01-02 03:26:45.000,0.511827
2021-01-02 03:33:44.000,0.460229
2021-01-02 03:40:03.000,0.460682
2021-01-02 03:43:05.000,0.460567
2021-01-02 03:45:56.000,0.463168
2021-01-02 03:47:46.000,0.456007
2021-01-02 03:52:18.000,0.44708
2021-01-02 03:54:59.000,0.443557
2021-01-02 03:57:54.000,0.430761
2021-01-02 04:00:57.000,0.451609
2021-01-02 04:02:53.000,0.456173
2021-01-02 04:06:54.000,0.440598
2021-01-02 04:09:53.000,0.444241
2021-01-02 04:12:58.000,0.434704
2021-01-02 04:15:57.000,0.419792
2021-01-02 04:17:52.000,0.427918
2021-01-02 04:26:10.000,0.44477
2021-01-02 04:34:15.000,0.431802
2021-01-02 04:36:59.000,0.419655
2021-01-02 04:39:58.000,0.417722
2021-01-02 04:42:55.000,0.416825
2021-01-02 04:45:53.000,0.427571
2021-01-02 04:47:58.000,0.430339
2021-01-02 04:51:55.000,0.416828
2021-01-02 04:54:54.000,0.410495
2021-01-02 04:57:57.000,0.403239
2021-01-02 05:00:54.000,0.414814
2021-01-02 05:02:43.000,0.417859
2021-01-02 05:06:57.000,0.424536
2021-01-02 05:12:55.000,0.446906
2021-01-02 05:15:53.000,0.440452
2021-01-02 05:17:47.000,0.448396
2021-01-02 05:26:21.000,0.438605
2021-01-02 05:33:43.000,0.430781
2021-01-02 05:39:57.000,0.420894
2021-01-02 05:42:58.000,0.432043
2021-01-02 05:45:53.000,0.430776
2021-01-02 05:47:46.000,0.437905
2021-01-02 05:51:54.000,0.404273
2021-01-02 05:54:58.000,0.398897
2021-01-02 05:58:00.000,0.405261
2021-01-02 06:00:53.000,0.390482
2021-01-02 06:03:57.000,0.401931
2021-01-02 06:09:54.000,0.412294
2021-01-02 06:12:56.000,0.434896
2021-01-02 06:15:55.000,0.434122
2021-01-02 06:17:48.000,0.427388
2021-01-02 06:26:49.000,0.408373
2021-01-02 06:33:28.000,0.396272
2021-01-02 06:39:55.000,0.396231
2021-01-02 06:45:56.000,0.384853
2021-01-02 06:48:57.000,0.379271
2021-01-02 06:55:05.000,0.375267
2021-01-02 07:00:56.000,0.380885
2021-01-02 07:02:50.000,0.380697
2021-01-02 07:06:55.000,0.378365
2021-01-02 07:09:53.000,0.390084
2021-01-02 07:12:54.000,0.394876
2021-01-02 07:15:56.000,0.39645
2021-01-02 07:17:47.000,0.385959
2021-01-02 07:26:14.000,0.383301
2021-01-02 07:32:58.000,0.397651
2021-01-02 07:42:45.000,0.388828
2021-01-02 07:44:49.000,0.385415
2021-01-02 07:46:51.000,0.38289
2021-01-02 07:48:57.000,0.380749
2021-01-02 07:52:00.000,0.390996
2021-01-02 07:53:52.000,0.382963
2021-01-02 08:02:50.000,0.378206
2021-01-03 01:05:53.000,0.199117
2021-01-03 01:09:56.000,0.198983
2021-01-03 01:12:57.000,0.197927
2021-01-03 01:16:03.000,0.201892
2021-01-03 01:17:51.000,0.200637
2021-01-03 01:28:10.000,0.202256
2021-01-03 01:36:54.000,0.205915
2021-01-03 01:44:02.000,0.210619
2021-01-03 01:47:23.000,0.218424
2021-01-03 01:51:54.000,0.235049
2021-01-03 01:54:56.000,0.233502
2021-01-03 01:58:01.000,0.235744
2021-01-03 02:00:57.000,0.238638
2021-01-03 02:02:47.000,0.246695
2021-01-03 02:06:57.000,0.246332
2021-01-03 02:09:57.000,0.246263
2021-01-03 02:13:01.000,0.252051
2021-01-03 02:15:59.000,0.257318
2021-01-03 02:17:49.000,0.263999
2021-01-03 02:33:35.000,0.260126
2021-01-03 02:51:58.000,0.253979
2021-01-03 02:54:58.000,0.247358
2021-01-03 02:57:55.000,0.255354
2021-01-03 03:00:56.000,0.267873
2021-01-03 03:06:56.000,0.250836
2021-01-03 03:09:54.000,0.242074
2021-01-03 03:12:58.000,0.239463
2021-01-03 03:15:55.000,0.263273
2021-01-03 03:17:49.000,0.264408
2021-01-03 03:27:10.000,0.263745
2021-01-03 03:39:56.000,0.262705
2021-01-03 03:42:58.000,0.26303
2021-01-03 03:45:55.000,0.26764
2021-01-03 03:51:55.000,0.282476
2021-01-03 03:55:16.000,0.287753
2021-01-03 03:57:59.000,0.287224
2021-01-03 04:00:58.000,0.289715
2021-01-03 04:02:50.000,0.303383
2021-01-03 04:09:57.000,0.31534
2021-01-03 04:12:55.000,0.325506
2021-01-03 04:24:54.000,0.340962
2021-01-03 04:30:57.000,0.384363
2021-01-03 04:32:57.000,0.397329
2021-01-03 04:37:21.000,0.391304
2021-01-04 01:07:19.000,0.228482
2021-01-04 01:09:57.000,0.215946
2021-01-04 01:12:55.000,0.216012
2021-01-04 01:16:03.000,0.227274
2021-01-04 01:18:05.000,0.222451
2021-01-04 01:28:11.000,0.201646
2021-01-04 01:37:25.000,0.187388
2021-01-04 01:44:06.000,0.162369
2021-01-04 01:47:46.000,0.156008
2021-01-04 01:51:55.000,0.148019
2021-01-04 01:54:59.000,0.134584
2021-01-04 01:57:59.000,0.134527
2021-01-04 02:01:00.000,0.13966
2021-01-04 02:02:47.000,0.141652
2021-01-04 02:06:58.000,0.130146
2021-01-04 02:09:55.000,0.109864
2021-01-04 02:12:55.000,0.108043
2021-01-04 02:15:56.000,0.107298
2021-01-04 02:17:50.000,0.106687
2021-01-04 02:27:30.000,0.121099
2021-01-04 02:34:18.000,0.111449
2021-01-04 02:36:55.000,0.113434
2021-01-04 02:39:55.000,0.108403
2021-01-04 02:42:55.000,0.107119
2021-01-04 02:45:57.000,0.112797
2021-01-04 02:47:48.000,0.110236
2021-01-04 02:51:58.000,0.106498
2021-01-04 02:54:56.000,0.096643
2021-01-04 02:58:06.000,0.104583
2021-01-04 03:01:02.000,0.105893
2021-01-04 03:02:46.000,0.116215
2021-01-04 03:06:56.000,0.108039
2021-01-04 03:09:56.000,0.104989
2021-01-04 03:12:56.000,0.105506
2021-01-04 03:16:00.000,0.107022
2021-01-04 03:17:53.000,0.09698
2021-01-04 03:26:32.000,0.092926
2021-01-04 03:33:56.000,0.097259
2021-01-04 03:36:57.000,0.10002
2021-01-04 03:39:56.000,0.099894
2021-01-04 03:42:56.000,0.102262
2021-01-04 03:45:56.000,0.10365
2021-01-04 03:47:47.000,0.105291
2021-01-04 03:51:58.000,0.109489
2021-01-04 03:54:56.000,0.101973
2021-01-04 03:57:58.000,0.104827
2021-01-04 04:00:59.000,0.102355
2021-01-04 04:02:52.000,0.109044
2021-01-04 04:06:55.000,0.115656
2021-01-04 04:09:56.000,0.115716
2021-01-04 04:12:55.000,0.112975
2021-01-04 04:31:28.000,0.113111
2021-01-04 04:40:04.000,0.097712
2021-01-04 04:43:23.000,0.096943
2021-01-04 04:46:00.000,0.097014
2021-01-04 04:47:52.000,0.093352
2021-01-04 04:51:56.000,0.09045
2021-01-04 04:55:05.000,0.093376
2021-01-04 04:58:07.000,0.093977
2021-01-04 05:01:04.000,0.087568
2021-01-04 05:02:49.000,0.085956
2021-01-04 05:06:58.000,0.086042
2021-01-04 05:09:54.000,0.08981
2021-01-04 05:13:11.000,0.09023
2021-01-04 05:16:13.000,0.084452
2021-01-04 05:18:18.000,0.085751
2021-01-04 05:27:09.000,0.090045
2021-01-04 05:34:51.000,0.08774
2021-01-04 05:37:00.000,0.087226
2021-01-04 05:40:08.000,0.086936
2021-01-04 05:42:59.000,0.087405
2021-01-04 05:45:55.000,0.084846
2021-01-04 05:47:53.000,0.086047
2021-01-05 01:07:00.000,0.055953
2021-01-05 01:09:58.000,0.057456
2021-01-05 01:12:59.000,0.057436
2021-01-05 01:15:57.000,0.057488
2021-01-05 01:17:51.000,0.057623
2021-01-05 01:28:08.000,0.057255
2021-01-05 01:36:57.000,0.056478
2021-01-05 01:43:58.000,0.060301
2021-01-05 01:48:13.000,0.058196
2021-01-05 01:51:55.000,0.056204
2021-01-05 01:55:01.000,0.056293
2021-01-05 01:58:02.000,0.059255
2021-01-05 02:01:01.000,0.058377
2021-01-05 02:03:21.000,0.059833
2021-01-05 02:06:59.000,0.060264
2021-01-05 02:09:56.000,0.060715
2021-01-05 02:12:56.000,0.062267
2021-01-05 02:15:59.000,0.062212
2021-01-05 02:18:19.000,0.062503
2021-01-05 02:27:20.000,0.060459
2021-01-05 02:34:27.000,0.059743
2021-01-05 02:37:00.000,0.058861
2021-01-05 02:40:00.000,0.059966
2021-01-05 02:43:02.000,0.058669
2021-01-05 02:45:59.000,0.06254
2021-01-05 02:48:15.000,0.063805
2021-01-05 02:52:09.000,0.066924
2021-01-05 02:54:55.000,0.069673
2021-01-05 02:57:56.000,0.0746
2021-01-05 03:00:55.000,0.073326
2021-01-05 03:03:18.000,0.072365
2021-01-05 03:06:56.000,0.072374
2021-01-05 03:09:55.000,0.076058
2021-01-05 03:12:56.000,0.075479
2021-01-05 03:15:56.000,0.07442
2021-01-05 03:18:15.000,0.074263
2021-01-05 03:27:31.000,0.076689
2021-01-05 03:34:30.000,0.078103
2021-01-05 03:36:59.000,0.081233
2021-01-05 03:39:57.000,0.081947
2021-01-05 03:42:55.000,0.083233
2021-01-05 03:45:58.000,0.080611
2021-01-05 03:48:14.000,0.079678
2021-01-05 03:51:58.000,0.080482
2021-01-05 03:54:56.000,0.081928
2021-01-05 03:58:02.000,0.081098
2021-01-05 04:00:56.000,0.080702
2021-01-05 04:03:13.000,0.080935
2021-01-05 04:06:56.000,0.082604
2021-01-05 04:09:56.000,0.080735
2021-01-05 04:12:57.000,0.083807
2021-01-05 04:18:15.000,0.089656
2021-01-05 04:28:57.000,0.084681
2021-01-05 04:38:00.000,0.083662
2021-01-05 04:42:59.000,0.084453
2021-01-05 04:45:56.000,0.077374
2021-01-05 04:48:14.000,0.081058
2021-01-05 04:51:57.000,0.078435
2021-01-05 04:54:55.000,0.076972
2021-01-05 04:57:59.000,0.083321
2021-01-05 05:00:56.000,0.082249
2021-01-05 05:03:14.000,0.087529
2021-01-05 05:06:55.000,0.085156
2021-01-05 05:09:56.000,0.084509
2021-01-05 05:12:55.000,0.082144
2021-01-05 05:15:55.000,0.079261
2021-01-05 05:18:14.000,0.080681
2021-01-05 05:27:56.000,0.085247
2021-01-05 05:34:48.000,0.098588
2021-01-05 05:36:55.000,0.095872
2021-01-05 05:39:58.000,0.08949
2021-01-05 05:42:55.000,0.084764
2021-01-05 05:45:55.000,0.094086
2021-01-05 05:48:27.000,0.096212
2021-01-05 05:51:56.000,0.096412
2021-01-05 05:54:56.000,0.094426
2021-01-05 05:58:01.000,0.095309
2021-01-05 06:01:04.000,0.098265
2021-01-05 06:03:26.000,0.096691
2021-01-05 06:06:56.000,0.099406
2021-01-05 06:09:55.000,0.098352
2021-01-05 06:13:03.000,0.098971
2021-01-05 06:15:55.000,0.097313
2021-01-05 06:18:22.000,0.095426
2021-01-05 06:26:46.000,0.097118
2021-01-05 06:33:38.000,0.099366
2021-01-05 06:36:56.000,0.100464
2021-01-05 06:39:57.000,0.102629
2021-01-05 06:43:05.000,0.102568
2021-01-05 06:45:56.000,0.101692
2021-01-05 06:48:22.000,0.10226
2021-01-05 06:51:55.000,0.10667
2021-01-05 06:54:56.000,0.106775
2021-01-05 06:57:56.000,0.107503
2021-01-05 07:01:04.000,0.104903
2021-01-05 07:03:13.000,0.103289
2021-01-05 07:06:55.000,0.106141
2021-01-05 07:09:58.000,0.109586
2021-01-05 07:12:55.000,0.106223
2021-01-05 07:15:55.000,0.111019
2021-01-05 07:20:28.000,0.112391
2021-01-05 07:31:05.000,0.11338
2021-01-05 07:32:51.000,0.114619
2021-01-05 07:36:56.000,0.115069
2021-01-05 07:39:55.000,0.116318
2021-01-05 07:42:10.000,0.115135
2021-01-05 07:45:55.000,0.113298
2021-01-05 07:48:55.000,0.11239
2021-01-05 07:50:50.000,0.110159
2021-01-05 07:54:56.000,0.113589
2021-01-05 07:56:49.000,0.115417
2021-01-05 08:00:43.000,0.114856
2021-01-05 08:03:59.000,0.114486
2021-01-05 08:05:48.000,0.114492
2021-01-07 02:54:55.000,0.110298
2021-01-07 02:58:09.000,0.111858
2021-01-07 03:01:05.000,0.110264
2021-01-07 03:04:06.000,0.111134
2021-01-07 03:05:48.000,0.10969
2021-01-07 03:09:55.000,0.113617
2021-01-07 03:12:57.000,0.115057
2021-01-07 03:15:57.000,0.118811
2021-01-07 03:18:55.000,0.120015
2021-01-07 03:20:49.000,0.124847
2021-01-07 03:29:58.000,0.130226
2021-01-07 03:37:36.000,0.127017
2021-01-07 03:39:55.000,0.12928
2021-01-07 03:42:58.000,0.125455
2021-01-07 03:45:55.000,0.125517
2021-01-07 03:48:56.000,0.121792
2021-01-07 03:51:15.000,0.125769
2021-01-07 03:54:55.000,0.128701
2021-01-07 03:57:56.000,0.126047
2021-01-07 04:00:55.000,0.127927
2021-01-07 04:03:57.000,0.12951
2021-01-07 04:06:11.000,0.130124
2021-01-07 04:09:56.000,0.132784
2021-01-07 04:12:56.000,0.133681
2021-01-07 04:19:07.000,0.136725
2021-01-07 04:30:18.000,0.152261
2021-01-07 04:39:01.000,0.152394
2021-01-07 04:43:13.000,0.151725
2021-01-07 04:45:56.000,0.153637
2021-01-07 04:48:58.000,0.156254
2021-01-07 04:51:00.000,0.154811
2021-01-08 01:06:55.000,0.082592
2021-01-08 01:09:55.000,0.084498
2021-01-08 01:12:55.000,0.082003
2021-01-08 01:15:09.000,0.080059
2021-01-08 01:25:13.000,0.078758
2021-01-08 01:33:51.000,0.080811
2021-01-08 01:40:42.000,0.074242
2021-01-08 01:42:55.000,0.07759
2021-01-08 01:45:55.000,0.078928
2021-01-08 01:49:04.000,0.079536
2021-01-08 01:50:55.000,0.082092
2021-01-08 01:54:55.000,0.083032
2021-01-08 01:57:56.000,0.082532
2021-01-08 02:00:54.000,0.083071
2021-01-08 02:03:56.000,0.079289
2021-01-08 02:05:49.000,0.081984
2021-01-08 02:09:55.000,0.077
2021-01-08 02:12:59.000,0.076671
2021-01-08 02:15:55.000,0.078877
2021-01-08 02:18:58.000,0.068455
2021-01-08 02:20:48.000,0.069578
2021-01-08 02:30:40.000,0.071708
2021-01-08 02:37:32.000,0.068957
2021-01-08 02:39:54.000,0.069395
2021-01-08 02:43:03.000,0.066559
2021-01-08 02:46:00.000,0.065934
2021-01-08 02:48:55.000,0.067705
2021-01-08 02:50:53.000,0.064252
2021-01-08 02:54:54.000,0.066689
2021-01-08 02:57:57.000,0.066098
2021-01-08 03:01:05.000,0.067422
2021-01-08 03:04:04.000,0.068773
2021-01-08 03:05:48.000,0.071127
2021-01-08 03:09:55.000,0.072415
2021-01-08 03:12:55.000,0.078188
2021-01-08 03:15:54.000,0.076492
2021-01-08 03:18:54.000,0.072826
2021-01-08 03:21:04.000,0.071287
2021-01-08 03:29:51.000,0.072709
2021-01-08 03:37:11.000,0.076852
2021-01-08 03:40:13.000,0.075825
2021-01-08 03:43:04.000,0.075052
2021-01-08 03:46:10.000,0.07493
2021-01-08 03:48:56.000,0.069828
2021-01-08 03:50:47.000,0.073654
2021-01-08 03:55:25.000,0.070798
2021-01-08 03:57:58.000,0.069862
2021-01-08 04:01:01.000,0.072243
2021-01-08 04:03:56.000,0.073118
2021-01-08 04:05:47.000,0.071512
2021-01-08 04:09:56.000,0.077949
2021-01-08 04:15:56.000,0.07768
2021-01-08 04:18:58.000,0.076264
2021-01-08 04:22:00.000,0.076374
2021-01-08 04:24:56.000,0.073554
2021-01-08 04:27:56.000,0.073664
2021-01-08 04:30:56.000,0.080149
2021-01-08 04:33:56.000,0.080062
2021-01-08 04:36:23.000,0.081601
2021-01-08 04:39:58.000,0.080572
2021-01-08 04:43:01.000,0.082623
2021-01-08 04:45:55.000,0.083791
2021-01-08 04:48:56.000,0.086123
2021-01-08 04:50:48.000,0.08766
2021-01-08 04:58:06.000,0.09161
2021-01-08 05:00:57.000,0.095566
2021-01-08 05:03:55.000,0.091202
2021-01-08 05:10:05.000,0.07948
2021-01-08 05:12:57.000,0.0888
2021-01-08 05:15:56.000,0.082781
2021-01-08 05:19:40.000,0.078555
2021-01-08 05:28:44.000,0.085387
2021-01-08 05:35:45.000,0.089847
2021-01-08 05:39:59.000,0.087498
2021-01-08 05:45:57.000,0.086554
2021-01-08 05:48:55.000,0.087593
2021-01-09 01:02:52.000,0.101232
2021-01-09 01:06:55.000,0.100141
2021-01-09 01:09:55.000,0.099279
2021-01-09 01:12:56.000,0.097481
2021-01-09 01:14:56.000,0.098056
2021-01-09 01:24:47.000,0.096177
2021-01-09 01:33:23.000,0.095917
2021-01-09 01:40:26.000,0.116646
2021-01-09 01:42:56.000,0.103611
2021-01-09 01:45:58.000,0.100816
2021-01-09 01:48:56.000,0.105499
2021-01-09 01:50:48.000,0.107384
2021-01-09 01:54:58.000,0.107326
2021-01-09 01:58:03.000,0.108095
2021-01-09 02:00:57.000,0.113757
2021-01-09 02:03:57.000,0.116957
2021-01-09 02:05:49.000,0.119809
2021-01-09 02:10:02.000,0.120384
2021-01-09 02:12:59.000,0.123619
2021-01-09 02:15:56.000,0.123823
2021-01-09 02:18:58.000,0.117518
2021-01-09 02:20:54.000,0.118161
2021-01-09 02:30:16.000,0.120433
2021-01-09 02:37:17.000,0.112385
2021-01-09 02:39:55.000,0.119811
2021-01-09 02:42:55.000,0.11082
2021-01-09 02:45:58.000,0.109985
2021-01-09 02:48:55.000,0.104354
2021-01-09 02:50:53.000,0.107804
2021-01-09 02:54:55.000,0.104313
2021-01-09 02:57:57.000,0.10843
2021-01-09 03:01:00.000,0.112275
2021-01-09 03:03:58.000,0.107962
2021-01-09 03:05:47.000,0.110457
2021-01-09 03:09:56.000,0.100873
2021-01-09 03:12:56.000,0.10544
2021-01-09 03:15:56.000,0.104073
2021-01-09 03:18:57.000,0.102831
2021-01-09 03:20:49.000,0.102536
2021-01-09 03:30:04.000,0.102611
2021-01-09 03:37:02.000,0.108615
2021-01-09 03:39:56.000,0.108773
2021-01-09 03:42:56.000,0.110937
2021-01-09 03:45:55.000,0.110748
2021-01-09 03:48:56.000,0.114787
2021-01-09 03:51:06.000,0.113539
2021-01-09 03:54:56.000,0.113409
2021-01-09 03:57:56.000,0.109975
2021-01-09 04:01:21.000,0.11653
2021-01-09 04:04:28.000,0.116284
2021-01-09 04:06:10.000,0.114016
2021-01-09 04:10:00.000,0.113295
2021-01-09 04:13:20.000,0.113077
2021-01-09 04:15:56.000,0.112293
2021-01-09 04:18:55.000,0.112086
2021-01-09 04:20:49.000,0.11429
2021-01-09 04:29:05.000,0.107813
2021-01-09 04:36:31.000,0.104468
2021-01-09 04:39:55.000,0.113616
2021-01-09 04:42:56.000,0.11705
2021-01-09 04:46:01.000,0.110409
2021-01-09 04:49:20.000,0.109449
2021-01-09 04:51:22.000,0.124733
2021-01-09 04:55:00.000,0.116908
2021-01-09 04:58:14.000,0.123336
2021-01-09 05:01:12.000,0.11865
2021-01-09 05:03:59.000,0.114322
2021-01-09 05:06:02.000,0.116539
2021-01-09 05:10:06.000,0.117606
2021-01-09 05:12:56.000,0.11197
2021-01-09 05:15:55.000,0.11211
2021-01-09 05:18:56.000,0.114995
2021-01-09 05:20:53.000,0.113982
2021-01-09 05:31:11.000,0.115473
2021-01-09 05:38:24.000,0.111844
2021-01-09 05:43:08.000,0.108838
2021-01-09 05:45:55.000,0.108277
2021-01-09 05:48:55.000,0.103948
2021-01-09 05:50:56.000,0.104971
2021-01-09 05:54:56.000,0.096584
2021-01-09 05:57:55.000,0.095769
2021-01-09 06:00:58.000,0.096943
2021-01-09 06:03:56.000,0.102744
2021-01-09 06:05:51.000,0.104112
2021-01-09 06:09:56.000,0.090331
2021-01-09 06:12:59.000,0.092958
2021-01-09 06:16:12.000,0.101303
2021-01-09 06:18:55.000,0.10055
2021-01-09 06:20:55.000,0.098655
2021-01-09 06:29:39.000,0.106972
2021-01-09 06:36:28.000,0.100073
2021-01-09 06:39:55.000,0.093574
2021-01-09 06:42:56.000,0.076739
2021-01-09 06:45:55.000,0.080326
2021-01-09 06:48:56.000,0.087494
2021-01-09 06:50:50.000,0.087557
2021-01-09 06:54:55.000,0.096696
2021-01-09 06:57:55.000,0.092063
2021-01-09 07:00:55.000,0.087608
2021-01-09 07:04:00.000,0.092622
2021-01-09 07:05:48.000,0.102096
2021-01-09 07:10:01.000,0.095785
2021-01-09 07:12:56.000,0.094708
2021-01-09 07:15:56.000,0.097153
2021-01-09 07:18:58.000,0.094932
2021-01-09 07:20:54.000,0.089652
2021-01-09 07:29:41.000,0.085359
2021-01-09 07:36:51.000,0.084477
2021-01-09 07:46:34.000,0.080041
2021-01-09 07:48:39.000,0.081889
2021-01-09 07:52:02.000,0.080329
2021-01-09 07:53:59.000,0.088593
2021-01-09 07:57:54.000,0.079184
2021-01-09 07:59:56.000,0.077349
2021-01-09 08:03:54.000,0.072697
2021-01-09 08:05:54.000,0.071418
2021-01-09 08:09:14.000,0.073142
2021-01-10 01:00:54.000,0.051844
2021-01-10 01:03:07.000,0.051245
2021-01-10 01:06:56.000,0.051365
2021-01-10 01:09:54.000,0.052839
2021-01-10 01:14:16.000,0.053953
2021-01-10 01:24:49.000,0.05325
2021-01-10 01:26:56.000,0.053776
2021-01-10 01:36:08.000,0.055129
2021-01-10 01:43:10.000,0.055528
2021-01-10 01:45:57.000,0.055587
2021-01-10 01:48:55.000,0.057162
2021-01-10 01:50:48.000,0.056985
2021-01-10 01:55:00.000,0.056722
2021-01-10 01:57:55.000,0.056507
2021-01-10 02:00:59.000,0.057507
2021-01-10 02:03:55.000,0.058405
2021-01-10 02:06:01.000,0.056399
2021-01-10 02:09:55.000,0.057945
2021-01-10 02:13:03.000,0.057272
2021-01-10 02:15:59.000,0.058031
2021-01-10 02:19:02.000,0.05789
2021-01-10 02:21:00.000,0.059522
2021-01-10 02:30:14.000,0.060171
2021-01-10 02:37:14.000,0.058395
2021-01-10 02:39:56.000,0.05919
2021-01-10 02:42:56.000,0.059703
2021-01-10 02:46:08.000,0.059926
2021-01-10 02:48:55.000,0.059402
2021-01-10 02:50:50.000,0.055006
2021-01-10 02:54:56.000,0.060093
2021-01-10 02:57:59.000,0.060738
2021-01-10 03:01:01.000,0.063784
2021-01-10 03:03:55.000,0.058161
2021-01-10 03:09:57.000,0.066239
2021-01-10 03:12:56.000,0.069024
2021-01-10 03:16:01.000,0.064056
2021-01-10 03:18:57.000,0.072079
2021-01-10 03:21:15.000,0.06338
2021-01-10 03:30:28.000,0.057649
2021-01-10 03:37:27.000,0.061684
2021-01-10 03:40:05.000,0.066676
2021-01-10 03:42:59.000,0.062277
2021-01-10 03:45:58.000,0.058275
2021-01-10 03:49:13.000,0.057952
2021-01-10 03:50:57.000,0.056895
2021-01-10 03:54:57.000,0.063286
2021-01-10 03:57:59.000,0.062094
2021-01-10 04:00:58.000,0.060582
2021-01-10 04:03:56.000,0.057538
2021-01-10 04:06:05.000,0.055986
2021-01-10 04:09:56.000,0.054265
2021-01-10 04:18:57.000,0.063478
2021-01-10 04:29:02.000,0.059794
2021-01-10 04:37:53.000,0.056149
2021-01-10 04:42:58.000,0.053541
2021-01-10 04:45:59.000,0.056928
2021-01-10 04:48:56.000,0.059586
2021-01-10 04:50:52.000,0.059143
2021-01-10 04:55:14.000,0.061804
2021-01-10 04:57:58.000,0.062661
2021-01-10 05:01:00.000,0.069216
2021-01-10 05:04:12.000,0.072735
2021-01-10 05:05:56.000,0.076019
2021-01-10 05:09:56.000,0.084192
2021-01-10 05:12:56.000,0.085198
2021-01-10 05:15:56.000,0.108014
2021-01-10 05:21:01.000,0.091228
2021-01-10 05:45:57.000,0.088987
2021-01-10 05:49:00.000,0.085248
2021-01-10 05:50:47.000,0.087312
2021-01-11 01:00:58.000,0.155968
2021-01-11 01:02:59.000,0.155799
2021-01-11 01:06:57.000,0.157321
2021-01-11 01:09:55.000,0.157986
2021-01-11 01:12:55.000,0.151379
2021-01-11 01:14:48.000,0.154977
2021-01-11 01:25:00.000,0.147021
2021-01-11 01:27:02.000,0.152017
2021-01-11 01:35:38.000,0.148919
2021-01-11 01:42:28.000,0.16462
2021-01-11 01:46:00.000,0.153359
2021-01-11 01:48:56.000,0.158173
2021-01-11 01:54:58.000,0.172901
2021-01-11 01:58:00.000,0.178665
2021-01-11 02:00:59.000,0.162775
2021-01-11 02:03:57.000,0.175642
2021-01-11 02:05:59.000,0.16216
2021-01-11 02:09:55.000,0.15917
2021-01-11 02:13:00.000,0.162091
2021-01-11 02:15:58.000,0.157012
2021-01-11 02:18:57.000,0.143879
2021-01-11 02:20:55.000,0.145518
2021-01-11 02:29:33.000,0.158702
2021-01-11 02:36:22.000,0.165555
2021-01-11 02:42:57.000,0.156775
2021-01-11 02:46:00.000,0.157477
2021-01-11 02:48:57.000,0.170608
2021-01-11 02:50:47.000,0.172179
2021-01-11 02:54:58.000,0.138216
2021-01-11 02:57:55.000,0.136647
2021-01-11 03:00:55.000,0.12706
2021-01-11 03:03:57.000,0.130823
2021-01-11 03:05:50.000,0.132225
2021-01-11 03:12:56.000,0.157295
2021-01-11 03:15:55.000,0.169614
2021-01-11 03:18:59.000,0.164136
2021-01-11 03:20:49.000,0.168199
2021-01-11 03:29:44.000,0.178537
2021-01-11 03:37:01.000,0.160281
2021-01-11 03:39:57.000,0.165102
2021-01-11 03:43:08.000,0.168224
2021-01-11 03:46:09.000,0.1738
2021-01-11 03:48:56.000,0.16689
2021-01-11 03:51:07.000,0.168567
2021-01-11 03:55:00.000,0.160969
2021-01-11 03:57:58.000,0.162349
2021-01-11 04:00:55.000,0.153506
2021-01-11 04:03:55.000,0.157585
2021-01-11 04:06:04.000,0.155003
2021-01-11 04:09:59.000,0.15471
2021-01-11 04:13:29.000,0.157863
2021-01-11 04:15:56.000,0.163128
2021-01-11 04:18:57.000,0.165729
2021-01-11 04:20:46.000,0.168351
2021-01-11 04:28:59.000,0.152352
2021-01-11 04:36:53.000,0.16469
2021-01-11 04:40:11.000,0.160486
2021-01-11 04:43:02.000,0.150935
2021-01-11 04:45:56.000,0.155111
2021-01-11 04:48:56.000,0.158517
2021-01-11 04:50:53.000,0.155483
2021-01-11 04:54:58.000,0.155128
2021-01-11 04:57:57.000,0.1592
2021-01-11 05:01:02.000,0.175344
2021-01-11 05:03:56.000,0.173882
2021-01-11 05:05:55.000,0.169067
2021-01-11 05:09:56.000,0.176141
2021-01-11 05:13:02.000,0.16998
2021-01-11 05:15:56.000,0.1658
2021-01-11 05:18:58.000,0.171903
2021-01-11 05:20:50.000,0.177372
2021-01-11 05:30:19.000,0.172292
2021-01-11 05:37:19.000,0.156793
2021-01-11 05:39:58.000,0.166826
2021-01-11 05:42:58.000,0.167819
2021-01-11 05:45:55.000,0.176327
2021-01-11 05:48:56.000,0.183682
2021-01-11 05:50:50.000,0.186261
2021-01-11 05:55:06.000,0.182309
2021-01-11 05:57:56.000,0.179994
2021-01-11 06:00:57.000,0.182877
2021-01-11 06:03:55.000,0.184272
