AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06,C01_srf,C02_srf,C03_srf,C05_srf,C06_srf
3,0.12,1.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.0673,0.1207,0.2988,0.2961,0.1916,18.728849178457402,57.60888129016643,37.06521563577951,3.0171711463502504,2.85884401757589,0.18623884936134905,0.19603501527170247,0.25376524433255315,0.21649871148129707,0.1570415083390788,30.96832695254907,149.92180353076944,114.27366249521977,15.30602010215386,13.020136835331417
4,0.12,1.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.0938,0.1669,0.2401,0.3428,0.2555,21.51226874457069,54.30801870379743,31.26520615960078,3.5964574618718204,3.5977806910930954,0.21391705064021163,0.18480263871730665,0.21405575400295063,0.25806570745395746,0.19763264554795693,43.654013824934125,143.76012022487976,91.30225666929596,18.81444343184645,17.636202303496166
0,0.12,1.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0145,0.0288,0.4156,0.2031,0.0641,13.538565695257116,65.39912923825625,49.6520363251749,1.9518834459919434,1.4611034493885795,0.13462689955279958,0.22254414617778756,0.3399403163731743,0.14005842907854527,0.0802610733991619,7.462400100055945,165.30154694615376,161.31638901609324,8.337061852221575,4.159613072482115
1,0.12,1.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0251,0.0472,0.3922,0.2218,0.0897,14.63504882782005,63.98716622528684,47.205699096105796,2.159551184660879,1.74565079599235,0.14553027941382893,0.21773943231055637,0.3231915843340902,0.15495973750861072,0.09589177735845986,12.153266732015465,162.24593665009758,151.95053175343887,9.627187906774601,5.8794066830838645
2,0.12,1.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0407,0.0745,0.3575,0.2494,0.1275,16.216061761674165,61.74943307229812,43.480569017056084,2.4893308885890706,2.1374598739544197,0.1612518022271518,0.21012473744066973,0.2976876575805095,0.17862325459464115,0.11741456356359209,19.309120772550585,157.67198071280717,137.82765019177253,11.49192232055151,8.320246342521498
3,0.12,1.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0673,0.1207,0.2988,0.2961,0.1916,18.90727017179728,57.93511821823372,37.068032859885435,3.045425493639484,2.8389908567790427,0.18801305984192404,0.19714515419027892,0.25378453232403836,0.21852611711563227,0.15595093806043908,31.26983541564574,149.0655382610675,113.08626281032004,14.86448694758219,12.494325054624227
4,0.12,1.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0938,0.1669,0.2401,0.3428,0.2555,21.722442223558126,54.53279982943132,31.19377530238822,3.6115869804463685,3.584080927896413,0.21600700643620974,0.18556753764277756,0.2135667060202935,0.25915133406174345,0.19688009260590467,43.95710025915269,143.23820868636764,90.38567784530782,18.338767093841454,16.967574074225197
0,0.12,1.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,13.470486599021147,63.83594323041744,47.99587008107098,1.937637479595284,1.4109900675746014,0.13394992402548683,0.2172248414793382,0.3286014525791469,0.13903620222462168,0.07750825407091033,7.388593801026546,161.3513731657502,157.42058681995843,7.9331204016217205,3.9653454334968803
1,0.12,1.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,14.505910133990522,62.47747698640808,45.558792092217374,2.1372504133677923,1.6814049386218644,0.1442461299437962,0.21260216968071183,0.3119161134899031,0.1533595338689091,0.09236263541018616,12.039772469811533,158.47330255865822,148.3168287821125,9.153270447908781,5.589364364293327
2,0.12,1.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,16.09122444311052,60.217385074881335,41.991310342018245,2.4681646137559277,2.0724835518100297,0.16001042544285946,0.20491139106343595,0.28749151855736194,0.17710445734849298,0.11384529585498404,19.173376586692665,153.88903792170842,134.22113783777644,11.002409067190186,7.944980644352846
3,0.12,1.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,18.734541470380563,56.56293570299002,35.85659994269815,2.998814613786256,2.7490992884242442,0.18629545326092115,0.19247580782723336,0.2454905142008638,0.21518152877783106,0.1510130305024839,31.03340675853914,146.0072176545462,110.34213243629827,14.174369365205811,11.908106843291263
4,0.12,1.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,21.523724011997068,53.347732057925164,30.247825879260184,3.582669942809255,3.430040884973246,0.21403096131375526,0.18153491674331798,0.20709030807227777,0.2570763767309788,0.18841839251434717,43.63775035230155,140.7008843738268,88.28559147700382,17.49328864809197,16.11952632680612
0,0.12,1.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0145,0.0288,0.4156,0.2031,0.0641,13.565232559112873,63.9357613785054,47.64653377147846,1.9546759949237167,1.3814697051006761,0.13489207366965267,0.21756450876234368,0.3262097380716936,0.14025880990420997,0.0758866467984882,7.489842705229806,158.45044064417405,154.4412935988463,7.448986225636078,3.7736032538785764
1,0.12,1.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0251,0.0472,0.3922,0.2218,0.0897,14.63558614885109,62.574055321468336,45.18097084525436,2.1689373407342245,1.6492186700766078,0.14553562251043914,0.21293081233032504,0.30932937820710477,0.15563324610228127,0.09059458506218583,12.144933182817777,155.69954591019433,145.44129780361484,8.702444388869838,5.315207863760486
2,0.12,1.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0407,0.0745,0.3575,0.2494,0.1275,16.29335916020888,60.443513688560074,41.63594422042506,2.4879838164198818,2.008015468699513,0.16202044414553987,0.20568087530341975,0.28505852122747305,0.17852659471863297,0.1103039466420986,19.41873400492463,151.96537969888232,132.01059687905746,10.486213517454203,7.563246773663981
3,0.12,1.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0673,0.1207,0.2988,0.2961,0.1916,18.9722370209861,56.862810995576126,35.52058410155183,3.0304336753420578,2.6824900350437373,0.1886590873220041,0.19349624176459154,0.24318999765009017,0.2174503712640651,0.14735406290722333,31.430084397841185,144.4382247813621,108.2642333795311,13.593200500398588,11.4376979549172
4,0.12,1.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0938,0.1669,0.2401,0.3428,0.2555,21.83447169796162,53.58572280696206,29.95164222778381,3.6035491750923647,3.371129457818483,0.2171210225836334,0.18234476618106318,0.20506250072258422,0.2585745770871236,0.18518228053275101,44.07095098548018,139.51545204580935,86.61894988097275,16.774539123939203,15.475275378894413
0,0.12,1.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0145,0.0288,0.4156,0.2031,0.0641,13.489332919773716,61.95617644708495,45.55812281469119,1.9249417141353873,1.3064803928037132,0.13413733100699482,0.21082825640729438,0.311911531313001,0.13812521085886462,0.07176734730539766,7.40850691810755,153.9726836709063,150.005349253359,7.094782675405417,3.598077717531813
1,0.12,1.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0251,0.0472,0.3922,0.2218,0.0897,14.523759415424959,60.58259372280955,43.22189907121441,2.11696818689893,1.5645093731127024,0.14442362241034348,0.206154145327546,0.29591668604069643,0.15190417198074038,0.08594134910955256,12.005343207630132,151.4294215572049,141.3074633259336,8.250127557736016,5.067387789640434
2,0.12,1.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0407,0.0745,0.3575,0.2494,0.1275,16.092640272844704,58.44171593869979,39.75265137754974,2.454505274043382,1.9136610904222444,0.160024504391228,0.19886903581484933,0.27216464592621437,0.17612432420257293,0.1051208888075468,19.110259898826094,147.56796040921984,127.97151057633286,9.980968293148088,7.195910306134284
3,0.12,1.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0673,0.1207,0.2988,0.2961,0.1916,18.733965158722306,55.00781247099699,33.99226885747317,2.9744365148228056,2.507567926815168,0.1862897224432353,0.18718393963424398,0.23272645967578504,0.21343226539237978,0.13774527293855662,30.992635373245626,140.72854504232924,105.08959515648715,12.964549240808802,10.805531842040136
4,0.12,1.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0938,0.1669,0.2401,0.3428,0.2555,21.52941309254042,51.97752494045283,28.687453319786925,3.5519923292975566,3.1654136099140913,0.2140875332795083,0.17687229238430383,0.19640729120558753,0.25487508834711026,0.17388193436291993,43.66414983777599,136.54387040273625,84.12410376792029,16.072941587498352,14.650710559079165
0,0.12,1.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,13.670933088696477,61.68108539339403,44.65531646538932,1.9415799218041345,1.2205166027358976,0.13594315506920704,0.20989215978983386,0.305730510377717,0.1393190942505971,0.06704519976191584,7.489294937510415,149.78973207311995,145.78298209109624,6.648034954141553,3.366816620569295
1,0.12,1.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0251,0.0472,0.3922,0.2218,0.0897,14.721779239749273,60.36343341223746,42.28325683017814,2.1495678440342836,1.4545528368522211,0.14639272280094923,0.205408373254425,0.28949031636897943,0.1542433776214524,0.07990123632273165,12.164410839433021,147.48433461483899,137.20829158815576,7.776609704932364,4.739307380300676
2,0.12,1.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0407,0.0745,0.3575,0.2494,0.1275,16.374405432499167,58.42235593873931,39.09222237635956,2.468436261013213,1.7895087869873931,0.16282636469904252,0.19880315642606555,0.267643050031611,0.1771239495411221,0.0983009766768695,19.398212772891192,144.45309270912946,124.5122012626863,9.465014601038614,6.744496515964128
3,0.12,1.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0673,0.1207,0.2988,0.2961,0.1916,19.073132916292327,54.98518227815881,33.28659585754371,3.008298354373353,2.3289260325581087,0.1896623916504264,0.18710693223366126,0.22789510288548157,0.21586203959990127,0.1279321483489657,31.50500267515095,138.15662002285006,102.02757227907544,12.352396836364296,10.133361316677405
4,0.12,1.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0938,0.1669,0.2401,0.3428,0.2555,21.924848689457903,52.23258184847918,28.035281597924175,3.5765886488065455,2.9289179183903697,0.2180197273969739,0.17774021558885725,0.1919422283830331,0.25664001026323024,0.1608907953276148,44.19331184478115,134.74736973281549,81.80383775533679,15.275482405970624,13.741181637155638
0,0.12,1.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0145,0.0288,0.4156,0.2031,0.0641,13.489093123103013,58.06816792666767,41.062011702119094,1.879544539261586,1.0071660650126886,0.13413494647948826,0.19759790385388326,0.2811291194085418,0.13486771256382818,0.05532546617623522,7.40718840763301,141.67266903777985,137.70510953784208,6.180275481461142,3.007448224328736
1,0.12,1.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0251,0.0472,0.3922,0.2218,0.0897,14.53456913072431,56.970669836525744,39.000831385516854,2.0824153667649794,1.1907348346106892,0.14453111374203678,0.1938632704077316,0.2670173459388873,0.14942481609597583,0.06540923300100343,12.00548258638907,139.98301039839592,129.80272822883614,7.2406858215374434,4.225629310231923
2,0.12,1.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0407,0.0745,0.3575,0.2494,0.1275,16.08359769280396,55.12369283406033,35.95796041548766,2.3923251757316293,1.4546275236373585,0.15993458537452818,0.18757826440212816,0.2461844738798212,0.17166255835924013,0.0799053390038569,19.035646789487863,137.15778616269864,117.57031726524184,8.801725454276276,5.980790969977077
3,0.12,1.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0673,0.1207,0.2988,0.2961,0.1916,18.670324890385018,52.018671501849184,30.673155403316386,2.906568428842724,1.9014273621637676,0.185656886424575,0.17701230841327487,0.21000230652534438,0.20856235498535383,0.10444886783455554,30.992792458634785,132.18724717961874,96.65248559503266,11.49451516917236,8.985550371663404
4,0.12,1.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0938,0.1669,0.2401,0.3428,0.2555,21.49443820841369,49.52248588287323,25.88652775878328,3.4803995147769355,2.354806216255469,0.21373974457587558,0.16851813572708377,0.17723088693669503,0.24973790807353402,0.12935379397179061,43.53706164594635,129.52940167997096,77.41263883174008,14.270841926339198,12.162335260257432
0,0.12,1.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0145,0.0288,0.4156,0.2031,0.0641,13.758908479897203,57.210354882488794,39.43403407659571,1.881017448027035,0.8032810844018589,0.13681797847523797,0.19467888530240557,0.26998324765729054,0.13497340191135987,0.04412569288116821,7.469457699098428,135.93992180289763,131.88988054189238,5.8012864941020945,2.6571344042620164
1,0.12,1.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0251,0.0472,0.3922,0.2218,0.0897,14.79262435570152,56.114567969358184,37.44086132290945,2.1048103637192503,0.9402459421584399,0.1470972035062023,0.19095007475376613,0.2563370847479366,0.15103178094783457,0.05164942195463449,12.167956393153164,134.4221853441336,124.13105688015033,6.822539795303539,3.72211187852738
2,0.12,1.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0407,0.0745,0.3575,0.2494,0.1275,16.442480910869577,54.39992535393722,34.387535437924186,2.4078988817151497,1.1296920754953315,0.1635033042504599,0.1851153842725098,0.23543263360851724,0.17278005786950137,0.062056043073284564,19.383805852327633,132.32726975267605,112.48030801722656,8.300213690806244,5.297882690122131
3,0.12,1.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0673,0.1207,0.2988,0.2961,0.1916,19.153743673777747,51.543671893341475,29.490298548423404,2.9365280829156473,1.4636153611153087,0.1904639814639372,0.17539595077149306,0.2019039330599922,0.21071212580994209,0.08039905728494054,31.56843779936451,128.57512478163792,92.48808512223472,10.871499173224045,7.963775215359247
4,0.12,1.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0938,0.1669,0.2401,0.3428,0.2555,22.02177434786335,49.07380625430221,24.837571063320432,3.4807009610633286,1.7815173876399617,0.21898355186493879,0.16699134131849258,0.17004925457458778,0.2497595385112584,0.09786199455698291,44.16275743673815,126.62998231224685,73.94828340664338,13.490828453454895,10.719292513688094
0,0.12,1.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0145,0.0288,0.4156,0.2031,0.0641,13.569520710518193,60.3453789098888,45.501678823234776,1.8601515804920672,1.4647004793896237,0.13493471485790745,0.20534693629254727,0.31152509019732555,0.13347616054978695,0.08045866480793833,6.484266159657983,146.697328276552,143.34475029601617,7.563116697886814,3.7588390090527564
1,0.12,1.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0251,0.0472,0.3922,0.2218,0.0897,14.502126145544665,58.857544450022054,43.182792895938874,2.060265909560757,1.702875506485432,0.14420850212975178,0.2002840424378192,0.29564894746280107,0.14783547007875536,0.09354205280458121,10.53142565704869,143.45799527626804,134.63664866061364,8.789280776538739,5.296813681646315
2,0.12,1.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0407,0.0745,0.3575,0.2494,0.1275,15.804417514674459,56.94480124884832,39.940683073917405,2.323485611974446,2.0734916765297324,0.15715843000887228,0.1937752431996548,0.2734519960347335,0.16672293905047367,0.11390067398180828,16.69464730714097,138.93871002461236,121.83300738353864,10.44713579301871,7.553049233914022
3,0.12,1.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0673,0.1207,0.2988,0.2961,0.1916,18.17110504949092,53.81415948045057,34.33340595917723,2.8095589507976912,2.6842428181207936,0.1806926663670279,0.18312210442775434,0.2350620386945474,0.20160138857692567,0.14745034647376978,27.26521413212916,131.49467779358255,100.14976221377557,13.446678816802802,11.388024855032326
4,0.12,1.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0938,0.1669,0.2401,0.3428,0.2555,20.59716934794648,50.983265940693926,29.285715983224755,3.296295339520951,3.300578422395571,0.20481734264135662,0.1734889672122694,0.20050326821147316,0.23652741559966076,0.1813067836712285,38.21878556465322,125.97538599057181,80.08336061962761,16.517377068729125,15.276222606754056
0,0.12,1.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0145,0.0288,0.4156,0.2031,0.0641,13.637663644957945,60.644251532559096,45.42934537149419,1.8876891285878479,1.458678217329714,0.1356123251895002,0.2063639582835552,0.3110298626439575,0.13545213187885877,0.08012785098539779,6.571759297195274,145.22266721058392,141.7940202065476,7.294084842277125,3.621594145275753
1,0.12,1.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0251,0.0472,0.3922,0.2218,0.0897,14.617600044501437,59.24445289970107,43.13172707617841,2.0919745279144144,1.6962315954018958,0.1453567694828636,0.201600638110968,0.29529932774506096,0.15011073876038886,0.09317709066904156,10.6847075727487,142.1941857641176,133.2288158839723,8.437410324348837,5.1006995851070185
2,0.12,1.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0407,0.0745,0.3575,0.2494,0.1275,15.940325563795788,57.202755206638905,39.82787181907333,2.3624630160100764,2.0513995700809806,0.15850989364906307,0.19465302466185974,0.2726796391184733,0.16951978329340223,0.11268711434099889,16.895323214452958,137.77989569403374,120.46873551534436,10.080866403026706,7.208192338149854
3,0.12,1.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0673,0.1207,0.2988,0.2961,0.1916,18.332369697414446,54.09756476480612,34.271206185683894,2.8640709118165084,2.668421527681612,0.1822962749062267,0.18408649321647058,0.23463619088961168,0.2055129231728894,0.14658125417661588,27.582424143856638,130.87084090194526,99.161137360884,12.971048967858486,10.949611830749
4,0.12,1.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0938,0.1669,0.2401,0.3428,0.2555,20.79424311807567,51.28202448007637,29.262289793506984,3.339807404303994,3.264761487627414,0.2067770355108139,0.1745056009937066,0.20034288191247177,0.2396496468230419,0.17933929421552772,38.56432123283385,125.64308626983458,79.41720765509325,15.94998959338535,14.66865329655143
0,0.12,1.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,13.621332685616643,59.05427362392363,43.94291503977019,1.8515280174201276,1.4147119064439406,0.13544993085081392,0.2009534844708268,0.30085308773942576,0.1328573722202913,0.07771270145812093,6.474094615663047,141.3846380429299,138.0324977313544,6.853399919576592,3.4383071690625524
1,0.12,1.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,14.483990500441742,57.662055720906444,41.70553987104665,2.0490199073418767,1.6388243308580521,0.14402816207552788,0.1962159604681502,0.2855350045550764,0.14702850724118194,0.09002360507900573,10.561023989591515,138.44279842564336,129.5998815343162,8.014502732237755,4.8507701479327565
2,0.12,1.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,15.8326830238329,55.861036506697076,38.57338002130861,2.318412198855939,1.9875842628833118,0.15743950098403586,0.19008734242775044,0.2640908204076591,0.16635889360867043,0.10918162329782499,16.706317362618925,134.61164061833819,117.50609875673761,9.617889398544925,6.877847457730419
3,0.12,1.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,18.215851856624102,52.75407296163649,33.161941917733664,2.7965181886354773,2.5768754519137076,0.18113762664161134,0.17951477735854224,0.22704166558718683,0.20066564179031443,0.1415524615133122,27.215843490259747,127.71496053957816,96.47394303830987,12.431962899550863,10.428822169426727
4,0.12,1.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,20.603085130891028,50.03629292264638,28.250916475087003,3.288668936436356,3.159314453271234,0.20487616892577837,0.17026654966314525,0.19341856236224303,0.2359801790124857,0.17354689658089964,38.16845588911828,122.93528747517593,77.1382848356379,15.284043635341659,13.954211397958531
0,0.12,1.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0145,0.0288,0.4156,0.2031,0.0641,13.717306300606076,59.21579758500831,43.47952563471051,1.886440553655965,1.386303484167453,0.1364042882410822,0.20150312805821907,0.29768051411267005,0.13536253972421167,0.07615217508578111,6.569336826431515,138.8346724413928,135.4031284275269,6.504734278475077,3.304128938189007
1,0.12,1.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0251,0.0472,0.3922,0.2218,0.0897,14.657291936171212,57.78602406735249,41.309854835894804,2.0908454828483185,1.6057401102833764,0.14575146390125088,0.19663780751923862,0.2828259656920429,0.15002972353448438,0.08820622859070211,10.702391772895806,136.12940118135234,127.1389193028553,7.6084029726536935,4.641383953276267
2,0.12,1.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0407,0.0745,0.3575,0.2494,0.1275,16.02797767705856,56.086496228760765,38.19131463472007,2.3553994989563694,1.9328207996012168,0.15938150239355153,0.1908545505225456,0.26147502782381504,0.1690129368911013,0.10617336652592027,16.854822747246995,132.56959619655237,115.28531529399396,9.143281587935723,6.580511881499934
3,0.12,1.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0673,0.1207,0.2988,0.2961,0.1916,18.454109152404087,53.041425670860846,32.840380285293506,2.857106072042214,2.516451091561465,0.18350684667190825,0.18049259868538645,0.224840109092116,0.2050131574109662,0.13823324135586323,27.680457952518566,126.58225301626939,94.83791019238284,11.845192252544699,9.959700950644287
4,0.12,1.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0938,0.1669,0.2401,0.3428,0.2555,20.956041168949902,50.36655537922486,28.049872340270042,3.333699015813255,3.084679073047131,0.208385948185405,0.17139038689568814,0.19204212320983718,0.23921133617597376,0.16944703922114335,38.6503044274504,122.16421751067547,75.84509733134178,14.60923415823212,13.337669488811986
0,0.12,1.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0145,0.0288,0.4156,0.2031,0.0641,13.60603713529488,57.223848072540704,41.59644395578056,1.840370881010635,1.3031056494681634,0.13529783257370512,0.1947248007525697,0.2847880845353677,0.13205678599587437,0.07158196650797963,6.457353869813778,134.399820615545,131.04218573754844,6.163486681127428,3.112449672306108
1,0.12,1.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0251,0.0472,0.3922,0.2218,0.0897,14.507608126498758,55.81342924838812,39.41937629253506,2.034828713041151,1.5208383192522001,0.1442630147063326,0.1899253415452366,0.2698828938325597,0.14601021058797276,0.08354241858838839,10.490650412624003,131.82337636978866,123.01326558330409,7.261991786485211,4.412280539359315
2,0.12,1.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0407,0.0745,0.3575,0.2494,0.1275,15.814196862766504,54.16242102682631,36.45079307813003,2.3000210945310506,1.8277540525837237,0.1572556754145463,0.184307190060965,0.2495586293758917,0.16503923019021538,0.10040185876737585,16.619638911070908,128.62667435758044,111.58747061980878,8.695283797402153,6.239110727152061
3,0.12,1.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0673,0.1207,0.2988,0.2961,0.1916,18.182719186720284,51.37218952968868,31.42288104693442,2.7741300649276783,2.370616695300197,0.18080815683487841,0.17481242012440096,0.2151352676553872,0.19905917013189176,0.13022229237935773,27.147786678384687,122.82794410990293,91.62816268396912,11.344008124311092,9.476656917408658
4,0.12,1.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0938,0.1669,0.2401,0.3428,0.2555,20.593357434238655,48.76540970779679,26.758303160180997,3.263104400357597,2.90069404203873,0.2047794371397401,0.16594191073851966,0.18319945595603315,0.23414578220428223,0.1593404063990172,38.21335310755907,119.06769740803901,73.30793112972236,14.014042194439593,12.603620195340167
0,0.12,1.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,13.812015207901272,56.997801732680564,40.63949857393103,1.8730198062594847,1.2137597637298627,0.1373460694338752,0.19395559647895438,0.2782364032764696,0.13439952689612975,0.06667403428993189,6.592932210186504,130.70759944815396,127.24709032576092,5.826511677728037,2.9351466395519257
1,0.12,1.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0251,0.0472,0.3922,0.2218,0.0897,14.744812572620383,55.65809357578319,38.66520983962779,2.0647713368360754,1.4076225778218063,0.14662176524610954,0.18939675584335552,0.2647195289119281,0.14815875939595535,0.07732327172600305,10.681138651580618,128.46811403247634,119.48186924692877,6.810886875090549,4.10706846847353
2,0.12,1.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0407,0.0745,0.3575,0.2494,0.1275,16.113645597657246,54.079477753891865,35.691259826495575,2.3377467474751272,1.6901480137916272,0.16023338041378946,0.1840249456324629,0.24435852092181706,0.16774625437147972,0.0928429084519262,16.870633829207307,125.4795248229601,108.20402709079508,8.243910627512337,5.8102973643361615
3,0.12,1.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0673,0.1207,0.2988,0.2961,0.1916,18.51054299691243,51.32672660486793,30.772288716405946,2.836329023188278,2.1840216917717497,0.1840680223301735,0.1746577161106805,0.21068101806084086,0.2035222892808297,0.11997228901349022,27.633441280678543,120.89417107345665,89.20209566238867,10.759590664359493,8.813519343231501
4,0.12,1.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0938,0.1669,0.2401,0.3428,0.2555,21.075179297343873,48.97431999072113,26.269121134361477,3.294243247069162,2.686185151409562,0.20957065247426648,0.16665280339233132,0.17985029437216388,0.2363801666203676,0.14755704237864956,38.72133054948829,117.74268960084837,71.39312628198358,13.321124329770527,11.832377824893484
0,0.12,1.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0145,0.0288,0.4156,0.2031,0.0641,13.614186471120274,53.6466121458584,37.43338364388077,1.8023028172497422,1.003814131161813,0.13537886920936376,0.18255196413757802,0.25628588917242984,0.12932519194533773,0.055141338345350385,6.47216853393093,123.50842130248833,120.0961022178326,5.3712648403779255,2.59639743320784
1,0.12,1.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0251,0.0472,0.3922,0.2218,0.0897,14.474033401970775,52.434469408471294,35.51458826649796,1.996827349317018,1.156520206984179,0.14392914912793348,0.1784272108927042,0.24314894744921248,0.14328340263385353,0.06352976119467413,10.504668175997274,121.43257323310266,112.61874903043537,6.354377375363269,3.6305706246293212
2,0.12,1.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0407,0.0745,0.3575,0.2494,0.1275,15.778967779295279,51.0456412632595,32.802490369667844,2.260597866121438,1.3878888359065442,0.15690535896385469,0.17370122176465566,0.22458069757834068,0.16221039558352143,0.07623926134401145,16.55949469103829,118.98307272737533,102.0433483776902,7.676967339803329,5.133151784787579
3,0.12,1.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0673,0.1207,0.2988,0.2961,0.1916,18.15288113530786,48.54073376498625,28.337827680273847,2.699890087925832,1.7487733089604167,0.1805114485689682,0.16517736973557595,0.19401359581452884,0.19373204131430924,0.09606330268243655,27.177281025058452,115.1315529709203,83.99142384663378,9.956913722208952,7.737723240667
