AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06,C01_srf,C02_srf,C03_srf,C05_srf,C06_srf
2,0.12,0.5,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,0.0407,0.0745,0.3575,0.2494,0.1275,12.333336912054857,33.73128675313437,22.252018278014727,1.4767712361292702,1.3514300598841067,0.12264215774287834,0.11478288009931548,0.1523473898196327,0.1059665011583385,0.07423651437930817,8.807606405171738,62.46943830248317,53.14931700338356,4.722063980253539,3.569546199877081
3,0.12,0.5,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,0.0673,0.1207,0.2988,0.2961,0.1916,13.287658377918564,37.50452193752393,24.861442244135855,1.7761961719296673,1.703175441131142,0.13213188826661637,0.12762267494396548,0.17021268748407517,0.12745189580178534,0.09355852876090336,12.876610302628915,76.41678574696454,62.202711901379814,6.52764197247679,5.749628487319308
4,0.12,0.5,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,0.0938,0.1669,0.2401,0.3428,0.2555,15.560497554556644,45.951032585666454,30.119094575735282,2.277863591892092,2.2916198524715155,0.15473290069440376,0.15636497659639934,0.20620895529631522,0.16344930686856995,0.12588285193574775,23.05300894709594,107.01936367997283,80.66527881476583,9.568231963729751,8.961432698336836
0,0.12,0.5,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,10.926739270464367,22.48734139771318,12.798737654439439,0.9162940285143768,0.8948648968706899,0.10865501289547792,0.07652129698746933,0.08762595151050083,0.06574916267223933,0.04915655849017892,2.749801859441405,22.746811124688076,19.975182432498386,1.6162483232751264,1.086262266108609
1,0.12,0.5,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,11.726520555010786,29.207598622910194,18.111627416192178,1.2441069494614565,1.102869696596859,0.11660800267906778,0.09938939819456812,0.12400039977356837,0.08927155220516785,0.06058264095216076,5.798646822919092,44.8538714592637,38.84632261452568,3.2039205403910613,2.1501694960689344
2,0.12,0.5,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,12.369649634599611,33.25831378788551,21.237012259712117,1.457715768016639,1.2771350036447233,0.12300324985267502,0.11317341884283576,0.14539819916161492,0.10459916596489148,0.07015535163582186,8.906290047559978,59.53752247589848,49.98862853767092,4.156924558603736,3.1070332298700416
3,0.12,0.5,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,13.31455103027172,36.71269176033823,23.68611035157195,1.7860662006338641,1.6092036013604922,0.13239930761431912,0.12492818691710476,0.16216583331710765,0.12816012493201778,0.08839648446318948,12.899905857030987,72.72218171933261,58.49997049912433,5.859299563936473,5.145042299397815
4,0.12,0.5,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,15.581451741964202,44.9029117191021,28.56603494293677,2.2759236647018644,2.177497553503203,0.15494126820886775,0.1527983669785416,0.1955760060359392,0.1633101063669478,0.11961390621680514,23.062680232180654,102.52337999879406,75.98078289282216,8.6144962250305,8.059144483890151
0,0.12,0.5,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,0.0145,0.0288,0.4156,0.2031,0.0641,11.043952219214916,22.578098296495963,12.653460441822364,0.9387836462567571,0.8719153734741099,0.1098205732829609,0.0768301300986225,0.08663131795115532,0.06736291708879673,0.0478958993749195,2.790932238836791,22.35999032686049,19.551999433927325,1.5136133240091096,1.038626589047558
1,0.12,0.5,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,0.0251,0.0472,0.3922,0.2218,0.0897,11.86184739610724,29.27727322283387,17.89636497304159,1.259473221808159,1.0757921246881903,0.11795368681231923,0.09962649117318874,0.1225266156461937,0.09037416720510116,0.0590952206142359,5.888673791472684,44.08736725762803,37.996857441331784,2.9928016218000466,2.05344680345629
2,0.12,0.5,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,0.0407,0.0745,0.3575,0.2494,0.1275,12.490934664911594,33.471408902082615,20.964947396537625,1.47026913643014,1.237387256517959,0.12420930283942455,0.11389855189576809,0.14353551995434405,0.10549993955526621,0.06797193549856782,8.970973253267513,58.49552057079117,48.869894069177384,3.94875110972174,2.947561839987438
3,0.12,0.5,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,0.0673,0.1207,0.2988,0.2961,0.1916,13.449772191201081,36.87403079648701,23.39394149636152,1.8105611776773685,1.5612035771710453,0.13374394086865474,0.1254772012306451,0.16016551308000465,0.12991777496592374,0.08575975571804628,13.18140473634426,71.63535998911584,57.105744689966826,5.571915711932971,4.8364965035287995
4,0.12,0.5,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,0.0938,0.1669,0.2401,0.3428,0.2555,15.827090543244534,45.17619667541945,28.395921552126012,2.3105841048784113,2.0933594798045356,0.15738388960397034,0.15372831769769124,0.19441133275823513,0.16579718458479242,0.1149920485984286,23.411466445363956,101.33622744236956,74.34089006102138,8.274551421695763,7.617067499950339
0,0.12,0.5,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,0.0145,0.0288,0.4156,0.2031,0.0641,10.914088071386093,22.712235795914765,13.039018366496785,0.9237814981041761,0.9040838979301521,0.10852920993038762,0.07728658136374299,0.08927102203168168,0.06628643001300913,0.04966297500778421,2.753526880530245,23.239097491115142,20.43355394722336,1.6929672844906996,1.0951941442789255
1,0.12,0.5,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,0.0251,0.0472,0.3922,0.2218,0.0897,11.688030978778418,29.394031152440057,18.458901063548225,1.251061737012589,1.1151314495248776,0.11622526403230844,0.1000238021780346,0.12637799236165775,0.08977059666450113,0.061256201371287775,5.780725890667633,45.88200998257065,39.878157156880505,3.368704330102423,2.211866253880574
2,0.12,0.5,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,0.0407,0.0745,0.3575,0.2494,0.1275,12.330301446360474,33.461636490767084,21.599400962309915,1.477475153879202,1.2894836464935722,0.12261197320602768,0.11386529773844757,0.1478792762599312,0.10601701114880867,0.07083368507654177,8.862755538201533,60.73386901926362,51.28470433483403,4.377753281745652,3.1800504078937424
3,0.12,0.5,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,0.0673,0.1207,0.2988,0.2961,0.1916,13.268637466590063,36.8572388070977,24.11066882033723,1.7663921606104365,1.613783380366143,0.13194274516412938,0.12542006042487602,0.16507255277662364,0.1267484037839298,0.08864806006454631,12.877407715721061,74.16458060848231,59.98928068939128,6.127136539402587,5.256961668211679
4,0.12,0.5,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,0.0938,0.1669,0.2401,0.3428,0.2555,15.52541390852273,45.41427863513354,29.20873575476431,2.2551752139507335,2.168986303477568,0.15438403046716778,0.15453847751269248,0.19997622672125223,0.16182129030880446,0.11914636775242604,22.95504611750442,104.52196427399114,78.09651647355082,8.959624065208196,8.190047348657895
0,0.12,0.5,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,0.0145,0.0288,0.4156,0.2031,0.0641,10.976249585980518,21.715899146593493,12.025096999829513,0.8792500990012069,0.8318341225125365,0.1091473412871151,0.07389618623904556,0.0823292573897422,0.06309105591634426,0.04569416326465075,2.7048074437964766,21.559590589856295,18.844355523760576,1.446592676766346,0.9774188901002103
1,0.12,0.5,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,0.0251,0.0472,0.3922,0.2218,0.0897,11.691897157904261,28.303240797594288,16.908138951391038,1.2164537270265972,1.0208996796327685,0.11626370914684597,0.09631199422270607,0.11576077296759721,0.08728728060271174,0.056079878638624035,5.77169903695888,42.360624429944245,36.44790765148308,2.9492373487710815,1.9414850542698874
2,0.12,0.5,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,0.0407,0.0745,0.3575,0.2494,0.1275,12.351474870028936,32.33914315134531,19.83400757843443,1.420598927966135,1.17036505548586,0.1228225207961909,0.11004560893339013,0.13579259402383004,0.10193582747482537,0.06429028393675561,8.848102805798451,56.18836478789754,46.79888899872655,3.815610355337129,2.750853304264221
3,0.12,0.5,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,0.0673,0.1207,0.2988,0.2961,0.1916,13.288724456971229,35.65148853488768,22.14713651332658,1.7535652878075152,1.4685220809969508,0.1321424893096492,0.12131705985043338,0.151629321782375,0.12582800474142727,0.08066859234403195,12.923171494016119,69.04243927757548,54.81899256161657,5.351449977929505,4.542594576060312
4,0.12,0.5,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,0.0938,0.1669,0.2401,0.3428,0.2555,15.769864208127427,43.360580593686066,26.861344970153365,2.261003415279522,1.9660249327544412,0.15681483345407962,0.14755002854610333,0.1839049268304253,0.16223949597786724,0.10799733003054528,23.07383752112804,97.40587865451609,70.99016365587426,7.839648140902202,7.151810782746127
0,0.12,0.5,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,11.070957779234515,21.69217912319452,11.867313282412017,0.9199270598649988,0.7797335211697319,0.11008911537951396,0.07381547029655328,0.0812489986372881,0.06600985275842562,0.04283218234860734,2.696006130955054,20.921876428262177,18.146824095874194,1.3361532785305439,0.9077300804471052
1,0.12,0.5,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,0.0251,0.0472,0.3922,0.2218,0.0897,11.898701399480558,28.283038731355166,16.574049817292305,1.2418943044713737,0.9512152532623458,0.11832016139477786,0.09624324939942511,0.11347344752542235,0.08911278269356823,0.05225198619060097,5.854844291585866,41.25049830206206,35.24000370625962,2.760908309244557,1.8274811569974125
2,0.12,0.5,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,0.0407,0.0745,0.3575,0.2494,0.1275,12.606563089581176,32.120658569801606,19.399919329746325,1.4411365987051565,1.0708983987251262,0.12535910678940232,0.1093021362722249,0.1328206293771738,0.10340951890171174,0.05882639933475618,8.948324921201102,54.69146178370318,45.206154699590755,3.5798933942190887,2.5496043333344636
3,0.12,0.5,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,0.0673,0.1207,0.2988,0.2961,0.1916,13.519689312425555,35.56903209898751,21.680529498973055,1.738912740788296,1.3332196536415133,0.13443919363530532,0.12103647206068752,0.1484347189458977,0.12477660347987889,0.07323618360007624,13.19021599140972,67.48851508215883,53.060643407689845,5.008116667642948,4.104023972833795
4,0.12,0.5,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,0.0938,0.1669,0.2401,0.3428,0.2555,15.97270082059408,43.33890286706133,26.322654202698896,2.2863769887715537,1.8065362878181719,0.15883183177331403,0.14747626225565008,0.18021680599049647,0.16406019016465406,0.09923632830755336,23.52045088184355,95.936719192116,69.01763516998362,7.464724331950043,6.594505443365408
0,0.12,0.5,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,0.0145,0.0288,0.4156,0.2031,0.0641,10.942049886475758,22.044154425213915,12.303009467402118,0.8726436123924459,0.7851125791815262,0.10880726098513922,0.07501319332399925,0.08423197194372274,0.06261700397535797,0.043127663801398125,2.711972919260563,21.99688051672237,19.273333780615914,1.449964857866906,0.9182431270690217
1,0.12,0.5,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,0.0251,0.0472,0.3922,0.2218,0.0897,11.654344829363549,28.641996274763144,17.282661727027666,1.2052858248530225,0.9628548674129404,0.11589029044975346,0.09746473202376983,0.11832492542259576,0.08648592187519877,0.052891371393660847,5.7123155086547595,43.2102024438596,37.40790897903513,3.048087816479948,1.8867236935613154
2,0.12,0.5,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,0.0407,0.0745,0.3575,0.2494,0.1275,12.326771250858663,32.74902041578282,20.301608739345237,1.4020106565712793,1.082323099272817,0.12257686909781401,0.11144036429044732,0.13899400323765293,0.10060201622897708,0.05945397894221339,8.866867199407167,57.40730610262368,48.01403335258203,3.9071267321324283,2.664144235565444
3,0.12,0.5,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,0.0673,0.1207,0.2988,0.2961,0.1916,13.263556995536561,36.056704718861454,22.656001417648106,1.7352190500034137,1.3453610205776214,0.13189222518427357,0.1226959541985727,0.15511324126220022,0.1245115607439026,0.07390313099742371,12.942490615249131,70.53092185447628,56.269137157075974,5.483166660066317,4.3517578116215905
4,0.12,0.5,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,0.0938,0.1669,0.2401,0.3428,0.2555,15.692571770257855,43.79496903904581,27.462807092944303,2.2431978173360823,1.809192593353887,0.1560462408643267,0.14902819204473186,0.18802280878332248,0.16096184587950546,0.09938224400822593,23.008832932361184,99.17667840570867,72.79793332051702,7.989998037359401,6.9076687683947045
0,0.12,0.5,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,0.0145,0.0288,0.4156,0.2031,0.0641,11.040444849803233,20.519176448826588,10.776731838586082,0.9328676793488478,0.6498694058175392,0.10978569615637972,0.06982390524558053,0.0737823844058607,0.06693841375418223,0.03569850998710464,2.6592870775878916,19.561490666871354,16.949383684224152,1.2192512721748932,0.7868968903877412
1,0.12,0.5,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,0.0251,0.0472,0.3922,0.2218,0.0897,11.7419544405885,26.409028089386474,15.040565848081883,1.232099953067227,0.7819846036591817,0.11676147655585431,0.08986625167632623,0.10297452211916922,0.08840998382802896,0.04295583840936669,5.787928460245615,38.758965054542266,32.82143061688216,2.6077461573677274,1.5646075465092664
2,0.12,0.5,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,0.0407,0.0745,0.3575,0.2494,0.1275,12.402256746906179,30.107697461649266,17.757928615287476,1.410426523469933,0.8494519316262618,0.123327493537864,0.10245230942711751,0.12157881767584898,0.1012059012097017,0.04666194160437121,8.812541153107908,51.60948762101776,42.22116292531055,3.3898934572101345,2.1996324120861726
3,0.12,0.5,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,0.0673,0.1207,0.2988,0.2961,0.1916,13.296015808516866,33.20510613557595,19.861881306728822,1.6958942010078835,1.0539633364719414,0.13221499418750954,0.11299236059800474,0.13598343018516773,0.12168978540410207,0.05789612552348633,12.808177378348708,63.326798256945466,49.32525928312056,4.6746785079252575,3.546429677200243
4,0.12,0.5,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,0.0938,0.1669,0.2401,0.3428,0.2555,15.62368752214909,40.56140515529795,23.921153711663496,2.1563231308747657,1.4147085616853396,0.1553612589423379,0.13802482362069096,0.16377504655596978,0.1547281068017709,0.07771251772443959,23.026476496389314,90.23420869080428,64.00282662964143,6.83657626408073,5.655825658317131
0,0.12,0.5,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,0.0145,0.0288,0.4156,0.2031,0.0641,11.281025294688368,20.63197065904906,10.429125628194472,0.9471125510083589,0.4984604081686137,0.11217801747881237,0.07020772826432914,0.07140251494069051,0.0679605620546627,0.02738133800405359,2.680655446045327,18.949019063905293,16.379238262665226,1.1273648356189727,0.683037276806131
1,0.12,0.5,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,0.0251,0.0472,0.3922,0.2218,0.0897,11.995240333436659,26.21453646493588,14.562452492102771,1.2489244912875066,0.5820174909755775,0.11928014029189216,0.08920442371307608,0.0997011416594161,0.08961723746704263,0.031971280734663085,5.87648321599453,37.37892535063915,31.353138921773237,2.4030338565098712,1.3551542750380923
2,0.12,0.5,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,0.0407,0.0745,0.3575,0.2494,0.1275,12.713968430200012,29.826648575602754,17.204310554084255,1.4218488402155371,0.6383819238042049,0.1264271407546245,0.10149593913430248,0.11778849782586721,0.10202551558939837,0.035067481679403635,8.98594949768571,49.7293157334924,40.15987309576148,3.1367400827758383,1.9013071743424625
3,0.12,0.5,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,0.0673,0.1207,0.2988,0.2961,0.1916,13.68312551465694,32.93775648203201,19.151060772874715,1.715682048264386,0.7892171078998822,0.1360643960146684,0.11208260688917308,0.13111683104751265,0.12310967285039551,0.043353133038960184,13.090620190363955,61.46363100458632,47.13395282755104,4.302532360048957,3.027494662087195
4,0.12,0.5,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,0.0938,0.1669,0.2401,0.3428,0.2555,16.077345898068646,40.19480465725339,23.017631064405126,2.167834457354726,1.0541184952304294,0.15987241780369382,0.13677733308410514,0.15758912152063326,0.1555541081220363,0.057904648676661244,23.54380200348164,88.0886735793603,61.24130222117665,6.364248613841168,4.8216847051384
0,0.12,0.5,65.0,0.42261826174069944,270.0,10.0,0.1,0.7002750439845209,0.0145,0.0288,0.4156,0.2031,0.0641,10.616275363523913,22.20695448874388,13.056499438039992,1.0295674990156285,1.0331363145251413,0.10556777351168672,0.07556717931063181,0.08939070536051882,0.07387716046189104,0.056752059278308696,2.2027496335348498,19.97428789426026,17.8392059961594,1.5346735318444202,1.0600103663412814
1,0.12,0.5,65.0,0.42261826174069944,270.0,10.0,0.1,0.7002750439845209,0.0251,0.0472,0.3922,0.2218,0.0897,11.225030222998493,27.30290302974393,17.55426703514704,1.2670990359635124,1.199615128517243,0.11162120495808238,0.09290798384781827,0.12018445830793524,0.090921361533347,0.06589704371785465,4.654307891127511,38.674573019728996,33.827068494223354,3.079487081389389,2.1538618735713135
2,0.12,0.5,65.0,0.42261826174069944,270.0,10.0,0.1,0.7002750439845209,0.0407,0.0745,0.3575,0.2494,0.1275,11.735594060375321,30.77192094753571,20.329264828725535,1.4122220235032714,1.3381686124162422,0.11669822921582203,0.10471256962109213,0.1391833493444674,0.10133473826428929,0.07350803891848928,6.915519851022756,50.71620197241285,43.29058976715339,3.9346338881961795,3.024882384513707
3,0.12,0.5,65.0,0.42261826174069944,270.0,10.0,0.1,0.7002750439845209,0.0673,0.1207,0.2988,0.2961,0.1916,12.37569366404621,33.8978382304865,22.20172023780267,1.5906310218050475,1.6160112172736827,0.12306335141465115,0.11534963162573024,0.1520030266682272,0.11413657030345846,0.0887704392031571,9.889968196173694,61.391677897023804,50.387846506707575,5.277060101201071,4.767220720713228
4,0.12,0.5,65.0,0.42261826174069944,270.0,10.0,0.1,0.7002750439845209,0.0938,0.1669,0.2401,0.3428,0.2555,14.331770817285705,40.35209150056949,26.45725874686384,2.014449780055341,2.1092827628735837,0.1425144962666464,0.13731255834869943,0.18113836963048555,0.14454790947252935,0.11586674353648745,17.867928563915797,85.83401956163004,65.38875515551783,8.035222633679002,7.666655248091711
0,0.12,0.5,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,0.0145,0.0288,0.4156,0.2031,0.0641,10.68945607050495,21.932631248396138,12.761248380649619,0.9949932672987896,1.0014136607270412,0.1062954792310149,0.07463369545525043,0.08736928297208985,0.07139626817767107,0.05500947613269299,2.1844247992677195,19.262023425048934,17.130504903176153,1.4120650496310136,0.9621826124548571
1,0.12,0.5,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,0.0251,0.0472,0.3922,0.2218,0.0897,11.187341786608666,27.064786545568815,17.22592530990033,1.2537728886577493,1.1682880699998868,0.11124643281054737,0.09209770655087517,0.11793648222840661,0.08996513678481138,0.06417619134145823,4.708160079630603,37.45791560655683,32.56865805419912,2.8174803556744825,1.9384104619766402
2,0.12,0.5,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,0.0407,0.0745,0.3575,0.2494,0.1275,11.737581868051961,30.328783511189208,19.900212697569557,1.4255641830983283,1.3027008122718764,0.11671799588759783,0.10320463452226428,0.13624586423810536,0.10229211198311257,0.07155972806350842,7.023756795070249,49.17562320079763,41.72218671937181,3.6146530329547435,2.7457356971039824
3,0.12,0.5,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,0.0673,0.1207,0.2988,0.2961,0.1916,12.459766734364138,33.18057385025317,21.795412462890308,1.6547039746274825,1.5705446051321108,0.12389937031410904,0.11290888064109186,0.149221259720261,0.11873415892339445,0.08627287539558892,10.046605207994967,59.7477795908372,48.63963942412432,4.877384237814695,4.273691790539067
4,0.12,0.5,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,0.0938,0.1669,0.2401,0.3428,0.2555,14.331486366571589,40.00422724869338,25.948812431999983,2.0953605163880824,2.0762679070608594,0.14251166770130358,0.1361288246534462,0.17765731600356796,0.1503537021542707,0.11405317738088315,17.94571923350589,84.0093828227256,63.41051303555868,7.403429580288648,6.8789989657597665
0,0.12,0.5,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,0.0145,0.0288,0.4156,0.2031,0.0641,10.724280871453939,22.00139090684827,12.746476415860396,1.0030424768730195,0.9822127672474908,0.10664177551415428,0.07486767501522222,0.08726814741440567,0.0719738434681453,0.053954736085684976,2.1799027868152443,19.093340148971734,16.974407629505862,1.3660208297145464,0.933252472734055
1,0.12,0.5,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,0.0251,0.0472,0.3922,0.2218,0.0897,11.314485879992134,27.228436004237462,17.18115382895846,1.2770001704935783,1.1569642843859602,0.11251074806180507,0.0926545829110969,0.11762995640343943,0.0916318226785675,0.06355415517509638,4.719307192052486,37.14979728317898,32.30986652038271,2.713422357174373,1.8671741959353187
2,0.12,0.5,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,0.0407,0.0745,0.3575,0.2494,0.1275,11.763487132188544,30.535912676870034,19.892723436243912,1.4166158564038067,1.2901416874227818,0.11697559669046768,0.10390946628167541,0.13619458936495077,0.10165002006810102,0.07086983246319058,7.04502101732877,48.90991802185237,41.43519634824028,3.502294214629498,2.6342627329246504
3,0.12,0.5,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,0.0673,0.1207,0.2988,0.2961,0.1916,12.526195744134286,33.4501090193334,21.846029289037837,1.6668438473731884,1.5598648265751638,0.12455993745445616,0.11382607135550213,0.14956780542448367,0.11960526191341593,0.08568621570971616,10.217302756717565,59.543622104510796,48.28983181127699,4.7587901665852925,4.151592359073753
4,0.12,0.5,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,0.0938,0.1669,0.2401,0.3428,0.2555,14.476313879684524,40.33922237746258,25.884832114820174,2.1166605497392195,2.06610993076441,0.14395182609763704,0.13726876651160247,0.17721927779056657,0.15188209731362656,0.11349518124347245,18.112795034832182,83.41190525677737,62.713307111122816,7.155194312826005,6.65921435660246
0,0.12,0.5,65.0,0.42261826174069944,285.0,10.0,0.1,2.102284871618859,0.0145,0.0288,0.4156,0.2031,0.0641,10.641056501170812,22.036728378630038,12.834492699816506,1.0129827688441941,1.0070548183487846,0.10581419605037277,0.0749879235197108,0.08787074673617529,0.07268711437626414,0.055319355194387396,2.1893985935029265,19.505858421744602,17.371040145545376,1.471002545503727,0.986352752132549
1,0.12,0.5,65.0,0.42261826174069944,285.0,10.0,0.1,2.102284871618859,0.0251,0.0472,0.3922,0.2218,0.0897,11.213684454037155,27.089412506580477,17.29294676990178,1.25462839336464,1.1719423575403414,0.11150838313244081,0.09218150527313616,0.11839534148178092,0.09002652397755717,0.06437692801115044,4.696496384332235,37.82740367153565,32.95681307968354,2.893889941468581,1.9781676511102433
2,0.12,0.5,65.0,0.42261826174069944,285.0,10.0,0.1,2.102284871618859,0.0407,0.0745,0.3575,0.2494,0.1275,11.712181273945944,30.37163746630111,20.02278853724185,1.419870044658399,1.302932517646204,0.11646541350123099,0.1033504605747179,0.13708507392217587,0.10188352606754988,0.07157245606169615,6.9874057681280695,49.721874644053756,42.276519407438094,3.7087988404077823,2.794579674141004
3,0.12,0.5,65.0,0.42261826174069944,285.0,10.0,0.1,2.102284871618859,0.0673,0.1207,0.2988,0.2961,0.1916,12.422517987355052,33.399844824194304,21.949422778000113,1.6480756724181167,1.5754069949285576,0.12352897041836405,0.11365502928627531,0.15027568405243313,0.11825854159244781,0.08653997532236773,9.964804752265193,60.400940632358974,49.30465354530098,4.991873326546964,4.36048787588939
4,0.12,0.5,65.0,0.42261826174069944,285.0,10.0,0.1,2.102284871618859,0.0938,0.1669,0.2401,0.3428,0.2555,14.256137350359435,40.06940357290907,26.019876212511996,2.0886371410872764,2.076280430323821,0.14176240041071092,0.13635061062510256,0.1781438508129707,0.1498712628033607,0.11405386530652468,17.89072188077231,84.59869555981402,64.08950334023373,7.604478682746926,7.011777438207912
0,0.12,0.5,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,10.73510944303203,21.459603718619558,12.309819087542829,0.9467874236212904,0.9356503413810321,0.10674945435185086,0.07302404852326747,0.08427859368567617,0.06793723236703368,0.05139697723454083,2.162018543468538,18.430444835142296,16.316310037406815,1.2737382517476297,0.8715572787834249
1,0.12,0.5,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,11.275488626980124,26.65951979940634,16.59718566334317,1.2141147735160964,1.1005283749749917,0.11212296109956267,0.09071864014663594,0.11363184600025195,0.08711944775642107,0.060454027891516514,4.685505089945138,35.868687145027636,31.142676977710565,2.5458902792824563,1.7736970921149071
2,0.12,0.5,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,11.727524310947192,29.824660963336996,19.160597900557082,1.380055752393462,1.2228048409587366,0.11661798398378408,0.10148917556604449,0.13118212654074082,0.09902663046707141,0.06717089685477734,7.0541520110269875,47.330838594560575,39.90889517802938,3.3223813182299553,2.5241635505732827
3,0.12,0.5,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,12.484178850652222,32.51868751914593,21.02797520896857,1.6256330030335142,1.4832007366478983,0.12414212332069514,0.11065657345996133,0.14396703688867007,0.1166481559801352,0.0814749176313309,10.164712232501106,57.567076031434055,46.385734378114876,4.48279746011227,3.925267981261042
4,0.12,0.5,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,14.35159950563511,38.92331656920724,24.90167748772667,2.0390440762794917,1.9664651639314255,0.1427116718681663,0.1324506358600703,0.17048815617474553,0.1463126862067756,0.1080215127308348,17.94660174792412,81.0043631532268,60.49659148058205,6.781795564867679,6.344520211686728
0,0.12,0.5,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,0.0145,0.0288,0.4156,0.2031,0.0641,10.809940360374544,21.628363586610927,12.187402099344528,0.9951118632856799,0.9166279135998201,0.10749356969015761,0.0735983148960565,0.08344047157070297,0.07140477809543946,0.05035204063335971,2.1381509970866537,18.151170202227302,16.08616861181597,1.2296441872355977,0.8421870006101091
1,0.12,0.5,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,0.0251,0.0472,0.3922,0.2218,0.0897,11.401786325778913,26.710115951268172,16.35795786638447,1.2696842180842878,1.0681130792397848,0.11337885984043822,0.09089081181844753,0.11199398421245324,0.09110686264380584,0.058673396662873745,4.719071434635943,35.00476615545246,30.294054454297246,2.469839447806093,1.6905255043342726
