40800,2.4294e-22
40900,2.3871e-22
41000,2.3709e-22
41100,2.314e-22
41200,2.2416e-22
41300,2.1848e-22
41400,2.151e-22
41500,2.0726e-22
41600,2.0171e-22
41700,1.9854e-22
41800,1.9032e-22
41900,1.8463e-22
42000,1.7977e-22
42100,1.7365e-22
42200,1.6834e-22
42300,1.6259e-22
42400,1.5723e-22
42500,1.5047e-22
42600,1.4721e-22
42700,1.4075e-22
42800,1.3495e-22
42900,1.3063e-22
43000,1.2578e-22
43100,1.2095e-22
43200,1.1559e-22
43300,1.1126e-22
43400,1.0636e-22
43500,1.0246e-22
43600,9.8225e-23
43700,9.3746e-23
43800,8.9886e-23
43900,8.6067e-23
44000,8.2145e-23
44100,7.8275e-23
44200,7.471e-23
44300,7.1184e-23
44400,6.783e-23
44500,6.4671e-23
44600,6.1485e-23
44700,5.8465e-23
44800,5.5551e-23
44900,5.2755e-23
45000,5.0166e-23
45100,4.7624e-23
45200,4.5132e-23
45300,4.2888e-23
45400,4.0644e-23
45500,3.8522e-23
45600,3.6656e-23
45700,3.4751e-23
45800,3.2909e-23
45900,3.1159e-23
46000,2.9527e-23
46100,2.7956e-23
46200,2.6425e-23
46300,2.4949e-23
46400,2.3592e-23
46500,2.2331e-23
46600,2.1111e-23
46700,1.9956e-23
46800,1.8877e-23
46900,1.7881e-23
47000,1.695e-23
47100,1.6016e-23
47200,1.5123e-23
47300,1.4344e-23
47400,1.3594e-23
47500,1.2907e-23
47600,1.2222e-23
47700,1.1609e-23
47800,1.1026e-23
47900,1.0513e-23
48000,1.0055e-23
48100,9.5942e-24
48200,9.1704e-24
48300,8.7685e-24
48400,8.4251e-24
48500,8.1043e-24
48600,7.8217e-24
48700,7.5225e-24
48800,7.2472e-24
48900,7.1142e-24
49000,6.9324e-24
49100,6.8083e-24
49200,6.6897e-24
49300,6.5538e-24
49400,6.455e-24
49500,6.4e-24
49600,6.3695e-24
49700,6.2964e-24
49800,6.2843e-24
49900,6.3231e-24
50000,6.299e-24
50100,6.3059e-24
50200,6.3558e-24
50300,6.4236e-24
50400,6.5054e-24
50500,6.6097e-24
50600,6.7155e-24
50700,6.8033e-24
50800,6.8996e-24
50900,6.9912e-24
51000,7.0474e-24
51100,7.2198e-24
51200,7.3884e-24
51300,7.5324e-24
51400,7.7441e-24
51500,7.8583e-24
51600,8.0031e-24
51700,8.1911e-24
51800,8.3244e-24
51900,8.5142e-24
52000,8.7048e-24
52100,8.8578e-24
52200,9.0133e-24
52300,9.1873e-24
52400,9.3558e-24
52500,9.5172e-24
52600,9.7018e-24
52700,9.8958e-24
52800,1.0078e-23
52900,1.0266e-23
53000,1.0494e-23
53100,1.0579e-23
53200,1.0654e-23
53300,1.0986e-23
53400,1.1094e-23
53500,1.1143e-23
53600,1.1427e-23
53700,1.155e-23
53800,1.161e-23
53900,1.1765e-23
54000,1.1919e-23
