12991,0
12992,0
12993,0
12994,0
12995,0
12996,1.6159e-14
12997,3.7702e-14
12998,6.0012e-14
12999,8.3087e-14
13000,1.0693e-13
13001,1.3184e-13
13002,1.566e-13
13003,1.8127e-13
13004,2.0602e-13
13005,2.3069e-13
13006,2.5535e-13
13007,2.8009e-13
13008,3.0475e-13
13009,3.2948e-13
13010,3.5413e-13
13011,3.7885e-13
13012,4.0349e-13
13013,4.2813e-13
13014,4.5284e-13
13015,4.7747e-13
13016,5.0217e-13
13017,5.2679e-13
13018,5.5149e-13
13019,5.761e-13
13020,6.0141e-13
13021,6.2978e-13
13022,6.6045e-13
13023,6.9342e-13
13024,7.2868e-13
13025,7.6625e-13
13026,8.0688e-13
13027,8.475e-13
13028,8.9042e-13
13029,9.3334e-13
13030,9.7625e-13
13031,1.0191e-12
13032,1.062e-12
13033,1.1057e-12
13034,1.1501e-12
13035,1.1945e-12
13036,1.2405e-12
13037,1.2856e-12
13038,1.3308e-12
13039,1.3836e-12
13040,1.4356e-12
13041,1.4915e-12
13042,1.5512e-12
13043,1.6163e-12
13044,1.689e-12
13045,1.7724e-12
13046,1.8658e-12
13047,1.9683e-12
13048,2.0755e-12
13049,2.1865e-12
13050,2.3166e-12
13051,2.4352e-12
13052,2.5576e-12
13053,2.6838e-12
13054,2.8138e-12
13055,2.9476e-12
13056,3.0868e-12
13057,3.2551e-12
13058,3.454e-12
13059,3.6497e-12
13060,3.8692e-12
13061,4.104e-12
13062,4.3448e-12
13063,4.5856e-12
13064,4.8379e-12
13065,5.0955e-12
13066,5.3576e-12
13067,5.6235e-12
13068,5.8925e-12
13069,6.1675e-12
13070,6.4478e-12
13071,6.7327e-12
13072,7.0183e-12
13073,7.3077e-12
13074,7.6108e-12
13075,7.9162e-12
13076,8.2215e-12
13077,8.542e-12
13078,8.8473e-12
13079,9.1601e-12
13080,9.4575e-12
13081,9.7626e-12
13082,1.006e-11
13083,1.035e-11
13084,1.0632e-11
13085,1.0906e-11
13086,1.1173e-11
13087,1.1432e-11
13088,1.1675e-11
13089,1.1919e-11
13090,1.2147e-11
13091,1.2368e-11
13092,1.2558e-11
13093,1.274e-11
13094,1.29e-11
13095,1.3059e-11
13096,1.3195e-11
13097,1.3317e-11
13098,1.3422e-11
13099,1.3521e-11
13100,1.3588e-11
13101,1.3648e-11
13102,1.3701e-11
13103,1.3738e-11
13104,1.3722e-11
13105,1.3682e-11
13106,1.3613e-11
13107,1.3505e-11
13108,1.3336e-11
13109,1.3159e-11
13110,1.2968e-11
13111,1.2738e-11
13112,1.247e-11
13113,1.2179e-11
13114,1.182e-11
13115,1.1285e-11
13116,1.0598e-11
13117,9.9112e-12
13118,8.4391e-12
13119,7.4932e-12
13120,7.0125e-12
13121,6.6308e-12
13122,6.7828e-12
13123,7.5443e-12
13124,8.2295e-12
13125,9.448e-12
13126,1.2952e-11
13127,1.8284e-11
13128,1.973e-11
13129,2.0033e-11
13130,2.0184e-11
13131,2.0182e-11
13132,1.9876e-11
13133,1.9189e-11
13134,1.8274e-11
13135,1.7359e-11
13136,1.6368e-11
13137,1.5225e-11
13138,1.4691e-11
13139,1.4157e-11
13140,1.3547e-11
13141,1.3089e-11
13142,1.286e-11
13143,1.2631e-11
13144,1.2478e-11
13145,1.2325e-11
13146,1.2171e-11
13147,1.2018e-11
13148,1.1789e-11
13149,1.1712e-11
13150,1.1559e-11
13151,1.1254e-11
13152,1.0645e-11
13153,9.5799e-12
13154,8.5909e-12
13155,7.3739e-12
13156,6.1754e-12
13157,5.5387e-12
13158,4.9675e-12
13159,4.4557e-12
13160,4.0275e-12
13161,3.6473e-12
13162,3.3355e-12
13163,3.0898e-12
13164,2.8799e-12
13165,2.6837e-12
13166,2.5012e-12
13167,2.3317e-12
13168,2.1728e-12
13169,2.1058e-12
13170,2.057e-12
13171,2.0106e-12
13172,1.9641e-12
13173,1.9191e-12
13174,1.875e-12
13175,1.8316e-12
13176,1.7897e-12
13177,1.7486e-12
13178,1.709e-12
13179,1.6694e-12
13180,1.6313e-12
13181,1.594e-12
13182,1.5575e-12
13183,1.5217e-12
13184,1.4867e-12
13185,1.4525e-12
13186,1.419e-12
13187,1.3847e-12
13188,1.3505e-12
13189,1.3163e-12
13190,1.2821e-12
13191,1.2479e-12
13192,1.2137e-12
13193,1.1795e-12
13194,1.1453e-12
13195,1.1111e-12
13196,1.0769e-12
13197,1.0427e-12
13198,1.0085e-12
13199,9.7435e-13
13200,9.4019e-13
13201,9.0603e-13
13202,8.7187e-13
13203,8.3772e-13
13204,8.0357e-13
13205,7.6943e-13
13206,7.353e-13
13207,7.0117e-13
13208,6.6705e-13
13209,6.3293e-13
13210,5.9881e-13
13211,5.647e-13
13212,5.306e-13
13213,4.965e-13
13214,4.6241e-13
13215,4.2832e-13
13216,3.9423e-13
13217,3.6016e-13
13218,3.2608e-13
13219,2.9201e-13
13220,2.5795e-13
13221,2.2389e-13
13222,1.8984e-13
13223,1.558e-13
13224,1.2175e-13
13225,8.7716e-14
13226,5.3684e-14
13227,1.9658e-14
13228,0
13229,0
13230,0
