Time,index,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,rh,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06,site
2021-05-02 06:00:00,229,788.4,34.04282211794632,231.6306657425801,820.4905375437653,292.59,20.39,0.1468,0.1353,0.2058,0.0303,0.1775,0.12,197.72,47.8,232.1,77.84,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.0656263114299116,0.0696898859999999,0.0914211156328177,0.1005914239999999,0.2132500377795617,0.231463692,0.1615036925145467,0.1603666399999999,0.1143349409614081,0.116113486,BJC
2021-05-02 07:00:00,230,627.4,44.00436933188854,248.42316285174917,694.5536070358564,293.44,20.07,0.137,0.1153,0.1655,0.0273,0.1478,0.0958,197.72,47.8,248.74,81.04,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.0668697770281818,0.0696898859999999,0.0943733799727727,0.1005914239999999,0.2189196710060216,0.231463692,0.1603320520058786,0.1603666399999999,0.1144132500706256,0.116113486,BJC
2021-05-02 08:00:00,231,457.6,55.066562771295246,260.72409007399744,526.7067537292138,293.38,20.74,0.116,0.0905,0.1118,0.0285,0.1163,0.0703,197.72,47.8,260.96,83.82000000000001,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.0695711229564747,0.0696898859999999,0.1005501810259702,0.1005914239999999,0.2310806726660363,0.231463692,0.1591215626715258,0.1603666399999999,0.1153384218589642,0.116113486,BJC
2021-05-05 03:00:00,239,891.6,28.33180373536654,141.70248061732235,876.4652020006504,293.65999999999997,25.39,0.134,0.125,0.1975,0.029,0.1673,0.1153,197.72,47.8,142.36,66.84,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0663024641011918,0.0708790699999999,0.0915770599142769,0.101780608,0.211679150686284,0.231463692,0.1621491575672361,0.1603666399999999,0.1134997469921706,0.115113486,BJC
2021-05-07 02:00:00,248,838.0,36.63617584488506,119.65042032974868,784.5791274912895,292.78,23.3,0.118,0.0975,0.1648,0.028,0.14,0.0923,197.72,47.8,120.1,63.48,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0669046946666174,0.0708790699999999,0.0930364731745663,0.101780608,0.2143291855334577,0.231463692,0.1612002218266286,0.1603666399999999,0.1133030732076166,0.115113486,BJC
2021-05-24 01:00:00,305,700.4,44.89384390554291,100.73066844998311,664.1162373056873,292.63,36.2,0.1065,0.0835,0.1388,0.0288,0.1165,0.0733,197.72,47.8,101.04,57.4,1.32,0.057,0.02,0.012,0.078,0.04,0.019,0.318,0.14,0.079,0.238,0.008,0.056,0.17,0.023,0.043,0.0425335298716707,0.044252216,0.0559015054545944,0.0593925419999999,0.2235691548129482,0.235653622,0.1622286878654374,0.1623666399999999,0.1134503963987037,0.115113486,BJC
2021-05-03 04:00:00,233,835.2,24.407411403826785,173.25960028923828,914.0151323059406,292.77,38.21,0.1635,0.1485,0.2113,0.0288,0.1848,0.1215,197.72,47.8,174.1,70.64,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0661810464770103,0.0708790699999999,0.0912465108485891,0.101780608,0.2121336926809978,0.232652876,0.1625626839352778,0.1603666399999999,0.1136666268838559,0.115113486,BJC
2021-05-06 02:00:00,245,693.9,36.84779000919695,119.95311592163114,783.1685325680335,292.83,40.33,0.1445,0.1333,0.188,0.0288,0.1583,0.1095,197.72,47.8,120.4,63.76,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0669274363415949,0.0708790699999999,0.0930898005153566,0.101780608,0.2144285451097405,0.231463692,0.1611753023886577,0.1603666399999999,0.1133018956398873,0.115113486,BJC
2021-05-29 01:00:00,317,705.6,44.49890872287879,99.64711636728543,667.5424206248659,292.7,50.13,0.1015,0.0773,0.1245,0.0288,0.113,0.0642,197.72,47.8,99.94,56.54,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.232,0.008,0.055,0.165,0.022,0.042,0.0632297918192165,0.065878324,0.0917562321906594,0.097590678,0.2193183496801594,0.231463692,0.1576401320975004,0.157744262,0.1097051209709399,0.111301924,BJC
2021-05-10 01:00:00,264,502.8,46.73551169006916,104.28470004120015,647.2426215353256,291.73999999999995,39.34,0.172,0.174,0.228,0.0645,0.1583,0.129,197.72,47.8,104.6,60.52,1.32,0.091,0.032,0.02,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0671309303113008,0.069501448,0.0966932400574275,0.101780608,0.2223907187249882,0.232652876,0.1600169544405323,0.1603666399999999,0.1135460346086983,0.115113486,BJC
