index,Time,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,RH,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06
0,2021-01-02 04:00:00,389.2,63.050417254419855,175.18202078203,472.19127630746,269.60999999999996,65.29,0.1353,0.1063,0.1,0.0265,0.1335,0.1015,197.72,47.8,175.54,107.88,1.32,0.092,0.004,0.018,0.18,0.086,0.05,0.278,0.106,0.081,0.234,0.008,0.055,0.234,0.096,0.07,0.06751544317009989,0.06795954,0.1356785606576954,0.12738872399999998,0.19565843353351337,0.186466122,0.15785036967102944,0.15974426200000003,0.16423100630553772,0.15572812400000002
1,2021-01-02 05:00:00,360.9,63.630810650640655,190.62850496253566,461.2266756246563,270.60999999999996,60.22,0.1338,0.1075,0.103,0.029,0.141,0.1088,197.72,47.8,190.98,111.22,1.32,0.092,0.004,0.018,0.18,0.086,0.05,0.278,0.106,0.081,0.234,0.008,0.055,0.234,0.096,0.07,0.06751570123240679,0.06795954,0.13641573207950392,0.12738872399999998,0.19652498358095255,0.186466122,0.1578096370165275,0.15974426200000003,0.16502309759247627,0.15572812400000002
2,2021-01-03 04:00:00,420.3,62.96314575002461,175.05548094385085,473.6445978528149,269.17999999999995,25.5,0.1318,0.1055,0.1033,0.0278,0.1363,0.1033,197.72,47.8,175.42000000000002,107.76,1.32,0.093,0.004,0.018,0.179,0.086,0.05,0.278,0.106,0.082,0.237,0.008,0.056,0.233,0.096,0.07,0.06851546271825401,0.06895954,0.13456913606648113,0.12638872399999998,0.19409964812123243,0.18508850000000004,0.15942637424220418,0.16136663999999998,0.16311348185499602,0.15472812400000002
3,2021-01-04 05:00:00,449.0,63.40281331545076,190.42894939071883,465.15354839977584,271.32,22.23,0.132,0.1118,0.1153,0.0303,0.147,0.1148,197.72,47.8,190.78,110.98,1.32,0.093,0.004,0.018,0.179,0.086,0.05,0.278,0.106,0.081,0.237,0.008,0.056,0.233,0.096,0.07,0.06851551902365507,0.06895954,0.1351241824672244,0.12638872399999998,0.1961821659654992,0.186466122,0.15939361825747983,0.16136663999999998,0.16370975476365,0.15472812400000002
4,2021-01-05 05:00:00,434.6,63.27818742211947,190.33292957276234,467.30708910496077,268.41999999999996,20.72,0.132,0.1158,0.123,0.0315,0.1473,0.1143,197.72,47.8,190.7,110.84,1.32,0.093,0.004,0.018,0.179,0.086,0.05,0.278,0.106,0.082,0.237,0.008,0.056,0.233,0.096,0.07,0.06851546374485343,0.06895954,0.13496589437484866,0.12638872399999998,0.19456469257659054,0.18508850000000004,0.15940283111816378,0.16136663999999998,0.16353967420141097,0.15472812400000002
5,2021-01-06 04:00:00,477.8,62.65692746036491,174.67974414435184,478.8009776210029,261.57,15.72,0.1363,0.107,0.1055,0.0375,0.1345,0.1085,197.72,47.8,175.04,107.38,1.32,0.094,0.004,0.018,0.179,0.086,0.05,0.278,0.106,0.082,0.237,0.008,0.056,0.233,0.096,0.07,0.06951565073856149,0.06995954,0.13418810775681334,0.12638872399999998,0.19365328660958814,0.18508850000000004,0.1594496031460997,0.16136663999999998,0.16270435751699608,0.15472812400000002
6,2021-01-07 04:00:00,471.1,62.540175580806384,174.5560545449407,480.78151873880233,259.89,19.66,0.129,0.108,0.1083,0.0328,0.136,0.107,197.72,47.8,174.92000000000002,107.22,1.32,0.094,0.004,0.018,0.179,0.086,0.05,0.278,0.106,0.082,0.237,0.008,0.056,0.233,0.096,0.07,0.06951577110585738,0.06995954,0.13404402625053602,0.12638872399999998,0.1934845641345023,0.18508850000000004,0.15945854829630807,0.16136663999999998,0.16254969640943787,0.15472812400000002
7,2021-01-09 05:00:00,447.8,62.710122047676066,189.9757996042594,477.15250752775216,271.5,22.2,0.1385,0.1173,0.129,0.029,0.15,0.116,197.72,47.8,190.34,110.24,1.32,0.093,0.004,0.018,0.178,0.085,0.05,0.275,0.105,0.081,0.236,0.008,0.056,0.232,0.096,0.07,0.06851560478435301,0.06895954,0.13294329636544971,0.12519954,0.19184903453436952,0.183276938,0.15844554372221287,0.16036663999999998,0.1617750666459979,0.15372812400000002
8,2021-01-11 04:00:00,458.3,62.00099394610103,174.0714236307674,489.97615646254263,272.34999999999997,22.7,0.1335,0.107,0.1065,0.028,0.1383,0.1068,197.72,47.8,174.44,106.58,1.32,0.094,0.004,0.018,0.178,0.085,0.05,0.273,0.104,0.08,0.237,0.008,0.056,0.232,0.095,0.07,0.06951667203702735,0.06995954,0.13208806384680905,0.12519954,0.1899709401123995,0.182465376,0.15950048494262742,0.16136663999999998,0.16054581785366148,0.15353894
9,2021-01-11 05:00:00,430.2,62.38528276258935,189.8146681246214,482.7884493034468,273.06,21.58,0.136,0.1158,0.1235,0.0273,0.1483,0.1155,197.72,47.8,190.18,109.9,1.32,0.094,0.004,0.018,0.178,0.085,0.05,0.273,0.104,0.08,0.237,0.008,0.056,0.232,0.095,0.07,0.06951597201665322,0.06995954,0.13254856859547645,0.12519954,0.1905074689374621,0.182465376,0.1594704906052405,0.16136663999999998,0.16104031542219188,0.15353894
10,2021-01-12 04:00:00,395.4,61.84843041104419,173.95328736702004,492.5849204689515,272.54999999999995,30.6,0.1345,0.1128,0.1063,0.0278,0.136,0.1058,197.72,47.8,174.32,106.4,1.32,0.094,0.004,0.018,0.178,0.085,0.05,0.273,0.104,0.08,0.237,0.008,0.056,0.232,0.095,0.07,0.06951702902374758,0.06995954,0.13190717429947002,0.12519954,0.18976028642915313,0.182465376,0.15951253578915925,0.16136663999999998,0.16035164968175886,0.15353894
11,2021-01-16 05:00:00,472.2,61.45920421465006,189.46903180753606,498.95405132590184,271.4,18.12,0.1365,0.1218,0.1403,0.03,0.157,0.124,197.72,47.8,189.84,108.96,1.32,0.094,0.004,0.018,0.175,0.084,0.049,0.268,0.102,0.079,0.239,0.008,0.056,0.227,0.094,0.069,0.06951814132309311,0.06995954,0.12958487920921014,0.123387978,0.1850727445936367,0.17846463000000004,0.16154364365383028,0.16336663999999998,0.1559960312573878,0.14972737800000002
12,2021-01-18 05:00:00,422.4,61.044969253285416,189.35566347614264,506.624915953245,275.84999999999997,18.86,0.1353,0.1205,0.128,0.0273,0.1523,0.1218,197.72,47.8,189.72,108.52,1.32,0.097,0.004,0.019,0.176,0.084,0.049,0.268,0.102,0.079,0.242,0.009,0.057,0.229,0.094,0.069,0.07109654161052387,0.071581918,0.13011174667395542,0.124387978,0.18452813447370991,0.17846463000000004,0.16343806915752268,0.165178202,0.15748830142442583,0.15172737800000002
13,2021-01-19 05:00:00,393.2,60.82882379377743,189.30464876578125,510.6073416554873,267.23999999999995,67.29,0.1753,0.1688,0.175,0.0283,0.1535,0.113,197.72,47.8,189.68,108.3,1.32,0.095,0.004,0.018,0.178,0.085,0.049,0.266,0.101,0.078,0.237,0.008,0.056,0.23,0.095,0.069,0.07052054910675278,0.07095954,0.1321484706581117,0.12657716200000002,0.18338953512711215,0.17765306800000003,0.15959511307769653,0.16136663999999998,0.15850732484475488,0.15291656199999998
14,2021-01-20 04:00:00,399.1,60.38200416966195,173.06697330758334,518.8218956216404,270.79999999999995,56.63,0.1475,0.1268,0.1178,0.0275,0.1363,0.104,197.72,47.8,173.44,104.76,1.32,0.095,0.004,0.018,0.178,0.085,0.049,0.266,0.101,0.078,0.237,0.008,0.056,0.23,0.095,0.069,0.07052270237458996,0.07095954,0.1316444167672302,0.12657716200000002,0.18282320415527326,0.17765306800000003,0.15963239177723426,0.16136663999999998,0.15796743891863718,0.15291656199999998
15,2021-01-20 05:00:00,372.3,60.6067857584249,189.25750994667072,514.6843102461254,271.9,51.78,0.1508,0.1325,0.135,0.0303,0.1515,0.1148,197.72,47.8,189.64,108.08,1.32,0.095,0.004,0.018,0.178,0.085,0.049,0.266,0.101,0.078,0.237,0.008,0.056,0.23,0.095,0.069,0.07052157326739517,0.07095954,0.1318968465522943,0.12657716200000002,0.1831067582985356,0.17765306800000003,0.15961355645262254,0.16136663999999998,0.15823776732349187,0.15291656199999998
16,2021-01-21 04:00:00,404.7,60.16905116901684,172.96479018066736,522.7084777802519,274.10999999999996,51.21,0.1448,0.1238,0.1138,0.0288,0.1403,0.1085,197.72,47.8,173.34,104.54,1.32,0.096,0.004,0.019,0.178,0.085,0.049,0.265,0.101,0.078,0.24,0.008,0.057,0.226,0.093,0.068,0.07010399069831413,0.070581918,0.13140739913315908,0.12657716200000002,0.1815570815862246,0.17665306800000002,0.16123052025755655,0.16298901799999999,0.15459284166885906,0.149915816
17,2021-01-26 03:00:00,371.4,62.09902736009775,156.5495159312619,486.8169000817576,269.97999999999996,90.82,0.1325,0.1045,0.1003,0.028,0.126,0.095,197.72,47.8,156.92000000000002,100.36,1.32,0.1,0.004,0.019,0.181,0.087,0.05,0.267,0.102,0.078,0.231,0.008,0.055,0.227,0.094,0.069,0.07408945886706461,0.074581918,0.13580617720061186,0.128577908,0.18635971904890974,0.17884225200000003,0.15491979152266808,0.15674426200000002,0.1567975860128762,0.14972737800000002
18,2021-01-26 04:00:00,477.5,59.011338943057524,172.48712767059305,543.6109173844983,271.19,90.71,0.1415,0.1265,0.1377,0.032,0.1505,0.1175,197.72,47.8,172.88,103.3,1.32,0.1,0.004,0.019,0.181,0.087,0.05,0.267,0.102,0.078,0.231,0.008,0.055,0.227,0.094,0.069,0.07411593526164625,0.074581918,0.1322454519609847,0.128577908,0.18240576169284012,0.17884225200000003,0.15516633543631925,0.15674426200000002,0.1531209195505932,0.14972737800000002
19,2021-01-26 05:00:00,440.9,59.1563882810833,189.0594913713082,540.9790626666907,273.97999999999996,89.23,0.1473,0.1338,0.1495,0.0308,0.162,0.1298,197.72,47.8,189.44,106.62,1.32,0.1,0.004,0.019,0.181,0.087,0.05,0.267,0.102,0.078,0.231,0.008,0.055,0.227,0.094,0.069,0.07411431076373878,0.074581918,0.13240280454948058,0.128577908,0.18257996431185067,0.17884225200000003,0.1551540688159875,0.15674426200000002,0.15328298815889008,0.14972737800000002
20,2021-01-28 05:00:00,491.6,58.63037508661978,189.0270121022964,550.3746470933046,268.76,12.69,0.142,0.1295,0.151,0.0355,0.173,0.1385,197.72,47.8,189.42,106.1,1.32,0.101,0.004,0.02,0.182,0.087,0.051,0.271,0.104,0.08,0.234,0.008,0.055,0.229,0.095,0.069,0.07370614438637468,0.074204296,0.13142249552852237,0.128200286,0.18362042137632542,0.180465376,0.15819885693193397,0.15974426200000003,0.1549478176678009,0.15191656199999998
21,2021-01-28 06:00:00,357.8,61.99123777363019,204.9843001542161,488.7226204916531,269.41999999999996,13.0,0.1305,0.1125,0.1308,0.0333,0.1525,0.1218,197.72,47.8,205.34,109.58,1.32,0.101,0.004,0.02,0.182,0.087,0.051,0.271,0.104,0.08,0.234,0.008,0.055,0.229,0.095,0.069,0.07366348013649807,0.074204296,0.13524766381718012,0.128200286,0.1879574293126809,0.180465376,0.15792785984923258,0.15974426200000003,0.15895997137836285,0.15191656199999998
22,2021-01-30 05:00:00,449.3,58.084471697092766,189.01181490080515,560.0474407132806,276.31,22.72,0.1428,0.131,0.1498,0.0283,0.1693,0.1358,197.72,47.8,189.4,105.56,1.32,0.101,0.004,0.02,0.183,0.087,0.051,0.271,0.104,0.08,0.234,0.008,0.055,0.23,0.095,0.069,0.0737149175692435,0.074204296,0.13185020053752838,0.129200286,0.18297412528692525,0.180465376,0.1582462123491713,0.15974426200000003,0.1553493491003451,0.15291656199999998
23,2021-01-31 05:00:00,430.5,57.80431510925493,189.01076687558603,564.9806949213628,271.23999999999995,76.84,0.1543,0.136,0.1465,0.0298,0.1708,0.1385,197.72,47.8,189.4,105.28,1.32,0.102,0.004,0.02,0.182,0.087,0.051,0.27,0.103,0.079,0.234,0.008,0.055,0.23,0.095,0.069,0.07471960931626277,0.07520429599999999,0.13056167083635192,0.128200286,0.18282377671285382,0.180653814,0.15827085268691476,0.15974426200000003,0.15504782618910667,0.15291656199999998
24,2021-02-02 05:00:00,506.5,57.23009368855504,189.02189075807615,575.0268064735276,271.2,15.98,0.1463,0.1343,0.156,0.033,0.1773,0.1458,197.72,47.8,189.42,104.7,1.32,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.235,0.008,0.055,0.23,0.095,0.069,0.07472961961871816,0.07520429599999999,0.12998114403633293,0.128200286,0.18317519464953652,0.181653814,0.15932205496676394,0.16074426199999997,0.15444158687075546,0.15291656199999998
25,2021-02-03 05:00:00,526.7,56.93623221804199,189.0341087494242,580.1339652346943,275.26,27.21,0.1448,0.1368,0.1578,0.0305,0.1793,0.1458,197.72,47.8,189.44,104.42,1.32,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.235,0.008,0.055,0.23,0.095,0.069,0.07473494404414936,0.07520429599999999,0.12968965576915062,0.128200286,0.18284984961778694,0.181653814,0.159348613759826,0.16074426199999997,0.15413741287254273,0.15291656199999998
26,2021-02-04 05:00:00,507.1,56.63801026100031,189.050797308149,585.2933159879865,279.41999999999996,17.52,0.1473,0.1388,0.1573,0.0328,0.1798,0.147,197.72,47.8,189.46,104.12,1.32,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.235,0.008,0.055,0.23,0.095,0.069,0.07474048474921437,0.07520429599999999,0.12939768681442373,0.128200286,0.182524186912814,0.181653814,0.15937580764221737,0.16074426199999997,0.15383289370196251,0.15291656199999998
27,2021-02-05 03:00:00,385.7,59.57322885742166,155.12097054571075,532.5796250814968,276.91999999999996,32.94,0.125,0.1005,0.0968,0.0283,0.1323,0.1023,197.72,47.8,155.5,97.54,1.32,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.235,0.008,0.055,0.23,0.095,0.069,0.07469216769635863,0.07520429599999999,0.1324426767848881,0.128200286,0.18593055988342833,0.181653814,0.159119177994706,0.16074426199999997,0.15701590969468857,0.15291656199999998
28,2021-02-05 04:00:00,525.6,56.26923747612447,171.7132041700961,591.6674091272346,280.69,22.87,0.1418,0.1248,0.1388,0.0303,0.1593,0.1258,197.72,47.8,172.12,100.5,1.32,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.235,0.008,0.055,0.23,0.095,0.069,0.0747475248542537,0.07520429599999999,0.12904196560787126,0.128200286,0.18212772023699125,0.181653814,0.1594097645511694,0.16074426199999997,0.1534621002138078,0.15291656199999998
29,2021-02-05 05:00:00,462.4,56.33553751792875,189.07198510049065,590.5018726756316,282.78,19.8,0.1458,0.1375,0.1533,0.0288,0.1763,0.142,197.72,47.8,189.48,103.82,1.32,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.235,0.008,0.055,0.23,0.095,0.069,0.0747462438982393,0.07520429599999999,0.12910548733082497,0.128200286,0.1821984928516318,0.181653814,0.15940363300959895,0.16074426199999997,0.15352829548139385,0.15291656199999998
30,2021-02-05 06:00:00,403.7,59.76040079542453,205.6094231978716,529.1734512973544,284.88,16.73,0.138,0.123,0.1353,0.0273,0.158,0.126,197.72,47.8,205.98,107.3,1.32,0.102,0.004,0.02,0.182,0.087,0.051,0.271,0.103,0.079,0.235,0.008,0.055,0.23,0.095,0.069,0.07468957417064268,0.07520429599999999,0.1326500374034009,0.128200286,0.1861632652265445,0.181653814,0.15910368743535086,0.16074426199999997,0.15723319507339012,0.15291656199999998
31,2021-02-06 04:00:00,526.0,55.966609725722556,171.64978778732063,596.8480506622943,286.07,19.49,0.1395,0.1228,0.1377,0.029,0.1565,0.1258,197.72,47.8,172.06,100.2,1.32,0.103,0.004,0.02,0.183,0.087,0.051,0.272,0.104,0.08,0.232,0.008,0.055,0.233,0.096,0.07,0.0757534558598858,0.07620429599999999,0.12975441220237943,0.129200286,0.18161425024749922,0.181465376,0.15643789815532383,0.15774426200000002,0.15496931139883197,0.15472812400000002
32,2021-02-06 05:00:00,477.6,56.028927821527525,189.09770481611898,595.7565829257483,286.94,18.4,0.1493,0.1375,0.153,0.0283,0.1748,0.1403,197.72,47.8,189.5,103.52,1.32,0.103,0.004,0.02,0.183,0.087,0.051,0.272,0.104,0.08,0.232,0.008,0.055,0.233,0.096,0.07,0.07575222330326403,0.07620429599999999,0.12981330591105367,0.129200286,0.18168040377191388,0.181465376,0.15643208531492414,0.15774426200000002,0.15503123458217788,0.15472812400000002
33,2021-02-06 06:00:00,393.8,59.46622827514239,205.71336188221272,534.4153303471991,287.81,17.31,0.1403,0.1238,0.1345,0.0283,0.1565,0.1243,197.72,47.8,206.08,107.0,1.32,0.103,0.004,0.02,0.183,0.087,0.051,0.272,0.104,0.08,0.232,0.008,0.055,0.233,0.096,0.07,0.07569367757403356,0.07620429599999999,0.1333248589549178,0.129200286,0.1856409386870149,0.181465376,0.15612808281526683,0.15774426200000002,0.1587350388733472,0.15472812400000002
34,2021-02-07 04:00:00,586.4,55.65923289319683,171.58900252520584,602.0848958390735,276.98999999999995,26.7,0.1393,0.127,0.1435,0.028,0.1618,0.132,197.72,47.8,172.0,99.9,1.32,0.101,0.004,0.02,0.181,0.087,0.05,0.269,0.103,0.079,0.232,0.008,0.055,0.231,0.095,0.07,0.07375961971395564,0.074204296,0.12886984662779777,0.128577908,0.17948690732858763,0.179653814,0.1564667153558621,0.15774426200000002,0.15245911815177463,0.15253894
35,2021-02-07 05:00:00,556.7,55.7182988172214,189.1279933795135,601.0543365875338,277.78,23.39,0.1475,0.1428,0.1635,0.0298,0.1865,0.1533,197.72,47.8,189.54,103.22,1.32,0.101,0.004,0.02,0.181,0.087,0.05,0.269,0.103,0.079,0.232,0.008,0.055,0.231,0.095,0.07,0.07375842441529215,0.074204296,0.12892510148134712,0.128577908,0.1795481443188427,0.179653814,0.15646115907284108,0.15774426200000002,0.15251620332225574,0.15253894
36,2021-02-08 02:00:00,443.4,64.94674091155832,139.8490655056952,432.3352226282944,271.40999999999997,40.82,0.099,0.0765,0.073,0.0285,0.1053,0.0763,197.72,47.8,140.18,94.22,1.32,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.228,0.008,0.054,0.231,0.095,0.07,0.07408117071154272,0.074581918,0.13714873494726404,0.12638872399999998,0.19048142644938076,0.17884225200000003,0.15315967187110346,0.155121884,0.1635382898174595,0.15253894
37,2021-02-08 03:00:00,471.0,58.70966568841257,154.70726135225152,547.8622077854175,273.59,38.14,0.1283,0.1035,0.1008,0.0285,0.1363,0.1055,197.72,47.8,155.1,96.62,1.32,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.228,0.008,0.054,0.231,0.095,0.07,0.07411942917802815,0.074581918,0.12967243412180451,0.12638872399999998,0.18204701534192708,0.17884225200000003,0.15360657018671964,0.155121884,0.15562143451314336,0.15253894
38,2021-02-08 04:00:00,556.6,55.34721993697087,171.5308822245612,607.3747969583471,275.77,35.46,0.1438,0.1293,0.1445,0.0283,0.1655,0.1318,197.72,47.8,171.94,99.58,1.32,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.228,0.008,0.054,0.231,0.095,0.07,0.07416840698119148,0.074581918,0.12637696909374058,0.12638872399999998,0.17836523721909214,0.17884225200000003,0.15389860056218777,0.155121884,0.152160219479824,0.15253894
39,2021-02-08 05:00:00,495.3,55.40377118013134,189.16289156139914,606.3919822960492,277.29999999999995,32.92,0.152,0.1458,0.1635,0.033,0.1818,0.1483,197.72,47.8,189.58,102.9,1.32,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.228,0.008,0.054,0.231,0.095,0.07,0.0741674382428413,0.074581918,0.12642840715788567,0.12638872399999998,0.1784224761040523,0.17884225200000003,0.1538934378274155,0.155121884,0.1522140637965022,0.15253894
40,2021-02-09 02:00:00,397.6,64.67671401340361,139.6604515525617,437.3662841586623,271.60999999999996,56.25,0.1058,0.0798,0.0715,0.027,0.1063,0.0745,197.72,47.8,140.0,93.9,1.32,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.228,0.008,0.054,0.231,0.095,0.07,0.07408124989247095,0.074581918,0.13678608307779416,0.12638872399999998,0.1900703074697257,0.17884225200000003,0.15317609151092598,0.155121884,0.16315269460047016,0.15253894
41,2021-02-09 03:00:00,445.4,58.41191955453378,154.57106569458938,553.088435647276,274.46999999999997,46.0,0.1315,0.104,0.1008,0.029,0.1348,0.104,197.72,47.8,154.96,96.3,1.32,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.228,0.008,0.054,0.231,0.095,0.07,0.07412302886426687,0.074581918,0.12936074394551106,0.12638872399999998,0.18169762905797915,0.17884225200000003,0.15363113451006685,0.155121884,0.15529315284136908,0.15253894
42,2021-02-09 04:00:00,542.2,55.03068524927655,171.47546355340023,612.7145864263583,277.33,35.74,0.1438,0.128,0.1425,0.0283,0.1643,0.1315,197.72,47.8,171.9,99.26,1.32,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.228,0.008,0.054,0.231,0.095,0.07,0.0741739162269587,0.074581918,0.12609150681327058,0.12638872399999998,0.1780477317791685,0.17884225200000003,0.15392764576789636,0.155121884,0.1518615212681138,0.15253894
43,2021-02-09 05:00:00,508.7,55.08546756351882,189.2024430324776,611.7663484486201,278.71999999999997,32.71,0.1523,0.1408,0.1578,0.0298,0.1828,0.1495,197.72,47.8,189.62,102.6,1.32,0.1,0.004,0.019,0.179,0.086,0.05,0.267,0.102,0.078,0.228,0.008,0.054,0.231,0.095,0.07,0.0741729522429074,0.074581918,0.1261406143780759,0.12638872399999998,0.17810233346258475,0.17884225200000003,0.15392260111485506,0.155121884,0.15191289140520095,0.15253894
44,2021-02-10 02:00:00,417.9,64.40181726051293,139.47159668686362,442.4726353417442,273.53,56.64,0.106,0.0843,0.0773,0.0288,0.1088,0.077,197.72,47.8,139.8,93.58,1.32,0.101,0.004,0.02,0.18,0.086,0.05,0.267,0.102,0.078,0.239,0.008,0.056,0.228,0.094,0.069,0.07364586932943433,0.074204296,0.1374206436822823,0.12738872399999998,0.18965620405573302,0.17884225200000003,0.16132186694941836,0.16336663999999998,0.16086033895980445,0.15072737800000002
45,2021-02-10 03:00:00,450.0,58.10940909219634,154.4357718903559,558.3755871289013,277.40999999999997,42.99,0.1305,0.1093,0.103,0.0273,0.1373,0.1058,197.72,47.8,154.82,95.98,1.32,0.101,0.004,0.02,0.18,0.086,0.05,0.267,0.102,0.078,0.239,0.008,0.056,0.228,0.094,0.069,0.07371450612777991,0.074204296,0.13004809751464635,0.12738872399999998,0.18134739365709152,0.17884225200000003,0.16183169790745966,0.16336663999999998,0.15313608485208763,0.15072737800000002
46,2021-02-10 04:00:00,449.8,54.7097439024007,171.42278437811115,618.1010919458237,281.28999999999996,29.33,0.1573,0.1443,0.1463,0.045,0.1488,0.1243,197.72,47.8,171.84,98.96,1.32,0.101,0.004,0.02,0.18,0.086,0.05,0.267,0.102,0.078,0.239,0.008,0.056,0.228,0.094,0.069,0.07377952905927539,0.074204296,0.12680629750159705,0.12738872399999998,0.17773076632241747,0.17884225200000003,0.16215710347740647,0.16336663999999998,0.1497679210866497,0.15072737800000002
47,2021-02-10 05:00:00,525.0,54.76351154695539,189.24669295538536,617.1742638045055,283.07,25.76,0.1518,0.1435,0.1608,0.0303,0.184,0.1508,197.72,47.8,189.66,102.28,1.32,0.101,0.004,0.02,0.18,0.086,0.05,0.267,0.102,0.078,0.239,0.008,0.056,0.228,0.094,0.069,0.07377836719362119,0.074204296,0.12685378339369663,0.12738872399999998,0.17778352115240176,0.17884225200000003,0.16215172854594376,0.16336663999999998,0.14981708794764337,0.15072737800000002
48,2021-02-12 02:00:00,326.1,63.837833956857224,139.09329836468515,452.8997472185922,274.05518518518517,76.9987037037037,0.1238,0.0938,0.082,0.0273,0.1085,0.0788,197.72,47.8,139.42000000000002,92.92,1.32,0.101,0.004,0.02,0.179,0.085,0.05,0.266,0.101,0.078,0.23,0.008,0.054,0.226,0.093,0.068,0.07364895757847928,0.074204296,0.13535293390144484,0.12619954,0.18749077605177672,0.17765306800000003,0.15522891197023153,0.157121884,0.15918785406611735,0.149915816
49,2021-02-12 04:00:00,489.9,54.05510253749525,171.32579103501212,629.0015910119812,274.2588888888889,77.64277777777778,0.152,0.1333,0.141,0.0308,0.1658,0.131,197.72,47.8,171.76,98.3,1.32,0.101,0.004,0.02,0.179,0.085,0.05,0.266,0.101,0.078,0.23,0.008,0.054,0.226,0.093,0.068,0.07379399866490559,0.074204296,0.12505007625200043,0.12619954,0.17591203208597836,0.17765306800000003,0.15601870009056157,0.157121884,0.14838982638634665,0.149915816
50,2021-02-12 05:00:00,498.1,54.10913686585883,189.34946626691845,628.0781469062855,274.36074074074077,77.96481481481482,0.1545,0.14,0.1508,0.0308,0.177,0.1448,197.72,47.8,189.78,101.64,1.32,0.101,0.004,0.02,0.179,0.085,0.05,0.266,0.101,0.078,0.23,0.008,0.054,0.226,0.093,0.068,0.07379278193680629,0.074204296,0.12509570728163613,0.12619954,0.1759627089981256,0.17765306800000003,0.15601359780496446,0.157121884,0.14843721783455285,0.149915816
51,2021-02-15 02:00:00,475.3,62.95800334202971,138.52477931190919,468.28982339727867,271.48999999999995,29.86,0.1,0.0785,0.0773,0.026,0.111,0.0795,197.72,47.8,138.86,91.92,1.32,0.097,0.004,0.019,0.173,0.083,0.048,0.256,0.098,0.075,0.219,0.008,0.052,0.219,0.09,0.066,0.07108525598515367,0.071581918,0.13047870547734547,0.12257641599999998,0.17958513524117864,0.171218382,0.14714759496526558,0.148877128,0.15293858090328483,0.145103508
52,2021-02-15 03:00:00,529.5,56.52926331822247,153.7736763232076,584.8513798115963,273.08,26.56,0.132,0.1043,0.1038,0.0268,0.1425,0.1095,197.72,47.8,154.16,94.34,1.32,0.097,0.004,0.019,0.173,0.083,0.048,0.256,0.098,0.075,0.219,0.008,0.052,0.219,0.09,0.066,0.071149158901221,0.071581918,0.12363710538587924,0.12257641599999998,0.1719393713368235,0.171218382,0.14760564252562583,0.148877128,0.14584908331811938,0.145103508
53,2021-02-15 04:00:00,625.8,53.04298221355935,171.2016741086511,644.8486763602779,274.66999999999996,23.25,0.144,0.1298,0.148,0.03,0.17,0.136,197.72,47.8,171.64,97.32,1.32,0.097,0.004,0.019,0.173,0.083,0.048,0.256,0.098,0.075,0.219,0.008,0.052,0.219,0.09,0.066,0.0712117665704015,0.071581918,0.12065398185741488,0.12257641599999998,0.16864376650892615,0.171218382,0.14790400228938877,0.148877128,0.1427869194616223,0.145103508
54,2021-02-15 05:00:00,604.2,53.10326508773487,189.5399022608237,643.8326274848986,275.78999999999996,22.19,0.1503,0.147,0.1703,0.0288,0.19,0.158,197.72,47.8,189.96,100.66,1.32,0.097,0.004,0.019,0.173,0.083,0.048,0.256,0.098,0.075,0.219,0.008,0.052,0.219,0.09,0.066,0.07121053889173368,0.071581918,0.12070151839352566,0.12257641599999998,0.16869602988087654,0.171218382,0.1478985948680573,0.148877128,0.14283552320120269,0.145103508
