index,Time,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,RH,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06
0,2021-01-01 03:00:00,526.0,61.464587023283116,157.44214801635349,472.9616529398028,274.59,29.58,0.1178,0.0983,0.1485,0.0283,0.1485,0.1123,196.62,41.98,157.98,95.86,1.4,0.054,0.041,0.0,0.084,0.076,0.0,0.403,0.151,0.038,0.244,0.152,0.02,0.151,0.075,0.012,0.06590904667780058,0.061756544,0.10607530603689865,0.098377984,0.39272337524698764,0.37921714800000006,0.2596575740350117,0.245203528,0.1556890186605102,0.148657336
1,2021-01-01 04:00:00,563.3,58.3124903253096,172.98763653357287,530.3169386887557,276.72999999999996,24.72,0.1255,0.1193,0.1765,0.0308,0.1788,0.1398,196.62,41.98,173.56,97.66,1.4,0.054,0.041,0.0,0.084,0.076,0.0,0.403,0.151,0.038,0.244,0.152,0.02,0.151,0.075,0.012,0.06396923238871124,0.061756544,0.10247955272053792,0.098377984,0.38601926558062005,0.37921714800000006,0.2526976907826679,0.245203528,0.1522795519160124,0.148657336
2,2021-01-01 05:00:00,536.4,58.544288951351206,189.19655964484969,526.1513269619161,278.07,22.63,0.1268,0.1208,0.1893,0.0285,0.1878,0.1438,196.56,41.98,189.72,100.4,1.36,0.054,0.041,0.0,0.084,0.076,0.0,0.403,0.151,0.038,0.244,0.152,0.02,0.151,0.075,0.012,0.06410438911422672,0.061756544,0.10273008713856663,0.098377984,0.38648495785252374,0.37921714800000006,0.25318187537732884,0.245203528,0.15251665928370284,0.148657336
3,2021-01-01 06:00:00,438.4,62.121664586356005,204.55098601716912,460.80114278534506,279.41999999999996,20.55,0.1125,0.0985,0.1795,0.0285,0.1625,0.1163,196.48,41.96,204.96,103.9,1.4,0.054,0.041,0.0,0.084,0.076,0.0,0.403,0.151,0.038,0.244,0.152,0.02,0.151,0.075,0.012,0.06634172156722293,0.061756544,0.1068773375392425,0.098377984,0.39422417630351714,0.37921714800000006,0.2612128428807127,0.245203528,0.1564512206213786,0.148657336
4,2021-01-05 04:00:00,466.4,57.967460308021394,172.44107067496586,533.9786342052348,272.32,38.26,0.1478,0.1303,0.1668,0.0288,0.1735,0.1348,196.62,41.98,173.02,97.2,1.44,0.057,0.033,0.0,0.092,0.057,0.0,0.378,0.199,0.031,0.249,0.13,0.013,0.163,0.038,0.01,0.06486382702051559,0.063243072,0.10558297394452693,0.10278348799999999,0.3816549492003569,0.372941334,0.2616250983358329,0.25568483399999997,0.1579371512174576,0.156412772
5,2021-01-06 03:00:00,487.8,61.166719095309816,156.67931908072143,475.3559740855164,272.52,39.63,0.127,0.1003,0.1655,0.0283,0.1478,0.1075,196.7,42.0,157.26,95.28,1.4,0.059,0.037,0.0,0.094,0.065,0.0,0.375,0.199,0.03,0.258,0.128,0.017,0.168,0.039,0.013,0.06957313520182337,0.065999808,0.11257442670590592,0.10629696,0.38915986230596,0.371318956,0.2703770055654794,0.258795978,0.16063852359295772,0.15746909
6,2021-01-06 04:00:00,485.9,57.86275163503027,172.30516428606822,535.2060964234685,274.64,27.67,0.1348,0.1263,0.1763,0.03,0.1765,0.1383,196.62,41.98,172.88,97.08,1.44,0.059,0.037,0.0,0.094,0.065,0.0,0.375,0.199,0.03,0.258,0.128,0.017,0.168,0.039,0.013,0.06776297034849087,0.065999808,0.10939440736897045,0.10629696,0.379787478326,0.371318956,0.26432072190658945,0.258795978,0.15888797125314816,0.15746909
7,2021-01-06 05:00:00,466.9,57.962676866728174,188.6694647920331,533.4192507662689,274.57,25.6,0.1338,0.132,0.1745,0.0288,0.1818,0.1405,196.56,41.98,189.18,99.78,1.36,0.059,0.037,0.0,0.094,0.065,0.0,0.375,0.199,0.03,0.258,0.128,0.017,0.168,0.039,0.013,0.06781454444572382,0.065999808,0.10948501051275807,0.10629696,0.38005398209310554,0.371318956,0.26449297436780106,0.258795978,0.15893761793440822,0.15746909
8,2021-01-07 03:00:00,539.8,61.08542049055373,156.52184214650268,476.21780191802793,263.48999999999995,20.46,0.1125,0.0968,0.168,0.0335,0.144,0.1123,196.7,42.0,157.1,95.16,1.4,0.06,0.035,0.0,0.095,0.063,0.0,0.373,0.203,0.03,0.258,0.129,0.017,0.169,0.038,0.013,0.06995697779972133,0.06662144,0.11292256003949841,0.106918592,0.38805303622159093,0.370075692,0.2705033621427903,0.258985162,0.16130821119908723,0.15827990600000003
9,2021-01-07 04:00:00,576.5,57.75073184485319,172.16970759903697,536.5561228541604,264.97999999999996,17.18,0.1363,0.1285,0.1748,0.0363,0.1785,0.144,196.62,41.98,172.76,96.94,1.44,0.06,0.035,0.0,0.095,0.063,0.0,0.373,0.203,0.03,0.258,0.129,0.017,0.169,0.038,0.013,0.06823482296766573,0.06662144,0.10982268134179832,0.106918592,0.37843107096765527,0.370075692,0.264363693380197,0.258985162,0.15959727396357354,0.15827990600000003
10,2021-01-07 05:00:00,553.1,57.825220737000684,188.57170489274222,535.2252349933367,266.21999999999997,16.13,0.1377,0.1333,0.1943,0.0355,0.1933,0.1518,196.56,41.98,189.1,99.64,1.36,0.06,0.035,0.0,0.095,0.063,0.0,0.373,0.203,0.03,0.258,0.129,0.017,0.169,0.038,0.013,0.06827102000555568,0.06662144,0.10988783601000023,0.106918592,0.3786329091266894,0.370075692,0.26449251267876955,0.258985162,0.15963306158506257,0.15827990600000003
11,2021-01-07 06:00:00,467.6,61.29634033019015,204.15795501119146,472.3321992612262,267.46,15.08,0.1203,0.1115,0.1908,0.0335,0.1723,0.126,196.48,41.96,204.58,103.12,1.4,0.06,0.035,0.0,0.095,0.063,0.0,0.373,0.203,0.03,0.258,0.129,0.017,0.169,0.038,0.013,0.07007304877961157,0.06662144,0.11313148780330082,0.106918592,0.3887028269772783,0.370075692,0.27091789475251227,0.258985162,0.16142408205145134,0.15827990600000003
12,2021-01-08 03:00:00,549.2,60.99692757010308,156.36291465126732,477.20555861681714,269.67999999999995,21.38,0.1128,0.0938,0.1678,0.0313,0.1518,0.115,196.7,42.0,156.94,95.02,1.4,0.063,0.041,0.002,0.098,0.077,0.001,0.363,0.186,0.023,0.263,0.138,0.02,0.174,0.051,0.016,0.07176130275984896,0.0680013,0.11837586181593432,0.111189546,0.382929626349222,0.366502918,0.27360953664991117,0.261554952,0.16567142578189376,0.161606432
13,2021-01-08 04:00:00,588.2,57.6314420143384,172.03478500411885,538.027410958271,271.88,16.09,0.1343,0.1268,0.1743,0.032,0.1848,0.1473,196.62,41.98,172.62,96.78,1.44,0.063,0.041,0.002,0.098,0.077,0.001,0.363,0.186,0.023,0.263,0.138,0.02,0.174,0.051,0.016,0.06975765458346798,0.0680013,0.11457894987530366,0.111189546,0.37401152332741927,0.366502918,0.26702905304298175,0.261554952,0.16334559143502186,0.161606432
14,2021-01-08 05:00:00,561.8,57.68084951881329,188.47669644374733,537.1449129406534,272.71,15.33,0.1315,0.1273,0.1998,0.0355,0.196,0.1543,196.56,41.98,189.0,99.48,1.36,0.063,0.041,0.002,0.098,0.077,0.001,0.363,0.186,0.023,0.263,0.138,0.02,0.174,0.051,0.016,0.06978528167050108,0.0680013,0.11463132832300568,0.111189546,0.37413436261334465,0.366502918,0.26711966632148154,0.261554952,0.16337753771607622,0.161606432
15,2021-01-08 06:00:00,471.9,61.13680600422352,204.10802948869653,474.6288027386348,273.53,14.57,0.1245,0.1068,0.1935,0.032,0.1743,0.129,196.48,41.96,204.52,102.96,1.4,0.063,0.041,0.002,0.098,0.077,0.001,0.363,0.186,0.023,0.263,0.138,0.02,0.174,0.051,0.016,0.07185004429761807,0.0680013,0.11854394876619485,0.111189546,0.383325004125906,0.366502918,0.27390136262345605,0.261554952,0.16577482034526542,0.161606432
16,2021-01-08 07:00:00,321.5,67.47077933215866,217.83010531354836,355.7528817397552,274.35999999999996,13.81,0.0983,0.0813,0.1315,0.029,0.1338,0.093,196.4,42.0,218.14,107.1,1.44,0.063,0.041,0.002,0.098,0.077,0.001,0.363,0.186,0.023,0.263,0.138,0.02,0.174,0.051,0.016,0.07635266946630061,0.0680013,0.12706563017398861,0.111189546,0.40342040951096436,0.366502918,0.28874105997436866,0.261554952,0.17105436746293212,0.161606432
17,2021-01-09 03:00:00,536.1,60.90126667411505,156.20262502099717,478.31833157343897,272.71999999999997,21.19,0.1123,0.095,0.1648,0.0288,0.1538,0.1145,196.7,42.0,156.78,94.86,1.4,0.066,0.033,0.002,0.103,0.064,0.002,0.365,0.195,0.028,0.269,0.125,0.021,0.18,0.033,0.018,0.07244799100459406,0.069487828,0.11817789617588123,0.11235253199999999,0.3800820456535529,0.363317464,0.2743273250501695,0.26371793800000004,0.1636869201632879,0.161445876
18,2021-01-09 04:00:00,567.1,57.50492732999601,171.90048605423024,539.6185481441539,274.48999999999995,17.82,0.1328,0.1238,0.1773,0.0323,0.1838,0.1468,196.62,41.98,172.48,96.64,1.44,0.066,0.033,0.002,0.103,0.064,0.002,0.365,0.195,0.028,0.269,0.125,0.021,0.18,0.033,0.018,0.0708320412829806,0.069487828,0.11502058467606671,0.11235253199999999,0.37073434938256705,0.363317464,0.2683731314852131,0.26371793800000004,0.16226980845731764,0.161445876
19,2021-01-09 05:00:00,541.7,57.5296283754459,188.38453311475837,539.1764280224965,275.23999999999995,16.91,0.132,0.1295,0.1933,0.0318,0.1948,0.1553,196.56,41.98,188.9,99.32,1.36,0.066,0.033,0.002,0.103,0.064,0.002,0.365,0.195,0.028,0.269,0.125,0.021,0.18,0.033,0.018,0.07084306445642659,0.069487828,0.11504213095764576,0.11235253199999999,0.37079803929882627,0.363317464,0.2684136855015098,0.26371793800000004,0.16227940087165002,0.161445876
20,2021-01-09 06:00:00,452.3,60.9712001968426,204.06278234544257,477.02704418943364,275.98999999999995,15.99,0.128,0.1218,0.1998,0.032,0.1798,0.1335,196.48,41.96,204.48,102.8,1.4,0.066,0.033,0.002,0.103,0.064,0.002,0.365,0.195,0.028,0.269,0.125,0.021,0.18,0.033,0.018,0.07248343314833884,0.069487828,0.11824711811886254,0.11235253199999999,0.38028729352416857,0.363317464,0.27445810544559,0.26371793800000004,0.16371822632800895,0.161445876
21,2021-01-11 03:00:00,511.0,60.68856115672161,155.87833510316605,480.91485169261506,274.21999999999997,24.96,0.1125,0.1005,0.1643,0.0278,0.1528,0.1168,196.7,42.0,156.46,94.54,1.4,0.063,0.043,0.0,0.102,0.076,0.0,0.347,0.218,0.019,0.236,0.173,0.001,0.157,0.072,0.002,0.07496742528995111,0.071134912,0.12315172841944846,0.11637798399999999,0.38065821843324604,0.362067294,0.2827262320777105,0.26735120999999995,0.17419491695898848,0.167866004
22,2021-01-11 04:00:00,532.6,57.230423291305826,171.63414053760002,543.1542066201686,275.79999999999995,20.77,0.1355,0.1308,0.1688,0.0288,0.1775,0.144,196.62,41.98,172.22,96.3,1.44,0.063,0.043,0.0,0.102,0.076,0.0,0.347,0.218,0.019,0.236,0.173,0.001,0.157,0.072,0.002,0.07280991143867001,0.071134912,0.11933844812416095,0.11637798399999999,0.3699601802496782,0.362067294,0.27405863642107026,0.26735120999999995,0.170607604605034,0.167866004
23,2021-01-11 05:00:00,496.8,57.206920905967664,188.2091390254218,543.5669663733098,276.59999999999997,19.43,0.1383,0.1328,0.1813,0.0293,0.1888,0.149,196.56,41.98,188.74,99.0,1.36,0.063,0.043,0.0,0.102,0.076,0.0,0.347,0.218,0.019,0.236,0.173,0.001,0.157,0.072,0.002,0.07279618000547305,0.071134912,0.11931417861432446,0.11637798399999999,0.3698921783539436,0.362067294,0.2740034762619539,0.26735120999999995,0.17058478225647497,0.167866004
24,2021-01-11 06:00:00,416.8,60.62214291250423,203.98669693418273,482.1190285401401,277.40999999999997,18.09,0.1255,0.1138,0.1763,0.0288,0.1723,0.1268,196.48,41.96,204.42,102.46,1.4,0.063,0.043,0.0,0.102,0.076,0.0,0.347,0.218,0.019,0.236,0.173,0.001,0.157,0.072,0.002,0.074923368528648,0.071134912,0.12307386065528485,0.11637798399999999,0.3804395183405414,0.362067294,0.28254922558514567,0.26735120999999995,0.17412163775518544,0.167866004
25,2021-01-12 03:00:00,501.1,60.571582564262556,155.71453109759707,482.39637771781247,276.83,26.21,0.1153,0.1035,0.1635,0.0283,0.1565,0.118,196.7,42.0,156.3,94.38,1.4,0.063,0.044,0.0,0.102,0.08,0.0,0.35,0.21,0.02,0.236,0.173,0.001,0.156,0.075,0.002,0.07516641014382627,0.071324096,0.12412074571604778,0.11713472,0.3796399649461555,0.36217619999999995,0.2824147629830298,0.26735120999999995,0.1738954998529478,0.167433556
26,2021-01-12 04:00:00,549.0,57.08254142534732,171.5022941162101,545.0954337684009,280.37,18.32,0.1363,0.1303,0.171,0.0273,0.1795,0.145,196.62,41.98,172.1,96.12,1.44,0.063,0.044,0.0,0.102,0.08,0.0,0.35,0.21,0.02,0.236,0.173,0.001,0.156,0.075,0.002,0.07294984807528478,0.071324096,0.12009063286415413,0.11713472,0.3693156558291456,0.36217619999999995,0.2737123807967703,0.26735120999999995,0.1701427427662186,0.167433556
27,2021-01-12 05:00:00,519.8,57.0355863723297,188.12611656950716,545.9217583271387,282.29999999999995,15.16,0.1348,0.1323,0.1915,0.0268,0.1933,0.15,196.56,41.98,188.66,98.82,1.36,0.063,0.044,0.0,0.102,0.08,0.0,0.35,0.21,0.02,0.236,0.173,0.001,0.156,0.075,0.002,0.07292194687194842,0.071324096,0.12003990340354256,0.11713472,0.3691858800190664,0.36217619999999995,0.2736028477893992,0.26735120999999995,0.17009552279929785,0.167433556
28,2021-01-12 06:00:00,427.8,60.43888693766466,203.95605304022988,484.8078295813262,284.22999999999996,12.0,0.1243,0.1133,0.1868,0.0273,0.177,0.1293,196.48,41.96,204.38,102.28,1.4,0.063,0.044,0.0,0.102,0.08,0.0,0.35,0.21,0.02,0.236,0.173,0.001,0.156,0.075,0.002,0.0750768261259445,0.071324096,0.12395786568353546,0.11713472,0.3792221914460541,0.36217619999999995,0.2820630242419841,0.26735120999999995,0.17374377848099185,0.167433556
29,2021-01-13 03:00:00,486.1,60.447567168394045,155.54975446901506,483.99849440488106,282.76,23.9,0.121,0.1053,0.163,0.028,0.157,0.1178,196.7,42.0,156.14,94.2,1.4,0.063,0.045,0.0,0.102,0.081,0.0,0.35,0.21,0.02,0.236,0.174,0.001,0.156,0.075,0.002,0.07535727940627221,0.07151328,0.12424310293128997,0.11732390399999999,0.3792494579588999,0.36217619999999995,0.2823605880740674,0.26754039399999996,0.17375368108341663,0.167433556
30,2021-01-13 04:00:00,509.1,56.92764820346651,171.37146876862715,547.1499530219385,285.9,17.72,0.1385,0.133,0.1728,0.0268,0.1818,0.144,196.62,41.98,171.96,95.94,1.44,0.063,0.045,0.0,0.102,0.081,0.0,0.35,0.21,0.02,0.236,0.174,0.001,0.156,0.075,0.002,0.07308204412162932,0.07151328,0.12014767941893277,0.11732390399999999,0.36888845913762974,0.36217619999999995,0.2735758499321347,0.26754039399999996,0.16998729885971817,0.167433556
31,2021-01-14 03:00:00,496.6,60.31655289186748,155.38410354604483,485.7199317969476,279.5,36.18,0.1208,0.0963,0.1595,0.027,0.1563,0.1135,196.7,42.0,155.98,94.02,1.4,0.063,0.045,0.0,0.102,0.081,0.0,0.35,0.21,0.02,0.236,0.174,0.001,0.156,0.076,0.002,0.07526721955644886,0.07151328,0.12408099520160792,0.11732390399999999,0.37883883457646844,0.36217619999999995,0.2820128394505876,0.26754039399999996,0.17387715180441768,0.16762274000000002
32,2021-01-14 04:00:00,548.7,56.76580226870868,171.24176596418783,549.3159630992969,282.71,27.85,0.1348,0.123,0.1658,0.0285,0.1855,0.1465,196.62,41.98,171.84,95.76,1.44,0.063,0.045,0.0,0.102,0.081,0.0,0.35,0.21,0.02,0.236,0.174,0.001,0.156,0.076,0.002,0.07298448505292911,0.07151328,0.11997207309527239,0.11732390399999999,0.3684448474615179,0.36217619999999995,0.2731992047320516,0.26754039399999996,0.17004774425528738,0.16762274000000002
33,2021-01-14 05:00:00,518.0,56.67335332700403,187.96995636776944,550.9393479943426,284.31,26.9,0.1348,0.129,0.1803,0.0268,0.201,0.1565,196.56,41.98,188.5,98.44,1.36,0.063,0.045,0.0,0.102,0.081,0.0,0.35,0.21,0.02,0.236,0.174,0.001,0.156,0.076,0.002,0.07292902964286725,0.07151328,0.11987225335716105,0.11732390399999999,0.36819271219352573,0.36217619999999995,0.27298510997876063,0.26754039399999996,0.1699547518939681,0.16762274000000002
34,2021-01-14 06:00:00,433.4,60.05542938263798,203.91005999671592,490.4582819420171,285.90999999999997,25.95,0.129,0.112,0.1613,0.0283,0.1768,0.1353,196.56,41.98,204.38,101.92,1.4,0.063,0.045,0.0,0.102,0.081,0.0,0.35,0.21,0.02,0.236,0.174,0.001,0.156,0.076,0.002,0.07508898487266769,0.07151328,0.12376017277080184,0.11732390399999999,0.3780262964698308,0.36217619999999995,0.2813246265275175,0.26754039399999996,0.1735780556024658,0.16762274000000002
35,2021-01-16 02:00:00,352.8,66.55054902685087,141.1552467765473,368.64983079277886,272.72999999999996,55.93,0.1155,0.0935,0.1008,0.0335,0.1103,0.0783,196.78,42.02,141.70000000000002,92.96,1.44,0.064,0.044,0.0,0.103,0.082,0.0,0.348,0.194,0.016,0.243,0.169,0.003,0.161,0.08,0.004,0.0806612507237484,0.072324096,0.1340505127124402,0.11851308799999999,0.3983613789408028,0.362659744,0.30266317621588074,0.27083923,0.18551828559424785,0.170624232
36,2021-01-17 03:00:00,555.3,59.88194441740286,154.88282628325777,492.40812491301176,275.21999999999997,26.42,0.117,0.1015,0.1705,0.03,0.158,0.1203,196.7,42.0,155.48,93.44,1.48,0.08,0.088,0.01,0.126,0.158,0.015,0.353,0.219,0.021,0.266,0.233,0.02,0.178,0.122,0.015,0.08922282085919149,0.08287197199999999,0.14675109579828205,0.13522674199999998,0.3814662609667914,0.365501234,0.29960953698919857,0.282527432,0.18917389878513538,0.180416118
37,2021-01-17 04:00:00,574.7,56.23916990400583,170.86034794303808,557.3046568636536,277.25,19.27,0.1365,0.1328,0.1798,0.0313,0.1888,0.1533,196.62,41.98,171.46,95.16,1.44,0.08,0.088,0.01,0.126,0.158,0.015,0.353,0.219,0.021,0.266,0.233,0.02,0.178,0.122,0.015,0.08485682564299603,0.08287197199999999,0.13887305315213724,0.13522674199999998,0.3705494593240377,0.365501234,0.2879638604089022,0.282527432,0.18313607896924664,0.180416118
38,2021-01-17 05:00:00,552.1,56.082334690175,187.76197768011488,560.042714305158,278.45,17.13,0.1377,0.139,0.2015,0.0318,0.2045,0.1625,196.56,41.98,188.3,97.84,1.36,0.08,0.088,0.01,0.126,0.158,0.015,0.353,0.219,0.021,0.266,0.233,0.02,0.178,0.122,0.015,0.08468241300307949,0.08287197199999999,0.13855824167975359,0.13522674199999998,0.37011322416760517,0.365501234,0.28749842077472276,0.282527432,0.18289491866802912,0.180416118
39,2021-01-17 06:00:00,497.5,59.439441092259564,203.88074027921908,500.40140712945515,279.64,14.98,0.128,0.1235,0.182,0.0308,0.1825,0.142,196.56,41.98,204.36,101.32,1.4,0.08,0.088,0.01,0.126,0.158,0.015,0.353,0.219,0.021,0.266,0.233,0.02,0.178,0.122,0.015,0.08865954613322087,0.08287197199999999,0.1457349638155881,0.13522674199999998,0.3800581640281823,0.365501234,0.2981076208471394,0.282527432,0.1883948405014633,0.180416118
40,2021-01-17 07:00:00,364.0,65.7671158667574,217.99897609967618,383.3435736326247,280.84,12.84,0.1083,0.0888,0.1495,0.0285,0.1453,0.103,196.46,42.02,218.36,105.46,1.4,0.08,0.088,0.01,0.126,0.158,0.015,0.353,0.219,0.021,0.266,0.233,0.02,0.178,0.122,0.015,0.09763171907658665,0.08287197199999999,0.161913744087327,0.13522674199999998,0.40247825848997376,0.365501234,0.32201618553507644,0.282527432,0.20080674574086188,0.180416118
41,2021-01-18 03:00:00,541.5,59.72338372414531,154.7145725533087,495.1406897776885,277.89,27.86,0.1145,0.102,0.1695,0.0313,0.1618,0.12,196.7,42.0,155.32,93.24,1.48,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.172,0.12,0.01,0.0896381823855127,0.083625724,0.14768541995120632,0.13606002599999997,0.3772947107138425,0.364389536,0.3028595096543022,0.286094984,0.1894570774770332,0.18092586
42,2021-01-18 04:00:00,585.1,56.05015048892772,170.73606295777833,560.4580737466244,281.78,17.81,0.1345,0.134,0.18,0.0318,0.189,0.153,196.62,41.98,171.34,94.96,1.44,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.172,0.12,0.01,0.08541655003765174,0.083625724,0.13956063785986184,0.13606002599999997,0.3681878247363436,0.364389536,0.2910406211726799,0.286094984,0.18344521417510476,0.18092586
43,2021-01-18 05:00:00,577.5,55.87296074677129,187.70003541518497,563.5447567075925,283.27,15.74,0.1343,0.139,0.1955,0.0325,0.2045,0.1628,196.56,41.98,188.24,97.62,1.36,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.172,0.12,0.01,0.08522770277453472,0.083625724,0.1391970945947173,0.13606002599999997,0.367780558879261,0.364389536,0.29051204413278425,0.286094984,0.1831763386625587,0.18092586
44,2021-01-18 06:00:00,474.4,59.22365392554532,203.8818956561097,504.1523397519394,284.76,13.67,0.1303,0.1215,0.1823,0.0298,0.1845,0.143,196.56,41.98,204.36,101.1,1.4,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.172,0.12,0.01,0.0890287142915257,0.083625724,0.14651269317051643,0.13606002599999997,0.37597969203086173,0.364389536,0.3011529517452183,0.286094984,0.18858902568593644,0.18092586
45,2021-01-18 07:00:00,344.5,65.55597963963126,218.04901286330565,387.2084229803137,286.25,11.6,0.1103,0.0893,0.1475,0.0298,0.143,0.1025,196.46,42.02,218.4,105.24,1.4,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.172,0.12,0.01,0.0976184421799198,0.083625724,0.1630352569786836,0.13606002599999997,0.3945200666958881,0.364389536,0.32521192755628403,0.286094984,0.20082639770435934,0.18092586
46,2021-01-19 02:00:00,399.4,66.17365096191548,140.5842944130861,375.4368364780236,273.42999999999995,57.54,0.1005,0.08,0.1065,0.0278,0.1198,0.0793,196.78,42.02,141.14,92.36,1.44,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.171,0.12,0.01,0.09856090099027155,0.083625724,0.16484747129178717,0.13606002599999997,0.3965550588730683,0.364389536,0.3278524526871705,0.286094984,0.2011694331896641,0.17992586
47,2021-01-19 03:00:00,492.9,59.558071192255795,154.54586463363626,497.98516261364847,274.34,52.54,0.122,0.104,0.1608,0.026,0.1578,0.1163,196.7,42.0,155.14,93.02,1.48,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.171,0.12,0.01,0.08943531647338206,0.083625724,0.14729507715621656,0.13606002599999997,0.37685698766031334,0.364389536,0.3022914594551694,0.286094984,0.18816813558165005,0.17992586
48,2021-01-19 04:00:00,539.2,55.85451362840838,170.61333645591537,563.7131906077929,275.25,47.53,0.14,0.1295,0.172,0.028,0.1853,0.1478,196.62,41.98,171.22,94.74,1.44,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.171,0.12,0.01,0.08520811832968576,0.083625724,0.13915939274381275,0.13606002599999997,0.3677383239133544,0.364389536,0.29045722859509066,0.286094984,0.182148455168933,0.17992586
49,2021-01-19 05:00:00,526.4,55.65755289751379,187.6419283175636,567.1363845825733,276.29999999999995,45.52,0.142,0.1358,0.1845,0.0273,0.2003,0.158,196.56,41.98,188.18,97.4,1.36,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.171,0.12,0.01,0.08499990935424362,0.083625724,0.13875856527096764,0.13606002599999997,0.3672893167904603,0.364389536,0.28987447343197875,0.286094984,0.18185201964396666,0.17992586
50,2021-01-19 06:00:00,442.3,59.00281734102565,203.88864560855822,507.9799338080539,277.35999999999996,43.51,0.14,0.122,0.1673,0.0278,0.1825,0.1395,196.56,41.98,204.38,100.88,1.4,0.076,0.084,0.006,0.118,0.161,0.009,0.352,0.182,0.016,0.269,0.236,0.02,0.171,0.12,0.01,0.08876297318848152,0.083625724,0.14600133668303195,0.13606002599999997,0.37540634288891245,0.364389536,0.30040888442978725,0.286094984,0.1872105494663399,0.17992586
51,2021-01-22 03:00:00,452.3,59.022274342871285,154.03767283940584,507.17119045682136,275.27,69.29,0.172,0.1675,0.1988,0.0398,0.1395,0.1018,196.7,42.0,154.64,92.34,1.48,0.066,0.053,0.0,0.106,0.111,0.0,0.327,0.134,0.0,0.27,0.237,0.02,0.198,0.179,0.029,0.07942682859122509,0.076026752,0.13412033912501856,0.126999424,0.36094707606083326,0.35235065600000004,0.3017275303678946,0.287284168,0.2022930826646696,0.191912898
52,2021-01-26 03:00:00,493.9,58.21762386342074,153.35732213244282,520.863621080703,278.71,51.43,0.1403,0.119,0.1555,0.0293,0.1415,0.1073,196.7,42.0,153.96,91.36,1.48,0.073,0.039,0.002,0.114,0.088,0.0,0.318,0.131,0.0,0.279,0.244,0.021,0.165,0.108,0.007,0.0796051807797962,0.07762293199999999,0.13527937468657789,0.130648192,0.34967725095388297,0.342783104,0.30833466511253477,0.29623083400000005,0.18122651706374732,0.175788518
53,2021-01-26 04:00:00,542.9,54.30661817798322,169.8032442780831,589.1479966424527,280.60999999999996,44.23,0.1568,0.1495,0.1795,0.0313,0.1665,0.132,196.62,41.98,170.42000000000002,93.06,1.44,0.073,0.039,0.002,0.114,0.088,0.0,0.318,0.131,0.0,0.279,0.244,0.021,0.165,0.108,0.007,0.07763473503636033,0.07762293199999999,0.13076992317137887,0.130648192,0.34296431744830264,0.342783104,0.2961258282810653,0.29623083400000005,0.1757904043274396,0.175788518
54,2021-01-26 05:00:00,533.7,53.98883493396507,187.34861446878185,594.5651433677128,281.82,39.97,0.1585,0.1475,0.1848,0.0293,0.1995,0.1555,196.56,41.98,187.9,95.72,1.36,0.073,0.039,0.002,0.114,0.088,0.0,0.318,0.131,0.0,0.279,0.244,0.021,0.165,0.108,0.007,0.07748773056905084,0.07762293199999999,0.13043315861801322,0.130648192,0.34246299748817877,0.342783104,0.2952156283468385,0.29623083400000005,0.17538495448470776,0.175788518
55,2021-01-28 02:00:00,390.5,64.6954886607046,138.7839778497409,401.96718366061884,276.88,22.32,0.107,0.0945,0.1318,0.026,0.1288,0.0948,196.78,42.02,139.34,90.22,1.44,0.078,0.042,0.002,0.144,0.175,0.013,0.324,0.178,0.005,0.273,0.24,0.021,0.168,0.109,0.007,0.08960544077350337,0.083190484,0.18565130454044854,0.159198114,0.37817927964370335,0.350786642,0.32556533059166304,0.28947409800000007,0.19551910088564664,0.17897770200000002
