10,0.0060945,0.0060906,0.0052579,0.00031309,0.0052322
15,0.011598,0.011598,0.0093516,0.0011966,0.0093162
20,0.018772,0.018768,0.015375,0.0014872,0.015303
25,0.027549,0.027541,0.022659,0.0023858,0.022521
30,0.037867,0.037863,0.029924,0.0042652,0.029784
35,0.049661,0.049663,0.036891,0.01651,0.036902
40,0.06287,0.062866,0.048608,0.0081041,0.048462
45,0.077432,0.077472,0.059644,0.011044,0.059445
50,0.093288,0.093342,0.070346,0.017344,0.070094
55,0.11038,0.11044,0.079945,0.041882,0.080297
60,0.12865,0.12871,0.095103,0.027568,0.094823
65,0.14804,0.1481,0.1101,0.0243,0.10967
70,0.16849,0.16857,0.12083,0.05943,0.12093
75,0.18996,0.19004,0.13625,0.056967,0.13635
80,0.21238,0.21246,0.15444,0.041149,0.15372
85,0.23571,0.2358,0.1667,0.078849,0.16709
90,0.2599,0.25998,0.18406,0.072372,0.18358
95,0.28489,0.28498,0.19953,0.093959,0.20011
100,0.31064,0.31073,0.21611,0.10684,0.21671
105,0.33709,0.33719,0.23776,0.073977,0.23721
110,0.36421,0.3643,0.26003,0.055874,0.25918
115,0.39195,0.39204,0.27644,0.067202,0.27524
120,0.42026,0.42036,0.28852,0.11989,0.28835
125,0.4491,0.4492,0.30774,0.12017,0.30756
130,0.47842,0.47852,0.32506,0.14452,0.32587
135,0.50819,0.50829,0.34816,0.11643,0.34782
140,0.53836,0.53845,0.37333,0.08069,0.37187
145,0.5689,0.569,0.38438,0.14881,0.38412
150,0.59977,0.59988,0.39551,0.21261,0.39786
155,0.63093,0.63103,0.42525,0.12472,0.42442
160,0.66234,0.66241,0.46234,0.039578,0.45976
165,0.69397,0.69408,0.46139,0.1447,0.45963
170,0.72579,0.72589,0.47559,0.18535,0.47466
175,0.75775,0.75786,0.49648,0.17764,0.49563
180,0.78984,0.78992,0.53173,0.09014,0.52913
185,0.82201,0.82209,0.54922,0.10567,0.54659
190,0.85424,0.85432,0.57458,0.080904,0.57228
195,0.88649,0.88658,0.59018,0.080118,0.58659
200,0.91875,0.91886,0.57918,0.26255,0.58354
205,0.95097,0.95107,0.60699,0.19064,0.60446
210,0.98314,0.98324,0.63154,0.15565,0.62894
215,1.0152,1.0153,0.68273,0.039199,0.67882
220,1.0472,1.0473,0.66017,0.19431,0.65754
225,1.0791,1.0792,0.66607,0.28469,0.66646
230,1.1107,1.1108,0.7283,0.072126,0.72469
235,1.1423,1.1422,0.77689,0.01919,0.77365
240,1.1736,1.1736,0.76813,0.082274,0.76486
245,1.2047,1.2048,0.73385,0.26267,0.73293
250,1.2355,1.2356,0.76015,0.21285,0.76052
255,1.2661,1.2661,0.8279,0.045465,0.8233
260,1.2964,1.2963,0.86534,0.025866,0.86178
265,1.3264,1.3264,0.85901,0.077502,0.85595
270,1.3562,1.356,0.89789,0.026242,0.89427
275,1.3855,1.3856,0.82145,0.26178,0.82114
280,1.4146,1.4146,0.85942,0.19076,0.85726
285,1.4432,1.4432,0.9046,0.11119,0.90139
290,1.4715,1.4713,0.9637,0.03464,0.96018
295,1.4994,1.4993,0.97365,0.038853,0.97012
300,1.5269,1.527,0.90711,0.20077,0.90713
305,1.554,1.5538,1.0195,0.023873,1.0161
310,1.5807,1.5804,1.0263,0.055437,1.0231
315,1.6069,1.6065,1.0658,0.024557,1.0633
320,1.6327,1.6326,0.99757,0.13177,0.99556
325,1.658,1.658,1.0076,0.11384,1.0056
330,1.6829,1.6826,1.0726,0.068694,1.0694
335,1.7073,1.7069,1.0968,0.047867,1.0937
340,1.7312,1.7309,1.1041,0.055745,1.1015
345,1.7546,1.7543,1.1082,0.065003,1.1053
350,1.7776,1.7776,1.0395,0.13462,1.037
355,1.8,1.7997,1.1095,0.073586,1.1062
360,1.8219,1.8207,1.2567,0.0063739,1.255
365,1.8433,1.8423,1.227,0.034412,1.2247
370,1.8642,1.8637,1.1802,0.049788,1.178
375,1.8846,1.8838,1.2249,0.036509,1.223
380,1.9044,1.9034,1.2411,0.045153,1.2386
385,1.9237,1.9221,1.3114,0.023165,1.3094
390,1.9425,1.9413,1.3047,0.021059,1.3032
395,1.9607,1.9606,1.145,0.096495,1.1424
400,1.9784,1.9765,1.3902,0.0096087,1.3888
405,1.9956,1.9926,1.4693,0.0019713,1.4685
410,2.0122,2.0093,1.4723,0.0020345,1.4714
415,2.0283,2.0276,1.2163,0.089633,1.2138
420,2.0439,2.0428,1.3325,0.017329,1.3308
425,2.0589,2.0562,1.4549,0.00975,1.4538
430,2.0734,2.0707,1.4543,0.015385,1.4531
435,2.0873,2.0845,1.4978,0.0057683,1.4972
440,2.1007,2.0989,1.3738,0.035347,1.3719
445,2.1135,2.1103,1.5311,0.0044843,1.5305
450,2.1258,2.1231,1.4987,0.0071555,1.4982
455,2.1376,2.136,1.3472,0.048076,1.3456
460,2.1488,2.1446,1.5901,0.0027588,1.5897
465,2.1596,2.156,1.5568,0.0040972,1.5558
470,2.1698,2.1675,1.4067,0.037991,1.4045
475,2.1794,2.1732,1.667,0.0013262,1.6665
480,2.1886,2.1846,1.5193,0.017891,1.5179
485,2.1972,2.1904,1.6816,0.0012891,1.6814
490,2.2053,2.1999,1.6133,0.0069679,1.6124
495,2.2129,2.2018,1.7822,0.00030167,1.7818
500,2.22,2.2164,1.5361,0.011144,1.5352
505,2.2266,2.2213,1.5726,0.01415,1.5716
510,2.2327,2.2253,1.6917,0.0015706,1.6912
515,2.2383,2.2359,1.4377,0.018873,1.4366
520,2.2434,2.2343,1.7359,0.0010147,1.7354
525,2.248,2.2388,1.6477,0.01139,1.6465
530,2.2522,2.2317,1.8476,0.0011863,1.8467
535,2.2559,2.241,1.7444,0.0052647,1.7437
540,2.2591,2.2438,1.7287,0.010579,1.724
545,2.2618,2.2559,1.5617,0.012337,1.5595
550,2.2641,2.2466,1.753,0.004968,1.7514
555,2.266,2.2314,1.8682,0.0019079,1.8665
560,2.2674,2.238,1.8049,0.0052166,1.8022
565,2.2683,2.2592,1.5767,0.014858,1.5732
570,2.2689,2.2477,1.7844,0.0099789,1.778
575,2.269,2.2525,1.6525,0.022965,1.6419
580,2.2687,2.2504,1.5887,0.041048,1.5705
585,2.2679,2.2278,1.6938,0.06028,1.6666
590,2.2668,2.2527,1.429,0.094686,1.4024
595,2.2653,2.2412,1.4007,0.17544,1.3534
600,2.2634,2.2389,1.4336,0.14607,1.389
605,2.261,2.2231,1.3996,0.1741,1.3396
610,2.2584,2.2317,1.3518,0.17551,1.295
